,group,variable,month,a. Menor de 6 meses,a. Menor de 6 meses,b. 6 m a menor de 1 año,b. 6 m a menor de 1 año,c. 1 - 4 años,c. 1 - 4 años,d. 5 - 9 años,d. 5 - 9 años,e. 10 - 14 años,e. 10 - 14 años,f. 15 - 19 años,f. 15 - 19 años,g. 20 - 39 años,g. 20 - 39 años,h. 40 - 49 años,h. 40 - 49 años,i. 50 - 59 años,i. 50 - 59 años,j. 60 años y más,j. 60 años y más,TOTALES,TOTALES,TOTALES
,,,,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,TOTAL-M,TOTAL-F,TOTAL
municipality,,,,,,,,,,,,,,,,,,,,,,,,,,
ALTO BENI,infecc. de transmision sexual,ulcera genital,2015-01-01,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
AUCAPATA,infecc. de transmision sexual,ulcera genital,2015-01-01,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
CHULUMANI (V. DE LA LIBERTAD),infecc. de transmision sexual,ulcera genital,2015-01-01,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
COBIJA,infecc. de transmision sexual,ulcera genital,2015-01-01,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2,2
COCHABAMBA,infecc. de transmision sexual,ulcera genital,2015-01-01,0,0,2,1,0,0,0,0,0,0,1,0,21,24,14,9,7,0,5,0,50,34,84
EL ALTO,infecc. de transmision sexual,ulcera genital,2015-01-01,0,0,0,0,0,0,0,0,0,0,1,4,5,41,5,18,2,2,1,1,14,66,80
LA PAZ,infecc. de transmision sexual,ulcera genital,2015-01-01,0,0,0,0,0,1,0,3,0,23,0,8,1,37,1,5,2,1,0,0,4,78,82
MAPIRI,infecc. de transmision sexual,ulcera genital,2015-01-01,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
MINEROS,infecc. de transmision sexual,ulcera genital,2015-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
MONTERO,infecc. de transmision sexual,ulcera genital,2015-01-01,0,0,0,0,0,0,1,0,0,0,2,0,0,8,0,1,1,0,0,1,4,10,14
ORURO,infecc. de transmision sexual,ulcera genital,2015-01-01,0,0,0,0,0,0,0,0,0,0,0,3,0,6,0,1,0,0,0,0,0,10,10
PORVENIR,infecc. de transmision sexual,ulcera genital,2015-01-01,0,0,0,0,0,0,0,0,0,0,0,1,0,5,0,0,0,0,0,0,0,6,6
POTOSI,infecc. de transmision sexual,ulcera genital,2015-01-01,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,4,1,5
QUILLACOLLO,infecc. de transmision sexual,ulcera genital,2015-01-01,0,0,0,0,0,0,0,8,1,0,2,2,4,11,1,8,1,1,0,7,9,37,46
RIBERALTA,infecc. de transmision sexual,ulcera genital,2015-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,3,3
SACABA,infecc. de transmision sexual,ulcera genital,2015-01-01,0,0,0,0,0,0,0,0,0,0,0,1,2,3,0,0,0,0,0,1,2,5,7
SACACA,infecc. de transmision sexual,ulcera genital,2015-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,3,3
SAN IGNACIO DE VELASCO,infecc. de transmision sexual,ulcera genital,2015-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
SAN JAVIER(BNI),infecc. de transmision sexual,ulcera genital,2015-01-01,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
SANTA CRUZ DE LA SIERRA,infecc. de transmision sexual,ulcera genital,2015-01-01,0,0,0,0,1,0,0,0,0,1,4,7,11,24,3,9,1,1,2,0,22,42,64
SENA,infecc. de transmision sexual,ulcera genital,2015-01-01,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
SUCRE,infecc. de transmision sexual,ulcera genital,2015-01-01,0,0,0,0,0,0,0,0,0,0,0,2,2,10,0,3,0,1,0,0,2,16,18
