,group,variable,month,a. Menor de 6 meses,a. Menor de 6 meses,b. 6 meses a menor de 1 año,b. 6 meses a menor de 1 año,c. 1 - 4 años,c. 1 - 4 años,d. 5 - 9 años,d. 5 - 9 años,e. 10 - 14 años,e. 10 - 14 años,f. 15 - 19 años,f. 15 - 19 años,g. 20 - 39 años,g. 20 - 39 años,h. 40 - 49 años,h. 40 - 49 años,i. 50 - 59 años,i. 50 - 59 años,j. 60 años y más,j. 60 años y más,TOTALES,TOTALES,TOTALES
,,,,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,DENTRO,FUERA,TOTAL
municipality,,,,,,,,,,,,,,,,,,,,,,,,,,
ARANI,enfermedades transmitidas por vectores (etv),chagas agudo,2021-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2,2
ARBIETO,enfermedades transmitidas por vectores (etv),chagas agudo,2021-01-01,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,3
AZURDUY,enfermedades transmitidas por vectores (etv),chagas agudo,2021-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,2
BERMEJO,enfermedades transmitidas por vectores (etv),chagas agudo,2021-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,2
BETANZOS,enfermedades transmitidas por vectores (etv),chagas agudo,2021-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
CAMARGO,enfermedades transmitidas por vectores (etv),chagas agudo,2021-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
CHIMORE,enfermedades transmitidas por vectores (etv),chagas agudo,2021-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2,2
COCHABAMBA,enfermedades transmitidas por vectores (etv),chagas agudo,2021-01-01,0,0,0,0,0,1,1,0,0,0,1,0,2,9,0,6,3,5,15,11,22,32,54
COLCAPIRHUA,enfermedades transmitidas por vectores (etv),chagas agudo,2021-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,1,0,1,0,2,5,7
COTAGAITA,enfermedades transmitidas por vectores (etv),chagas agudo,2021-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,2,1,3
COTOCA,enfermedades transmitidas por vectores (etv),chagas agudo,2021-01-01,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2,0,2
CUCHUMUELA (V. G. VILLARROEL),enfermedades transmitidas por vectores (etv),chagas agudo,2021-01-01,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,2
EL TORNO,enfermedades transmitidas por vectores (etv),chagas agudo,2021-01-01,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,3,0,3
ENTRE RIOS CBBA,enfermedades transmitidas por vectores (etv),chagas agudo,2021-01-01,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,1,3,3,0,6,6,12
GUAYARAMERIN,enfermedades transmitidas por vectores (etv),chagas agudo,2021-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,2
LLALLAGUA,enfermedades transmitidas por vectores (etv),chagas agudo,2021-01-01,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
MIZQUE,enfermedades transmitidas por vectores (etv),chagas agudo,2021-01-01,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,1,3,2,6,8
MONTEAGUDO,enfermedades transmitidas por vectores (etv),chagas agudo,2021-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
MONTERO,enfermedades transmitidas por vectores (etv),chagas agudo,2021-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,1,0,1,4,5
OMEREQUE,enfermedades transmitidas por vectores (etv),chagas agudo,2021-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
PADCAYA,enfermedades transmitidas por vectores (etv),chagas agudo,2021-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
PAILON,enfermedades transmitidas por vectores (etv),chagas agudo,2021-01-01,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,3,3
PASORAPA,enfermedades transmitidas por vectores (etv),chagas agudo,2021-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,2
POCONA,enfermedades transmitidas por vectores (etv),chagas agudo,2021-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
POTOSI,enfermedades transmitidas por vectores (etv),chagas agudo,2021-01-01,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,1,2,1,6,4,10,14
PRESTO,enfermedades transmitidas por vectores (etv),chagas agudo,2021-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
PUERTO VILLARROEL,enfermedades transmitidas por vectores (etv),chagas agudo,2021-01-01,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,2,2,0,0,1,4,5,9
PUNATA,enfermedades transmitidas por vectores (etv),chagas agudo,2021-01-01,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,2,2,4
QUILLACOLLO,enfermedades transmitidas por vectores (etv),chagas agudo,2021-01-01,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,6,1,1,0,2,3,11,14
SACABA,enfermedades transmitidas por vectores (etv),chagas agudo,2021-01-01,0,0,0,0,0,0,0,0,0,0,0,3,4,6,1,1,1,3,1,1,7,14,21
SAIPINA,enfermedades transmitidas por vectores (etv),chagas agudo,2021-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
SANTA CRUZ DE LA SIERRA,enfermedades transmitidas por vectores (etv),chagas agudo,2021-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1,3,0,1,2,2,3,17,20
SHINAOTA,enfermedades transmitidas por vectores (etv),chagas agudo,2021-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,2,3
SICAYA,enfermedades transmitidas por vectores (etv),chagas agudo,2021-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
SIPE SIPE,enfermedades transmitidas por vectores (etv),chagas agudo,2021-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,0,0,0,1,2,4,6
SUCRE,enfermedades transmitidas por vectores (etv),chagas agudo,2021-01-01,0,1,0,0,0,0,0,0,0,0,0,0,2,4,0,3,3,1,3,1,8,10,18
TACACHI,enfermedades transmitidas por vectores (etv),chagas agudo,2021-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
TARATA,enfermedades transmitidas por vectores (etv),chagas agudo,2021-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,2
TARIJA,enfermedades transmitidas por vectores (etv),chagas agudo,2021-01-01,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,3,1,4
TARVITA,enfermedades transmitidas por vectores (etv),chagas agudo,2021-01-01,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,1,0,0,1,3,4
TIQUIPAYA,enfermedades transmitidas por vectores (etv),chagas agudo,2021-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,1,1,3,4
TOCO,enfermedades transmitidas por vectores (etv),chagas agudo,2021-01-01,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
TOLATA,enfermedades transmitidas por vectores (etv),chagas agudo,2021-01-01,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,3,4
TOMINA,enfermedades transmitidas por vectores (etv),chagas agudo,2021-01-01,0,0,0,0,0,0,0,0,0,0,0,0,2,3,6,1,0,0,0,0,8,4,12
TRINIDAD,enfermedades transmitidas por vectores (etv),chagas agudo,2021-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
VILLA MONTES,enfermedades transmitidas por vectores (etv),chagas agudo,2021-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
VILLA TUNARI,enfermedades transmitidas por vectores (etv),chagas agudo,2021-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,2,2
VINTO,enfermedades transmitidas por vectores (etv),chagas agudo,2021-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,2
VITICHI,enfermedades transmitidas por vectores (etv),chagas agudo,2021-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,2
WARNES,enfermedades transmitidas por vectores (etv),chagas agudo,2021-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
YACUIBA,enfermedades transmitidas por vectores (etv),chagas agudo,2021-01-01,0,0,0,0,0,0,0,0,1,0,0,1,0,7,1,4,1,1,1,4,4,17,21
YOCALLA,enfermedades transmitidas por vectores (etv),chagas agudo,2021-01-01,0,0,0,0,0,0,1,0,0,0,0,0,3,2,0,0,0,0,3,2,7,4,11
YOTALA,enfermedades transmitidas por vectores (etv),chagas agudo,2021-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,1,2,3
ZUDAÑEZ,enfermedades transmitidas por vectores (etv),chagas agudo,2021-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
AIQUILE,enfermedades transmitidas por vectores (etv),chagas agudo,2021-02-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
ANZALDO,enfermedades transmitidas por vectores (etv),chagas agudo,2021-02-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2
ARANI,enfermedades transmitidas por vectores (etv),chagas agudo,2021-02-01,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,2,2,4
ARBIETO,enfermedades transmitidas por vectores (etv),chagas agudo,2021-02-01,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,2
ARQUE,enfermedades transmitidas por vectores (etv),chagas agudo,2021-02-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
AZURDUY,enfermedades transmitidas por vectores (etv),chagas agudo,2021-02-01,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2,0,2
BERMEJO,enfermedades transmitidas por vectores (etv),chagas agudo,2021-02-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
BETANZOS,enfermedades transmitidas por vectores (etv),chagas agudo,2021-02-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
CHARAGUA,enfermedades transmitidas por vectores (etv),chagas agudo,2021-02-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
CHIMORE,enfermedades transmitidas por vectores (etv),chagas agudo,2021-02-01,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,2,2,3,5
CHUQUIHUTA AYLLU JUCUMANI,enfermedades transmitidas por vectores (etv),chagas agudo,2021-02-01,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,1,3,4
COCHABAMBA,enfermedades transmitidas por vectores (etv),chagas agudo,2021-02-01,0,0,0,0,0,0,1,0,0,0,2,0,2,5,4,1,2,5,8,7,19,18,37
