,group,variable,month,a. Menor de 6 meses,a. Menor de 6 meses,b. 6 meses a menor de 1 año,b. 6 meses a menor de 1 año,c. 1 - 4 años,c. 1 - 4 años,d. 5 - 9 años,d. 5 - 9 años,e. 10 - 14 años,e. 10 - 14 años,f. 15 - 19 años,f. 15 - 19 años,g. 20 - 39 años,g. 20 - 39 años,h. 40 - 49 años,h. 40 - 49 años,i. 50 - 59 años,i. 50 - 59 años,j. 60 años y más,j. 60 años y más,TOTALES,TOTALES,TOTALES
,,,,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,DENTRO,FUERA,TOTAL
municipality,,,,,,,,,,,,,,,,,,,,,,,,,,
ALCALA,enfermedades transmitidas por vectores (etv),malaria,2021-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
AZURDUY,enfermedades transmitidas por vectores (etv),malaria,2021-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,2
BELLA FLOR,enfermedades transmitidas por vectores (etv),malaria,2021-01-01,0,0,0,0,0,0,0,0,0,0,0,1,3,3,0,0,0,1,0,0,3,5,8
CAMARGO,enfermedades transmitidas por vectores (etv),malaria,2021-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,3
CAMIRI,enfermedades transmitidas por vectores (etv),malaria,2021-01-01,0,0,0,0,0,0,0,1,0,0,0,0,2,3,3,0,0,1,1,5,6,10,16
COBIJA,enfermedades transmitidas por vectores (etv),malaria,2021-01-01,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,3,1,4
COCHABAMBA,enfermedades transmitidas por vectores (etv),malaria,2021-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
CONCEPCION,enfermedades transmitidas por vectores (etv),malaria,2021-01-01,0,0,0,0,0,0,0,0,0,0,1,0,2,7,0,3,0,2,6,3,9,15,24
COTOCA,enfermedades transmitidas por vectores (etv),malaria,2021-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
EL VILLAR,enfermedades transmitidas por vectores (etv),malaria,2021-01-01,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,1,0,0,0,0,0,8,8
EUREKA (SANTOS MERCADO),enfermedades transmitidas por vectores (etv),malaria,2021-01-01,0,0,0,0,0,0,0,2,0,2,0,1,2,2,0,0,0,0,0,0,2,7,9
FILADELFIA,enfermedades transmitidas por vectores (etv),malaria,2021-01-01,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,2,2
GUAYARAMERIN,enfermedades transmitidas por vectores (etv),malaria,2021-01-01,0,0,0,0,0,0,5,3,4,0,4,3,11,12,1,4,8,7,3,6,36,35,71
HUACARETA,enfermedades transmitidas por vectores (etv),malaria,2021-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2,0,3,1,4
INCAHUASI,enfermedades transmitidas por vectores (etv),malaria,2021-01-01,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
INGAVI (HUMAITA),enfermedades transmitidas por vectores (etv),malaria,2021-01-01,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,2,2,4
IRUPANA (VILLA DE LANZA),enfermedades transmitidas por vectores (etv),malaria,2021-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
IXIAMAS,enfermedades transmitidas por vectores (etv),malaria,2021-01-01,0,0,0,0,3,3,1,4,1,4,0,1,5,2,2,3,1,2,0,0,13,19,32
MACHARETI,enfermedades transmitidas por vectores (etv),malaria,2021-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
MIZQUE,enfermedades transmitidas por vectores (etv),malaria,2021-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
MOJOCOYA,enfermedades transmitidas por vectores (etv),malaria,2021-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
MONTEAGUDO,enfermedades transmitidas por vectores (etv),malaria,2021-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
NACEBE (SANTA ROSA DEL ABUNA),enfermedades transmitidas por vectores (etv),malaria,2021-01-01,0,0,0,0,1,3,3,1,0,1,5,2,11,3,1,2,2,0,0,0,23,12,35
NUEVO MANOA (NUEVA ESPERANZA),enfermedades transmitidas por vectores (etv),malaria,2021-01-01,0,0,0,0,0,2,4,2,7,7,7,0,12,6,3,1,2,1,0,0,35,19,54
PADILLA,enfermedades transmitidas por vectores (etv),malaria,2021-01-01,0,0,0,0,0,0,0,0,0,0,0,3,0,11,0,0,0,0,0,0,0,14,14
PALOS BLANCOS,enfermedades transmitidas por vectores (etv),malaria,2021-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
POROMA,enfermedades transmitidas por vectores (etv),malaria,2021-01-01,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0,5,5
PORVENIR,enfermedades transmitidas por vectores (etv),malaria,2021-01-01,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
PRESTO,enfermedades transmitidas por vectores (etv),malaria,2021-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,2
PUERTO GONZALO MORENO,enfermedades transmitidas por vectores (etv),malaria,2021-01-01,0,0,0,0,0,1,0,0,0,0,2,0,3,0,0,0,0,0,0,0,5,1,6
PUERTO RICO,enfermedades transmitidas por vectores (etv),malaria,2021-01-01,0,0,0,0,2,1,5,9,11,6,17,8,29,14,6,9,4,1,8,1,82,49,131
PUNATA,enfermedades transmitidas por vectores (etv),malaria,2021-01-01,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
REYES,enfermedades transmitidas por vectores (etv),malaria,2021-01-01,0,0,0,0,0,0,0,0,0,1,0,0,1,2,0,0,0,0,0,0,1,3,4
RIBERALTA,enfermedades transmitidas por vectores (etv),malaria,2021-01-01,0,0,0,0,6,5,14,18,19,27,23,28,61,55,27,13,9,9,1,4,160,159,319
RURRENABAQUE,enfermedades transmitidas por vectores (etv),malaria,2021-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
SAIPINA,enfermedades transmitidas por vectores (etv),malaria,2021-01-01,0,0,0,0,2,2,2,5,0,3,4,9,11,28,10,12,1,8,7,6,37,73,110
SAN BORJA,enfermedades transmitidas por vectores (etv),malaria,2021-01-01,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2,0,2
SAN IGNACIO DE VELASCO,enfermedades transmitidas por vectores (etv),malaria,2021-01-01,0,0,0,0,0,0,0,0,0,0,0,3,1,12,0,0,0,0,5,6,6,21,27
SAN JOSE DE CHIQUITOS,enfermedades transmitidas por vectores (etv),malaria,2021-01-01,0,0,0,0,1,0,0,0,1,0,0,0,0,4,1,0,0,0,1,2,4,6,10
SAN LORENZO(PND),enfermedades transmitidas por vectores (etv),malaria,2021-01-01,0,0,0,0,0,4,5,1,2,2,4,3,8,7,3,1,1,0,1,0,24,18,42
SAN MIGUEL DE VELASCO,enfermedades transmitidas por vectores (etv),malaria,2021-01-01,0,0,0,0,0,0,0,0,0,1,0,1,2,2,3,1,0,0,2,1,7,6,13
SANTA ROSA,enfermedades transmitidas por vectores (etv),malaria,2021-01-01,0,0,0,0,1,1,1,0,0,0,1,0,4,4,2,0,1,0,1,1,11,6,17
SENA,enfermedades transmitidas por vectores (etv),malaria,2021-01-01,1,0,0,1,7,5,5,6,5,2,7,3,19,15,1,2,2,1,0,1,47,36,83
SOPACHUY,enfermedades transmitidas por vectores (etv),malaria,2021-01-01,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,1,0,0,0,0,0,6,6
SUCRE,enfermedades transmitidas por vectores (etv),malaria,2021-01-01,0,0,0,0,0,0,0,1,1,0,0,1,0,5,0,1,0,0,0,0,1,8,9
TARABUCO,enfermedades transmitidas por vectores (etv),malaria,2021-01-01,0,0,0,0,0,0,0,0,0,0,0,3,0,11,0,1,0,0,0,0,0,15,15
VILLA NUEVA (LOMA ALTA),enfermedades transmitidas por vectores (etv),malaria,2021-01-01,0,0,0,0,0,0,2,0,0,1,0,0,1,0,0,0,0,0,0,0,3,1,4
VILLA SERRANO,enfermedades transmitidas por vectores (etv),malaria,2021-01-01,0,0,0,1,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,4,4
VILLA VACA GUZMAN (MUYUPAMPA),enfermedades transmitidas por vectores (etv),malaria,2021-01-01,0,0,0,0,0,0,0,0,0,0,0,4,0,11,0,0,0,0,0,1,0,16,16
YAMPARAEZ,enfermedades transmitidas por vectores (etv),malaria,2021-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,2
YOTALA,enfermedades transmitidas por vectores (etv),malaria,2021-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
ZUDAÑEZ,enfermedades transmitidas por vectores (etv),malaria,2021-01-01,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
ALCALA,enfermedades transmitidas por vectores (etv),malaria,2021-02-01,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,3,3
BELLA FLOR,enfermedades transmitidas por vectores (etv),malaria,2021-02-01,0,0,0,0,0,0,0,1,1,0,0,0,6,0,1,0,1,0,1,1,10,2,12
CAMATAQUI (C. VILLA ABECIA),enfermedades transmitidas por vectores (etv),malaria,2021-02-01,0,0,0,0,0,0,0,0,0,0,0,1,1,4,0,0,0,0,0,0,1,5,6
CAMIRI,enfermedades transmitidas por vectores (etv),malaria,2021-02-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
COBIJA,enfermedades transmitidas por vectores (etv),malaria,2021-02-01,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,1,0,4,0,4
CONCEPCION,enfermedades transmitidas por vectores (etv),malaria,2021-02-01,0,0,0,0,1,3,1,0,0,3,1,2,2,13,3,1,1,5,9,8,18,35,53
EL VILLAR,enfermedades transmitidas por vectores (etv),malaria,2021-02-01,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,3
EUREKA (SANTOS MERCADO),enfermedades transmitidas por vectores (etv),malaria,2021-02-01,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,2,2,4
FILADELFIA,enfermedades transmitidas por vectores (etv),malaria,2021-02-01,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2,0,2
GUAYARAMERIN,enfermedades transmitidas por vectores (etv),malaria,2021-02-01,0,0,0,0,0,0,0,2,0,1,6,2,13,10,4,4,1,2,1,3,25,24,49
INGAVI (HUMAITA),enfermedades transmitidas por vectores (etv),malaria,2021-02-01,0,0,0,0,1,0,1,0,0,2,0,0,3,1,0,0,0,0,0,0,5,3,8
IXIAMAS,enfermedades transmitidas por vectores (etv),malaria,2021-02-01,0,0,0,0,2,2,7,3,11,4,9,8,18,2,5,2,3,2,3,0,58,23,81
MACHARETI,enfermedades transmitidas por vectores (etv),malaria,2021-02-01,0,0,0,0,1,0,0,0,0,0,0,0,0,10,0,1,2,0,1,0,4,11,15
MOJOCOYA,enfermedades transmitidas por vectores (etv),malaria,2021-02-01,0,0,0,0,1,1,1,1,1,0,0,0,0,9,0,2,2,2,1,1,6,16,22
MONTEAGUDO,enfermedades transmitidas por vectores (etv),malaria,2021-02-01,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,2,3
