,group,variable,month,TOTALES,TOTALES,TOTALES
,,,,DENTRO,FUERA,TOTAL
municipality,,,,,,
ALTO BENI,salud sexual y reproductiva,preeclampsia severa,2018-01-01,2,0,2
ASCENCION DE GUARAYOS,salud sexual y reproductiva,preeclampsia severa,2018-01-01,1,0,1
CAMIRI,salud sexual y reproductiva,preeclampsia severa,2018-01-01,1,0,1
CAQUIAVIRI,salud sexual y reproductiva,preeclampsia severa,2018-01-01,1,0,1
CARANAVI,salud sexual y reproductiva,preeclampsia severa,2018-01-01,1,0,1
CHARAGUA,salud sexual y reproductiva,preeclampsia severa,2018-01-01,3,0,3
CHIMORE,salud sexual y reproductiva,preeclampsia severa,2018-01-01,1,0,1
COCHABAMBA,salud sexual y reproductiva,preeclampsia severa,2018-01-01,42,0,42
CONCEPCION,salud sexual y reproductiva,preeclampsia severa,2018-01-01,1,0,1
COROICO,salud sexual y reproductiva,preeclampsia severa,2018-01-01,1,0,1
COTOCA,salud sexual y reproductiva,preeclampsia severa,2018-01-01,1,0,1
CURAHUARA DE CARANGAS,salud sexual y reproductiva,preeclampsia severa,2018-01-01,1,0,1
EL ALTO,salud sexual y reproductiva,preeclampsia severa,2018-01-01,3,17,20
ENTRE RIOS CBBA,salud sexual y reproductiva,preeclampsia severa,2018-01-01,1,0,1
GUAYARAMERIN,salud sexual y reproductiva,preeclampsia severa,2018-01-01,9,0,9
HUANUNI,salud sexual y reproductiva,preeclampsia severa,2018-01-01,1,0,1
LA GUARDIA,salud sexual y reproductiva,preeclampsia severa,2018-01-01,0,1,1
LA PAZ,salud sexual y reproductiva,preeclampsia severa,2018-01-01,52,13,65
LICOMA PAMPA,salud sexual y reproductiva,preeclampsia severa,2018-01-01,1,0,1
MACHARETI,salud sexual y reproductiva,preeclampsia severa,2018-01-01,1,0,1
MINEROS,salud sexual y reproductiva,preeclampsia severa,2018-01-01,1,0,1
NUEVO MANOA (NUEVA ESPERANZA),salud sexual y reproductiva,preeclampsia severa,2018-01-01,1,0,1
ORURO,salud sexual y reproductiva,preeclampsia severa,2018-01-01,9,0,9
PAMPA AULLAGAS,salud sexual y reproductiva,preeclampsia severa,2018-01-01,2,0,2
PAZÑA,salud sexual y reproductiva,preeclampsia severa,2018-01-01,1,0,1
PUERTO SUAREZ,salud sexual y reproductiva,preeclampsia severa,2018-01-01,3,0,3
PUERTO VILLARROEL,salud sexual y reproductiva,preeclampsia severa,2018-01-01,4,1,5
PUNATA,salud sexual y reproductiva,preeclampsia severa,2018-01-01,1,0,1
QUILLACOLLO,salud sexual y reproductiva,preeclampsia severa,2018-01-01,1,0,1
ROBORE,salud sexual y reproductiva,preeclampsia severa,2018-01-01,1,0,1
RURRENABAQUE,salud sexual y reproductiva,preeclampsia severa,2018-01-01,0,1,1
SACABA,salud sexual y reproductiva,preeclampsia severa,2018-01-01,1,0,1
SAN CARLOS,salud sexual y reproductiva,preeclampsia severa,2018-01-01,1,0,1
SAN RAMON BENI,salud sexual y reproductiva,preeclampsia severa,2018-01-01,1,0,1
SAN RAMON SCZ,salud sexual y reproductiva,preeclampsia severa,2018-01-01,1,0,1
SANTA ANA,salud sexual y reproductiva,preeclampsia severa,2018-01-01,1,0,1
SANTA CRUZ DE LA SIERRA,salud sexual y reproductiva,preeclampsia severa,2018-01-01,37,29,66
SENA,salud sexual y reproductiva,preeclampsia severa,2018-01-01,0,1,1
SHINAOTA,salud sexual y reproductiva,preeclampsia severa,2018-01-01,2,1,3
SICA SICA (VILLA AROMA),salud sexual y reproductiva,preeclampsia severa,2018-01-01,1,0,1
SIPE SIPE,salud sexual y reproductiva,preeclampsia severa,2018-01-01,1,0,1
SUCRE,salud sexual y reproductiva,preeclampsia severa,2018-01-01,5,1,6
TARIJA,salud sexual y reproductiva,preeclampsia severa,2018-01-01,9,0,9
TEOPONTE,salud sexual y reproductiva,preeclampsia severa,2018-01-01,2,0,2
TRINIDAD,salud sexual y reproductiva,preeclampsia severa,2018-01-01,10,0,10
VACAS,salud sexual y reproductiva,preeclampsia severa,2018-01-01,1,0,1
YACUIBA,salud sexual y reproductiva,preeclampsia severa,2018-01-01,1,0,1
ACHACACHI,salud sexual y reproductiva,preeclampsia severa,2018-02-01,1,0,1
ARBIETO,salud sexual y reproductiva,preeclampsia severa,2018-02-01,1,0,1
BERMEJO,salud sexual y reproductiva,preeclampsia severa,2018-02-01,1,0,1
BOYUIBE,salud sexual y reproductiva,preeclampsia severa,2018-02-01,1,0,1
CAMIRI,salud sexual y reproductiva,preeclampsia severa,2018-02-01,1,0,1
CHARAGUA,salud sexual y reproductiva,preeclampsia severa,2018-02-01,2,0,2
COCAPATA,salud sexual y reproductiva,preeclampsia severa,2018-02-01,0,1,1
COCHABAMBA,salud sexual y reproductiva,preeclampsia severa,2018-02-01,22,1,23
CONCEPCION,salud sexual y reproductiva,preeclampsia severa,2018-02-01,3,0,3
EL ALTO,salud sexual y reproductiva,preeclampsia severa,2018-02-01,11,5,16
JESUS DE MACHACA,salud sexual y reproductiva,preeclampsia severa,2018-02-01,1,0,1
LA ASUNTA,salud sexual y reproductiva,preeclampsia severa,2018-02-01,1,0,1
LA PAZ,salud sexual y reproductiva,preeclampsia severa,2018-02-01,36,7,43
MACHARETI,salud sexual y reproductiva,preeclampsia severa,2018-02-01,1,0,1
MINEROS,salud sexual y reproductiva,preeclampsia severa,2018-02-01,1,0,1
ORURO,salud sexual y reproductiva,preeclampsia severa,2018-02-01,18,0,18
POTOSI,salud sexual y reproductiva,preeclampsia severa,2018-02-01,1,0,1
PUERTO VILLARROEL,salud sexual y reproductiva,preeclampsia severa,2018-02-01,1,0,1
PUNATA,salud sexual y reproductiva,preeclampsia severa,2018-02-01,1,0,1
RIBERALTA,salud sexual y reproductiva,preeclampsia severa,2018-02-01,1,0,1
ROBORE,salud sexual y reproductiva,preeclampsia severa,2018-02-01,3,0,3
RURRENABAQUE,salud sexual y reproductiva,preeclampsia severa,2018-02-01,1,1,2
SACABA,salud sexual y reproductiva,preeclampsia severa,2018-02-01,3,0,3
SAN IGNACIO DE VELASCO,salud sexual y reproductiva,preeclampsia severa,2018-02-01,1,0,1
SAN PEDRO,salud sexual y reproductiva,preeclampsia severa,2018-02-01,1,0,1
SAN RAFAEL,salud sexual y reproductiva,preeclampsia severa,2018-02-01,2,0,2
SANTA ANA,salud sexual y reproductiva,preeclampsia severa,2018-02-01,1,0,1
SANTA CRUZ DE LA SIERRA,salud sexual y reproductiva,preeclampsia severa,2018-02-01,26,14,40
SENA,salud sexual y reproductiva,preeclampsia severa,2018-02-01,0,1,1
SHINAOTA,salud sexual y reproductiva,preeclampsia severa,2018-02-01,2,0,2
SICA SICA (VILLA AROMA),salud sexual y reproductiva,preeclampsia severa,2018-02-01,1,0,1
SUCRE,salud sexual y reproductiva,preeclampsia severa,2018-02-01,3,0,3
TARIJA,salud sexual y reproductiva,preeclampsia severa,2018-02-01,7,6,13
TEOPONTE,salud sexual y reproductiva,preeclampsia severa,2018-02-01,2,0,2
TIPUANI,salud sexual y reproductiva,preeclampsia severa,2018-02-01,1,0,1
TRINIDAD,salud sexual y reproductiva,preeclampsia severa,2018-02-01,6,0,6
UMALA,salud sexual y reproductiva,preeclampsia severa,2018-02-01,0,1,1
VILLA TUNARI,salud sexual y reproductiva,preeclampsia severa,2018-02-01,7,0,7
VILLAZON,salud sexual y reproductiva,preeclampsia severa,2018-02-01,1,0,1
YAPACANI,salud sexual y reproductiva,preeclampsia severa,2018-02-01,1,0,1
ALTO BENI,salud sexual y reproductiva,preeclampsia severa,2018-03-01,1,0,1
ASCENCION DE GUARAYOS,salud sexual y reproductiva,preeclampsia severa,2018-03-01,1,0,1
COCHABAMBA,salud sexual y reproductiva,preeclampsia severa,2018-03-01,24,0,24
COTAGAITA,salud sexual y reproductiva,preeclampsia severa,2018-03-01,3,0,3
COTOCA,salud sexual y reproductiva,preeclampsia severa,2018-03-01,0,1,1
CUEVO,salud sexual y reproductiva,preeclampsia severa,2018-03-01,0,2,2
CURAHUARA DE CARANGAS,salud sexual y reproductiva,preeclampsia severa,2018-03-01,2,0,2
EL ALTO,salud sexual y reproductiva,preeclampsia severa,2018-03-01,18,0,18
ENTRE RIOS CBBA,salud sexual y reproductiva,preeclampsia severa,2018-03-01,1,0,1
EUCALIPTUS,salud sexual y reproductiva,preeclampsia severa,2018-03-01,1,0,1
HUANUNI,salud sexual y reproductiva,preeclampsia severa,2018-03-01,1,0,1
LA ASUNTA,salud sexual y reproductiva,preeclampsia severa,2018-03-01,2,0,2
LA PAZ,salud sexual y reproductiva,preeclampsia severa,2018-03-01,20,14,34
OKINAWA,salud sexual y reproductiva,preeclampsia severa,2018-03-01,0,2,2
ORURO,salud sexual y reproductiva,preeclampsia severa,2018-03-01,21,0,21
POTOSI,salud sexual y reproductiva,preeclampsia severa,2018-03-01,1,0,1
PUERTO GONZALO MORENO,salud sexual y reproductiva,preeclampsia severa,2018-03-01,1,0,1
PUERTO SUAREZ,salud sexual y reproductiva,preeclampsia severa,2018-03-01,1,0,1
PUERTO VILLARROEL,salud sexual y reproductiva,preeclampsia severa,2018-03-01,5,0,5
PUNATA,salud sexual y reproductiva,preeclampsia severa,2018-03-01,4,0,4
ROBORE,salud sexual y reproductiva,preeclampsia severa,2018-03-01,8,0,8
RURRENABAQUE,salud sexual y reproductiva,preeclampsia severa,2018-03-01,1,0,1
SACABA,salud sexual y reproductiva,preeclampsia severa,2018-03-01,3,0,3
SAN RAMON SCZ,salud sexual y reproductiva,preeclampsia severa,2018-03-01,1,0,1
SANTA ANA,salud sexual y reproductiva,preeclampsia severa,2018-03-01,2,0,2
SANTA CRUZ DE LA SIERRA,salud sexual y reproductiva,preeclampsia severa,2018-03-01,52,4,56
SANTUARIO DE QUILLACAS,salud sexual y reproductiva,preeclampsia severa,2018-03-01,1,0,1
