,group,variable,month,a. Menor de 6 meses,a. Menor de 6 meses,b. 6 meses a menor de 1 año,b. 6 meses a menor de 1 año,c. 1 - 4 años,c. 1 - 4 años,d. 5 - 9 años,d. 5 - 9 años,e. 10 - 14 años,e. 10 - 14 años,f. 15 - 19 años,f. 15 - 19 años,g. 20 - 39 años,g. 20 - 39 años,h. 40 - 49 años,h. 40 - 49 años,i. 50 - 59 años,i. 50 - 59 años,j. 60 años y más,j. 60 años y más,TOTALES,TOTALES,TOTALES
,,,,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,DENTRO,FUERA,TOTAL
municipality,,,,,,,,,,,,,,,,,,,,,,,,,,
ASCENCION DE GUARAYOS,sospecha diagnostica,muerte de mujer 10-59 anos,2019-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
COBIJA,sospecha diagnostica,muerte de mujer 10-59 anos,2019-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,3
COCHABAMBA,sospecha diagnostica,muerte de mujer 10-59 anos,2019-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,2
EL ALTO,sospecha diagnostica,muerte de mujer 10-59 anos,2019-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,3,0,0,0,5,5
LA PAZ,sospecha diagnostica,muerte de mujer 10-59 anos,2019-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,2
MONTEAGUDO,sospecha diagnostica,muerte de mujer 10-59 anos,2019-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
PAILON,sospecha diagnostica,muerte de mujer 10-59 anos,2019-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,2
POTOSI,sospecha diagnostica,muerte de mujer 10-59 anos,2019-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2,0,0,0,4,4
RIBERALTA,sospecha diagnostica,muerte de mujer 10-59 anos,2019-01-01,0,0,0,0,0,0,0,0,0,0,0,2,0,4,0,1,0,2,0,0,0,9,9
SANTA CRUZ DE LA SIERRA,sospecha diagnostica,muerte de mujer 10-59 anos,2019-01-01,0,0,0,0,0,0,0,0,0,0,0,1,0,10,0,6,0,14,0,0,0,31,31
SUCRE,sospecha diagnostica,muerte de mujer 10-59 anos,2019-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,2,0,0,0,6,6
TINGUIPAYA,sospecha diagnostica,muerte de mujer 10-59 anos,2019-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
UYUNI,sospecha diagnostica,muerte de mujer 10-59 anos,2019-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
ASCENCION DE GUARAYOS,sospecha diagnostica,muerte de mujer 10-59 anos,2019-02-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,1,0,0,0,4,4
CHARAGUA,sospecha diagnostica,muerte de mujer 10-59 anos,2019-02-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
COBIJA,sospecha diagnostica,muerte de mujer 10-59 anos,2019-02-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,2
EL ALTO,sospecha diagnostica,muerte de mujer 10-59 anos,2019-02-01,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,2,0,0,0,0,0,6,6
LA PAZ,sospecha diagnostica,muerte de mujer 10-59 anos,2019-02-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
POTOSI,sospecha diagnostica,muerte de mujer 10-59 anos,2019-02-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,3,3
RIBERALTA,sospecha diagnostica,muerte de mujer 10-59 anos,2019-02-01,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,1,0,0,0,7,7
SAN CARLOS,sospecha diagnostica,muerte de mujer 10-59 anos,2019-02-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
SAN JOSE DE CHIQUITOS,sospecha diagnostica,muerte de mujer 10-59 anos,2019-02-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,2
SANTA CRUZ DE LA SIERRA,sospecha diagnostica,muerte de mujer 10-59 anos,2019-02-01,0,0,0,0,0,0,0,0,0,1,0,1,0,5,0,5,0,3,0,0,0,15,15
SUCRE,sospecha diagnostica,muerte de mujer 10-59 anos,2019-02-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,5,0,0,0,7,7
TINGUIPAYA,sospecha diagnostica,muerte de mujer 10-59 anos,2019-02-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
ASCENCION DE GUARAYOS,sospecha diagnostica,muerte de mujer 10-59 anos,2019-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2,2
BERMEJO,sospecha diagnostica,muerte de mujer 10-59 anos,2019-03-01,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
COBIJA,sospecha diagnostica,muerte de mujer 10-59 anos,2019-03-01,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2,2
CONCEPCION,sospecha diagnostica,muerte de mujer 10-59 anos,2019-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
EL ALTO,sospecha diagnostica,muerte de mujer 10-59 anos,2019-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,3,0,0,0,9,9
LA PAZ,sospecha diagnostica,muerte de mujer 10-59 anos,2019-03-01,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
MONTEAGUDO,sospecha diagnostica,muerte de mujer 10-59 anos,2019-03-01,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2,2
PAILON,sospecha diagnostica,muerte de mujer 10-59 anos,2019-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
PALOS BLANCOS,sospecha diagnostica,muerte de mujer 10-59 anos,2019-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2,2
POTOSI,sospecha diagnostica,muerte de mujer 10-59 anos,2019-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
RIBERALTA,sospecha diagnostica,muerte de mujer 10-59 anos,2019-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
SANTA CRUZ DE LA SIERRA,sospecha diagnostica,muerte de mujer 10-59 anos,2019-03-01,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,6,0,14,0,0,0,24,24
SUCRE,sospecha diagnostica,muerte de mujer 10-59 anos,2019-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,3,3
ASCENCION DE GUARAYOS,sospecha diagnostica,muerte de mujer 10-59 anos,2019-04-01,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,3,3
COBIJA,sospecha diagnostica,muerte de mujer 10-59 anos,2019-04-01,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,3,3
EL ALTO,sospecha diagnostica,muerte de mujer 10-59 anos,2019-04-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,4,0,0,0,6,6
INCAHUASI,sospecha diagnostica,muerte de mujer 10-59 anos,2019-04-01,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
LA PAZ,sospecha diagnostica,muerte de mujer 10-59 anos,2019-04-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
MACHARETI,sospecha diagnostica,muerte de mujer 10-59 anos,2019-04-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
POTOSI,sospecha diagnostica,muerte de mujer 10-59 anos,2019-04-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2,2
RIBERALTA,sospecha diagnostica,muerte de mujer 10-59 anos,2019-04-01,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,1,0,2,0,0,0,7,7
SAN CARLOS,sospecha diagnostica,muerte de mujer 10-59 anos,2019-04-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
SANTA CRUZ DE LA SIERRA,sospecha diagnostica,muerte de mujer 10-59 anos,2019-04-01,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,9,0,11,0,0,0,26,26
SUCRE,sospecha diagnostica,muerte de mujer 10-59 anos,2019-04-01,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,1,0,2,0,0,0,7,7
TARIJA,sospecha diagnostica,muerte de mujer 10-59 anos,2019-04-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
COBIJA,sospecha diagnostica,muerte de mujer 10-59 anos,2019-05-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
EL ALTO,sospecha diagnostica,muerte de mujer 10-59 anos,2019-05-01,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,1,0,0,0,7,7
IXIAMAS,sospecha diagnostica,muerte de mujer 10-59 anos,2019-05-01,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
LA PAZ,sospecha diagnostica,muerte de mujer 10-59 anos,2019-05-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
ORURO,sospecha diagnostica,muerte de mujer 10-59 anos,2019-05-01,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,2
POTOSI,sospecha diagnostica,muerte de mujer 10-59 anos,2019-05-01,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,2,0,0,0,5,5
RIBERALTA,sospecha diagnostica,muerte de mujer 10-59 anos,2019-05-01,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,3,0,0,0,7,7
SAN BUENA VENTURA,sospecha diagnostica,muerte de mujer 10-59 anos,2019-05-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
SANTA CRUZ DE LA SIERRA,sospecha diagnostica,muerte de mujer 10-59 anos,2019-05-01,0,0,0,0,0,0,0,0,0,2,0,2,0,8,0,5,0,12,0,0,0,29,29
SUCRE,sospecha diagnostica,muerte de mujer 10-59 anos,2019-05-01,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,4,0,2,0,0,0,10,10
TARIJA,sospecha diagnostica,muerte de mujer 10-59 anos,2019-05-01,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,4,0,2,0,0,0,9,9
ASCENCION DE GUARAYOS,sospecha diagnostica,muerte de mujer 10-59 anos,2019-06-01,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,3,3
COBIJA,sospecha diagnostica,muerte de mujer 10-59 anos,2019-06-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
EL ALTO,sospecha diagnostica,muerte de mujer 10-59 anos,2019-06-01,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,3,0,2,0,0,0,9,9
MACHARETI,sospecha diagnostica,muerte de mujer 10-59 anos,2019-06-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
POTOSI,sospecha diagnostica,muerte de mujer 10-59 anos,2019-06-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,2,2
