,group,variable,month,a. Menor de 6 meses,a. Menor de 6 meses,b. 6 meses a menor de 1 año,b. 6 meses a menor de 1 año,c. 1 - 4 años,c. 1 - 4 años,d. 5 - 9 años,d. 5 - 9 años,e. 10 - 14 años,e. 10 - 14 años,f. 15 - 19 años,f. 15 - 19 años,g. 20 - 39 años,g. 20 - 39 años,h. 40 - 49 años,h. 40 - 49 años,i. 50 - 59 años,i. 50 - 59 años,j. 60 años y más,j. 60 años y más,TOTALES,TOTALES,TOTALES
,,,,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,DENTRO,FUERA,TOTAL
municipality,,,,,,,,,,,,,,,,,,,,,,,,,,
CAMIRI,sospecha diagnostica,dengue con signos de alarma,2019-01-01,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,4,5
CARANAVI,sospecha diagnostica,dengue con signos de alarma,2019-01-01,0,0,0,0,2,1,2,2,3,1,6,2,7,5,2,2,1,0,0,1,23,14,37
COCHABAMBA,sospecha diagnostica,dengue con signos de alarma,2019-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
CONCEPCION,sospecha diagnostica,dengue con signos de alarma,2019-01-01,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,1,0,3,1,4
COTOCA,sospecha diagnostica,dengue con signos de alarma,2019-01-01,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
EL TORNO,sospecha diagnostica,dengue con signos de alarma,2019-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,0,0,0,1,3,4
LA PAZ,sospecha diagnostica,dengue con signos de alarma,2019-01-01,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
LORETO,sospecha diagnostica,dengue con signos de alarma,2019-01-01,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
PAILON,sospecha diagnostica,dengue con signos de alarma,2019-01-01,0,0,0,0,0,1,1,1,2,0,0,0,1,0,0,0,0,0,0,0,4,2,6
PALOS BLANCOS,sospecha diagnostica,dengue con signos de alarma,2019-01-01,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,0,0,4,1,5
ROBORE,sospecha diagnostica,dengue con signos de alarma,2019-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
SACABA,sospecha diagnostica,dengue con signos de alarma,2019-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
SAN IGNACIO DE VELASCO,sospecha diagnostica,dengue con signos de alarma,2019-01-01,0,0,0,0,0,0,1,0,0,1,1,1,0,3,0,0,0,2,0,2,2,9,11
SANTA CRUZ DE LA SIERRA,sospecha diagnostica,dengue con signos de alarma,2019-01-01,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,1,2,3,4,7
SANTA ROSA DEL SARA,sospecha diagnostica,dengue con signos de alarma,2019-01-01,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
TRINIDAD,sospecha diagnostica,dengue con signos de alarma,2019-01-01,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,0,0,0,0,0,4,1,5
VILLA MONTES,sospecha diagnostica,dengue con signos de alarma,2019-01-01,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
VINTO,sospecha diagnostica,dengue con signos de alarma,2019-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
CARANAVI,sospecha diagnostica,dengue con signos de alarma,2019-02-01,0,1,0,0,9,4,8,10,9,1,10,7,32,24,6,5,6,1,4,3,84,56,140
COBIJA,sospecha diagnostica,dengue con signos de alarma,2019-02-01,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,3,4
COCHABAMBA,sospecha diagnostica,dengue con signos de alarma,2019-02-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
CONCEPCION,sospecha diagnostica,dengue con signos de alarma,2019-02-01,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2,0,2
EL TORNO,sospecha diagnostica,dengue con signos de alarma,2019-02-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
MAPIRI,sospecha diagnostica,dengue con signos de alarma,2019-02-01,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,3,0,3
MONTERO,sospecha diagnostica,dengue con signos de alarma,2019-02-01,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,2,1,0,0,4,3,7
PAILON,sospecha diagnostica,dengue con signos de alarma,2019-02-01,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,2
PALOS BLANCOS,sospecha diagnostica,dengue con signos de alarma,2019-02-01,0,0,0,0,0,0,0,0,0,0,0,1,2,3,0,0,0,0,1,0,3,4,7
SACABA,sospecha diagnostica,dengue con signos de alarma,2019-02-01,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
SAN PEDRO,sospecha diagnostica,dengue con signos de alarma,2019-02-01,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
SANTA CRUZ DE LA SIERRA,sospecha diagnostica,dengue con signos de alarma,2019-02-01,0,0,0,1,0,0,0,1,4,1,0,0,3,1,0,0,0,2,0,0,7,6,13
SUCRE,sospecha diagnostica,dengue con signos de alarma,2019-02-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
TARIJA,sospecha diagnostica,dengue con signos de alarma,2019-02-01,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,3,0,3
TRINIDAD,sospecha diagnostica,dengue con signos de alarma,2019-02-01,0,0,0,0,0,0,0,0,0,0,0,2,5,2,0,0,1,1,1,0,7,5,12
VINTO,sospecha diagnostica,dengue con signos de alarma,2019-02-01,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
WARNES,sospecha diagnostica,dengue con signos de alarma,2019-02-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
YACUIBA,sospecha diagnostica,dengue con signos de alarma,2019-02-01,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,3,3
CARANAVI,sospecha diagnostica,dengue con signos de alarma,2019-03-01,0,0,0,0,1,1,2,2,2,1,0,1,5,8,0,2,1,0,1,0,12,15,27
COBIJA,sospecha diagnostica,dengue con signos de alarma,2019-03-01,0,0,0,0,2,0,2,0,0,0,1,1,2,4,0,0,0,0,1,0,8,5,13
COCHABAMBA,sospecha diagnostica,dengue con signos de alarma,2019-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
CONCEPCION,sospecha diagnostica,dengue con signos de alarma,2019-03-01,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
ENTRE RIOS TRJ,sospecha diagnostica,dengue con signos de alarma,2019-03-01,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
MAPIRI,sospecha diagnostica,dengue con signos de alarma,2019-03-01,0,1,0,0,1,0,0,0,0,2,0,0,1,3,0,1,0,0,0,1,2,8,10
MONTERO,sospecha diagnostica,dengue con signos de alarma,2019-03-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
NACEBE (SANTA ROSA DEL ABUNA),sospecha diagnostica,dengue con signos de alarma,2019-03-01,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
PAILON,sospecha diagnostica,dengue con signos de alarma,2019-03-01,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,2,1,3
PALOS BLANCOS,sospecha diagnostica,dengue con signos de alarma,2019-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
SAN IGNACIO DE VELASCO,sospecha diagnostica,dengue con signos de alarma,2019-03-01,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,2
SAN JOSE DE CHIQUITOS,sospecha diagnostica,dengue con signos de alarma,2019-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,1,0,0,1,3,4
SANTA CRUZ DE LA SIERRA,sospecha diagnostica,dengue con signos de alarma,2019-03-01,0,0,0,0,0,0,0,0,0,1,1,0,1,3,1,1,0,0,1,0,4,5,9
TARIJA,sospecha diagnostica,dengue con signos de alarma,2019-03-01,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,2
TRINIDAD,sospecha diagnostica,dengue con signos de alarma,2019-03-01,0,0,0,0,0,0,0,0,0,0,4,2,12,4,4,4,1,0,1,1,22,11,33
CABEZAS,sospecha diagnostica,dengue con signos de alarma,2019-04-01,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
CARANAVI,sospecha diagnostica,dengue con signos de alarma,2019-04-01,0,0,0,0,0,0,3,1,0,1,1,3,3,4,0,3,1,1,1,0,9,13,22
COBIJA,sospecha diagnostica,dengue con signos de alarma,2019-04-01,0,0,0,0,0,1,2,4,1,1,2,0,2,6,0,2,0,2,1,0,8,16,24
COCHABAMBA,sospecha diagnostica,dengue con signos de alarma,2019-04-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
CONCEPCION,sospecha diagnostica,dengue con signos de alarma,2019-04-01,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,2
EL TORNO,sospecha diagnostica,dengue con signos de alarma,2019-04-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,2,2
ENTRE RIOS TRJ,sospecha diagnostica,dengue con signos de alarma,2019-04-01,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2,2
FILADELFIA,sospecha diagnostica,dengue con signos de alarma,2019-04-01,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,2
GUAYARAMERIN,sospecha diagnostica,dengue con signos de alarma,2019-04-01,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
IXIAMAS,sospecha diagnostica,dengue con signos de alarma,2019-04-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,2,3
MAPIRI,sospecha diagnostica,dengue con signos de alarma,2019-04-01,0,0,0,0,0,0,1,1,0,1,0,0,1,2,1,1,0,1,0,0,3,6,9
PUERTO VILLARROEL,sospecha diagnostica,dengue con signos de alarma,2019-04-01,0,0,0,0,0,0,0,2,0,0,0,0,1,1,0,1,0,0,0,0,1,4,5
SAN BORJA,sospecha diagnostica,dengue con signos de alarma,2019-04-01,0,0,0,0,2,0,2,1,0,0,0,0,1,1,0,0,0,0,0,0,5,2,7
SAN IGNACIO DE VELASCO,sospecha diagnostica,dengue con signos de alarma,2019-04-01,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
SANTA CRUZ DE LA SIERRA,sospecha diagnostica,dengue con signos de alarma,2019-04-01,0,0,1,0,3,1,2,2,4,0,4,1,10,1,0,2,1,0,0,2,25,9,34
SUCRE,sospecha diagnostica,dengue con signos de alarma,2019-04-01,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2,0,2
TRINIDAD,sospecha diagnostica,dengue con signos de alarma,2019-04-01,0,0,0,0,0,0,0,0,1,0,2,4,2,2,1,0,2,1,1,4,9,11,20
YAPACANI,sospecha diagnostica,dengue con signos de alarma,2019-04-01,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,2,1,3
