municipality,group,variable,month,< de 1 año,1 a 4 años,5 a 9 años,10 a 20 años,21 a 59 años,60 y más,TOTAL
COCHABAMBA,sospecha diagnostica,dengue hemorragico,2012-01-01,0.0,0.0,0.0,2.0,6.0,1.0,9.0
CUATRO CAÑADAS,sospecha diagnostica,dengue hemorragico,2012-01-01,0.0,0.0,0.0,0.0,1.0,0.0,1.0
ENTRE RIOS CBBA,sospecha diagnostica,dengue hemorragico,2012-01-01,0.0,0.0,0.0,1.0,0.0,0.0,1.0
SACABA,sospecha diagnostica,dengue hemorragico,2012-01-01,0.0,0.0,0.0,0.0,3.0,0.0,3.0
SANTA CRUZ DE LA SIERRA,sospecha diagnostica,dengue hemorragico,2012-01-01,0.0,0.0,1.0,3.0,5.0,0.0,9.0
WARNES,sospecha diagnostica,dengue hemorragico,2012-01-01,0.0,1.0,0.0,0.0,1.0,0.0,2.0
CAMIRI,sospecha diagnostica,dengue hemorragico,2012-02-01,0.0,0.0,1.0,0.0,0.0,0.0,1.0
CUATRO CAÑADAS,sospecha diagnostica,dengue hemorragico,2012-02-01,0.0,0.0,0.0,2.0,1.0,0.0,3.0
GUAYARAMERIN,sospecha diagnostica,dengue hemorragico,2012-02-01,0.0,0.0,0.0,1.0,4.0,0.0,5.0
PORTACHUELO,sospecha diagnostica,dengue hemorragico,2012-02-01,0.0,0.0,1.0,0.0,0.0,0.0,1.0
SAN IGNACIO,sospecha diagnostica,dengue hemorragico,2012-02-01,0.0,0.0,0.0,0.0,2.0,0.0,2.0
SANTA CRUZ DE LA SIERRA,sospecha diagnostica,dengue hemorragico,2012-02-01,0.0,0.0,5.0,2.0,9.0,1.0,17.0
SANTA ROSA DEL SARA,sospecha diagnostica,dengue hemorragico,2012-02-01,0.0,0.0,0.0,0.0,0.0,1.0,1.0
TARIJA,sospecha diagnostica,dengue hemorragico,2012-02-01,0.0,0.0,0.0,1.0,0.0,0.0,1.0
MAIRANA,sospecha diagnostica,dengue hemorragico,2012-03-01,0.0,0.0,0.0,1.0,0.0,0.0,1.0
PUERTO QUIJARRO,sospecha diagnostica,dengue hemorragico,2012-03-01,0.0,0.0,1.0,1.0,1.0,0.0,3.0
SAN BORJA,sospecha diagnostica,dengue hemorragico,2012-03-01,0.0,0.0,0.0,2.0,0.0,0.0,2.0
SAN JULIAN,sospecha diagnostica,dengue hemorragico,2012-03-01,0.0,1.0,0.0,3.0,2.0,0.0,6.0
SANTA CRUZ DE LA SIERRA,sospecha diagnostica,dengue hemorragico,2012-03-01,1.0,9.0,19.0,38.0,49.0,9.0,125.0
SANTA ROSA DEL SARA,sospecha diagnostica,dengue hemorragico,2012-03-01,0.0,0.0,0.0,1.0,0.0,0.0,1.0
TARIJA,sospecha diagnostica,dengue hemorragico,2012-03-01,0.0,0.0,1.0,2.0,0.0,0.0,3.0
YACUIBA,sospecha diagnostica,dengue hemorragico,2012-03-01,0.0,0.0,0.0,1.0,2.0,0.0,3.0
PUERTO QUIJARRO,sospecha diagnostica,dengue hemorragico,2012-04-01,0.0,0.0,0.0,1.0,11.0,0.0,12.0
PUERTO SUAREZ,sospecha diagnostica,dengue hemorragico,2012-04-01,0.0,0.0,0.0,0.0,0.0,1.0,1.0
ROBORE,sospecha diagnostica,dengue hemorragico,2012-04-01,0.0,0.0,0.0,2.0,0.0,0.0,2.0
SANTA CRUZ DE LA SIERRA,sospecha diagnostica,dengue hemorragico,2012-04-01,7.0,15.0,39.0,60.0,85.0,14.0,220.0
YACUIBA,sospecha diagnostica,dengue hemorragico,2012-04-01,0.0,0.0,1.0,0.0,0.0,0.0,1.0
PUERTO QUIJARRO,sospecha diagnostica,dengue hemorragico,2012-05-01,0.0,0.0,1.0,0.0,1.0,0.0,2.0
SANTA CRUZ DE LA SIERRA,sospecha diagnostica,dengue hemorragico,2012-05-01,4.0,7.0,22.0,36.0,66.0,7.0,142.0
VILLA TUNARI,sospecha diagnostica,dengue hemorragico,2012-05-01,0.0,0.0,1.0,2.0,3.0,0.0,6.0
YACUIBA,sospecha diagnostica,dengue hemorragico,2012-05-01,0.0,0.0,0.0,1.0,2.0,0.0,3.0
SANTA CRUZ DE LA SIERRA,sospecha diagnostica,dengue hemorragico,2012-06-01,3.0,1.0,5.0,5.0,11.0,0.0,25.0
SANTA CRUZ DE LA SIERRA,sospecha diagnostica,dengue hemorragico,2012-07-01,0.0,1.0,2.0,3.0,0.0,0.0,6.0
SANTA ANA,sospecha diagnostica,dengue hemorragico,2012-09-01,0.0,0.0,0.0,0.0,1.0,0.0,1.0
SANTA CRUZ DE LA SIERRA,sospecha diagnostica,dengue hemorragico,2012-09-01,0.0,0.0,0.0,0.0,2.0,0.0,2.0
SANTA CRUZ DE LA SIERRA,sospecha diagnostica,dengue hemorragico,2012-10-01,1.0,2.0,1.0,2.0,1.0,0.0,7.0
SANTA CRUZ DE LA SIERRA,sospecha diagnostica,dengue hemorragico,2012-11-01,0.0,2.0,0.0,1.0,4.0,0.0,7.0
SANTA CRUZ DE LA SIERRA,sospecha diagnostica,dengue hemorragico,2012-12-01,0.0,1.0,0.0,3.0,2.0,0.0,6.0
