municipality,group,variable,month,< de 1 año,1 a 4 años,5 a 9 años,10 a 20 años,21 a 59 años,60 y más,TOTAL
COCHABAMBA,sospecha diagnostica,paralisis flacida aguda (polio),2012-01-01,0.0,1.0,0.0,0.0,0.0,0.0,1.0
SANTA CRUZ DE LA SIERRA,sospecha diagnostica,paralisis flacida aguda (polio),2012-01-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TARIJA,sospecha diagnostica,paralisis flacida aguda (polio),2012-01-01,0.0,1.0,0.0,0.0,0.0,0.0,1.0
COCHABAMBA,sospecha diagnostica,paralisis flacida aguda (polio),2012-02-01,0.0,1.0,0.0,0.0,0.0,0.0,1.0
HUACARETA,sospecha diagnostica,paralisis flacida aguda (polio),2012-02-01,0.0,1.0,0.0,0.0,0.0,0.0,1.0
MONTEAGUDO,sospecha diagnostica,paralisis flacida aguda (polio),2012-02-01,0.0,1.0,0.0,0.0,0.0,0.0,1.0
MONTERO,sospecha diagnostica,paralisis flacida aguda (polio),2012-02-01,0.0,0.0,0.0,1.0,0.0,0.0,1.0
COCHABAMBA,sospecha diagnostica,paralisis flacida aguda (polio),2012-03-01,0.0,1.0,0.0,0.0,0.0,0.0,1.0
SAN BORJA,sospecha diagnostica,paralisis flacida aguda (polio),2012-03-01,0.0,0.0,0.0,1.0,0.0,0.0,1.0
SAN JULIAN,sospecha diagnostica,paralisis flacida aguda (polio),2012-03-01,0.0,1.0,0.0,0.0,0.0,0.0,1.0
SANTA CRUZ DE LA SIERRA,sospecha diagnostica,paralisis flacida aguda (polio),2012-03-01,0.0,2.0,0.0,0.0,0.0,0.0,2.0
COCHABAMBA,sospecha diagnostica,paralisis flacida aguda (polio),2012-04-01,0.0,1.0,0.0,0.0,0.0,0.0,1.0
EL ALTO,sospecha diagnostica,paralisis flacida aguda (polio),2012-04-01,0.0,1.0,0.0,0.0,0.0,0.0,1.0
SANTA CRUZ DE LA SIERRA,sospecha diagnostica,paralisis flacida aguda (polio),2012-04-01,0.0,0.0,0.0,1.0,0.0,0.0,1.0
SAN JULIAN,sospecha diagnostica,paralisis flacida aguda (polio),2012-05-01,0.0,0.0,0.0,1.0,0.0,0.0,1.0
SANTA CRUZ DE LA SIERRA,sospecha diagnostica,paralisis flacida aguda (polio),2012-05-01,0.0,1.0,0.0,0.0,0.0,0.0,1.0
YACUIBA,sospecha diagnostica,paralisis flacida aguda (polio),2012-05-01,0.0,1.0,0.0,0.0,0.0,0.0,1.0
EL ALTO,sospecha diagnostica,paralisis flacida aguda (polio),2012-07-01,0.0,1.0,0.0,0.0,0.0,1.0,2.0
EL ALTO,sospecha diagnostica,paralisis flacida aguda (polio),2012-08-01,0.0,0.0,0.0,1.0,2.0,0.0,3.0
ORURO,sospecha diagnostica,paralisis flacida aguda (polio),2012-08-01,1.0,0.0,0.0,0.0,0.0,0.0,1.0
SANTA CRUZ DE LA SIERRA,sospecha diagnostica,paralisis flacida aguda (polio),2012-09-01,0.0,0.0,1.0,0.0,0.0,0.0,1.0
COCHABAMBA,sospecha diagnostica,paralisis flacida aguda (polio),2012-10-01,0.0,0.0,1.0,0.0,0.0,0.0,1.0
EL ALTO,sospecha diagnostica,paralisis flacida aguda (polio),2012-10-01,0.0,0.0,0.0,0.0,1.0,0.0,1.0
YACUIBA,sospecha diagnostica,paralisis flacida aguda (polio),2012-10-01,0.0,0.0,0.0,1.0,0.0,0.0,1.0
COCHABAMBA,sospecha diagnostica,paralisis flacida aguda (polio),2012-11-01,0.0,1.0,0.0,0.0,0.0,0.0,1.0
POTOSI,sospecha diagnostica,paralisis flacida aguda (polio),2012-11-01,0.0,0.0,1.0,0.0,0.0,0.0,1.0
SAN RAMON BENI,sospecha diagnostica,paralisis flacida aguda (polio),2012-11-01,0.0,1.0,0.0,0.0,0.0,0.0,1.0
YACUIBA,sospecha diagnostica,paralisis flacida aguda (polio),2012-11-01,0.0,2.0,0.0,0.0,0.0,0.0,2.0
COCHABAMBA,sospecha diagnostica,paralisis flacida aguda (polio),2012-12-01,0.0,0.0,0.0,1.0,0.0,0.0,1.0
TARIJA,sospecha diagnostica,paralisis flacida aguda (polio),2012-12-01,0.0,1.0,0.0,0.0,0.0,0.0,1.0
