municipality,group,variable,month,< de 1 año,1 a 4 años,5 a 9 años,10 a 20 años,21 a 59 años,60 y más,TOTAL
LA PAZ,sospecha diagnostica,tos ferina,2012-01-01,1,0,0,0,0,0,1
SANTA CRUZ DE LA SIERRA,sospecha diagnostica,tos ferina,2012-01-01,1,0,0,0,0,0,1
LA PAZ,sospecha diagnostica,tos ferina,2012-02-01,4,3,0,0,0,0,7
SANTA CRUZ DE LA SIERRA,sospecha diagnostica,tos ferina,2012-02-01,0,1,0,0,0,0,1
VILLA TUNARI,sospecha diagnostica,tos ferina,2012-02-01,1,0,0,0,0,0,1
ENTRE RIOS TRJ,sospecha diagnostica,tos ferina,2012-03-01,0,0,0,0,1,0,1
LA PAZ,sospecha diagnostica,tos ferina,2012-03-01,1,1,0,0,0,0,2
ENTRE RIOS TRJ,sospecha diagnostica,tos ferina,2012-04-01,2,0,2,1,0,0,5
LA PAZ,sospecha diagnostica,tos ferina,2012-04-01,0,4,0,0,0,0,4
LA PAZ,sospecha diagnostica,tos ferina,2012-05-01,1,0,0,0,0,0,1
LA PAZ,sospecha diagnostica,tos ferina,2012-06-01,2,0,0,0,0,0,2
SAN MATIAS,sospecha diagnostica,tos ferina,2012-06-01,1,0,0,0,0,0,1
SANTA CRUZ DE LA SIERRA,sospecha diagnostica,tos ferina,2012-07-01,1,1,0,1,0,0,3
LA PAZ,sospecha diagnostica,tos ferina,2012-08-01,1,1,0,0,0,0,2
SANTA CRUZ DE LA SIERRA,sospecha diagnostica,tos ferina,2012-08-01,1,0,0,0,0,0,1
URIONDO (A. CONCEPCION),sospecha diagnostica,tos ferina,2012-08-01,1,0,0,0,0,0,1
LA PAZ,sospecha diagnostica,tos ferina,2012-09-01,1,0,0,0,0,0,1
SAN JULIAN,sospecha diagnostica,tos ferina,2012-09-01,0,1,0,0,0,0,1
SANTA ANA,sospecha diagnostica,tos ferina,2012-09-01,0,0,1,0,0,0,1
TARIJA,sospecha diagnostica,tos ferina,2012-09-01,1,0,0,0,0,0,1
TARIJA,sospecha diagnostica,tos ferina,2012-10-01,2,0,0,0,0,0,2
TARIJA,sospecha diagnostica,tos ferina,2012-11-01,2,0,0,0,0,0,2
LA PAZ,sospecha diagnostica,tos ferina,2012-12-01,1,1,0,0,0,0,2
SANTA CRUZ DE LA SIERRA,sospecha diagnostica,tos ferina,2012-12-01,1,0,0,0,0,0,1
