municipality,group,variable,month,< de 1 año,1 a 4 años,5 a 9 años,10 a 20 años,21 a 59 años,60 y más,TOTAL
SANTA CRUZ DE LA SIERRA,sospecha diagnostica,meningitis meningococica,2012-01-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SUCRE,sospecha diagnostica,meningitis meningococica,2012-01-01,1.0,0.0,0.0,0.0,0.0,0.0,1.0
SUCRE,sospecha diagnostica,meningitis meningococica,2012-02-01,0.0,0.0,0.0,0.0,1.0,0.0,1.0
SANTA CRUZ DE LA SIERRA,sospecha diagnostica,meningitis meningococica,2012-03-01,1.0,0.0,0.0,0.0,0.0,0.0,1.0
TARIJA,sospecha diagnostica,meningitis meningococica,2012-03-01,1.0,0.0,1.0,0.0,0.0,0.0,2.0
SANTA CRUZ DE LA SIERRA,sospecha diagnostica,meningitis meningococica,2012-04-01,0.0,0.0,0.0,0.0,1.0,0.0,1.0
EL TORNO,sospecha diagnostica,meningitis meningococica,2012-05-01,0.0,0.0,0.0,1.0,0.0,0.0,1.0
TARIJA,sospecha diagnostica,meningitis meningococica,2012-05-01,1.0,0.0,0.0,0.0,0.0,0.0,1.0
SUCRE,sospecha diagnostica,meningitis meningococica,2012-08-01,1.0,0.0,0.0,0.0,0.0,0.0,1.0
SUCRE,sospecha diagnostica,meningitis meningococica,2012-09-01,1.0,0.0,0.0,0.0,0.0,0.0,1.0
SUCRE,sospecha diagnostica,meningitis meningococica,2012-10-01,1.0,0.0,0.0,0.0,0.0,0.0,1.0
CARACOLLO,sospecha diagnostica,meningitis meningococica,2012-12-01,1.0,0.0,0.0,0.0,0.0,0.0,1.0
SANTA CRUZ DE LA SIERRA,sospecha diagnostica,meningitis meningococica,2012-12-01,0.0,0.0,0.0,0.0,1.0,0.0,1.0
