municipality,group,variable,month,< de 1 año,1 a 4 años,5 a 9 años,10 a 20 años,21 a 59 años,60 y más,TOTAL
ARANI,sospecha diagnostica,mordedura de serpiente,2012-01-01,0,1,0,0,2,1,4
CABEZAS,sospecha diagnostica,mordedura de serpiente,2012-01-01,0,0,1,0,0,0,1
CAMIRI,sospecha diagnostica,mordedura de serpiente,2012-01-01,0,0,0,0,2,0,2
CARANAVI,sospecha diagnostica,mordedura de serpiente,2012-01-01,0,0,0,0,1,0,1
COBIJA,sospecha diagnostica,mordedura de serpiente,2012-01-01,0,0,0,1,0,0,1
COMARAPA,sospecha diagnostica,mordedura de serpiente,2012-01-01,0,0,0,0,1,0,1
CONCEPCION,sospecha diagnostica,mordedura de serpiente,2012-01-01,0,0,0,1,0,0,1
COTOCA,sospecha diagnostica,mordedura de serpiente,2012-01-01,0,0,0,2,0,0,2
GENERAL SAAVEDRA,sospecha diagnostica,mordedura de serpiente,2012-01-01,0,0,0,1,0,0,1
HUACARETA,sospecha diagnostica,mordedura de serpiente,2012-01-01,0,0,0,0,0,2,2
LA ASUNTA,sospecha diagnostica,mordedura de serpiente,2012-01-01,0,0,0,0,1,0,1
MONTEAGUDO,sospecha diagnostica,mordedura de serpiente,2012-01-01,0,0,0,0,1,0,1
MONTERO,sospecha diagnostica,mordedura de serpiente,2012-01-01,0,0,1,0,0,0,1
NACEBE (SANTA ROSA DEL ABUNA),sospecha diagnostica,mordedura de serpiente,2012-01-01,0,0,1,0,0,0,1
OMEREQUE,sospecha diagnostica,mordedura de serpiente,2012-01-01,0,0,0,0,1,0,1
PADCAYA,sospecha diagnostica,mordedura de serpiente,2012-01-01,0,0,0,0,1,0,1
PAILON,sospecha diagnostica,mordedura de serpiente,2012-01-01,0,0,0,0,1,0,1
PUERTO VILLARROEL,sospecha diagnostica,mordedura de serpiente,2012-01-01,0,0,0,3,2,0,5
SAN IGNACIO DE VELASCO,sospecha diagnostica,mordedura de serpiente,2012-01-01,0,0,0,0,1,0,1
SANTA CRUZ DE LA SIERRA,sospecha diagnostica,mordedura de serpiente,2012-01-01,0,0,0,0,3,0,3
SANTA ROSA DEL SARA,sospecha diagnostica,mordedura de serpiente,2012-01-01,0,0,0,0,1,0,1
TARIJA,sospecha diagnostica,mordedura de serpiente,2012-01-01,0,0,0,0,1,0,1
VALLEGRANDE,sospecha diagnostica,mordedura de serpiente,2012-01-01,0,0,0,0,0,1,1
VILLA TUNARI,sospecha diagnostica,mordedura de serpiente,2012-01-01,0,0,0,3,4,1,8
VILLA VACA GUZMAN (MUYUPAMPA),sospecha diagnostica,mordedura de serpiente,2012-01-01,0,0,1,1,2,0,4
WARNES,sospecha diagnostica,mordedura de serpiente,2012-01-01,0,0,0,1,1,0,2
ARANI,sospecha diagnostica,mordedura de serpiente,2012-02-01,0,1,0,2,1,1,5
BERMEJO,sospecha diagnostica,mordedura de serpiente,2012-02-01,0,0,0,1,0,0,1
BOLPEBRA,sospecha diagnostica,mordedura de serpiente,2012-02-01,0,0,0,0,1,0,1
CARANAVI,sospecha diagnostica,mordedura de serpiente,2012-02-01,0,2,0,0,3,1,6
CARAPARI,sospecha diagnostica,mordedura de serpiente,2012-02-01,0,0,0,0,1,0,1
CHARAGUA,sospecha diagnostica,mordedura de serpiente,2012-02-01,0,0,0,0,1,0,1
COCHABAMBA,sospecha diagnostica,mordedura de serpiente,2012-02-01,0,0,0,0,2,0,2
COMARAPA,sospecha diagnostica,mordedura de serpiente,2012-02-01,0,0,0,0,0,1,1
CONCEPCION,sospecha diagnostica,mordedura de serpiente,2012-02-01,0,0,0,0,1,0,1
COROICO,sospecha diagnostica,mordedura de serpiente,2012-02-01,0,0,0,0,0,1,1
EL TORNO,sospecha diagnostica,mordedura de serpiente,2012-02-01,0,0,2,1,0,0,3
