municipality,group,variable,month,< de 1 año,1 a 4 años,5 a 9 años,10 a 20 años,21 a 59 años,60 y más,TOTAL
PADCAYA,sospecha diagnostica,enfermedad por hanta virus,2012-01-01,0,0,0,0,2,0,2
SANTA CRUZ DE LA SIERRA,sospecha diagnostica,enfermedad por hanta virus,2012-01-01,0,0,0,1,1,0,2
TARIJA,sospecha diagnostica,enfermedad por hanta virus,2012-01-01,0,0,0,0,1,0,1
COCHABAMBA,sospecha diagnostica,enfermedad por hanta virus,2012-02-01,0,0,0,0,1,0,1
PADCAYA,sospecha diagnostica,enfermedad por hanta virus,2012-02-01,0,0,0,0,1,0,1
SANTA CRUZ DE LA SIERRA,sospecha diagnostica,enfermedad por hanta virus,2012-02-01,0,0,0,0,2,0,2
BERMEJO,sospecha diagnostica,enfermedad por hanta virus,2012-03-01,0,1,0,0,1,0,2
PADCAYA,sospecha diagnostica,enfermedad por hanta virus,2012-03-01,0,0,0,0,1,0,1
SANTA CRUZ DE LA SIERRA,sospecha diagnostica,enfermedad por hanta virus,2012-03-01,0,0,0,1,1,0,2
TARIJA,sospecha diagnostica,enfermedad por hanta virus,2012-03-01,0,0,0,1,2,1,4
BERMEJO,sospecha diagnostica,enfermedad por hanta virus,2012-04-01,0,0,0,0,1,0,1
COCHABAMBA,sospecha diagnostica,enfermedad por hanta virus,2012-04-01,0,0,1,0,0,0,1
PADCAYA,sospecha diagnostica,enfermedad por hanta virus,2012-04-01,0,0,0,0,1,0,1
TARIJA,sospecha diagnostica,enfermedad por hanta virus,2012-04-01,0,0,0,0,1,0,1
COCHABAMBA,sospecha diagnostica,enfermedad por hanta virus,2012-05-01,0,0,0,0,1,0,1
PADCAYA,sospecha diagnostica,enfermedad por hanta virus,2012-05-01,0,0,0,0,1,0,1
SANTA CRUZ DE LA SIERRA,sospecha diagnostica,enfermedad por hanta virus,2012-05-01,0,0,0,0,3,0,3
PADCAYA,sospecha diagnostica,enfermedad por hanta virus,2012-06-01,0,0,0,0,1,0,1
SAN JULIAN,sospecha diagnostica,enfermedad por hanta virus,2012-06-01,0,0,0,1,0,0,1
MONTERO,sospecha diagnostica,enfermedad por hanta virus,2012-07-01,0,0,0,0,2,0,2
SANTA CRUZ DE LA SIERRA,sospecha diagnostica,enfermedad por hanta virus,2012-07-01,0,0,0,0,1,0,1
VILLA TUNARI,sospecha diagnostica,enfermedad por hanta virus,2012-07-01,0,0,0,0,1,0,1
BERMEJO,sospecha diagnostica,enfermedad por hanta virus,2012-08-01,0,0,0,1,0,0,1
PADCAYA,sospecha diagnostica,enfermedad por hanta virus,2012-08-01,0,0,0,1,0,0,1
SAN JULIAN,sospecha diagnostica,enfermedad por hanta virus,2012-08-01,0,0,0,1,0,0,1
CARAPARI,sospecha diagnostica,enfermedad por hanta virus,2012-09-01,1,2,0,1,0,1,5
SANTA CRUZ DE LA SIERRA,sospecha diagnostica,enfermedad por hanta virus,2012-10-01,0,0,0,0,2,0,2
BERMEJO,sospecha diagnostica,enfermedad por hanta virus,2012-11-01,0,0,0,1,1,0,2
SANTA CRUZ DE LA SIERRA,sospecha diagnostica,enfermedad por hanta virus,2012-11-01,0,0,0,0,1,0,1
TARIJA,sospecha diagnostica,enfermedad por hanta virus,2012-11-01,0,0,0,1,0,0,1
PADCAYA,sospecha diagnostica,enfermedad por hanta virus,2012-12-01,0,0,0,0,1,0,1
SANTA CRUZ DE LA SIERRA,sospecha diagnostica,enfermedad por hanta virus,2012-12-01,0,0,0,0,2,0,2
