,group,variable,month,< de 1 año,< de 1 año,1 a 4 años,1 a 4 años,5 a 9 años,5 a 9 años,10 a 20 años,10 a 20 años,21 a 59 años,21 a 59 años,60 y más,60 y más,TOTALES,TOTALES,TOTALES
,,,,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,TOTAL-M,TOTAL-F,TOTAL
municipality,,,,,,,,,,,,,,,,,,
LA PAZ,tuberculosis y lepra,rafa (graves),2014-01-01,0,0,0,0,0,0,0,0,2,1,0,2,2,3,5
LA PAZ,tuberculosis y lepra,rafa (graves),2014-02-01,0,0,0,0,0,0,1,0,2,0,0,0,3,0,3
PELECHUCO,tuberculosis y lepra,rafa (graves),2014-02-01,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
TIAWANACU,tuberculosis y lepra,rafa (graves),2014-02-01,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
EL ALTO,tuberculosis y lepra,rafa (graves),2014-03-01,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
LA PAZ,tuberculosis y lepra,rafa (graves),2014-03-01,0,0,0,0,0,0,1,0,1,1,0,0,2,1,3
TRINIDAD,tuberculosis y lepra,rafa (graves),2014-03-01,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
LA PAZ,tuberculosis y lepra,rafa (graves),2014-04-01,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
EL ALTO,tuberculosis y lepra,rafa (graves),2014-05-01,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
LA PAZ,tuberculosis y lepra,rafa (graves),2014-05-01,0,0,0,0,0,0,0,1,2,0,0,1,2,2,4
URIONDO (A. CONCEPCION),tuberculosis y lepra,rafa (graves),2014-05-01,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
EL ALTO,tuberculosis y lepra,rafa (graves),2014-06-01,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
LA PAZ,tuberculosis y lepra,rafa (graves),2014-06-01,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
URIONDO (A. CONCEPCION),tuberculosis y lepra,rafa (graves),2014-06-01,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
EL ALTO,tuberculosis y lepra,rafa (graves),2014-07-01,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
SANTA CRUZ DE LA SIERRA,tuberculosis y lepra,rafa (graves),2014-08-01,0,0,0,0,0,0,0,1,1,1,0,0,1,2,3
VIACHA,tuberculosis y lepra,rafa (graves),2014-08-01,0,0,0,0,0,0,0,0,0,0,0,14,0,14,14
LA PAZ,tuberculosis y lepra,rafa (graves),2014-09-01,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
SANTA CRUZ DE LA SIERRA,tuberculosis y lepra,rafa (graves),2014-09-01,0,0,0,0,4,1,1,1,0,0,0,0,5,2,7
EL ALTO,tuberculosis y lepra,rafa (graves),2014-10-01,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
YACUIBA,tuberculosis y lepra,rafa (graves),2014-10-01,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
EL ALTO,tuberculosis y lepra,rafa (graves),2014-11-01,0,0,0,0,0,0,0,1,1,0,0,0,1,1,2
LA PAZ,tuberculosis y lepra,rafa (graves),2014-11-01,0,0,0,0,0,0,0,0,2,2,0,0,2,2,4
EL ALTO,tuberculosis y lepra,rafa (graves),2014-12-01,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
LA PAZ,tuberculosis y lepra,rafa (graves),2014-12-01,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
SAN MATIAS,tuberculosis y lepra,rafa (graves),2014-12-01,0,0,0,0,0,0,0,0,1,1,0,0,1,1,2
SICA SICA (VILLA AROMA),tuberculosis y lepra,rafa (graves),2014-12-01,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
