,group,variable,month,< de 1 año,< de 1 año,1 a 4 años,1 a 4 años,5 a 9 años,5 a 9 años,10 a 20 años,10 a 20 años,21 a 59 años,21 a 59 años,60 y más,60 y más,TOTALES,TOTALES,TOTALES
,,,,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,TOTAL-M,TOTAL-F,TOTAL
municipality,,,,,,,,,,,,,,,,,,
ACACIO,otras infecciones,neumonia,2008-01-01,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
ACHACACHI,otras infecciones,neumonia,2008-01-01,14,6,4,5,1,0,2,1,2,3,1,1,24,16,40
ACHOCALLA,otras infecciones,neumonia,2008-01-01,3,5,1,2,0,0,0,0,0,0,0,1,4,8,12
AIQUILE,otras infecciones,neumonia,2008-01-01,6,3,7,2,0,0,0,0,1,2,0,2,14,9,23
ALALAY,otras infecciones,neumonia,2008-01-01,1,0,0,1,0,0,0,0,0,0,0,0,1,1,2
ALCALA,otras infecciones,neumonia,2008-01-01,3,1,0,1,0,0,0,0,0,0,0,0,3,2,5
ANCORAIMES,otras infecciones,neumonia,2008-01-01,0,1,1,1,0,0,0,0,0,0,0,0,1,2,3
ANDAMARCA,otras infecciones,neumonia,2008-01-01,2,1,1,0,0,0,0,0,0,1,0,0,3,2,5
ANTEQUERA,otras infecciones,neumonia,2008-01-01,2,3,2,2,1,0,1,1,0,0,0,0,6,6,12
ARAMPAMPA,otras infecciones,neumonia,2008-01-01,0,1,0,0,1,0,0,0,0,0,0,0,1,1,2
ARANI,otras infecciones,neumonia,2008-01-01,7,5,5,4,0,0,1,0,0,0,1,0,14,9,23
ARBIETO,otras infecciones,neumonia,2008-01-01,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
ARQUE,otras infecciones,neumonia,2008-01-01,2,3,2,0,0,0,0,0,3,4,1,2,8,9,17
ASCENCION DE GUARAYOS,otras infecciones,neumonia,2008-01-01,22,12,25,23,1,1,0,0,7,3,0,0,55,39,94
AYATA,otras infecciones,neumonia,2008-01-01,3,0,5,5,1,0,1,0,2,3,0,0,12,8,20
AYO AYO,otras infecciones,neumonia,2008-01-01,4,3,4,2,0,1,0,0,1,2,0,0,9,8,17
AYOPAYA (V. DE INDEPENDENCIA),otras infecciones,neumonia,2008-01-01,0,0,1,4,0,0,4,0,0,1,0,0,5,5,10
AZURDUY,otras infecciones,neumonia,2008-01-01,1,0,0,0,0,0,0,0,0,4,0,1,1,5,6
BATALLAS,otras infecciones,neumonia,2008-01-01,1,1,1,5,0,0,0,0,0,0,0,1,2,7,9
BAURES,otras infecciones,neumonia,2008-01-01,0,0,0,0,2,1,2,0,3,2,1,0,8,3,11
BELEN DE ANDAMARCA,otras infecciones,neumonia,2008-01-01,1,0,0,1,1,0,1,0,0,2,0,0,3,3,6
BELLA FLOR,otras infecciones,neumonia,2008-01-01,1,3,6,3,0,0,0,0,2,2,0,0,9,8,17
BERMEJO,otras infecciones,neumonia,2008-01-01,3,5,6,4,2,1,3,0,5,3,0,0,19,13,32
BETANZOS,otras infecciones,neumonia,2008-01-01,11,10,3,7,0,0,1,0,1,1,0,0,16,18,34
BOLIVAR,otras infecciones,neumonia,2008-01-01,7,1,6,6,0,0,0,0,3,3,2,3,18,13,31
