,group,variable,month,< de 1 año,< de 1 año,1 a 4 años,1 a 4 años,5 a 9 años,5 a 9 años,10 a 20 años,10 a 20 años,21 a 59 años,21 a 59 años,60 y más,60 y más,TOTALES,TOTALES,TOTALES
,,,,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,TOTAL-M,TOTAL-F,TOTAL
municipality,,,,,,,,,,,,,,,,,,
APOLO,otras infecciones,leishmaniasis sospechosos,2014-01-01,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,4.0
BOLPEBRA,otras infecciones,leishmaniasis sospechosos,2014-01-01,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,3.0,0.0,3.0
CARANAVI,otras infecciones,leishmaniasis sospechosos,2014-01-01,0.0,0.0,1.0,1.0,0.0,1.0,2.0,0.0,4.0,2.0,0.0,1.0,7.0,5.0,12.0
COBIJA,otras infecciones,leishmaniasis sospechosos,2014-01-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
COCHABAMBA,otras infecciones,leishmaniasis sospechosos,2014-01-01,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,3.0
EL TORNO,otras infecciones,leishmaniasis sospechosos,2014-01-01,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,28.0,0.0,1.0,0.0,31.0,1.0,32.0
FILADELFIA,otras infecciones,leishmaniasis sospechosos,2014-01-01,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,3.0
GUAYARAMERIN,otras infecciones,leishmaniasis sospechosos,2014-01-01,0.0,0.0,2.0,1.0,2.0,9.0,3.0,7.0,9.0,3.0,2.0,0.0,18.0,20.0,38.0
IXIAMAS,otras infecciones,leishmaniasis sospechosos,2014-01-01,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,3.0
LA PAZ,otras infecciones,leishmaniasis sospechosos,2014-01-01,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,7.0,5.0,3.0,1.0,11.0,9.0,20.0
MAGDALENA,otras infecciones,leishmaniasis sospechosos,2014-01-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,2.0
MONTERO,otras infecciones,leishmaniasis sospechosos,2014-01-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
NUEVO MANOA (NUEVA ESPERANZA),otras infecciones,leishmaniasis sospechosos,2014-01-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
PALOS BLANCOS,otras infecciones,leishmaniasis sospechosos,2014-01-01,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,3.0,1.0,4.0
PORVENIR,otras infecciones,leishmaniasis sospechosos,2014-01-01,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0
