,group,variable,month,< de 1 año,< de 1 año,1 a 4 años,1 a 4 años,5 a 9 años,5 a 9 años,10 a 20 años,10 a 20 años,21 a 59 años,21 a 59 años,60 y más,60 y más,TOTALES,TOTALES,TOTALES
,,,,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,TOTAL-M,TOTAL-F,TOTAL
municipality,,,,,,,,,,,,,,,,,,
ALALAY,otras infecciones,malaria sospechosos,2014-01-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ALCALA,otras infecciones,malaria sospechosos,2014-01-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0
AZURDUY,otras infecciones,malaria sospechosos,2014-01-01,0.0,0.0,0.0,1.0,1.0,3.0,2.0,3.0,6.0,7.0,1.0,0.0,10.0,14.0,24.0
BAURES,otras infecciones,malaria sospechosos,2014-01-01,0.0,0.0,5.0,3.0,2.0,1.0,6.0,10.0,12.0,9.0,1.0,0.0,26.0,23.0,49.0
BELLA FLOR,otras infecciones,malaria sospechosos,2014-01-01,0.0,0.0,1.0,4.0,6.0,4.0,6.0,5.0,8.0,1.0,1.0,0.0,22.0,14.0,36.0
BERMEJO,otras infecciones,malaria sospechosos,2014-01-01,0.0,0.0,2.0,0.0,0.0,0.0,3.0,0.0,4.0,0.0,1.0,0.0,10.0,0.0,10.0
CARANAVI,otras infecciones,malaria sospechosos,2014-01-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
CARAPARI,otras infecciones,malaria sospechosos,2014-01-01,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
COBIJA,otras infecciones,malaria sospechosos,2014-01-01,0.0,0.0,2.0,2.0,0.0,0.0,3.0,1.0,7.0,4.0,4.0,1.0,16.0,8.0,24.0
COCHABAMBA,otras infecciones,malaria sospechosos,2014-01-01,0.0,0.0,1.0,0.0,0.0,0.0,3.0,1.0,6.0,7.0,0.0,3.0,10.0,11.0,21.0
EL TORNO,otras infecciones,malaria sospechosos,2014-01-01,0.0,0.0,3.0,2.0,1.0,3.0,6.0,8.0,17.0,17.0,4.0,3.0,31.0,33.0,64.0
EL VILLAR,otras infecciones,malaria sospechosos,2014-01-01,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,4.0,0.0,0.0,1.0,7.0,8.0
ENTRE RIOS TRJ,otras infecciones,malaria sospechosos,2014-01-01,2.0,1.0,12.0,11.0,9.0,11.0,18.0,27.0,35.0,45.0,9.0,21.0,85.0,116.0,201.0
EUREKA (SANTOS MERCADO),otras infecciones,malaria sospechosos,2014-01-01,1.0,1.0,6.0,4.0,8.0,10.0,11.0,9.0,18.0,15.0,4.0,2.0,48.0,41.0,89.0
FILADELFIA,otras infecciones,malaria sospechosos,2014-01-01,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,5.0,3.0,0.0,0.0,6.0,10.0,16.0
