,group,variable,month,< de 1 año,< de 1 año,1 a 4 años,1 a 4 años,5 a 9 años,5 a 9 años,10 a 20 años,10 a 20 años,21 a 59 años,21 a 59 años,60 y más,60 y más,TOTALES,TOTALES,TOTALES
,,,,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,TOTAL-M,TOTAL-F,TOTAL
municipality,,,,,,,,,,,,,,,,,,
COCHABAMBA,infecc. de transmision sexual,sida *,2013-01-01,0,0,0,0,0,0,0,0,4,4,0,1,4,5,9
EL ALTO,infecc. de transmision sexual,sida *,2013-01-01,0,0,0,0,0,0,0,1,0,1,0,0,0,2,2
LA PAZ,infecc. de transmision sexual,sida *,2013-01-01,0,0,0,0,0,0,0,0,4,3,2,0,6,3,9
SANTA CRUZ DE LA SIERRA,infecc. de transmision sexual,sida *,2013-01-01,0,0,0,0,0,0,1,1,10,4,0,0,11,5,16
TARIJA,infecc. de transmision sexual,sida *,2013-01-01,0,0,0,0,0,0,0,0,2,0,0,0,2,0,2
VILLA MONTES,infecc. de transmision sexual,sida *,2013-01-01,0,0,0,0,0,0,0,0,0,1,0,1,0,2,2
VILLA TUNARI,infecc. de transmision sexual,sida *,2013-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WARNES,infecc. de transmision sexual,sida *,2013-01-01,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
YACUIBA,infecc. de transmision sexual,sida *,2013-01-01,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
COCHABAMBA,infecc. de transmision sexual,sida *,2013-02-01,0,0,0,0,0,0,0,0,2,1,1,0,3,1,4
EL ALTO,infecc. de transmision sexual,sida *,2013-02-01,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
LA PAZ,infecc. de transmision sexual,sida *,2013-02-01,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
ORURO,infecc. de transmision sexual,sida *,2013-02-01,0,0,0,0,0,0,1,0,5,2,0,0,6,2,8
PAILON,infecc. de transmision sexual,sida *,2013-02-01,0,0,0,0,0,0,1,0,0,1,0,0,1,1,2
POOPO,infecc. de transmision sexual,sida *,2013-02-01,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
SANTA CRUZ DE LA SIERRA,infecc. de transmision sexual,sida *,2013-02-01,0,0,0,0,0,0,1,0,12,2,0,0,13,2,15
TARIJA,infecc. de transmision sexual,sida *,2013-02-01,0,0,0,0,0,0,1,1,2,3,1,0,4,4,8
YACUIBA,infecc. de transmision sexual,sida *,2013-02-01,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
COCHABAMBA,infecc. de transmision sexual,sida *,2013-03-01,0,0,0,0,0,0,0,0,6,2,0,0,6,2,8
EL ALTO,infecc. de transmision sexual,sida *,2013-03-01,0,0,0,0,0,0,0,0,2,1,0,0,2,1,3
LA PAZ,infecc. de transmision sexual,sida *,2013-03-01,0,0,0,0,0,0,0,0,6,2,0,0,6,2,8
ORURO,infecc. de transmision sexual,sida *,2013-03-01,0,0,0,0,0,0,0,0,8,3,0,0,8,3,11
PUERTO SUAREZ,infecc. de transmision sexual,sida *,2013-03-01,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
