,group,variable,month,< de 1 año,< de 1 año,1 a 4 años,1 a 4 años,5 a 9 años,5 a 9 años,10 a 20 años,10 a 20 años,21 a 59 años,21 a 59 años,60 y más,60 y más,TOTALES,TOTALES,TOTALES
,,,,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,TOTAL-M,TOTAL-F,TOTAL
municipality,,,,,,,,,,,,,,,,,,
AZURDUY,infecc. de transmision sexual,sifilis en la mujer embarazada,2013-01-01,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
CHUMA,infecc. de transmision sexual,sifilis en la mujer embarazada,2013-01-01,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
COCHABAMBA,infecc. de transmision sexual,sifilis en la mujer embarazada,2013-01-01,0,0,0,0,0,0,0,4,0,8,0,0,0,12,12
COLOMI,infecc. de transmision sexual,sifilis en la mujer embarazada,2013-01-01,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
COTAGAITA,infecc. de transmision sexual,sifilis en la mujer embarazada,2013-01-01,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
EL ALTO,infecc. de transmision sexual,sifilis en la mujer embarazada,2013-01-01,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
EL PUENTE(STC),infecc. de transmision sexual,sifilis en la mujer embarazada,2013-01-01,0,0,0,0,0,0,0,0,0,2,0,0,0,2,2
ENTRE RIOS CBBA,infecc. de transmision sexual,sifilis en la mujer embarazada,2013-01-01,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
LA PAZ,infecc. de transmision sexual,sifilis en la mujer embarazada,2013-01-01,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
MAPIRI,infecc. de transmision sexual,sifilis en la mujer embarazada,2013-01-01,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
ORURO,infecc. de transmision sexual,sifilis en la mujer embarazada,2013-01-01,0,0,0,0,0,0,0,0,0,5,0,0,0,5,5
POROMA,infecc. de transmision sexual,sifilis en la mujer embarazada,2013-01-01,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
POTOSI,infecc. de transmision sexual,sifilis en la mujer embarazada,2013-01-01,0,0,0,0,0,0,0,1,0,1,0,0,0,2,2
PUERTO VILLARROEL,infecc. de transmision sexual,sifilis en la mujer embarazada,2013-01-01,0,0,0,0,0,0,0,8,0,6,0,0,0,14,14
SAN IGNACIO DE VELASCO,infecc. de transmision sexual,sifilis en la mujer embarazada,2013-01-01,0,0,0,0,0,0,0,1,0,1,0,0,0,2,2
SAN LUCAS,infecc. de transmision sexual,sifilis en la mujer embarazada,2013-01-01,0,0,0,0,0,0,0,0,0,2,0,0,0,2,2
SANTA CRUZ DE LA SIERRA,infecc. de transmision sexual,sifilis en la mujer embarazada,2013-01-01,0,0,0,0,0,0,0,5,0,12,0,0,0,17,17
SUCRE,infecc. de transmision sexual,sifilis en la mujer embarazada,2013-01-01,0,0,0,0,0,0,0,3,0,2,0,0,0,5,5
TIQUIPAYA,infecc. de transmision sexual,sifilis en la mujer embarazada,2013-01-01,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
