,group,variable,month,TOTALES,TOTALES,TOTALES
,,,,TOTAL-M,TOTAL-F,TOTAL
municipality,,,,,,
CAMIRI,salud sexual y reproductiva,eclampsia,2016-01-01,2,0,2
COCHABAMBA,salud sexual y reproductiva,eclampsia,2016-01-01,2,0,2
GUAYARAMERIN,salud sexual y reproductiva,eclampsia,2016-01-01,1,1,2
LA PAZ,salud sexual y reproductiva,eclampsia,2016-01-01,11,0,11
MOJOCOYA,salud sexual y reproductiva,eclampsia,2016-01-01,1,0,1
PUNATA,salud sexual y reproductiva,eclampsia,2016-01-01,1,0,1
RIBERALTA,salud sexual y reproductiva,eclampsia,2016-01-01,4,0,4
SANTA CRUZ DE LA SIERRA,salud sexual y reproductiva,eclampsia,2016-01-01,6,6,12
SOPACHUY,salud sexual y reproductiva,eclampsia,2016-01-01,0,1,1
SUCRE,salud sexual y reproductiva,eclampsia,2016-01-01,2,0,2
CAMIRI,salud sexual y reproductiva,eclampsia,2016-02-01,1,0,1
COBIJA,salud sexual y reproductiva,eclampsia,2016-02-01,1,0,1
COCHABAMBA,salud sexual y reproductiva,eclampsia,2016-02-01,2,0,2
CONCEPCION,salud sexual y reproductiva,eclampsia,2016-02-01,1,0,1
EL ALTO,salud sexual y reproductiva,eclampsia,2016-02-01,3,0,3
ENTRE RIOS TRJ,salud sexual y reproductiva,eclampsia,2016-02-01,1,0,1
LA PAZ,salud sexual y reproductiva,eclampsia,2016-02-01,5,1,6
POTOSI,salud sexual y reproductiva,eclampsia,2016-02-01,1,0,1
RIBERALTA,salud sexual y reproductiva,eclampsia,2016-02-01,1,0,1
SAN PEDRO,salud sexual y reproductiva,eclampsia,2016-02-01,1,0,1
SANTA ANA,salud sexual y reproductiva,eclampsia,2016-02-01,2,0,2
SANTA CRUZ DE LA SIERRA,salud sexual y reproductiva,eclampsia,2016-02-01,8,2,10
TARIJA,salud sexual y reproductiva,eclampsia,2016-02-01,1,0,1
YAMPARAEZ,salud sexual y reproductiva,eclampsia,2016-02-01,1,0,1
ASCENCION DE GUARAYOS,salud sexual y reproductiva,eclampsia,2016-03-01,1,0,1
CHARAGUA,salud sexual y reproductiva,eclampsia,2016-03-01,1,0,1
COBIJA,salud sexual y reproductiva,eclampsia,2016-03-01,1,0,1
COCHABAMBA,salud sexual y reproductiva,eclampsia,2016-03-01,3,0,3
EL ALTO,salud sexual y reproductiva,eclampsia,2016-03-01,3,3,6
EL PUENTE(TJA),salud sexual y reproductiva,eclampsia,2016-03-01,0,1,1
HUANUNI,salud sexual y reproductiva,eclampsia,2016-03-01,1,0,1
LA PAZ,salud sexual y reproductiva,eclampsia,2016-03-01,15,0,15
RIBERALTA,salud sexual y reproductiva,eclampsia,2016-03-01,3,0,3
SANTA CRUZ DE LA SIERRA,salud sexual y reproductiva,eclampsia,2016-03-01,13,7,20
SUCRE,salud sexual y reproductiva,eclampsia,2016-03-01,2,0,2
TACOBAMBA,salud sexual y reproductiva,eclampsia,2016-03-01,0,1,1
TARABUCO,salud sexual y reproductiva,eclampsia,2016-03-01,1,0,1
TRINIDAD,salud sexual y reproductiva,eclampsia,2016-03-01,2,0,2
ASCENCION DE GUARAYOS,salud sexual y reproductiva,eclampsia,2016-04-01,1,0,1
CAMIRI,salud sexual y reproductiva,eclampsia,2016-04-01,6,0,6
CHARAGUA,salud sexual y reproductiva,eclampsia,2016-04-01,1,0,1
COCHABAMBA,salud sexual y reproductiva,eclampsia,2016-04-01,0,1,1
EL ALTO,salud sexual y reproductiva,eclampsia,2016-04-01,3,1,4
HUANUNI,salud sexual y reproductiva,eclampsia,2016-04-01,1,0,1
LA ASUNTA,salud sexual y reproductiva,eclampsia,2016-04-01,1,1,2
LA PAZ,salud sexual y reproductiva,eclampsia,2016-04-01,4,0,4
ORURO,salud sexual y reproductiva,eclampsia,2016-04-01,1,0,1
PUNATA,salud sexual y reproductiva,eclampsia,2016-04-01,0,1,1
RIBERALTA,salud sexual y reproductiva,eclampsia,2016-04-01,4,0,4
SAN BENITO,salud sexual y reproductiva,eclampsia,2016-04-01,1,0,1
SAN MIGUEL DE VELASCO,salud sexual y reproductiva,eclampsia,2016-04-01,1,0,1
SANTA CRUZ DE LA SIERRA,salud sexual y reproductiva,eclampsia,2016-04-01,7,6,13
SUCRE,salud sexual y reproductiva,eclampsia,2016-04-01,3,0,3
TIRAQUE (CBBA),salud sexual y reproductiva,eclampsia,2016-04-01,1,0,1
COBIJA,salud sexual y reproductiva,eclampsia,2016-05-01,1,0,1
CONCEPCION,salud sexual y reproductiva,eclampsia,2016-05-01,0,1,1
EL ALTO,salud sexual y reproductiva,eclampsia,2016-05-01,1,0,1
LA PAZ,salud sexual y reproductiva,eclampsia,2016-05-01,10,0,10
MONTERO,salud sexual y reproductiva,eclampsia,2016-05-01,2,0,2
RIBERALTA,salud sexual y reproductiva,eclampsia,2016-05-01,3,0,3
SANTA CRUZ DE LA SIERRA,salud sexual y reproductiva,eclampsia,2016-05-01,18,12,30
SHINAOTA,salud sexual y reproductiva,eclampsia,2016-05-01,1,0,1
SUCRE,salud sexual y reproductiva,eclampsia,2016-05-01,4,0,4
TARIJA,salud sexual y reproductiva,eclampsia,2016-05-01,1,0,1
CAMIRI,salud sexual y reproductiva,eclampsia,2016-06-01,1,0,1
CHARAGUA,salud sexual y reproductiva,eclampsia,2016-06-01,1,0,1
COCHABAMBA,salud sexual y reproductiva,eclampsia,2016-06-01,0,2,2
EL ALTO,salud sexual y reproductiva,eclampsia,2016-06-01,1,0,1
HUANUNI,salud sexual y reproductiva,eclampsia,2016-06-01,1,0,1
LA PAZ,salud sexual y reproductiva,eclampsia,2016-06-01,17,0,17
RIBERALTA,salud sexual y reproductiva,eclampsia,2016-06-01,2,1,3
SANTA ANA,salud sexual y reproductiva,eclampsia,2016-06-01,3,0,3
SANTA CRUZ DE LA SIERRA,salud sexual y reproductiva,eclampsia,2016-06-01,18,14,32
SUCRE,salud sexual y reproductiva,eclampsia,2016-06-01,4,0,4
CAMARGO,salud sexual y reproductiva,eclampsia,2016-07-01,0,1,1
COCHABAMBA,salud sexual y reproductiva,eclampsia,2016-07-01,4,0,4
COLCAPIRHUA,salud sexual y reproductiva,eclampsia,2016-07-01,1,0,1
CONCEPCION,salud sexual y reproductiva,eclampsia,2016-07-01,1,0,1
EL ALTO,salud sexual y reproductiva,eclampsia,2016-07-01,3,0,3
LA PAZ,salud sexual y reproductiva,eclampsia,2016-07-01,22,0,22
ORURO,salud sexual y reproductiva,eclampsia,2016-07-01,1,3,4
PALOS BLANCOS,salud sexual y reproductiva,eclampsia,2016-07-01,1,0,1
RIBERALTA,salud sexual y reproductiva,eclampsia,2016-07-01,1,0,1
SAN CARLOS,salud sexual y reproductiva,eclampsia,2016-07-01,1,0,1
SANTA ANA,salud sexual y reproductiva,eclampsia,2016-07-01,1,0,1
SANTA CRUZ DE LA SIERRA,salud sexual y reproductiva,eclampsia,2016-07-01,21,2,23
TRINIDAD,salud sexual y reproductiva,eclampsia,2016-07-01,2,0,2
APOLO,salud sexual y reproductiva,eclampsia,2016-08-01,1,0,1
CULPINA,salud sexual y reproductiva,eclampsia,2016-08-01,1,0,1
EL ALTO,salud sexual y reproductiva,eclampsia,2016-08-01,2,0,2
LA PAZ,salud sexual y reproductiva,eclampsia,2016-08-01,10,0,10
PALOS BLANCOS,salud sexual y reproductiva,eclampsia,2016-08-01,1,0,1
PUERTO SUAREZ,salud sexual y reproductiva,eclampsia,2016-08-01,1,0,1
RIBERALTA,salud sexual y reproductiva,eclampsia,2016-08-01,3,0,3
SACACA,salud sexual y reproductiva,eclampsia,2016-08-01,0,1,1
SANTA CRUZ DE LA SIERRA,salud sexual y reproductiva,eclampsia,2016-08-01,9,19,28
SUCRE,salud sexual y reproductiva,eclampsia,2016-08-01,1,0,1
TARIJA,salud sexual y reproductiva,eclampsia,2016-08-01,1,0,1
VILLAZON,salud sexual y reproductiva,eclampsia,2016-08-01,2,0,2
EL ALTO,salud sexual y reproductiva,eclampsia,2016-09-01,1,1,2
GUTIERREZ,salud sexual y reproductiva,eclampsia,2016-09-01,1,0,1
POTOSI,salud sexual y reproductiva,eclampsia,2016-09-01,1,0,1
PUNATA,salud sexual y reproductiva,eclampsia,2016-09-01,2,0,2
RIBERALTA,salud sexual y reproductiva,eclampsia,2016-09-01,2,0,2
SANTA CRUZ DE LA SIERRA,salud sexual y reproductiva,eclampsia,2016-09-01,4,13,17
TARIJA,salud sexual y reproductiva,eclampsia,2016-09-01,1,0,1
CAMARGO,salud sexual y reproductiva,eclampsia,2016-10-01,0,2,2
CARANAVI,salud sexual y reproductiva,eclampsia,2016-10-01,1,0,1
CHARAGUA,salud sexual y reproductiva,eclampsia,2016-10-01,3,0,3
COCHABAMBA,salud sexual y reproductiva,eclampsia,2016-10-01,2,0,2
EL ALTO,salud sexual y reproductiva,eclampsia,2016-10-01,1,0,1
ENTRE RIOS TRJ,salud sexual y reproductiva,eclampsia,2016-10-01,0,1,1
LA PAZ,salud sexual y reproductiva,eclampsia,2016-10-01,2,0,2
MINEROS,salud sexual y reproductiva,eclampsia,2016-10-01,1,0,1
SAN IGNACIO DE VELASCO,salud sexual y reproductiva,eclampsia,2016-10-01,1,0,1
SANTA CRUZ DE LA SIERRA,salud sexual y reproductiva,eclampsia,2016-10-01,2,7,9
SUCRE,salud sexual y reproductiva,eclampsia,2016-10-01,1,0,1
TACACOMA,salud sexual y reproductiva,eclampsia,2016-10-01,1,0,1
TARATA,salud sexual y reproductiva,eclampsia,2016-10-01,1,0,1
TARIJA,salud sexual y reproductiva,eclampsia,2016-10-01,2,0,2
CAMARGO,salud sexual y reproductiva,eclampsia,2016-11-01,0,1,1
COCHABAMBA,salud sexual y reproductiva,eclampsia,2016-11-01,7,0,7
COLQUECHACA,salud sexual y reproductiva,eclampsia,2016-11-01,1,1,2
EL ALTO,salud sexual y reproductiva,eclampsia,2016-11-01,5,0,5
LA PAZ,salud sexual y reproductiva,eclampsia,2016-11-01,2,0,2
POTOSI,salud sexual y reproductiva,eclampsia,2016-11-01,1,0,1
PUNATA,salud sexual y reproductiva,eclampsia,2016-11-01,1,0,1
RIBERALTA,salud sexual y reproductiva,eclampsia,2016-11-01,2,0,2
SANTA CRUZ DE LA SIERRA,salud sexual y reproductiva,eclampsia,2016-11-01,16,1,17
SUCRE,salud sexual y reproductiva,eclampsia,2016-11-01,1,0,1
TEOPONTE,salud sexual y reproductiva,eclampsia,2016-11-01,0,1,1
EL ALTO,salud sexual y reproductiva,eclampsia,2016-12-01,0,3,3
IRUPANA (VILLA DE LANZA),salud sexual y reproductiva,eclampsia,2016-12-01,1,0,1
LA PAZ,salud sexual y reproductiva,eclampsia,2016-12-01,2,0,2
ORURO,salud sexual y reproductiva,eclampsia,2016-12-01,1,0,1
PUERTO VILLARROEL,salud sexual y reproductiva,eclampsia,2016-12-01,8,0,8
SANTA CRUZ DE LA SIERRA,salud sexual y reproductiva,eclampsia,2016-12-01,8,0,8
