,group,variable,month,Dentro,Dentro,Fuera,Fuera,TOTALES,TOTALES,TOTALES
,,,,MASCULINO,FEMENINO,MASCULINO,FEMENINO,DENTRO,FUERA,TOTAL
municipality,,,,,,,,,,
COCHABAMBA,"mortalidad perinatal, neonatal e infantil",muerte de 28 dias a menor de 1 ano,2021-01-01,0,0,0,1,0,1,1
COLQUIRI,"mortalidad perinatal, neonatal e infantil",muerte de 28 dias a menor de 1 ano,2021-01-01,0,0,0,1,0,1,1
EL ALTO,"mortalidad perinatal, neonatal e infantil",muerte de 28 dias a menor de 1 ano,2021-01-01,2,0,3,2,5,2,7
LA PAZ,"mortalidad perinatal, neonatal e infantil",muerte de 28 dias a menor de 1 ano,2021-01-01,1,0,0,0,1,0,1
LAJA,"mortalidad perinatal, neonatal e infantil",muerte de 28 dias a menor de 1 ano,2021-01-01,0,0,1,0,1,0,1
SAN JOSE DE CHIQUITOS,"mortalidad perinatal, neonatal e infantil",muerte de 28 dias a menor de 1 ano,2021-01-01,0,0,0,1,0,1,1
SAN LUCAS,"mortalidad perinatal, neonatal e infantil",muerte de 28 dias a menor de 1 ano,2021-01-01,0,0,0,1,0,1,1
SANTA CRUZ DE LA SIERRA,"mortalidad perinatal, neonatal e infantil",muerte de 28 dias a menor de 1 ano,2021-01-01,0,1,0,0,0,1,1
SUCRE,"mortalidad perinatal, neonatal e infantil",muerte de 28 dias a menor de 1 ano,2021-01-01,0,1,0,0,0,1,1
TACOPAYA,"mortalidad perinatal, neonatal e infantil",muerte de 28 dias a menor de 1 ano,2021-01-01,0,0,0,1,0,1,1
TARIJA,"mortalidad perinatal, neonatal e infantil",muerte de 28 dias a menor de 1 ano,2021-01-01,1,0,0,0,1,0,1
CHAYANTA,"mortalidad perinatal, neonatal e infantil",muerte de 28 dias a menor de 1 ano,2021-02-01,0,0,1,0,1,0,1
COLQUENCHA,"mortalidad perinatal, neonatal e infantil",muerte de 28 dias a menor de 1 ano,2021-02-01,0,0,1,0,1,0,1
COMANCHE,"mortalidad perinatal, neonatal e infantil",muerte de 28 dias a menor de 1 ano,2021-02-01,0,0,0,1,0,1,1
