,group,variable,month,a. < de 6 meses,a. < de 6 meses,b. 6 m a menor de 1 año,b. 6 m a menor de 1 año,c. 1 - 4 años,c. 1 - 4 años,d. 5 - 9 años,d. 5 - 9 años,e. 10 - 14 años,e. 10 - 14 años,f. 15 - 19 años,f. 15 - 19 años,g. 20 - 39 años,g. 20 - 39 años,h. 40 - 49 años,h. 40 - 49 años,i. 50 - 59 años,i. 50 - 59 años,j. 60 años y más,j. 60 años y más,TOTALES,TOTALES,TOTALES
,,,,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,DENTRO,FUERA,TOTAL
municipality,,,,,,,,,,,,,,,,,,,,,,,,,,
ACHACACHI,inmunoprevenibles,hepatitis viral a*,2020-01-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
BERMEJO,inmunoprevenibles,hepatitis viral a*,2020-01-01,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,2
BOYUIBE,inmunoprevenibles,hepatitis viral a*,2020-01-01,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
CAMIRI,inmunoprevenibles,hepatitis viral a*,2020-01-01,0,0,0,0,2,0,2,3,1,0,0,0,0,0,0,0,0,0,0,0,5,3,8
CAPINOTA,inmunoprevenibles,hepatitis viral a*,2020-01-01,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
CHARAGUA,inmunoprevenibles,hepatitis viral a*,2020-01-01,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,1,3
CHIMORE,inmunoprevenibles,hepatitis viral a*,2020-01-01,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,4
COCHABAMBA,inmunoprevenibles,hepatitis viral a*,2020-01-01,0,0,0,0,18,6,8,4,3,1,1,1,0,5,0,0,1,0,0,0,31,17,48
COLCAPIRHUA,inmunoprevenibles,hepatitis viral a*,2020-01-01,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
COLPA BELGICA,inmunoprevenibles,hepatitis viral a*,2020-01-01,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,2,3
CONCEPCION,inmunoprevenibles,hepatitis viral a*,2020-01-01,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,2,1,3
EL ALTO,inmunoprevenibles,hepatitis viral a*,2020-01-01,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,3
ENTRE RIOS CBBA,inmunoprevenibles,hepatitis viral a*,2020-01-01,0,0,0,0,0,2,3,2,0,1,0,0,0,0,0,0,0,0,0,0,3,5,8
GENERAL SAAVEDRA,inmunoprevenibles,hepatitis viral a*,2020-01-01,0,0,0,0,1,5,2,0,0,0,0,0,0,1,0,0,0,0,0,0,3,6,9
GUAYARAMERIN,inmunoprevenibles,hepatitis viral a*,2020-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
HUACARETA,inmunoprevenibles,hepatitis viral a*,2020-01-01,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,2,3
HUANUNI,inmunoprevenibles,hepatitis viral a*,2020-01-01,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2,2
HUARACAJE,inmunoprevenibles,hepatitis viral a*,2020-01-01,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,3,0,3
LA GUARDIA,inmunoprevenibles,hepatitis viral a*,2020-01-01,0,0,0,0,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,3,2,5
LA PAZ,inmunoprevenibles,hepatitis viral a*,2020-01-01,0,0,0,0,4,2,1,2,2,2,0,0,0,1,0,0,0,0,0,0,7,7,14
MAGDALENA,inmunoprevenibles,hepatitis viral a*,2020-01-01,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,2
MAIRANA,inmunoprevenibles,hepatitis viral a*,2020-01-01,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,2
MAPIRI,inmunoprevenibles,hepatitis viral a*,2020-01-01,0,0,0,0,0,0,1,2,0,0,0,0,0,1,0,0,0,0,0,0,1,3,4
MONTEAGUDO,inmunoprevenibles,hepatitis viral a*,2020-01-01,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
MONTERO,inmunoprevenibles,hepatitis viral a*,2020-01-01,0,0,0,0,1,1,2,5,1,2,0,1,0,2,0,2,0,0,0,0,4,13,17
OKINAWA,inmunoprevenibles,hepatitis viral a*,2020-01-01,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2,2
ORURO,inmunoprevenibles,hepatitis viral a*,2020-01-01,1,0,0,0,3,1,3,0,1,0,0,2,1,1,1,0,0,0,0,0,10,4,14
POTOSI,inmunoprevenibles,hepatitis viral a*,2020-01-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
PUERTO QUIJARRO,inmunoprevenibles,hepatitis viral a*,2020-01-01,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,3,0,3
PUERTO VILLARROEL,inmunoprevenibles,hepatitis viral a*,2020-01-01,0,0,0,0,0,3,2,1,0,0,0,0,0,1,0,0,0,0,0,0,2,5,7
PUNATA,inmunoprevenibles,hepatitis viral a*,2020-01-01,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2
QUILLACOLLO,inmunoprevenibles,hepatitis viral a*,2020-01-01,0,0,0,0,1,3,2,5,1,0,3,0,0,0,1,0,0,0,0,0,8,8,16
RIBERALTA,inmunoprevenibles,hepatitis viral a*,2020-01-01,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,2,3
ROBORE,inmunoprevenibles,hepatitis viral a*,2020-01-01,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
RURRENABAQUE,inmunoprevenibles,hepatitis viral a*,2020-01-01,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
SACABA,inmunoprevenibles,hepatitis viral a*,2020-01-01,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,2
SAMAIPATA,inmunoprevenibles,hepatitis viral a*,2020-01-01,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,3,0,3
SAN BUENA VENTURA,inmunoprevenibles,hepatitis viral a*,2020-01-01,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
SAN CARLOS,inmunoprevenibles,hepatitis viral a*,2020-01-01,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
SAN IGNACIO,inmunoprevenibles,hepatitis viral a*,2020-01-01,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
SAN IGNACIO DE VELASCO,inmunoprevenibles,hepatitis viral a*,2020-01-01,0,0,0,0,3,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,3,4,7
SAN LORENZO(TJA),inmunoprevenibles,hepatitis viral a*,2020-01-01,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
SAN RAFAEL,inmunoprevenibles,hepatitis viral a*,2020-01-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
SANTA CRUZ DE LA SIERRA,inmunoprevenibles,hepatitis viral a*,2020-01-01,1,0,1,0,5,3,11,10,7,8,1,3,3,0,0,1,0,2,0,0,29,27,56
SANTA ROSA,inmunoprevenibles,hepatitis viral a*,2020-01-01,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,1,3,4
SHINAOTA,inmunoprevenibles,hepatitis viral a*,2020-01-01,0,0,0,0,2,0,2,1,0,0,0,0,0,0,1,0,0,1,0,0,5,2,7
SIPE SIPE,inmunoprevenibles,hepatitis viral a*,2020-01-01,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,2,2,4
SUCRE,inmunoprevenibles,hepatitis viral a*,2020-01-01,0,0,0,0,1,2,2,2,0,0,0,0,2,3,0,1,0,0,0,0,5,8,13
TARABUCO,inmunoprevenibles,hepatitis viral a*,2020-01-01,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
TARIJA,inmunoprevenibles,hepatitis viral a*,2020-01-01,0,0,0,0,0,0,3,0,1,0,1,2,2,3,0,0,0,0,1,1,8,6,14
TIRAQUE (CBBA),inmunoprevenibles,hepatitis viral a*,2020-01-01,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,2,1,3
TRINIDAD,inmunoprevenibles,hepatitis viral a*,2020-01-01,0,0,0,0,0,0,1,4,0,0,1,1,0,0,0,0,0,0,0,0,2,5,7
TUPIZA,inmunoprevenibles,hepatitis viral a*,2020-01-01,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,2
URIONDO (A. CONCEPCION),inmunoprevenibles,hepatitis viral a*,2020-01-01,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
VILLA MONTES,inmunoprevenibles,hepatitis viral a*,2020-01-01,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
VILLA TUNARI,inmunoprevenibles,hepatitis viral a*,2020-01-01,0,0,0,0,1,0,1,4,0,0,0,0,0,1,0,0,0,0,0,0,2,5,7
VILLA VACA GUZMAN (MUYUPAMPA),inmunoprevenibles,hepatitis viral a*,2020-01-01,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,2
VILLAZON,inmunoprevenibles,hepatitis viral a*,2020-01-01,0,0,0,0,0,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0,1,3,4
VINTO,inmunoprevenibles,hepatitis viral a*,2020-01-01,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,3
WARNES,inmunoprevenibles,hepatitis viral a*,2020-01-01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,2
YACUIBA,inmunoprevenibles,hepatitis viral a*,2020-01-01,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,2,2,4
ARBIETO,inmunoprevenibles,hepatitis viral a*,2020-02-01,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2
BERMEJO,inmunoprevenibles,hepatitis viral a*,2020-02-01,0,0,0,0,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6
CAMIRI,inmunoprevenibles,hepatitis viral a*,2020-02-01,0,0,0,0,3,1,3,1,1,2,1,0,3,1,0,0,0,0,0,1,11,6,17
CARANAVI,inmunoprevenibles,hepatitis viral a*,2020-02-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
CHALLAPATA,inmunoprevenibles,hepatitis viral a*,2020-02-01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
CHARAGUA,inmunoprevenibles,hepatitis viral a*,2020-02-01,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,3,0,3
CHIMORE,inmunoprevenibles,hepatitis viral a*,2020-02-01,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3
CHUMA,inmunoprevenibles,hepatitis viral a*,2020-02-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
COCHABAMBA,inmunoprevenibles,hepatitis viral a*,2020-02-01,0,0,1,0,1,5,6,3,1,0,0,2,1,2,3,1,0,0,0,2,13,15,28
