,group,variable,month,a. < de 6 meses,a. < de 6 meses,b. 6 m a menor de 1 año,b. 6 m a menor de 1 año,c. 1 - 4 años,c. 1 - 4 años,d. 5 - 9 años,d. 5 - 9 años,e. 10 - 14 años,e. 10 - 14 años,f. 15 - 19 años,f. 15 - 19 años,g. 20 - 39 años,g. 20 - 39 años,h. 40 - 49 años,h. 40 - 49 años,i. 50 - 59 años,i. 50 - 59 años,j. 60 años y más,j. 60 años y más,TOTALES,TOTALES,TOTALES
,,,,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,DENTRO,FUERA,TOTAL
municipality,,,,,,,,,,,,,,,,,,,,,,,,,,
ACHACACHI,inmunoprevenibles,varicela,2020-01-01,0,0,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,1,4
ACHOCALLA,inmunoprevenibles,varicela,2020-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,2
AIQUILE,inmunoprevenibles,varicela,2020-01-01,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2
ALCALA,inmunoprevenibles,varicela,2020-01-01,0,0,0,0,3,3,2,2,1,0,0,0,0,0,0,0,0,0,0,0,6,5,11
APOLO,inmunoprevenibles,varicela,2020-01-01,0,0,0,0,0,0,2,1,1,1,0,0,0,1,0,0,0,0,0,0,3,3,6
ARBIETO,inmunoprevenibles,varicela,2020-01-01,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,4
ARQUE,inmunoprevenibles,varicela,2020-01-01,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,2
ASCENCION DE GUARAYOS,inmunoprevenibles,varicela,2020-01-01,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
AYO AYO,inmunoprevenibles,varicela,2020-01-01,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,3,0,3
AYOPAYA (V. DE INDEPENDENCIA),inmunoprevenibles,varicela,2020-01-01,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1,3
AZURDUY,inmunoprevenibles,varicela,2020-01-01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
BELLA FLOR,inmunoprevenibles,varicela,2020-01-01,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
BERMEJO,inmunoprevenibles,varicela,2020-01-01,2,0,1,1,6,3,5,1,4,0,0,1,2,0,1,0,0,0,0,0,21,6,27
BETANZOS,inmunoprevenibles,varicela,2020-01-01,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,2
BUENA VISTA,inmunoprevenibles,varicela,2020-01-01,0,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5
CALACOTO,inmunoprevenibles,varicela,2020-01-01,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
CALAMARCA,inmunoprevenibles,varicela,2020-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
CAMIRI,inmunoprevenibles,varicela,2020-01-01,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
CAPINOTA,inmunoprevenibles,varicela,2020-01-01,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
CARACOLLO,inmunoprevenibles,varicela,2020-01-01,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,2,2,4
CARANAVI,inmunoprevenibles,varicela,2020-01-01,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
CARAPARI,inmunoprevenibles,varicela,2020-01-01,0,0,0,0,0,2,0,3,0,0,0,0,2,0,0,0,0,0,0,0,2,5,7
CARMEN RIVERO TORREZ,inmunoprevenibles,varicela,2020-01-01,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2
CHALLAPATA,inmunoprevenibles,varicela,2020-01-01,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
CHAQUI,inmunoprevenibles,varicela,2020-01-01,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
CHARAGUA,inmunoprevenibles,varicela,2020-01-01,0,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,6
CHIMORE,inmunoprevenibles,varicela,2020-01-01,0,0,1,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,2,5
CHULUMANI (V. DE LA LIBERTAD),inmunoprevenibles,varicela,2020-01-01,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,2
CKOCHAS,inmunoprevenibles,varicela,2020-01-01,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
CLIZA,inmunoprevenibles,varicela,2020-01-01,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3
COBIJA,inmunoprevenibles,varicela,2020-01-01,0,0,0,0,3,6,4,2,0,0,1,0,1,1,0,0,0,0,0,0,9,9,18
COCHABAMBA,inmunoprevenibles,varicela,2020-01-01,0,1,3,2,15,13,2,10,6,9,2,1,5,7,0,1,0,1,0,0,33,45,78
COLCAPIRHUA,inmunoprevenibles,varicela,2020-01-01,1,0,0,1,2,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,6,3,9
COLOMI,inmunoprevenibles,varicela,2020-01-01,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,2
COLPA BELGICA,inmunoprevenibles,varicela,2020-01-01,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
COMARAPA,inmunoprevenibles,varicela,2020-01-01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
CONCEPCION,inmunoprevenibles,varicela,2020-01-01,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3
COPACABANA,inmunoprevenibles,varicela,2020-01-01,0,0,0,0,0,0,1,1,2,0,1,0,0,0,0,0,0,0,0,0,4,1,5
CORO CORO,inmunoprevenibles,varicela,2020-01-01,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
COROICO,inmunoprevenibles,varicela,2020-01-01,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
CORQUE,inmunoprevenibles,varicela,2020-01-01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
COTAGAITA,inmunoprevenibles,varicela,2020-01-01,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2
COTOCA,inmunoprevenibles,varicela,2020-01-01,2,0,1,3,7,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,11,5,16
CUATRO CAÑADAS,inmunoprevenibles,varicela,2020-01-01,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
CUEVO,inmunoprevenibles,varicela,2020-01-01,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
CULPINA,inmunoprevenibles,varicela,2020-01-01,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,2
EL ALTO,inmunoprevenibles,varicela,2020-01-01,1,0,0,0,3,3,2,5,5,3,1,2,8,8,0,0,0,0,2,0,22,21,43
EL PUENTE(STC),inmunoprevenibles,varicela,2020-01-01,0,1,1,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,6
EL PUENTE(TJA),inmunoprevenibles,varicela,2020-01-01,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,2
EL TORNO,inmunoprevenibles,varicela,2020-01-01,0,0,1,0,4,7,4,3,1,1,0,0,0,0,0,0,0,0,0,0,10,11,21
ENTRE RIOS TRJ,inmunoprevenibles,varicela,2020-01-01,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,1,2,3
ENTRE RIOS CBBA,inmunoprevenibles,varicela,2020-01-01,0,0,0,2,9,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,10,7,17
EXALTACION,inmunoprevenibles,varicela,2020-01-01,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
FERNANDEZ ALONSO,inmunoprevenibles,varicela,2020-01-01,0,0,5,0,2,11,1,0,0,1,0,0,0,0,0,1,0,0,0,0,8,13,21
FILADELFIA,inmunoprevenibles,varicela,2020-01-01,0,0,2,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,7
GENERAL SAAVEDRA,inmunoprevenibles,varicela,2020-01-01,0,1,0,0,2,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,4,3,7
GUANAY,inmunoprevenibles,varicela,2020-01-01,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,2,3
GUAYARAMERIN,inmunoprevenibles,varicela,2020-01-01,0,0,0,3,5,4,2,2,1,0,0,0,0,0,0,0,0,0,0,0,8,9,17
GUTIERREZ,inmunoprevenibles,varicela,2020-01-01,0,0,0,2,2,3,0,2,1,0,0,0,0,0,0,0,0,0,0,0,3,7,10
HUACAYA (VILLA DE HUACAYA),inmunoprevenibles,varicela,2020-01-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
HUACHACALLA,inmunoprevenibles,varicela,2020-01-01,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
HUANUNI,inmunoprevenibles,varicela,2020-01-01,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,3,1,4
ICHOCA,inmunoprevenibles,varicela,2020-01-01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
INQUISIVI,inmunoprevenibles,varicela,2020-01-01,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,3,4
IRUPANA (VILLA DE LANZA),inmunoprevenibles,varicela,2020-01-01,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,2
IXIAMAS,inmunoprevenibles,varicela,2020-01-01,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
JESUS DE MACHACA,inmunoprevenibles,varicela,2020-01-01,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,2
LA GUARDIA,inmunoprevenibles,varicela,2020-01-01,0,0,1,5,22,7,2,3,0,1,0,0,0,0,0,0,0,0,0,0,25,16,41
LA PAZ,inmunoprevenibles,varicela,2020-01-01,0,1,2,0,13,9,10,5,2,5,3,8,5,9,1,1,0,0,0,0,36,38,74
LAJA,inmunoprevenibles,varicela,2020-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
LAS CARRERAS,inmunoprevenibles,varicela,2020-01-01,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
LLALLAGUA,inmunoprevenibles,varicela,2020-01-01,0,0,0,0,0,2,1,0,1,1,0,1,0,1,0,0,0,0,0,0,2,5,7
MACHACAMARCA,inmunoprevenibles,varicela,2020-01-01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
MACHARETI,inmunoprevenibles,varicela,2020-01-01,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
MAGDALENA,inmunoprevenibles,varicela,2020-01-01,1,0,0,3,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,7,9
