,group,variable,month,a. Menor de 6 meses,a. Menor de 6 meses,b. 6 meses a menor de 1 año,b. 6 meses a menor de 1 año,c. 1 - 4 años,c. 1 - 4 años,d. 5 - 9 años,d. 5 - 9 años,e. 10 - 14 años,e. 10 - 14 años,f. 15 - 19 años,f. 15 - 19 años,g. 20 - 39 años,g. 20 - 39 años,h. 40 - 49 años,h. 40 - 49 años,i. 50 - 59 años,i. 50 - 59 años,j. 60 años y más,j. 60 años y más,TOTALES,TOTALES,TOTALES
,,,,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,DENTRO,FUERA,TOTAL
municipality,,,,,,,,,,,,,,,,,,,,,,,,,,
ACHACACHI,sospecha diagnostica,"influenza  (irag ,iragi y eti)",2018-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
BERMEJO,sospecha diagnostica,"influenza  (irag ,iragi y eti)",2018-01-01,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
COCHABAMBA,sospecha diagnostica,"influenza  (irag ,iragi y eti)",2018-01-01,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,2
EL ALTO,sospecha diagnostica,"influenza  (irag ,iragi y eti)",2018-01-01,1,0,1,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,3,3,9,3,12
EL TORNO,sospecha diagnostica,"influenza  (irag ,iragi y eti)",2018-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2,3
GUAYARAMERIN,sospecha diagnostica,"influenza  (irag ,iragi y eti)",2018-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,3
MONTEAGUDO,sospecha diagnostica,"influenza  (irag ,iragi y eti)",2018-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
POTOSI,sospecha diagnostica,"influenza  (irag ,iragi y eti)",2018-01-01,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
SANTA CRUZ DE LA SIERRA,sospecha diagnostica,"influenza  (irag ,iragi y eti)",2018-01-01,2,0,2,0,8,2,0,1,1,1,1,0,5,3,0,1,0,2,0,1,19,11,30
SUCRE,sospecha diagnostica,"influenza  (irag ,iragi y eti)",2018-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
TRINIDAD,sospecha diagnostica,"influenza  (irag ,iragi y eti)",2018-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,2,1,3
VILLA TUNARI,sospecha diagnostica,"influenza  (irag ,iragi y eti)",2018-01-01,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
COCHABAMBA,sospecha diagnostica,"influenza  (irag ,iragi y eti)",2018-02-01,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2,3
EL ALTO,sospecha diagnostica,"influenza  (irag ,iragi y eti)",2018-02-01,2,3,0,0,2,2,1,0,1,0,0,0,0,1,1,0,0,0,0,7,7,13,20
PAILON,sospecha diagnostica,"influenza  (irag ,iragi y eti)",2018-02-01,0,0,0,0,0,0,0,0,0,2,0,0,1,3,0,0,0,4,0,0,1,9,10
SAN IGNACIO DE VELASCO,sospecha diagnostica,"influenza  (irag ,iragi y eti)",2018-02-01,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
SANTA CRUZ DE LA SIERRA,sospecha diagnostica,"influenza  (irag ,iragi y eti)",2018-02-01,1,1,2,1,5,8,10,5,3,1,1,2,3,6,2,2,2,2,4,3,33,31,64
SUCRE,sospecha diagnostica,"influenza  (irag ,iragi y eti)",2018-02-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
VILLA TUNARI,sospecha diagnostica,"influenza  (irag ,iragi y eti)",2018-02-01,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2
COBIJA,sospecha diagnostica,"influenza  (irag ,iragi y eti)",2018-03-01,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
COCHABAMBA,sospecha diagnostica,"influenza  (irag ,iragi y eti)",2018-03-01,0,0,1,0,0,0,0,0,0,0,0,0,4,0,2,0,2,1,0,0,9,1,10
EL ALTO,sospecha diagnostica,"influenza  (irag ,iragi y eti)",2018-03-01,0,1,1,0,2,8,1,0,0,0,0,0,0,1,0,0,0,0,0,1,4,11,15
EL TORNO,sospecha diagnostica,"influenza  (irag ,iragi y eti)",2018-03-01,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
GUAYARAMERIN,sospecha diagnostica,"influenza  (irag ,iragi y eti)",2018-03-01,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,1,0,0,0,0,3,2,5
LA PAZ,sospecha diagnostica,"influenza  (irag ,iragi y eti)",2018-03-01,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,2
ORURO,sospecha diagnostica,"influenza  (irag ,iragi y eti)",2018-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,2
PAILON,sospecha diagnostica,"influenza  (irag ,iragi y eti)",2018-03-01,0,0,1,0,2,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,4,3,7
PALOS BLANCOS,sospecha diagnostica,"influenza  (irag ,iragi y eti)",2018-03-01,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
PORTACHUELO,sospecha diagnostica,"influenza  (irag ,iragi y eti)",2018-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,2,0,2
SANTA CRUZ DE LA SIERRA,sospecha diagnostica,"influenza  (irag ,iragi y eti)",2018-03-01,2,4,3,2,20,10,8,10,11,8,3,6,12,15,2,3,5,3,8,9,74,70,144
SHINAOTA,sospecha diagnostica,"influenza  (irag ,iragi y eti)",2018-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
SUCRE,sospecha diagnostica,"influenza  (irag ,iragi y eti)",2018-03-01,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,2,3
TRINIDAD,sospecha diagnostica,"influenza  (irag ,iragi y eti)",2018-03-01,0,0,1,0,2,3,1,0,0,0,2,0,1,0,0,0,1,1,0,1,8,5,13
VALLEGRANDE,sospecha diagnostica,"influenza  (irag ,iragi y eti)",2018-03-01,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,2,2,4
ASCENCION DE GUARAYOS,sospecha diagnostica,"influenza  (irag ,iragi y eti)",2018-04-01,0,0,1,3,1,1,0,0,1,1,0,0,2,0,0,0,0,0,1,0,6,5,11
BUENA VISTA,sospecha diagnostica,"influenza  (irag ,iragi y eti)",2018-04-01,0,0,0,1,1,3,2,4,1,0,0,0,2,3,1,0,0,0,4,3,11,14,25
CABEZAS,sospecha diagnostica,"influenza  (irag ,iragi y eti)",2018-04-01,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3
CAMIRI,sospecha diagnostica,"influenza  (irag ,iragi y eti)",2018-04-01,0,0,0,1,0,1,2,0,0,0,0,0,2,0,0,0,0,1,1,0,5,3,8
COBIJA,sospecha diagnostica,"influenza  (irag ,iragi y eti)",2018-04-01,0,0,0,0,1,0,1,1,0,0,0,0,1,3,1,0,0,1,2,1,6,6,12
COCHABAMBA,sospecha diagnostica,"influenza  (irag ,iragi y eti)",2018-04-01,0,0,2,0,2,0,0,2,0,0,1,0,2,2,2,0,0,0,0,0,9,4,13
COMARAPA,sospecha diagnostica,"influenza  (irag ,iragi y eti)",2018-04-01,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,1,2,1,0,4,4,8
COTOCA,sospecha diagnostica,"influenza  (irag ,iragi y eti)",2018-04-01,0,0,0,0,2,3,2,1,1,1,0,5,4,6,1,0,0,0,2,0,12,16,28
CUATRO CAÑADAS,sospecha diagnostica,"influenza  (irag ,iragi y eti)",2018-04-01,0,0,0,0,1,1,0,1,2,0,0,0,1,4,0,1,1,0,0,0,5,7,12
EL ALTO,sospecha diagnostica,"influenza  (irag ,iragi y eti)",2018-04-01,4,3,2,1,9,8,0,4,2,0,0,1,0,0,0,1,0,0,0,1,17,19,36
EL PUENTE(STC),sospecha diagnostica,"influenza  (irag ,iragi y eti)",2018-04-01,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
EL TORNO,sospecha diagnostica,"influenza  (irag ,iragi y eti)",2018-04-01,1,1,2,2,5,2,0,0,0,0,0,0,2,2,1,2,1,0,1,2,13,11,24
FERNANDEZ ALONSO,sospecha diagnostica,"influenza  (irag ,iragi y eti)",2018-04-01,0,0,1,3,0,0,3,3,1,2,0,1,3,0,0,0,0,0,0,0,8,9,17
GENERAL SAAVEDRA,sospecha diagnostica,"influenza  (irag ,iragi y eti)",2018-04-01,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1,1,4,2,6
GUAYARAMERIN,sospecha diagnostica,"influenza  (irag ,iragi y eti)",2018-04-01,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,3,1,4
LA GUARDIA,sospecha diagnostica,"influenza  (irag ,iragi y eti)",2018-04-01,0,0,0,0,13,12,6,2,3,1,5,5,6,14,3,4,2,2,3,2,41,42,83
LA PAZ,sospecha diagnostica,"influenza  (irag ,iragi y eti)",2018-04-01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,2
LAGUNILLAS,sospecha diagnostica,"influenza  (irag ,iragi y eti)",2018-04-01,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,1,3
MAIRANA,sospecha diagnostica,"influenza  (irag ,iragi y eti)",2018-04-01,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,2
MINEROS,sospecha diagnostica,"influenza  (irag ,iragi y eti)",2018-04-01,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2,2,4
MONTEAGUDO,sospecha diagnostica,"influenza  (irag ,iragi y eti)",2018-04-01,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,3
MONTERO,sospecha diagnostica,"influenza  (irag ,iragi y eti)",2018-04-01,0,0,0,1,0,2,1,3,1,1,1,1,3,8,2,1,0,2,2,2,10,21,31
OMEREQUE,sospecha diagnostica,"influenza  (irag ,iragi y eti)",2018-04-01,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3
ORURO,sospecha diagnostica,"influenza  (irag ,iragi y eti)",2018-04-01,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,2,1,3
PAILON,sospecha diagnostica,"influenza  (irag ,iragi y eti)",2018-04-01,1,1,0,0,10,12,5,8,5,1,3,3,5,9,5,4,3,0,0,2,37,40,77
PAMPA GRANDE,sospecha diagnostica,"influenza  (irag ,iragi y eti)",2018-04-01,0,0,0,0,1,1,0,1,1,1,0,1,0,1,0,1,0,0,0,0,2,6,8
PORTACHUELO,sospecha diagnostica,"influenza  (irag ,iragi y eti)",2018-04-01,0,0,0,1,2,2,0,1,0,0,0,0,3,4,4,0,5,2,6,0,20,10,30
POTOSI,sospecha diagnostica,"influenza  (irag ,iragi y eti)",2018-04-01,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,2
PUCARA,sospecha diagnostica,"influenza  (irag ,iragi y eti)",2018-04-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,2
