,group,variable,month,a. Menor de 6 meses,a. Menor de 6 meses,b. 6 meses a menor de 1 año,b. 6 meses a menor de 1 año,c. 1 - 4 años,c. 1 - 4 años,d. 5 - 9 años,d. 5 - 9 años,e. 10 - 14 años,e. 10 - 14 años,f. 15 - 19 años,f. 15 - 19 años,g. 20 - 39 años,g. 20 - 39 años,h. 40 - 49 años,h. 40 - 49 años,i. 50 - 59 años,i. 50 - 59 años,j. 60 años y más,j. 60 años y más,TOTALES,TOTALES,TOTALES
,,,,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,DENTRO,FUERA,TOTAL
municipality,,,,,,,,,,,,,,,,,,,,,,,,,,
COCHABAMBA,sospecha diagnostica,rabia en perros,2018-01-01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
COLCAPIRHUA,sospecha diagnostica,rabia en perros,2018-01-01,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
LA GUARDIA,sospecha diagnostica,rabia en perros,2018-01-01,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2
LA PAZ,sospecha diagnostica,rabia en perros,2018-01-01,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6
ORURO,sospecha diagnostica,rabia en perros,2018-01-01,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2
PORONGO,sospecha diagnostica,rabia en perros,2018-01-01,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,2
POTOSI,sospecha diagnostica,rabia en perros,2018-01-01,1,0,1,0,16,3,2,0,4,0,0,1,0,0,0,0,0,0,0,0,24,4,28
SANTA CRUZ DE LA SIERRA,sospecha diagnostica,rabia en perros,2018-01-01,0,1,1,0,11,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,14,3,17
SIPE SIPE,sospecha diagnostica,rabia en perros,2018-01-01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
SUCRE,sospecha diagnostica,rabia en perros,2018-01-01,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2
TARIJA,sospecha diagnostica,rabia en perros,2018-01-01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
URIONDO (A. CONCEPCION),sospecha diagnostica,rabia en perros,2018-01-01,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2
VINTO,sospecha diagnostica,rabia en perros,2018-01-01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
WARNES,sospecha diagnostica,rabia en perros,2018-01-01,0,0,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,2,5
COCHABAMBA,sospecha diagnostica,rabia en perros,2018-02-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
COLCAPIRHUA,sospecha diagnostica,rabia en perros,2018-02-01,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
EL ALTO,sospecha diagnostica,rabia en perros,2018-02-01,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2
HUANUNI,sospecha diagnostica,rabia en perros,2018-02-01,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2
LA GUARDIA,sospecha diagnostica,rabia en perros,2018-02-01,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3
LA PAZ,sospecha diagnostica,rabia en perros,2018-02-01,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
ORURO,sospecha diagnostica,rabia en perros,2018-02-01,2,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,5
PORONGO,sospecha diagnostica,rabia en perros,2018-02-01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
POTOSI,sospecha diagnostica,rabia en perros,2018-02-01,3,0,4,0,12,5,9,3,0,0,1,0,0,0,0,0,0,0,0,0,29,8,37
SANTA CRUZ DE LA SIERRA,sospecha diagnostica,rabia en perros,2018-02-01,0,1,0,0,6,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,7,3,10
SUCRE,sospecha diagnostica,rabia en perros,2018-02-01,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2
TARIJA,sospecha diagnostica,rabia en perros,2018-02-01,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3
WARNES,sospecha diagnostica,rabia en perros,2018-02-01,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3
COCHABAMBA,sospecha diagnostica,rabia en perros,2018-03-01,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
COTOCA,sospecha diagnostica,rabia en perros,2018-03-01,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2
EL ALTO,sospecha diagnostica,rabia en perros,2018-03-01,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
LA GUARDIA,sospecha diagnostica,rabia en perros,2018-03-01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
LA PAZ,sospecha diagnostica,rabia en perros,2018-03-01,0,0,0,0,4,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,7
ORURO,sospecha diagnostica,rabia en perros,2018-03-01,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,2
POTOSI,sospecha diagnostica,rabia en perros,2018-03-01,4,0,3,2,15,1,3,1,3,0,0,0,0,0,0,0,0,0,0,0,28,4,32
QUILLACOLLO,sospecha diagnostica,rabia en perros,2018-03-01,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
SACABA,sospecha diagnostica,rabia en perros,2018-03-01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
SANTA CRUZ DE LA SIERRA,sospecha diagnostica,rabia en perros,2018-03-01,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2,3
SUCRE,sospecha diagnostica,rabia en perros,2018-03-01,1,2,0,0,4,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,8,8,16
TARIJA,sospecha diagnostica,rabia en perros,2018-03-01,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3
TIQUIPAYA,sospecha diagnostica,rabia en perros,2018-03-01,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
WARNES,sospecha diagnostica,rabia en perros,2018-03-01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
COTOCA,sospecha diagnostica,rabia en perros,2018-04-01,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2
EL ALTO,sospecha diagnostica,rabia en perros,2018-04-01,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3
LA GUARDIA,sospecha diagnostica,rabia en perros,2018-04-01,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
LA PAZ,sospecha diagnostica,rabia en perros,2018-04-01,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3
ORURO,sospecha diagnostica,rabia en perros,2018-04-01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
PORONGO,sospecha diagnostica,rabia en perros,2018-04-01,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2
POTOSI,sospecha diagnostica,rabia en perros,2018-04-01,3,0,0,0,10,2,7,1,1,0,0,0,0,0,0,0,0,0,0,0,21,3,24
SANTA CRUZ DE LA SIERRA,sospecha diagnostica,rabia en perros,2018-04-01,0,0,0,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,5
SUCRE,sospecha diagnostica,rabia en perros,2018-04-01,1,1,0,1,6,9,4,0,1,0,0,0,0,0,0,0,0,0,0,0,12,11,23
TARIJA,sospecha diagnostica,rabia en perros,2018-04-01,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4
WARNES,sospecha diagnostica,rabia en perros,2018-04-01,0,0,0,0,3,2,4,1,0,0,0,0,0,0,0,0,0,0,0,0,7,3,10
COLCAPIRHUA,sospecha diagnostica,rabia en perros,2018-05-01,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
COLOMI,sospecha diagnostica,rabia en perros,2018-05-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
EL ALTO,sospecha diagnostica,rabia en perros,2018-05-01,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
LA GUARDIA,sospecha diagnostica,rabia en perros,2018-05-01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
LA PAZ,sospecha diagnostica,rabia en perros,2018-05-01,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,3
ORURO,sospecha diagnostica,rabia en perros,2018-05-01,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
PORONGO,sospecha diagnostica,rabia en perros,2018-05-01,1,1,1,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,2,6
POTOSI,sospecha diagnostica,rabia en perros,2018-05-01,6,0,3,0,20,9,5,3,1,0,0,0,0,0,0,0,0,0,0,0,35,12,47
QUILLACOLLO,sospecha diagnostica,rabia en perros,2018-05-01,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2
SACABA,sospecha diagnostica,rabia en perros,2018-05-01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
SANTA CRUZ DE LA SIERRA,sospecha diagnostica,rabia en perros,2018-05-01,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,4
SUCRE,sospecha diagnostica,rabia en perros,2018-05-01,1,0,0,0,4,6,4,0,0,1,0,0,0,0,0,0,0,0,0,0,9,7,16
TARIJA,sospecha diagnostica,rabia en perros,2018-05-01,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5
TIQUIPAYA,sospecha diagnostica,rabia en perros,2018-05-01,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
WARNES,sospecha diagnostica,rabia en perros,2018-05-01,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,4
COCHABAMBA,sospecha diagnostica,rabia en perros,2018-06-01,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
COTOCA,sospecha diagnostica,rabia en perros,2018-06-01,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
EL ALTO,sospecha diagnostica,rabia en perros,2018-06-01,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
LA GUARDIA,sospecha diagnostica,rabia en perros,2018-06-01,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
LA PAZ,sospecha diagnostica,rabia en perros,2018-06-01,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
ORURO,sospecha diagnostica,rabia en perros,2018-06-01,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
