,group,variable,month,a. Menor de 6 meses,a. Menor de 6 meses,b. 6 meses a menor de 1 año,b. 6 meses a menor de 1 año,c. 1 - 4 años,c. 1 - 4 años,d. 5 - 9 años,d. 5 - 9 años,e. 10 - 14 años,e. 10 - 14 años,f. 15 - 19 años,f. 15 - 19 años,g. 20 - 39 años,g. 20 - 39 años,h. 40 - 49 años,h. 40 - 49 años,i. 50 - 59 años,i. 50 - 59 años,j. 60 años y más,j. 60 años y más,TOTALES,TOTALES,TOTALES
,,,,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,DENTRO,FUERA,TOTAL
municipality,,,,,,,,,,,,,,,,,,,,,,,,,,
CARANAVI,sospecha diagnostica,chikungunya,2018-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
CHIMORE,sospecha diagnostica,chikungunya,2018-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,2
COBIJA,sospecha diagnostica,chikungunya,2018-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,3,4
COCHABAMBA,sospecha diagnostica,chikungunya,2018-01-01,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,2
EL TORNO,sospecha diagnostica,chikungunya,2018-01-01,0,0,0,0,0,1,0,2,2,1,0,0,5,8,0,2,0,1,2,0,9,15,24
ENTRE RIOS CBBA,sospecha diagnostica,chikungunya,2018-01-01,0,0,0,0,0,0,0,0,1,0,1,0,4,0,2,0,0,0,0,0,8,0,8
FILADELFIA,sospecha diagnostica,chikungunya,2018-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
HUACAYA (VILLA DE HUACAYA),sospecha diagnostica,chikungunya,2018-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
LA GUARDIA,sospecha diagnostica,chikungunya,2018-01-01,1,0,0,0,1,3,0,3,2,3,2,2,3,12,1,4,1,0,1,2,12,29,41
NACEBE (SANTA ROSA DEL ABUNA),sospecha diagnostica,chikungunya,2018-01-01,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,2,3
PALOS BLANCOS,sospecha diagnostica,chikungunya,2018-01-01,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,1,3,4
PORTACHUELO,sospecha diagnostica,chikungunya,2018-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
PUERTO VILLARROEL,sospecha diagnostica,chikungunya,2018-01-01,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
QUILLACOLLO,sospecha diagnostica,chikungunya,2018-01-01,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
RURRENABAQUE,sospecha diagnostica,chikungunya,2018-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
SACABA,sospecha diagnostica,chikungunya,2018-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
SAN CARLOS,sospecha diagnostica,chikungunya,2018-01-01,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2,0,2
SANTA CRUZ DE LA SIERRA,sospecha diagnostica,chikungunya,2018-01-01,1,0,0,2,1,4,1,4,1,3,1,3,7,12,1,7,2,1,1,4,16,40,56
SENA,sospecha diagnostica,chikungunya,2018-01-01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,2
SHINAOTA,sospecha diagnostica,chikungunya,2018-01-01,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
SUCRE,sospecha diagnostica,chikungunya,2018-01-01,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,1,0,1,2,3,5
TRINIDAD,sospecha diagnostica,chikungunya,2018-01-01,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1,2,2,4
VILLA MONTES,sospecha diagnostica,chikungunya,2018-01-01,0,0,0,0,0,0,0,0,0,0,0,1,0,7,0,0,0,1,0,0,0,9,9
YACUIBA,sospecha diagnostica,chikungunya,2018-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
YAPACANI,sospecha diagnostica,chikungunya,2018-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2,2
BOLPEBRA,sospecha diagnostica,chikungunya,2018-02-01,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2,2
BOYUIBE,sospecha diagnostica,chikungunya,2018-02-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
CAMIRI,sospecha diagnostica,chikungunya,2018-02-01,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
CARANAVI,sospecha diagnostica,chikungunya,2018-02-01,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2,2
CHIMORE,sospecha diagnostica,chikungunya,2018-02-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,2,3
COBIJA,sospecha diagnostica,chikungunya,2018-02-01,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,2,3
COLPA BELGICA,sospecha diagnostica,chikungunya,2018-02-01,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,2
CONCEPCION,sospecha diagnostica,chikungunya,2018-02-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
COTOCA,sospecha diagnostica,chikungunya,2018-02-01,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,2,3
EL TORNO,sospecha diagnostica,chikungunya,2018-02-01,0,0,0,1,0,3,1,1,2,0,1,1,11,14,5,2,0,2,1,1,21,25,46
ENTRE RIOS CBBA,sospecha diagnostica,chikungunya,2018-02-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
GUAYARAMERIN,sospecha diagnostica,chikungunya,2018-02-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
LA GUARDIA,sospecha diagnostica,chikungunya,2018-02-01,0,1,0,0,3,0,4,4,1,3,2,3,5,20,2,5,1,1,2,2,20,39,59
MONTERO,sospecha diagnostica,chikungunya,2018-02-01,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,2
NACEBE (SANTA ROSA DEL ABUNA),sospecha diagnostica,chikungunya,2018-02-01,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,2,1,3
PALOS BLANCOS,sospecha diagnostica,chikungunya,2018-02-01,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,2,1,3
PUERTO VILLARROEL,sospecha diagnostica,chikungunya,2018-02-01,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2,0,2
RIBERALTA,sospecha diagnostica,chikungunya,2018-02-01,0,0,0,1,1,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,4,2,6
RURRENABAQUE,sospecha diagnostica,chikungunya,2018-02-01,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,2,3
SAN IGNACIO DE VELASCO,sospecha diagnostica,chikungunya,2018-02-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
SAN MIGUEL DE VELASCO,sospecha diagnostica,chikungunya,2018-02-01,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,2
SAN RAFAEL,sospecha diagnostica,chikungunya,2018-02-01,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
SANTA CRUZ DE LA SIERRA,sospecha diagnostica,chikungunya,2018-02-01,0,1,1,0,3,3,3,0,2,1,1,3,16,24,7,10,0,5,1,4,34,51,85
SANTA ROSA DEL SARA,sospecha diagnostica,chikungunya,2018-02-01,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,2
SHINAOTA,sospecha diagnostica,chikungunya,2018-02-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2,2
TARIJA,sospecha diagnostica,chikungunya,2018-02-01,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
TRINIDAD,sospecha diagnostica,chikungunya,2018-02-01,0,0,0,0,0,0,0,0,0,0,1,1,1,13,0,0,1,0,0,0,3,14,17
VILLA MONTES,sospecha diagnostica,chikungunya,2018-02-01,0,0,0,0,0,0,0,0,0,0,0,2,1,2,0,0,0,0,0,0,1,4,5
VILLA VACA GUZMAN (MUYUPAMPA),sospecha diagnostica,chikungunya,2018-02-01,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,2,2,4
WARNES,sospecha diagnostica,chikungunya,2018-02-01,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,2,2
YACUIBA,sospecha diagnostica,chikungunya,2018-02-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
YAPACANI,sospecha diagnostica,chikungunya,2018-02-01,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,1,0,0,0,0,2,3,5
CAMIRI,sospecha diagnostica,chikungunya,2018-03-01,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
CARANAVI,sospecha diagnostica,chikungunya,2018-03-01,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,1,0,0,0,0,3,2,5
CHIMORE,sospecha diagnostica,chikungunya,2018-03-01,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
COBIJA,sospecha diagnostica,chikungunya,2018-03-01,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,3
COCHABAMBA,sospecha diagnostica,chikungunya,2018-03-01,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2,0,0,1,0,2,3,5
COLPA BELGICA,sospecha diagnostica,chikungunya,2018-03-01,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,2
CONCEPCION,sospecha diagnostica,chikungunya,2018-03-01,0,0,0,0,0,0,0,0,0,0,0,0,4,1,1,0,0,0,0,0,5,1,6
COTOCA,sospecha diagnostica,chikungunya,2018-03-01,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
EL TORNO,sospecha diagnostica,chikungunya,2018-03-01,0,0,0,1,2,4,8,5,4,7,4,8,21,32,0,7,2,5,7,2,48,71,119
ENTRE RIOS CBBA,sospecha diagnostica,chikungunya,2018-03-01,0,0,0,0,0,0,0,0,1,0,0,0,1,2,1,1,1,0,0,0,4,3,7
FILADELFIA,sospecha diagnostica,chikungunya,2018-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
GUANAY,sospecha diagnostica,chikungunya,2018-03-01,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
GUAYARAMERIN,sospecha diagnostica,chikungunya,2018-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
LA GUARDIA,sospecha diagnostica,chikungunya,2018-03-01,0,0,0,1,2,2,7,2,3,5,3,4,6,26,4,9,1,2,1,2,27,53,80
MACHARETI,sospecha diagnostica,chikungunya,2018-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,1,3,4
