,group,variable,month,Dentro,Dentro,Fuera,Fuera,TOTALES,TOTALES,TOTALES
,,,,MASCULINO,FEMENINO,MASCULINO,FEMENINO,TOTAL-M,TOTAL-F,TOTAL
municipality,,,,,,,,,,
COCHABAMBA,"mortalidad perinatal, neonatal e infantil",muerte menor de 28 dias por asfixia perinatal,2015-01-01,1,0,0,0,1,0,1
LA PAZ,"mortalidad perinatal, neonatal e infantil",muerte menor de 28 dias por asfixia perinatal,2015-01-01,0,0,0,1,0,1,1
RIBERALTA,"mortalidad perinatal, neonatal e infantil",muerte menor de 28 dias por asfixia perinatal,2015-01-01,0,1,0,0,0,1,1
TRINIDAD,"mortalidad perinatal, neonatal e infantil",muerte menor de 28 dias por asfixia perinatal,2015-01-01,1,1,0,0,1,1,2
YACUIBA,"mortalidad perinatal, neonatal e infantil",muerte menor de 28 dias por asfixia perinatal,2015-01-01,0,1,0,0,0,1,1
EL ALTO,"mortalidad perinatal, neonatal e infantil",muerte menor de 28 dias por asfixia perinatal,2015-02-01,1,0,0,0,1,0,1
POTOSI,"mortalidad perinatal, neonatal e infantil",muerte menor de 28 dias por asfixia perinatal,2015-02-01,0,0,1,0,1,0,1
RIBERALTA,"mortalidad perinatal, neonatal e infantil",muerte menor de 28 dias por asfixia perinatal,2015-02-01,1,0,0,0,1,0,1
SANTA CRUZ DE LA SIERRA,"mortalidad perinatal, neonatal e infantil",muerte menor de 28 dias por asfixia perinatal,2015-02-01,0,1,0,0,0,1,1
CAMARGO,"mortalidad perinatal, neonatal e infantil",muerte menor de 28 dias por asfixia perinatal,2015-03-01,0,1,0,0,0,1,1
COCHABAMBA,"mortalidad perinatal, neonatal e infantil",muerte menor de 28 dias por asfixia perinatal,2015-03-01,0,2,0,0,0,2,2
EL ALTO,"mortalidad perinatal, neonatal e infantil",muerte menor de 28 dias por asfixia perinatal,2015-03-01,0,0,0,3,0,3,3
POTOSI,"mortalidad perinatal, neonatal e infantil",muerte menor de 28 dias por asfixia perinatal,2015-03-01,1,1,0,0,1,1,2
RIBERALTA,"mortalidad perinatal, neonatal e infantil",muerte menor de 28 dias por asfixia perinatal,2015-03-01,1,0,0,0,1,0,1
SAN LUCAS,"mortalidad perinatal, neonatal e infantil",muerte menor de 28 dias por asfixia perinatal,2015-03-01,0,1,0,0,0,1,1
SANTA CRUZ DE LA SIERRA,"mortalidad perinatal, neonatal e infantil",muerte menor de 28 dias por asfixia perinatal,2015-03-01,2,0,0,0,2,0,2
YACUIBA,"mortalidad perinatal, neonatal e infantil",muerte menor de 28 dias por asfixia perinatal,2015-03-01,2,0,0,0,2,0,2
COCHABAMBA,"mortalidad perinatal, neonatal e infantil",muerte menor de 28 dias por asfixia perinatal,2015-04-01,3,0,0,0,3,0,3
LA PAZ,"mortalidad perinatal, neonatal e infantil",muerte menor de 28 dias por asfixia perinatal,2015-04-01,1,0,1,0,2,0,2
ORURO,"mortalidad perinatal, neonatal e infantil",muerte menor de 28 dias por asfixia perinatal,2015-04-01,1,0,0,0,1,0,1
POTOSI,"mortalidad perinatal, neonatal e infantil",muerte menor de 28 dias por asfixia perinatal,2015-04-01,0,1,0,0,0,1,1
RURRENABAQUE,"mortalidad perinatal, neonatal e infantil",muerte menor de 28 dias por asfixia perinatal,2015-04-01,1,0,0,0,1,0,1
SANTA CRUZ DE LA SIERRA,"mortalidad perinatal, neonatal e infantil",muerte menor de 28 dias por asfixia perinatal,2015-04-01,0,1,0,0,0,1,1
YACUIBA,"mortalidad perinatal, neonatal e infantil",muerte menor de 28 dias por asfixia perinatal,2015-04-01,1,0,0,0,1,0,1
AYATA,"mortalidad perinatal, neonatal e infantil",muerte menor de 28 dias por asfixia perinatal,2015-05-01,0,0,0,1,0,1,1
COCHABAMBA,"mortalidad perinatal, neonatal e infantil",muerte menor de 28 dias por asfixia perinatal,2015-05-01,1,0,0,0,1,0,1
CURVA,"mortalidad perinatal, neonatal e infantil",muerte menor de 28 dias por asfixia perinatal,2015-05-01,0,0,1,0,1,0,1
EL ALTO,"mortalidad perinatal, neonatal e infantil",muerte menor de 28 dias por asfixia perinatal,2015-05-01,0,1,0,0,0,1,1
POTOSI,"mortalidad perinatal, neonatal e infantil",muerte menor de 28 dias por asfixia perinatal,2015-05-01,0,1,0,0,0,1,1
SAN LUCAS,"mortalidad perinatal, neonatal e infantil",muerte menor de 28 dias por asfixia perinatal,2015-05-01,0,0,1,0,1,0,1
VILLAZON,"mortalidad perinatal, neonatal e infantil",muerte menor de 28 dias por asfixia perinatal,2015-05-01,1,0,0,0,1,0,1
YACUIBA,"mortalidad perinatal, neonatal e infantil",muerte menor de 28 dias por asfixia perinatal,2015-05-01,0,1,0,0,0,1,1
COCHABAMBA,"mortalidad perinatal, neonatal e infantil",muerte menor de 28 dias por asfixia perinatal,2015-06-01,5,0,0,0,5,0,5
EL ALTO,"mortalidad perinatal, neonatal e infantil",muerte menor de 28 dias por asfixia perinatal,2015-06-01,1,0,1,1,2,1,3
POTOSI,"mortalidad perinatal, neonatal e infantil",muerte menor de 28 dias por asfixia perinatal,2015-06-01,1,1,0,0,1,1,2
RIBERALTA,"mortalidad perinatal, neonatal e infantil",muerte menor de 28 dias por asfixia perinatal,2015-06-01,1,0,0,0,1,0,1
SACACA,"mortalidad perinatal, neonatal e infantil",muerte menor de 28 dias por asfixia perinatal,2015-06-01,0,0,0,1,0,1,1
SANTA CRUZ DE LA SIERRA,"mortalidad perinatal, neonatal e infantil",muerte menor de 28 dias por asfixia perinatal,2015-06-01,2,0,0,0,2,0,2
TRINIDAD,"mortalidad perinatal, neonatal e infantil",muerte menor de 28 dias por asfixia perinatal,2015-06-01,0,1,0,0,0,1,1
YACUIBA,"mortalidad perinatal, neonatal e infantil",muerte menor de 28 dias por asfixia perinatal,2015-06-01,0,1,0,0,0,1,1
COCHABAMBA,"mortalidad perinatal, neonatal e infantil",muerte menor de 28 dias por asfixia perinatal,2015-07-01,6,2,0,0,6,2,8
EL ALTO,"mortalidad perinatal, neonatal e infantil",muerte menor de 28 dias por asfixia perinatal,2015-07-01,3,1,0,0,3,1,4
LA PAZ,"mortalidad perinatal, neonatal e infantil",muerte menor de 28 dias por asfixia perinatal,2015-07-01,1,0,0,0,1,0,1
POTOSI,"mortalidad perinatal, neonatal e infantil",muerte menor de 28 dias por asfixia perinatal,2015-07-01,1,3,0,0,1,3,4
RIBERALTA,"mortalidad perinatal, neonatal e infantil",muerte menor de 28 dias por asfixia perinatal,2015-07-01,1,0,0,0,1,0,1
YACUIBA,"mortalidad perinatal, neonatal e infantil",muerte menor de 28 dias por asfixia perinatal,2015-07-01,1,0,0,0,1,0,1
COCHABAMBA,"mortalidad perinatal, neonatal e infantil",muerte menor de 28 dias por asfixia perinatal,2015-08-01,2,0,0,0,2,0,2
EL ALTO,"mortalidad perinatal, neonatal e infantil",muerte menor de 28 dias por asfixia perinatal,2015-08-01,0,1,0,0,0,1,1
LA PAZ,"mortalidad perinatal, neonatal e infantil",muerte menor de 28 dias por asfixia perinatal,2015-08-01,2,0,0,0,2,0,2
ORURO,"mortalidad perinatal, neonatal e infantil",muerte menor de 28 dias por asfixia perinatal,2015-08-01,1,0,0,0,1,0,1
SAN IGNACIO,"mortalidad perinatal, neonatal e infantil",muerte menor de 28 dias por asfixia perinatal,2015-08-01,0,0,1,0,1,0,1
COCHABAMBA,"mortalidad perinatal, neonatal e infantil",muerte menor de 28 dias por asfixia perinatal,2015-09-01,2,0,0,0,2,0,2
EL ALTO,"mortalidad perinatal, neonatal e infantil",muerte menor de 28 dias por asfixia perinatal,2015-09-01,1,0,1,0,2,0,2
LA PAZ,"mortalidad perinatal, neonatal e infantil",muerte menor de 28 dias por asfixia perinatal,2015-09-01,0,1,0,1,0,2,2
LAJA,"mortalidad perinatal, neonatal e infantil",muerte menor de 28 dias por asfixia perinatal,2015-09-01,0,0,1,0,1,0,1
POTOSI,"mortalidad perinatal, neonatal e infantil",muerte menor de 28 dias por asfixia perinatal,2015-09-01,0,1,0,0,0,1,1
PUNA,"mortalidad perinatal, neonatal e infantil",muerte menor de 28 dias por asfixia perinatal,2015-09-01,0,0,0,1,0,1,1
RURRENABAQUE,"mortalidad perinatal, neonatal e infantil",muerte menor de 28 dias por asfixia perinatal,2015-09-01,0,1,0,0,0,1,1
SANTA CRUZ DE LA SIERRA,"mortalidad perinatal, neonatal e infantil",muerte menor de 28 dias por asfixia perinatal,2015-09-01,0,1,0,0,0,1,1
VITICHI,"mortalidad perinatal, neonatal e infantil",muerte menor de 28 dias por asfixia perinatal,2015-09-01,0,0,0,1,0,1,1
YACUIBA,"mortalidad perinatal, neonatal e infantil",muerte menor de 28 dias por asfixia perinatal,2015-09-01,0,2,0,0,0,2,2
COCHABAMBA,"mortalidad perinatal, neonatal e infantil",muerte menor de 28 dias por asfixia perinatal,2015-10-01,0,1,0,0,0,1,1
EL ALTO,"mortalidad perinatal, neonatal e infantil",muerte menor de 28 dias por asfixia perinatal,2015-10-01,0,0,0,1,0,1,1
POTOSI,"mortalidad perinatal, neonatal e infantil",muerte menor de 28 dias por asfixia perinatal,2015-10-01,0,1,0,0,0,1,1
SANTA CRUZ DE LA SIERRA,"mortalidad perinatal, neonatal e infantil",muerte menor de 28 dias por asfixia perinatal,2015-10-01,0,1,0,0,0,1,1
COCHABAMBA,"mortalidad perinatal, neonatal e infantil",muerte menor de 28 dias por asfixia perinatal,2015-11-01,1,1,0,0,1,1,2
EL ALTO,"mortalidad perinatal, neonatal e infantil",muerte menor de 28 dias por asfixia perinatal,2015-11-01,0,0,0,1,0,1,1
LA PAZ,"mortalidad perinatal, neonatal e infantil",muerte menor de 28 dias por asfixia perinatal,2015-11-01,1,0,0,0,1,0,1
RURRENABAQUE,"mortalidad perinatal, neonatal e infantil",muerte menor de 28 dias por asfixia perinatal,2015-11-01,1,0,0,0,1,0,1
TITO YUPANQUI (PARQUIPUJIO),"mortalidad perinatal, neonatal e infantil",muerte menor de 28 dias por asfixia perinatal,2015-11-01,0,0,1,0,1,0,1
COCHABAMBA,"mortalidad perinatal, neonatal e infantil",muerte menor de 28 dias por asfixia perinatal,2015-12-01,0,1,0,0,0,1,1
EL ALTO,"mortalidad perinatal, neonatal e infantil",muerte menor de 28 dias por asfixia perinatal,2015-12-01,0,0,1,0,1,0,1
GUAYARAMERIN,"mortalidad perinatal, neonatal e infantil",muerte menor de 28 dias por asfixia perinatal,2015-12-01,1,0,0,0,1,0,1
LA PAZ,"mortalidad perinatal, neonatal e infantil",muerte menor de 28 dias por asfixia perinatal,2015-12-01,1,0,1,0,2,0,2
LAJA,"mortalidad perinatal, neonatal e infantil",muerte menor de 28 dias por asfixia perinatal,2015-12-01,1,0,0,0,1,0,1
TARIJA,"mortalidad perinatal, neonatal e infantil",muerte menor de 28 dias por asfixia perinatal,2015-12-01,0,1,0,0,0,1,1
