,group,variable,month,Dentro,Dentro,Fuera,Fuera,TOTALES,TOTALES,TOTALES
,,,,MASCULINO,FEMENINO,MASCULINO,FEMENINO,TOTAL-M,TOTAL-F,TOTAL
municipality,,,,,,,,,,
CHAQUI,"mortalidad perinatal, neonatal e infantil",muerte neonatal  tardia (7-27 dias) confirmada,2015-01-01,0,0,1,0,1,0,1
COCHABAMBA,"mortalidad perinatal, neonatal e infantil",muerte neonatal  tardia (7-27 dias) confirmada,2015-01-01,2,1,0,0,2,1,3
CORO CORO,"mortalidad perinatal, neonatal e infantil",muerte neonatal  tardia (7-27 dias) confirmada,2015-01-01,0,0,0,1,0,1,1
CURAHUARA DE CARANGAS,"mortalidad perinatal, neonatal e infantil",muerte neonatal  tardia (7-27 dias) confirmada,2015-01-01,0,0,0,1,0,1,1
LA PAZ,"mortalidad perinatal, neonatal e infantil",muerte neonatal  tardia (7-27 dias) confirmada,2015-01-01,0,1,1,0,1,1,2
OCURI,"mortalidad perinatal, neonatal e infantil",muerte neonatal  tardia (7-27 dias) confirmada,2015-01-01,0,1,1,0,1,1,2
ORURO,"mortalidad perinatal, neonatal e infantil",muerte neonatal  tardia (7-27 dias) confirmada,2015-01-01,1,2,0,0,1,2,3
POTOSI,"mortalidad perinatal, neonatal e infantil",muerte neonatal  tardia (7-27 dias) confirmada,2015-01-01,0,1,0,0,0,1,1
RIBERALTA,"mortalidad perinatal, neonatal e infantil",muerte neonatal  tardia (7-27 dias) confirmada,2015-01-01,1,0,0,0,1,0,1
RURRENABAQUE,"mortalidad perinatal, neonatal e infantil",muerte neonatal  tardia (7-27 dias) confirmada,2015-01-01,0,0,1,0,1,0,1
SANTA CRUZ DE LA SIERRA,"mortalidad perinatal, neonatal e infantil",muerte neonatal  tardia (7-27 dias) confirmada,2015-01-01,2,3,0,0,2,3,5
SANTIAGO DE HUARI,"mortalidad perinatal, neonatal e infantil",muerte neonatal  tardia (7-27 dias) confirmada,2015-01-01,0,0,0,1,0,1,1
SUCRE,"mortalidad perinatal, neonatal e infantil",muerte neonatal  tardia (7-27 dias) confirmada,2015-01-01,1,4,0,0,1,4,5
TARIJA,"mortalidad perinatal, neonatal e infantil",muerte neonatal  tardia (7-27 dias) confirmada,2015-01-01,1,0,0,0,1,0,1
TEOPONTE,"mortalidad perinatal, neonatal e infantil",muerte neonatal  tardia (7-27 dias) confirmada,2015-01-01,0,0,0,1,0,1,1
VILLA TUNARI,"mortalidad perinatal, neonatal e infantil",muerte neonatal  tardia (7-27 dias) confirmada,2015-01-01,1,0,0,0,1,0,1
CALAMARCA,"mortalidad perinatal, neonatal e infantil",muerte neonatal  tardia (7-27 dias) confirmada,2015-02-01,0,0,0,1,0,1,1
COCHABAMBA,"mortalidad perinatal, neonatal e infantil",muerte neonatal  tardia (7-27 dias) confirmada,2015-02-01,1,2,0,0,1,2,3
EL ALTO,"mortalidad perinatal, neonatal e infantil",muerte neonatal  tardia (7-27 dias) confirmada,2015-02-01,0,0,1,1,1,1,2
LA PAZ,"mortalidad perinatal, neonatal e infantil",muerte neonatal  tardia (7-27 dias) confirmada,2015-02-01,3,0,0,0,3,0,3
MONTERO,"mortalidad perinatal, neonatal e infantil",muerte neonatal  tardia (7-27 dias) confirmada,2015-02-01,0,0,0,1,0,1,1
RIBERALTA,"mortalidad perinatal, neonatal e infantil",muerte neonatal  tardia (7-27 dias) confirmada,2015-02-01,1,0,1,0,2,0,2
SANTA CRUZ DE LA SIERRA,"mortalidad perinatal, neonatal e infantil",muerte neonatal  tardia (7-27 dias) confirmada,2015-02-01,3,5,0,0,3,5,8
VILLA MONTES,"mortalidad perinatal, neonatal e infantil",muerte neonatal  tardia (7-27 dias) confirmada,2015-02-01,0,1,0,0,0,1,1
BERMEJO,"mortalidad perinatal, neonatal e infantil",muerte neonatal  tardia (7-27 dias) confirmada,2015-03-01,0,0,0,1,0,1,1
COBIJA,"mortalidad perinatal, neonatal e infantil",muerte neonatal  tardia (7-27 dias) confirmada,2015-03-01,1,0,0,0,1,0,1
COCHABAMBA,"mortalidad perinatal, neonatal e infantil",muerte neonatal  tardia (7-27 dias) confirmada,2015-03-01,6,3,0,0,6,3,9
EL ALTO,"mortalidad perinatal, neonatal e infantil",muerte neonatal  tardia (7-27 dias) confirmada,2015-03-01,1,0,6,3,7,3,10
ICLA,"mortalidad perinatal, neonatal e infantil",muerte neonatal  tardia (7-27 dias) confirmada,2015-03-01,0,0,1,0,1,0,1
JESUS DE MACHACA,"mortalidad perinatal, neonatal e infantil",muerte neonatal  tardia (7-27 dias) confirmada,2015-03-01,0,0,0,1,0,1,1
LA PAZ,"mortalidad perinatal, neonatal e infantil",muerte neonatal  tardia (7-27 dias) confirmada,2015-03-01,1,1,0,0,1,1,2
PORTACHUELO,"mortalidad perinatal, neonatal e infantil",muerte neonatal  tardia (7-27 dias) confirmada,2015-03-01,2,0,0,0,2,0,2
PUNATA,"mortalidad perinatal, neonatal e infantil",muerte neonatal  tardia (7-27 dias) confirmada,2015-03-01,0,1,0,0,0,1,1
RAVELO,"mortalidad perinatal, neonatal e infantil",muerte neonatal  tardia (7-27 dias) confirmada,2015-03-01,0,0,0,1,0,1,1
SAN BORJA,"mortalidad perinatal, neonatal e infantil",muerte neonatal  tardia (7-27 dias) confirmada,2015-03-01,1,0,0,0,1,0,1
SAN IGNACIO DE VELASCO,"mortalidad perinatal, neonatal e infantil",muerte neonatal  tardia (7-27 dias) confirmada,2015-03-01,0,0,0,1,0,1,1
SANTA CRUZ DE LA SIERRA,"mortalidad perinatal, neonatal e infantil",muerte neonatal  tardia (7-27 dias) confirmada,2015-03-01,3,4,0,0,3,4,7
SUCRE,"mortalidad perinatal, neonatal e infantil",muerte neonatal  tardia (7-27 dias) confirmada,2015-03-01,3,2,0,0,3,2,5
TINGUIPAYA,"mortalidad perinatal, neonatal e infantil",muerte neonatal  tardia (7-27 dias) confirmada,2015-03-01,0,0,0,1,0,1,1
UNCIA,"mortalidad perinatal, neonatal e infantil",muerte neonatal  tardia (7-27 dias) confirmada,2015-03-01,0,0,0,2,0,2,2
COCHABAMBA,"mortalidad perinatal, neonatal e infantil",muerte neonatal  tardia (7-27 dias) confirmada,2015-04-01,4,2,0,0,4,2,6
EL ALTO,"mortalidad perinatal, neonatal e infantil",muerte neonatal  tardia (7-27 dias) confirmada,2015-04-01,0,0,4,2,4,2,6
EL TORNO,"mortalidad perinatal, neonatal e infantil",muerte neonatal  tardia (7-27 dias) confirmada,2015-04-01,0,0,1,0,1,0,1
LA PAZ,"mortalidad perinatal, neonatal e infantil",muerte neonatal  tardia (7-27 dias) confirmada,2015-04-01,2,2,0,1,2,3,5
LAJA,"mortalidad perinatal, neonatal e infantil",muerte neonatal  tardia (7-27 dias) confirmada,2015-04-01,0,0,0,1,0,1,1
MAIRANA,"mortalidad perinatal, neonatal e infantil",muerte neonatal  tardia (7-27 dias) confirmada,2015-04-01,0,0,1,0,1,0,1
MONTERO,"mortalidad perinatal, neonatal e infantil",muerte neonatal  tardia (7-27 dias) confirmada,2015-04-01,0,0,2,0,2,0,2
SANTA CRUZ DE LA SIERRA,"mortalidad perinatal, neonatal e infantil",muerte neonatal  tardia (7-27 dias) confirmada,2015-04-01,1,0,0,0,1,0,1
SUCRE,"mortalidad perinatal, neonatal e infantil",muerte neonatal  tardia (7-27 dias) confirmada,2015-04-01,2,0,0,0,2,0,2
COLQUECHACA,"mortalidad perinatal, neonatal e infantil",muerte neonatal  tardia (7-27 dias) confirmada,2015-05-01,0,0,0,1,0,1,1
COTAGAITA,"mortalidad perinatal, neonatal e infantil",muerte neonatal  tardia (7-27 dias) confirmada,2015-05-01,0,0,1,0,1,0,1
EL ALTO,"mortalidad perinatal, neonatal e infantil",muerte neonatal  tardia (7-27 dias) confirmada,2015-05-01,1,0,5,2,6,2,8
LA PAZ,"mortalidad perinatal, neonatal e infantil",muerte neonatal  tardia (7-27 dias) confirmada,2015-05-01,1,0,0,1,1,1,2
ORURO,"mortalidad perinatal, neonatal e infantil",muerte neonatal  tardia (7-27 dias) confirmada,2015-05-01,2,1,0,0,2,1,3
SAN IGNACIO DE VELASCO,"mortalidad perinatal, neonatal e infantil",muerte neonatal  tardia (7-27 dias) confirmada,2015-05-01,0,1,1,0,1,1,2
SUCRE,"mortalidad perinatal, neonatal e infantil",muerte neonatal  tardia (7-27 dias) confirmada,2015-05-01,3,3,0,0,3,3,6
TRINIDAD,"mortalidad perinatal, neonatal e infantil",muerte neonatal  tardia (7-27 dias) confirmada,2015-05-01,2,1,0,0,2,1,3
VILLA TUNARI,"mortalidad perinatal, neonatal e infantil",muerte neonatal  tardia (7-27 dias) confirmada,2015-05-01,0,0,1,0,1,0,1
CARACOLLO,"mortalidad perinatal, neonatal e infantil",muerte neonatal  tardia (7-27 dias) confirmada,2015-06-01,0,0,0,1,0,1,1
COCHABAMBA,"mortalidad perinatal, neonatal e infantil",muerte neonatal  tardia (7-27 dias) confirmada,2015-06-01,6,0,0,0,6,0,6
EL ALTO,"mortalidad perinatal, neonatal e infantil",muerte neonatal  tardia (7-27 dias) confirmada,2015-06-01,0,2,1,1,1,3,4
ORURO,"mortalidad perinatal, neonatal e infantil",muerte neonatal  tardia (7-27 dias) confirmada,2015-06-01,0,1,0,0,0,1,1
POROMA,"mortalidad perinatal, neonatal e infantil",muerte neonatal  tardia (7-27 dias) confirmada,2015-06-01,0,0,0,1,0,1,1
SANTA CRUZ DE LA SIERRA,"mortalidad perinatal, neonatal e infantil",muerte neonatal  tardia (7-27 dias) confirmada,2015-06-01,5,3,0,0,5,3,8
SUCRE,"mortalidad perinatal, neonatal e infantil",muerte neonatal  tardia (7-27 dias) confirmada,2015-06-01,1,2,0,0,1,2,3
TARIJA,"mortalidad perinatal, neonatal e infantil",muerte neonatal  tardia (7-27 dias) confirmada,2015-06-01,0,1,0,0,0,1,1
UYUNI,"mortalidad perinatal, neonatal e infantil",muerte neonatal  tardia (7-27 dias) confirmada,2015-06-01,0,0,0,1,0,1,1
VIACHA,"mortalidad perinatal, neonatal e infantil",muerte neonatal  tardia (7-27 dias) confirmada,2015-06-01,0,0,1,0,1,0,1
COCHABAMBA,"mortalidad perinatal, neonatal e infantil",muerte neonatal  tardia (7-27 dias) confirmada,2015-07-01,1,1,0,0,1,1,2
EL ALTO,"mortalidad perinatal, neonatal e infantil",muerte neonatal  tardia (7-27 dias) confirmada,2015-07-01,1,1,1,0,2,1,3
HUATAJATA,"mortalidad perinatal, neonatal e infantil",muerte neonatal  tardia (7-27 dias) confirmada,2015-07-01,0,0,1,0,1,0,1
LA PAZ,"mortalidad perinatal, neonatal e infantil",muerte neonatal  tardia (7-27 dias) confirmada,2015-07-01,0,1,0,0,0,1,1
MOROCHATA,"mortalidad perinatal, neonatal e infantil",muerte neonatal  tardia (7-27 dias) confirmada,2015-07-01,0,0,0,1,0,1,1
ORURO,"mortalidad perinatal, neonatal e infantil",muerte neonatal  tardia (7-27 dias) confirmada,2015-07-01,0,1,0,0,0,1,1
PUCARANI,"mortalidad perinatal, neonatal e infantil",muerte neonatal  tardia (7-27 dias) confirmada,2015-07-01,0,0,0,1,0,1,1
SANTA CRUZ DE LA SIERRA,"mortalidad perinatal, neonatal e infantil",muerte neonatal  tardia (7-27 dias) confirmada,2015-07-01,3,2,0,0,3,2,5
SUCRE,"mortalidad perinatal, neonatal e infantil",muerte neonatal  tardia (7-27 dias) confirmada,2015-07-01,1,1,0,0,1,1,2
CHACARILLA,"mortalidad perinatal, neonatal e infantil",muerte neonatal  tardia (7-27 dias) confirmada,2015-08-01,0,0,1,0,1,0,1
COCHABAMBA,"mortalidad perinatal, neonatal e infantil",muerte neonatal  tardia (7-27 dias) confirmada,2015-08-01,3,0,0,0,3,0,3
EL ALTO,"mortalidad perinatal, neonatal e infantil",muerte neonatal  tardia (7-27 dias) confirmada,2015-08-01,0,0,4,4,4,4,8
LA PAZ,"mortalidad perinatal, neonatal e infantil",muerte neonatal  tardia (7-27 dias) confirmada,2015-08-01,0,0,1,0,1,0,1
MOROCHATA,"mortalidad perinatal, neonatal e infantil",muerte neonatal  tardia (7-27 dias) confirmada,2015-08-01,0,0,0,1,0,1,1
PRESTO,"mortalidad perinatal, neonatal e infantil",muerte neonatal  tardia (7-27 dias) confirmada,2015-08-01,0,0,1,0,1,0,1
RAVELO,"mortalidad perinatal, neonatal e infantil",muerte neonatal  tardia (7-27 dias) confirmada,2015-08-01,0,0,0,1,0,1,1
RIBERALTA,"mortalidad perinatal, neonatal e infantil",muerte neonatal  tardia (7-27 dias) confirmada,2015-08-01,1,1,0,0,1,1,2
SAN LUCAS,"mortalidad perinatal, neonatal e infantil",muerte neonatal  tardia (7-27 dias) confirmada,2015-08-01,0,0,1,0,1,0,1
SAN PEDRO,"mortalidad perinatal, neonatal e infantil",muerte neonatal  tardia (7-27 dias) confirmada,2015-08-01,0,0,0,1,0,1,1
SANTA CRUZ DE LA SIERRA,"mortalidad perinatal, neonatal e infantil",muerte neonatal  tardia (7-27 dias) confirmada,2015-08-01,3,1,0,0,3,1,4
SUCRE,"mortalidad perinatal, neonatal e infantil",muerte neonatal  tardia (7-27 dias) confirmada,2015-08-01,1,1,0,0,1,1,2
TARABUCO,"mortalidad perinatal, neonatal e infantil",muerte neonatal  tardia (7-27 dias) confirmada,2015-08-01,0,0,1,0,1,0,1
TIAWANACU,"mortalidad perinatal, neonatal e infantil",muerte neonatal  tardia (7-27 dias) confirmada,2015-08-01,0,1,0,0,0,1,1
COCHABAMBA,"mortalidad perinatal, neonatal e infantil",muerte neonatal  tardia (7-27 dias) confirmada,2015-09-01,1,1,0,1,1,2,3
EL ALTO,"mortalidad perinatal, neonatal e infantil",muerte neonatal  tardia (7-27 dias) confirmada,2015-09-01,1,0,2,4,3,4,7
FERNANDEZ ALONSO,"mortalidad perinatal, neonatal e infantil",muerte neonatal  tardia (7-27 dias) confirmada,2015-09-01,0,0,0,1,0,1,1
ICLA,"mortalidad perinatal, neonatal e infantil",muerte neonatal  tardia (7-27 dias) confirmada,2015-09-01,0,0,0,1,0,1,1
LA PAZ,"mortalidad perinatal, neonatal e infantil",muerte neonatal  tardia (7-27 dias) confirmada,2015-09-01,2,3,0,0,2,3,5
PRESTO,"mortalidad perinatal, neonatal e infantil",muerte neonatal  tardia (7-27 dias) confirmada,2015-09-01,0,0,1,0,1,0,1
PUNA,"mortalidad perinatal, neonatal e infantil",muerte neonatal  tardia (7-27 dias) confirmada,2015-09-01,0,0,0,1,0,1,1
RURRENABAQUE,"mortalidad perinatal, neonatal e infantil",muerte neonatal  tardia (7-27 dias) confirmada,2015-09-01,0,0,0,1,0,1,1
SANTA CRUZ DE LA SIERRA,"mortalidad perinatal, neonatal e infantil",muerte neonatal  tardia (7-27 dias) confirmada,2015-09-01,2,2,0,0,2,2,4
SUCRE,"mortalidad perinatal, neonatal e infantil",muerte neonatal  tardia (7-27 dias) confirmada,2015-09-01,3,1,0,0,3,1,4
TRINIDAD,"mortalidad perinatal, neonatal e infantil",muerte neonatal  tardia (7-27 dias) confirmada,2015-09-01,1,0,0,0,1,0,1
COBIJA,"mortalidad perinatal, neonatal e infantil",muerte neonatal  tardia (7-27 dias) confirmada,2015-10-01,1,0,0,0,1,0,1
COCHABAMBA,"mortalidad perinatal, neonatal e infantil",muerte neonatal  tardia (7-27 dias) confirmada,2015-10-01,0,2,0,0,0,2,2
EL ALTO,"mortalidad perinatal, neonatal e infantil",muerte neonatal  tardia (7-27 dias) confirmada,2015-10-01,0,0,0,1,0,1,1
LA PAZ,"mortalidad perinatal, neonatal e infantil",muerte neonatal  tardia (7-27 dias) confirmada,2015-10-01,1,3,1,0,2,3,5
ORURO,"mortalidad perinatal, neonatal e infantil",muerte neonatal  tardia (7-27 dias) confirmada,2015-10-01,1,0,0,0,1,0,1
PUCARANI,"mortalidad perinatal, neonatal e infantil",muerte neonatal  tardia (7-27 dias) confirmada,2015-10-01,0,0,0,1,0,1,1
RIBERALTA,"mortalidad perinatal, neonatal e infantil",muerte neonatal  tardia (7-27 dias) confirmada,2015-10-01,1,0,0,0,1,0,1
