,group,variable,month,TOTALES,TOTALES,TOTALES
,,,,TOTAL-M,TOTAL-F,TOTAL
municipality,,,,,,
ASCENCION DE GUARAYOS,salud sexual y reproductiva,preeclampsia severa,2015-01-01,3,0,3
CAMIRI,salud sexual y reproductiva,preeclampsia severa,2015-01-01,4,0,4
CARAPARI,salud sexual y reproductiva,preeclampsia severa,2015-01-01,0,1,1
COBIJA,salud sexual y reproductiva,preeclampsia severa,2015-01-01,4,0,4
COCHABAMBA,salud sexual y reproductiva,preeclampsia severa,2015-01-01,12,0,12
CUATRO CAÑADAS,salud sexual y reproductiva,preeclampsia severa,2015-01-01,1,1,2
EL ALTO,salud sexual y reproductiva,preeclampsia severa,2015-01-01,10,0,10
EL TORNO,salud sexual y reproductiva,preeclampsia severa,2015-01-01,1,0,1
LA PAZ,salud sexual y reproductiva,preeclampsia severa,2015-01-01,34,0,34
MONTERO,salud sexual y reproductiva,preeclampsia severa,2015-01-01,4,0,4
ORURO,salud sexual y reproductiva,preeclampsia severa,2015-01-01,22,1,23
POTOSI,salud sexual y reproductiva,preeclampsia severa,2015-01-01,3,0,3
PUNATA,salud sexual y reproductiva,preeclampsia severa,2015-01-01,2,0,2
RIBERALTA,salud sexual y reproductiva,preeclampsia severa,2015-01-01,9,3,12
ROBORE,salud sexual y reproductiva,preeclampsia severa,2015-01-01,1,0,1
RURRENABAQUE,salud sexual y reproductiva,preeclampsia severa,2015-01-01,1,0,1
SABAYA,salud sexual y reproductiva,preeclampsia severa,2015-01-01,1,0,1
SACABA,salud sexual y reproductiva,preeclampsia severa,2015-01-01,3,1,4
SAN IGNACIO,salud sexual y reproductiva,preeclampsia severa,2015-01-01,2,0,2
SAN IGNACIO DE VELASCO,salud sexual y reproductiva,preeclampsia severa,2015-01-01,5,0,5
SAN MATIAS,salud sexual y reproductiva,preeclampsia severa,2015-01-01,1,1,2
SANTA ANA,salud sexual y reproductiva,preeclampsia severa,2015-01-01,2,0,2
SANTA CRUZ DE LA SIERRA,salud sexual y reproductiva,preeclampsia severa,2015-01-01,28,7,35
SICA SICA (VILLA AROMA),salud sexual y reproductiva,preeclampsia severa,2015-01-01,1,0,1
SUCRE,salud sexual y reproductiva,preeclampsia severa,2015-01-01,3,0,3
TARIJA,salud sexual y reproductiva,preeclampsia severa,2015-01-01,3,0,3
TRINIDAD,salud sexual y reproductiva,preeclampsia severa,2015-01-01,7,0,7
YACUIBA,salud sexual y reproductiva,preeclampsia severa,2015-01-01,1,0,1
ASCENCION DE GUARAYOS,salud sexual y reproductiva,preeclampsia severa,2015-02-01,2,0,2
BOYUIBE,salud sexual y reproductiva,preeclampsia severa,2015-02-01,1,0,1
CAMARGO,salud sexual y reproductiva,preeclampsia severa,2015-02-01,1,0,1
CAMIRI,salud sexual y reproductiva,preeclampsia severa,2015-02-01,1,0,1
CARAPARI,salud sexual y reproductiva,preeclampsia severa,2015-02-01,1,0,1
CHARAGUA,salud sexual y reproductiva,preeclampsia severa,2015-02-01,2,0,2
CHULUMANI (V. DE LA LIBERTAD),salud sexual y reproductiva,preeclampsia severa,2015-02-01,1,0,1
COBIJA,salud sexual y reproductiva,preeclampsia severa,2015-02-01,4,0,4
COCHABAMBA,salud sexual y reproductiva,preeclampsia severa,2015-02-01,7,3,10
COLQUECHACA,salud sexual y reproductiva,preeclampsia severa,2015-02-01,1,0,1
COTOCA,salud sexual y reproductiva,preeclampsia severa,2015-02-01,3,0,3
CUATRO CAÑADAS,salud sexual y reproductiva,preeclampsia severa,2015-02-01,2,0,2
EL ALTO,salud sexual y reproductiva,preeclampsia severa,2015-02-01,22,1,23
ENTRE RIOS TRJ,salud sexual y reproductiva,preeclampsia severa,2015-02-01,1,0,1
ESCOMA,salud sexual y reproductiva,preeclampsia severa,2015-02-01,1,0,1
LA ASUNTA,salud sexual y reproductiva,preeclampsia severa,2015-02-01,1,0,1
LA PAZ,salud sexual y reproductiva,preeclampsia severa,2015-02-01,11,5,16
MONTERO,salud sexual y reproductiva,preeclampsia severa,2015-02-01,4,0,4
MOROCHATA,salud sexual y reproductiva,preeclampsia severa,2015-02-01,1,0,1
ORURO,salud sexual y reproductiva,preeclampsia severa,2015-02-01,8,0,8
POCOATA,salud sexual y reproductiva,preeclampsia severa,2015-02-01,1,0,1
RIBERALTA,salud sexual y reproductiva,preeclampsia severa,2015-02-01,16,0,16
RURRENABAQUE,salud sexual y reproductiva,preeclampsia severa,2015-02-01,7,0,7
SACABA,salud sexual y reproductiva,preeclampsia severa,2015-02-01,1,0,1
SAN CARLOS,salud sexual y reproductiva,preeclampsia severa,2015-02-01,0,1,1
SAN IGNACIO DE VELASCO,salud sexual y reproductiva,preeclampsia severa,2015-02-01,1,1,2
SAN JAVIER(STC),salud sexual y reproductiva,preeclampsia severa,2015-02-01,2,0,2
SANTA ANA,salud sexual y reproductiva,preeclampsia severa,2015-02-01,5,0,5
SANTA CRUZ DE LA SIERRA,salud sexual y reproductiva,preeclampsia severa,2015-02-01,19,10,29
TARIJA,salud sexual y reproductiva,preeclampsia severa,2015-02-01,3,0,3
TIPUANI,salud sexual y reproductiva,preeclampsia severa,2015-02-01,1,0,1
TIQUIPAYA,salud sexual y reproductiva,preeclampsia severa,2015-02-01,0,1,1
TOTORA(CBBA),salud sexual y reproductiva,preeclampsia severa,2015-02-01,1,0,1
TRINIDAD,salud sexual y reproductiva,preeclampsia severa,2015-02-01,4,1,5
ASCENCION DE GUARAYOS,salud sexual y reproductiva,preeclampsia severa,2015-03-01,1,0,1
BETANZOS,salud sexual y reproductiva,preeclampsia severa,2015-03-01,1,0,1
CARANAVI,salud sexual y reproductiva,preeclampsia severa,2015-03-01,0,1,1
CKOCHAS,salud sexual y reproductiva,preeclampsia severa,2015-03-01,1,0,1
COBIJA,salud sexual y reproductiva,preeclampsia severa,2015-03-01,4,0,4
COCHABAMBA,salud sexual y reproductiva,preeclampsia severa,2015-03-01,8,0,8
EL ALTO,salud sexual y reproductiva,preeclampsia severa,2015-03-01,10,2,12
FERNANDEZ ALONSO,salud sexual y reproductiva,preeclampsia severa,2015-03-01,4,0,4
LA PAZ,salud sexual y reproductiva,preeclampsia severa,2015-03-01,28,13,41
LAJA,salud sexual y reproductiva,preeclampsia severa,2015-03-01,0,1,1
MONTERO,salud sexual y reproductiva,preeclampsia severa,2015-03-01,8,0,8
ORURO,salud sexual y reproductiva,preeclampsia severa,2015-03-01,8,0,8
POTOSI,salud sexual y reproductiva,preeclampsia severa,2015-03-01,1,0,1
QUILLACOLLO,salud sexual y reproductiva,preeclampsia severa,2015-03-01,1,0,1
RIBERALTA,salud sexual y reproductiva,preeclampsia severa,2015-03-01,14,0,14
ROBORE,salud sexual y reproductiva,preeclampsia severa,2015-03-01,1,0,1
RURRENABAQUE,salud sexual y reproductiva,preeclampsia severa,2015-03-01,2,0,2
SACABA,salud sexual y reproductiva,preeclampsia severa,2015-03-01,0,1,1
SAN BORJA,salud sexual y reproductiva,preeclampsia severa,2015-03-01,0,1,1
SAN IGNACIO,salud sexual y reproductiva,preeclampsia severa,2015-03-01,1,0,1
SAN IGNACIO DE VELASCO,salud sexual y reproductiva,preeclampsia severa,2015-03-01,2,0,2
SAN JAVIER(STC),salud sexual y reproductiva,preeclampsia severa,2015-03-01,1,0,1
SAN JOSE DE CHIQUITOS,salud sexual y reproductiva,preeclampsia severa,2015-03-01,3,0,3
SAN JULIAN,salud sexual y reproductiva,preeclampsia severa,2015-03-01,1,0,1
SANTA ANA,salud sexual y reproductiva,preeclampsia severa,2015-03-01,2,0,2
SANTA CRUZ DE LA SIERRA,salud sexual y reproductiva,preeclampsia severa,2015-03-01,35,6,41
SANTIAGO DE MACHACA,salud sexual y reproductiva,preeclampsia severa,2015-03-01,1,0,1
SUCRE,salud sexual y reproductiva,preeclampsia severa,2015-03-01,5,0,5
TARABUCO,salud sexual y reproductiva,preeclampsia severa,2015-03-01,0,1,1
TARIJA,salud sexual y reproductiva,preeclampsia severa,2015-03-01,3,0,3
TRINIDAD,salud sexual y reproductiva,preeclampsia severa,2015-03-01,18,0,18
TUPIZA,salud sexual y reproductiva,preeclampsia severa,2015-03-01,0,1,1
VILLA TUNARI,salud sexual y reproductiva,preeclampsia severa,2015-03-01,0,1,1
VILLA VACA GUZMAN (MUYUPAMPA),salud sexual y reproductiva,preeclampsia severa,2015-03-01,1,0,1
YOTALA,salud sexual y reproductiva,preeclampsia severa,2015-03-01,1,0,1
ASCENCION DE GUARAYOS,salud sexual y reproductiva,preeclampsia severa,2015-04-01,1,1,2
CARANAVI,salud sexual y reproductiva,preeclampsia severa,2015-04-01,1,0,1
CHARAGUA,salud sexual y reproductiva,preeclampsia severa,2015-04-01,1,1,2
CHULUMANI (V. DE LA LIBERTAD),salud sexual y reproductiva,preeclampsia severa,2015-04-01,1,0,1
COBIJA,salud sexual y reproductiva,preeclampsia severa,2015-04-01,5,0,5
COCHABAMBA,salud sexual y reproductiva,preeclampsia severa,2015-04-01,10,0,10
CONCEPCION,salud sexual y reproductiva,preeclampsia severa,2015-04-01,1,0,1
EL ALTO,salud sexual y reproductiva,preeclampsia severa,2015-04-01,4,1,5
GUTIERREZ,salud sexual y reproductiva,preeclampsia severa,2015-04-01,1,0,1
HUANUNI,salud sexual y reproductiva,preeclampsia severa,2015-04-01,0,1,1
LA ASUNTA,salud sexual y reproductiva,preeclampsia severa,2015-04-01,1,0,1
LA PAZ,salud sexual y reproductiva,preeclampsia severa,2015-04-01,33,0,33
MONTERO,salud sexual y reproductiva,preeclampsia severa,2015-04-01,5,0,5
ORURO,salud sexual y reproductiva,preeclampsia severa,2015-04-01,7,0,7
PORTACHUELO,salud sexual y reproductiva,preeclampsia severa,2015-04-01,1,0,1
PUERTO GONZALO MORENO,salud sexual y reproductiva,preeclampsia severa,2015-04-01,1,0,1
PUNATA,salud sexual y reproductiva,preeclampsia severa,2015-04-01,2,0,2
RIBERALTA,salud sexual y reproductiva,preeclampsia severa,2015-04-01,2,0,2
RURRENABAQUE,salud sexual y reproductiva,preeclampsia severa,2015-04-01,1,0,1
SACABA,salud sexual y reproductiva,preeclampsia severa,2015-04-01,2,0,2
SAN JUAN DE YAPACANI,salud sexual y reproductiva,preeclampsia severa,2015-04-01,1,0,1
SAN MATIAS,salud sexual y reproductiva,preeclampsia severa,2015-04-01,1,0,1
SAN RAMON BENI,salud sexual y reproductiva,preeclampsia severa,2015-04-01,0,1,1
SANTA ANA,salud sexual y reproductiva,preeclampsia severa,2015-04-01,3,0,3
SANTA CRUZ DE LA SIERRA,salud sexual y reproductiva,preeclampsia severa,2015-04-01,33,1,34
SUCRE,salud sexual y reproductiva,preeclampsia severa,2015-04-01,4,0,4
TARIJA,salud sexual y reproductiva,preeclampsia severa,2015-04-01,1,0,1
TIRAQUE (CBBA),salud sexual y reproductiva,preeclampsia severa,2015-04-01,1,0,1
TRINIDAD,salud sexual y reproductiva,preeclampsia severa,2015-04-01,9,3,12
VILLA TUNARI,salud sexual y reproductiva,preeclampsia severa,2015-04-01,2,0,2
VILLAZON,salud sexual y reproductiva,preeclampsia severa,2015-04-01,2,0,2
AYOPAYA (V. DE INDEPENDENCIA),salud sexual y reproductiva,preeclampsia severa,2015-05-01,1,0,1
COBIJA,salud sexual y reproductiva,preeclampsia severa,2015-05-01,2,0,2
COCHABAMBA,salud sexual y reproductiva,preeclampsia severa,2015-05-01,0,11,11
CONCEPCION,salud sexual y reproductiva,preeclampsia severa,2015-05-01,1,0,1
CUATRO CAÑADAS,salud sexual y reproductiva,preeclampsia severa,2015-05-01,5,0,5
EL ALTO,salud sexual y reproductiva,preeclampsia severa,2015-05-01,10,0,10
GENERAL SAAVEDRA,salud sexual y reproductiva,preeclampsia severa,2015-05-01,1,0,1
HUANUNI,salud sexual y reproductiva,preeclampsia severa,2015-05-01,1,0,1
LA PAZ,salud sexual y reproductiva,preeclampsia severa,2015-05-01,19,0,19
