municipality,group,variable,month,< de 1 año-H,< de 1 año-M,1 a 4 años-H,1 a 4 años-M,5 a 14 años-H,5 a 14 años-M,15 a 59 años-H,15 a 59 años-M,60 y más-H,60 y más-M,TOTAL-H,TOTAL-M,TOTAL
APOLO,tuberculosis y lepra,tuberculosis pulmonar baar + nuevos,2005-01-01,0,0.0,0,0.0,0,0.0,1,,0,0.0,1,,
ATOCHA,tuberculosis y lepra,tuberculosis pulmonar baar + nuevos,2005-01-01,0,0.0,0,0.0,0,0.0,1,,0,0.0,1,,
AZURDUY,tuberculosis y lepra,tuberculosis pulmonar baar + nuevos,2005-01-01,0,0.0,0,0.0,0,0.0,0,0.0,1,,1,,
BAURES,tuberculosis y lepra,tuberculosis pulmonar baar + nuevos,2005-01-01,0,0.0,0,0.0,0,0.0,0,0.0,1,,1,,
BERMEJO,tuberculosis y lepra,tuberculosis pulmonar baar + nuevos,2005-01-01,0,0.0,0,0.0,0,0.0,1,0.0,1,0.0,2,,
BUENA VISTA,tuberculosis y lepra,tuberculosis pulmonar baar + nuevos,2005-01-01,0,0.0,0,0.0,0,0.0,1,,0,0.0,1,,
CAJUATA,tuberculosis y lepra,tuberculosis pulmonar baar + nuevos,2005-01-01,0,0.0,0,0.0,0,0.0,0,0.0,1,,1,,
CAMARGO,tuberculosis y lepra,tuberculosis pulmonar baar + nuevos,2005-01-01,0,0.0,0,0.0,0,0.0,1,,0,0.0,1,,
CAMATAQUI (C. VILLA ABECIA),tuberculosis y lepra,tuberculosis pulmonar baar + nuevos,2005-01-01,0,0.0,0,0.0,0,0.0,1,,0,0.0,1,,
CAMIRI,tuberculosis y lepra,tuberculosis pulmonar baar + nuevos,2005-01-01,0,0.0,0,0.0,0,0.0,2,0.0,1,0.0,3,,
CAPINOTA,tuberculosis y lepra,tuberculosis pulmonar baar + nuevos,2005-01-01,0,0.0,0,0.0,0,0.0,0,0.0,1,,1,,
CARANAVI,tuberculosis y lepra,tuberculosis pulmonar baar + nuevos,2005-01-01,0,0.0,0,0.0,1,0.0,10,0.0,2,0.0,13,,
CARAPARI,tuberculosis y lepra,tuberculosis pulmonar baar + nuevos,2005-01-01,0,0.0,0,0.0,0,0.0,1,,0,0.0,1,,
CHIMORE,tuberculosis y lepra,tuberculosis pulmonar baar + nuevos,2005-01-01,0,0.0,0,0.0,0,0.0,1,0.0,1,0.0,2,,
CHULUMANI (V. DE LA LIBERTAD),tuberculosis y lepra,tuberculosis pulmonar baar + nuevos,2005-01-01,0,0.0,0,0.0,0,0.0,5,0.0,3,0.0,8,,
CLIZA,tuberculosis y lepra,tuberculosis pulmonar baar + nuevos,2005-01-01,0,0.0,0,0.0,0,0.0,1,,0,0.0,1,,
COBIJA,tuberculosis y lepra,tuberculosis pulmonar baar + nuevos,2005-01-01,0,0.0,0,0.0,1,0.0,4,0.0,0,0.0,5,,
COCHABAMBA,tuberculosis y lepra,tuberculosis pulmonar baar + nuevos,2005-01-01,0,0.0,0,0.0,2,0.0,27,0.0,2,0.0,31,,
COLCAPIRHUA,tuberculosis y lepra,tuberculosis pulmonar baar + nuevos,2005-01-01,0,0.0,0,0.0,0,0.0,1,,0,0.0,1,,
COMANCHE,tuberculosis y lepra,tuberculosis pulmonar baar + nuevos,2005-01-01,0,0.0,0,0.0,0,0.0,1,,0,0.0,1,,
COMARAPA,tuberculosis y lepra,tuberculosis pulmonar baar + nuevos,2005-01-01,0,0.0,0,0.0,0,0.0,0,0.0,1,,1,,
COROICO,tuberculosis y lepra,tuberculosis pulmonar baar + nuevos,2005-01-01,0,0.0,0,0.0,1,0.0,2,0.0,0,0.0,3,,
CORQUE,tuberculosis y lepra,tuberculosis pulmonar baar + nuevos,2005-01-01,0,0.0,0,0.0,0,0.0,0,0.0,1,,1,,
COTAGAITA,tuberculosis y lepra,tuberculosis pulmonar baar + nuevos,2005-01-01,0,0.0,0,0.0,0,0.0,1,,0,0.0,1,,
COTOCA,tuberculosis y lepra,tuberculosis pulmonar baar + nuevos,2005-01-01,0,0.0,0,0.0,0,0.0,4,0.0,1,0.0,5,,
CUATRO CAÑADAS,tuberculosis y lepra,tuberculosis pulmonar baar + nuevos,2005-01-01,0,0.0,0,0.0,0,0.0,1,,0,0.0,1,,
EL ALTO,tuberculosis y lepra,tuberculosis pulmonar baar + nuevos,2005-01-01,0,0.0,0,0.0,2,0.0,38,0.0,1,0.0,41,,
EL TORNO,tuberculosis y lepra,tuberculosis pulmonar baar + nuevos,2005-01-01,0,0.0,0,0.0,0,0.0,12,,0,0.0,12,,
ENTRE RIOS,tuberculosis y lepra,tuberculosis pulmonar baar + nuevos,2005-01-01,0,0.0,0,0.0,0,0.0,1,,0,0.0,1,,
ENTRE RIOS,tuberculosis y lepra,tuberculosis pulmonar baar + nuevos,2005-01-01,0,0.0,0,0.0,0,0.0,10,,0,0.0,10,,
GUANAY,tuberculosis y lepra,tuberculosis pulmonar baar + nuevos,2005-01-01,0,0.0,0,0.0,0,0.0,1,0.0,1,0.0,2,,
GUAYARAMERIN,tuberculosis y lepra,tuberculosis pulmonar baar + nuevos,2005-01-01,0,0.0,0,0.0,1,,0,0.0,0,0.0,1,,
INCAHUASI,tuberculosis y lepra,tuberculosis pulmonar baar + nuevos,2005-01-01,0,0.0,0,0.0,0,0.0,1,,0,0.0,1,,
IRUPANA (VILLA DE LANZA),tuberculosis y lepra,tuberculosis pulmonar baar + nuevos,2005-01-01,0,0.0,0,0.0,0,0.0,0,0.0,1,,1,,
JESUS DE MACHACA,tuberculosis y lepra,tuberculosis pulmonar baar + nuevos,2005-01-01,0,0.0,0,0.0,0,0.0,1,,0,0.0,1,,
LA ASUNTA,tuberculosis y lepra,tuberculosis pulmonar baar + nuevos,2005-01-01,0,0.0,0,0.0,1,0.0,4,0.0,0,0.0,5,,
LA GUARDIA,tuberculosis y lepra,tuberculosis pulmonar baar + nuevos,2005-01-01,0,0.0,0,0.0,0,0.0,2,,0,0.0,2,,
LA PAZ,tuberculosis y lepra,tuberculosis pulmonar baar + nuevos,2005-01-01,0,0.0,1,0.0,2,0.0,33,0.0,8,0.0,44,,
LICOMA PAMPA,tuberculosis y lepra,tuberculosis pulmonar baar + nuevos,2005-01-01,0,0.0,0,0.0,0,0.0,2,,0,0.0,2,,
LLALLAGUA,tuberculosis y lepra,tuberculosis pulmonar baar + nuevos,2005-01-01,0,0.0,0,0.0,0,0.0,1,,0,0.0,1,,
MAIRANA,tuberculosis y lepra,tuberculosis pulmonar baar + nuevos,2005-01-01,0,0.0,0,0.0,0,0.0,0,0.0,1,,1,,
MAPIRI,tuberculosis y lepra,tuberculosis pulmonar baar + nuevos,2005-01-01,0,0.0,0,0.0,1,0.0,2,0.0,1,0.0,4,,
MINEROS,tuberculosis y lepra,tuberculosis pulmonar baar + nuevos,2005-01-01,0,0.0,0,0.0,0,0.0,5,,0,0.0,5,,
MONTEAGUDO,tuberculosis y lepra,tuberculosis pulmonar baar + nuevos,2005-01-01,0,0.0,0,0.0,0,0.0,3,,0,0.0,3,,
MONTERO,tuberculosis y lepra,tuberculosis pulmonar baar + nuevos,2005-01-01,0,0.0,0,0.0,0,0.0,6,,0,0.0,6,,
MOROCHATA,tuberculosis y lepra,tuberculosis pulmonar baar + nuevos,2005-01-01,0,0.0,0,0.0,0,0.0,1,,0,0.0,1,,
ORURO,tuberculosis y lepra,tuberculosis pulmonar baar + nuevos,2005-01-01,0,0.0,0,0.0,0,0.0,2,0.0,1,0.0,3,,
PALOS BLANCOS,tuberculosis y lepra,tuberculosis pulmonar baar + nuevos,2005-01-01,0,0.0,0,0.0,0,0.0,3,,0,0.0,3,,
PATACAMAYA,tuberculosis y lepra,tuberculosis pulmonar baar + nuevos,2005-01-01,0,0.0,0,0.0,0,0.0,2,,0,0.0,2,,
PAZÑA,tuberculosis y lepra,tuberculosis pulmonar baar + nuevos,2005-01-01,0,0.0,0,0.0,0,0.0,1,,0,0.0,1,,
PORTACHUELO,tuberculosis y lepra,tuberculosis pulmonar baar + nuevos,2005-01-01,0,0.0,0,0.0,0,0.0,2,,0,0.0,2,,
POTOSI,tuberculosis y lepra,tuberculosis pulmonar baar + nuevos,2005-01-01,0,0.0,0,0.0,0,0.0,7,,0,0.0,7,,
PUERTO CARABUCO,tuberculosis y lepra,tuberculosis pulmonar baar + nuevos,2005-01-01,0,0.0,0,0.0,0,0.0,1,,0,0.0,1,,
PUERTO QUIJARRO,tuberculosis y lepra,tuberculosis pulmonar baar + nuevos,2005-01-01,0,0.0,0,0.0,0,0.0,1,,0,0.0,1,,
PUERTO RICO,tuberculosis y lepra,tuberculosis pulmonar baar + nuevos,2005-01-01,0,0.0,0,0.0,0,0.0,2,,0,0.0,2,,
PUERTO SUAREZ,tuberculosis y lepra,tuberculosis pulmonar baar + nuevos,2005-01-01,0,0.0,0,0.0,0,0.0,1,0.0,1,0.0,2,,
PUERTO VILLARROEL,tuberculosis y lepra,tuberculosis pulmonar baar + nuevos,2005-01-01,0,0.0,1,0.0,1,0.0,5,0.0,0,0.0,7,,
PUNATA,tuberculosis y lepra,tuberculosis pulmonar baar + nuevos,2005-01-01,0,0.0,0,0.0,0,0.0,1,,0,0.0,1,,
QUILLACOLLO,tuberculosis y lepra,tuberculosis pulmonar baar + nuevos,2005-01-01,0,0.0,0,0.0,0,0.0,8,,0,0.0,8,,
RIBERALTA,tuberculosis y lepra,tuberculosis pulmonar baar + nuevos,2005-01-01,0,0.0,0,0.0,1,0.0,6,0.0,2,0.0,9,,
RURRENABAQUE,tuberculosis y lepra,tuberculosis pulmonar baar + nuevos,2005-01-01,0,0.0,0,0.0,0,0.0,1,,0,0.0,1,,
SACABA,tuberculosis y lepra,tuberculosis pulmonar baar + nuevos,2005-01-01,0,0.0,0,0.0,0,0.0,4,,0,0.0,4,,
SAN BORJA,tuberculosis y lepra,tuberculosis pulmonar baar + nuevos,2005-01-01,0,0.0,0,0.0,0,0.0,8,,0,0.0,8,,
