municipality,group,variable,month,< de 1 año-H,< de 1 año-M,1 a 4 años-H,1 a 4 años-M,5 a 14 años-H,5 a 14 años-M,15 a 59 años-H,15 a 59 años-M,60 y más-H,60 y más-M,TOTAL-H,TOTAL-M,TOTAL
BERMEJO,tuberculosis y lepra,tuberculosis extrapulmonar,2005-01-01,0,0,0,0.0,0,0.0,1,,0,0.0,1,,
"CAIZA ""D""",tuberculosis y lepra,tuberculosis extrapulmonar,2005-01-01,0,0,0,0.0,0,0.0,1,,0,0.0,1,,
CAJUATA,tuberculosis y lepra,tuberculosis extrapulmonar,2005-01-01,0,0,0,0.0,0,0.0,1,,0,0.0,1,,
CARANAVI,tuberculosis y lepra,tuberculosis extrapulmonar,2005-01-01,0,0,0,0.0,0,0.0,0,0.0,1,,1,,
COCHABAMBA,tuberculosis y lepra,tuberculosis extrapulmonar,2005-01-01,0,0,0,0.0,0,0.0,14,0.0,1,0.0,15,,
COROICO,tuberculosis y lepra,tuberculosis extrapulmonar,2005-01-01,0,0,0,0.0,0,0.0,1,0.0,1,0.0,2,,
EL ALTO,tuberculosis y lepra,tuberculosis extrapulmonar,2005-01-01,0,0,0,0.0,0,0.0,14,,0,0.0,14,,
EL TORNO,tuberculosis y lepra,tuberculosis extrapulmonar,2005-01-01,0,0,0,0.0,0,0.0,1,,0,0.0,1,,
GUAQUI,tuberculosis y lepra,tuberculosis extrapulmonar,2005-01-01,0,0,0,0.0,0,0.0,1,,0,0.0,1,,
ICHOCA,tuberculosis y lepra,tuberculosis extrapulmonar,2005-01-01,0,0,0,0.0,0,0.0,1,,0,0.0,1,,
LA PAZ,tuberculosis y lepra,tuberculosis extrapulmonar,2005-01-01,0,0,0,0.0,1,0.0,30,0.0,3,0.0,34,,
ORURO,tuberculosis y lepra,tuberculosis extrapulmonar,2005-01-01,0,0,0,0.0,0,0.0,2,0.0,1,0.0,3,,
PALOS BLANCOS,tuberculosis y lepra,tuberculosis extrapulmonar,2005-01-01,0,0,0,0.0,0,0.0,1,,0,0.0,1,,
POTOSI,tuberculosis y lepra,tuberculosis extrapulmonar,2005-01-01,0,0,0,0.0,0,0.0,2,,0,0.0,2,,
PUERTO PEREZ,tuberculosis y lepra,tuberculosis extrapulmonar,2005-01-01,0,0,0,0.0,0,0.0,1,,0,0.0,1,,
RIBERALTA,tuberculosis y lepra,tuberculosis extrapulmonar,2005-01-01,0,0,0,0.0,0,0.0,1,,0,0.0,1,,
