municipality,group,variable,month,< de 1 año-H,< de 1 año-M,1 a 4 años-H,1 a 4 años-M,5 a 14 años-H,5 a 14 años-M,15 a 59 años-H,15 a 59 años-M,60 y más-H,60 y más-M,TOTAL-H,TOTAL-M,TOTAL
COCHABAMBA,tuberculosis y lepra, meningitis tb en menores de 5 anos,2005-03-01,0.0,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,
SANTA CRUZ DE LA SIERRA,tuberculosis y lepra, meningitis tb en menores de 5 anos,2005-03-01,0.0,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,
TRIGAL,tuberculosis y lepra, meningitis tb en menores de 5 anos,2005-03-01,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,
TUPIZA,tuberculosis y lepra, meningitis tb en menores de 5 anos,2005-03-01,0.0,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,
ASCENCION DE GUARAYOS,tuberculosis y lepra, meningitis tb en menores de 5 anos,2005-04-01,0.0,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,
MONTERO,tuberculosis y lepra, meningitis tb en menores de 5 anos,2005-04-01,0.0,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,
GENERAL SAAVEDRA,tuberculosis y lepra, meningitis tb en menores de 5 anos,2005-05-01,0.0,0.0,2.0,,0.0,0.0,0.0,0.0,0.0,0.0,2.0,,
SAN PEDRO,tuberculosis y lepra, meningitis tb en menores de 5 anos,2005-05-01,9.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,,
SANTA CRUZ DE LA SIERRA,tuberculosis y lepra, meningitis tb en menores de 5 anos,2005-06-01,0.0,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,
VINTO,tuberculosis y lepra, meningitis tb en menores de 5 anos,2005-07-01,0.0,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,
CHAYANTA,tuberculosis y lepra, meningitis tb en menores de 5 anos,2005-08-01,5.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,,
COCHABAMBA,tuberculosis y lepra, meningitis tb en menores de 5 anos,2005-08-01,2.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,,
SAN RAMON,tuberculosis y lepra, meningitis tb en menores de 5 anos,2005-08-01,0.0,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,
SANTA CRUZ DE LA SIERRA,tuberculosis y lepra, meningitis tb en menores de 5 anos,2005-08-01,0.0,0.0,2.0,,0.0,0.0,0.0,0.0,0.0,0.0,2.0,,
CHARAGUA,tuberculosis y lepra, meningitis tb en menores de 5 anos,2005-11-01,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,,
EL TORNO,tuberculosis y lepra, meningitis tb en menores de 5 anos,2005-12-01,6.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,,
TINGUIPAYA,tuberculosis y lepra, meningitis tb en menores de 5 anos,2005-12-01,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,,
