municipality,group,variable,month,< de 1 año-H,< de 1 año-M,1 a 4 años-H,1 a 4 años-M,5 a 14 años-H,5 a 14 años-M,15 a 59 años-H,15 a 59 años-M,60 y más-H,60 y más-M,TOTAL-H,TOTAL-M,TOTAL
PUERTO VILLARROEL,tuberculosis y lepra,fracaso terapeutico,2005-02-01,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,0.0,0.0,1.0,,
COCHABAMBA,tuberculosis y lepra,fracaso terapeutico,2005-04-01,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,0.0,0.0,1.0,,
ENTRE RIOS,tuberculosis y lepra,fracaso terapeutico,2005-04-01,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,0.0,0.0,1.0,,
LA PAZ,tuberculosis y lepra,fracaso terapeutico,2005-04-01,0.0,0.0,0.0,0.0,0.0,0.0,2.0,,0.0,0.0,2.0,,
LA ASUNTA,tuberculosis y lepra,fracaso terapeutico,2005-05-01,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,0.0,0.0,1.0,,
QUILLACOLLO,tuberculosis y lepra,fracaso terapeutico,2005-05-01,0.0,0.0,0.0,0.0,0.0,0.0,2.0,,0.0,0.0,2.0,,
VILLA MONTES,tuberculosis y lepra,fracaso terapeutico,2005-05-01,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,0.0,0.0,1.0,,
LA PAZ,tuberculosis y lepra,fracaso terapeutico,2005-06-01,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,3.0,,
TACOBAMBA,tuberculosis y lepra,fracaso terapeutico,2005-06-01,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,0.0,0.0,1.0,,
QUILLACOLLO,tuberculosis y lepra,fracaso terapeutico,2005-07-01,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,0.0,0.0,1.0,,
VILLA MONTES,tuberculosis y lepra,fracaso terapeutico,2005-07-01,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,0.0,0.0,1.0,,
BERMEJO,tuberculosis y lepra,fracaso terapeutico,2005-08-01,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,0.0,0.0,1.0,,
PATACAMAYA,tuberculosis y lepra,fracaso terapeutico,2005-08-01,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,0.0,0.0,1.0,,
COCHABAMBA,tuberculosis y lepra,fracaso terapeutico,2005-09-01,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,0.0,0.0,1.0,,
QUILLACOLLO,tuberculosis y lepra,fracaso terapeutico,2005-09-01,0.0,0.0,0.0,0.0,0.0,0.0,3.0,,0.0,0.0,3.0,,
VILLA MONTES,tuberculosis y lepra,fracaso terapeutico,2005-09-01,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,0.0,0.0,1.0,,
LA PAZ,tuberculosis y lepra,fracaso terapeutico,2005-10-01,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,0.0,0.0,1.0,,
COLCAPIRHUA,tuberculosis y lepra,fracaso terapeutico,2005-11-01,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,0.0,0.0,1.0,,
COCHABAMBA,tuberculosis y lepra,fracaso terapeutico,2005-12-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,1.0,,
COLCAPIRHUA,tuberculosis y lepra,fracaso terapeutico,2005-12-01,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,0.0,0.0,1.0,,
TIQUIPAYA,tuberculosis y lepra,fracaso terapeutico,2005-12-01,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,0.0,0.0,1.0,,
VINTO,tuberculosis y lepra,fracaso terapeutico,2005-12-01,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,0.0,0.0,1.0,,
