municipality,group,variable,month,< de 1 año-H,< de 1 año-M,1 a 4 años-H,1 a 4 años-M,5 a 14 años-H,5 a 14 años-M,15 a 59 años-H,15 a 59 años-M,60 y más-H,60 y más-M,TOTAL-H,TOTAL-M,TOTAL
CAMIRI,tuberculosis y lepra,tuberculosis pulmonar baar - nuevos,2005-01-01,0,0.0,0,0.0,1,0.0,1,0.0,0,0.0,2,,
CHULUMANI (V. DE LA LIBERTAD),tuberculosis y lepra,tuberculosis pulmonar baar - nuevos,2005-01-01,0,0.0,0,0.0,1,,0,0.0,0,0.0,1,,
COCHABAMBA,tuberculosis y lepra,tuberculosis pulmonar baar - nuevos,2005-01-01,0,0.0,0,0.0,0,0.0,3,,0,0.0,3,,
COLQUECHACA,tuberculosis y lepra,tuberculosis pulmonar baar - nuevos,2005-01-01,0,0.0,0,0.0,0,0.0,0,0.0,1,,1,,
COROICO,tuberculosis y lepra,tuberculosis pulmonar baar - nuevos,2005-01-01,0,0.0,0,0.0,0,0.0,0,0.0,1,,1,,
EL ALTO,tuberculosis y lepra,tuberculosis pulmonar baar - nuevos,2005-01-01,0,0.0,0,0.0,1,0.0,3,0.0,0,0.0,4,,
ENTRE RIOS,tuberculosis y lepra,tuberculosis pulmonar baar - nuevos,2005-01-01,0,0.0,0,0.0,1,0.0,1,0.0,0,0.0,2,,
LA GUARDIA,tuberculosis y lepra,tuberculosis pulmonar baar - nuevos,2005-01-01,0,0.0,0,0.0,1,,0,0.0,0,0.0,1,,
LA PAZ,tuberculosis y lepra,tuberculosis pulmonar baar - nuevos,2005-01-01,0,0.0,0,0.0,0,0.0,26,0.0,47,0.0,73,,
MAGDALENA,tuberculosis y lepra,tuberculosis pulmonar baar - nuevos,2005-01-01,0,0.0,0,0.0,0,0.0,0,0.0,1,,1,,
MONTERO,tuberculosis y lepra,tuberculosis pulmonar baar - nuevos,2005-01-01,0,0.0,1,,0,0.0,0,0.0,0,0.0,1,,
ORURO,tuberculosis y lepra,tuberculosis pulmonar baar - nuevos,2005-01-01,0,0.0,0,0.0,1,0.0,1,0.0,0,0.0,2,,
POTOSI,tuberculosis y lepra,tuberculosis pulmonar baar - nuevos,2005-01-01,1,0.0,3,0.0,4,0.0,1,0.0,0,0.0,9,,
PUCARANI,tuberculosis y lepra,tuberculosis pulmonar baar - nuevos,2005-01-01,0,0.0,0,0.0,0,0.0,1,,0,0.0,1,,
PUERTO VILLARROEL,tuberculosis y lepra,tuberculosis pulmonar baar - nuevos,2005-01-01,0,0.0,1,0.0,0,0.0,1,0.0,0,0.0,2,,
PUNATA,tuberculosis y lepra,tuberculosis pulmonar baar - nuevos,2005-01-01,0,0.0,0,0.0,0,0.0,1,,0,0.0,1,,
QUIME,tuberculosis y lepra,tuberculosis pulmonar baar - nuevos,2005-01-01,0,0.0,0,0.0,0,0.0,1,,0,0.0,1,,
RIBERALTA,tuberculosis y lepra,tuberculosis pulmonar baar - nuevos,2005-01-01,0,0.0,0,0.0,0,0.0,1,,0,0.0,1,,
SANTA CRUZ DE LA SIERRA,tuberculosis y lepra,tuberculosis pulmonar baar - nuevos,2005-01-01,0,0.0,0,0.0,2,0.0,2,0.0,0,0.0,4,,
SUCRE,tuberculosis y lepra,tuberculosis pulmonar baar - nuevos,2005-01-01,2,0.0,2,0.0,2,0.0,3,0.0,0,0.0,9,,
TARIJA,tuberculosis y lepra,tuberculosis pulmonar baar - nuevos,2005-01-01,0,0.0,0,0.0,0,0.0,2,,0,0.0,2,,
TIRAQUE (CBBA),tuberculosis y lepra,tuberculosis pulmonar baar - nuevos,2005-01-01,0,0.0,0,0.0,0,0.0,1,0.0,1,0.0,2,,
UNCIA,tuberculosis y lepra,tuberculosis pulmonar baar - nuevos,2005-01-01,0,0.0,0,0.0,0,0.0,12,,0,0.0,12,,
VILLA TUNARI,tuberculosis y lepra,tuberculosis pulmonar baar - nuevos,2005-01-01,0,0.0,0,0.0,0,0.0,3,,0,0.0,3,,
YACUIBA,tuberculosis y lepra,tuberculosis pulmonar baar - nuevos,2005-01-01,0,0.0,0,0.0,0,0.0,1,,0,0.0,1,,
YAPACANI,tuberculosis y lepra,tuberculosis pulmonar baar - nuevos,2005-01-01,0,0.0,0,0.0,1,0.0,0,0.0,1,0.0,2,,
BERMEJO,tuberculosis y lepra,tuberculosis pulmonar baar - nuevos,2005-02-01,0,0.0,0,0.0,0,0.0,1,,0,0.0,1,,
CARANAVI,tuberculosis y lepra,tuberculosis pulmonar baar - nuevos,2005-02-01,0,0.0,0,0.0,0,0.0,1,,0,0.0,1,,
CHARAGUA,tuberculosis y lepra,tuberculosis pulmonar baar - nuevos,2005-02-01,0,0.0,0,0.0,0,0.0,2,,0,0.0,2,,
COLQUECHACA,tuberculosis y lepra,tuberculosis pulmonar baar - nuevos,2005-02-01,0,0.0,0,0.0,0,0.0,1,0.0,1,0.0,2,,
COMBAYA,tuberculosis y lepra,tuberculosis pulmonar baar - nuevos,2005-02-01,0,0.0,0,0.0,0,0.0,0,0.0,1,,1,,
EL ALTO,tuberculosis y lepra,tuberculosis pulmonar baar - nuevos,2005-02-01,0,0.0,2,0.0,1,0.0,8,0.0,1,0.0,12,,
ENTRE RIOS,tuberculosis y lepra,tuberculosis pulmonar baar - nuevos,2005-02-01,0,0.0,0,0.0,0,0.0,1,,0,0.0,1,,
GUANAY,tuberculosis y lepra,tuberculosis pulmonar baar - nuevos,2005-02-01,0,0.0,0,0.0,0,0.0,1,,0,0.0,1,,
GUAYARAMERIN,tuberculosis y lepra,tuberculosis pulmonar baar - nuevos,2005-02-01,0,0.0,0,0.0,0,0.0,1,,0,0.0,1,,
LA ASUNTA,tuberculosis y lepra,tuberculosis pulmonar baar - nuevos,2005-02-01,0,0.0,0,0.0,0,0.0,0,0.0,1,,1,,
LA GUARDIA,tuberculosis y lepra,tuberculosis pulmonar baar - nuevos,2005-02-01,0,0.0,0,0.0,0,0.0,1,,0,0.0,1,,
LA PAZ,tuberculosis y lepra,tuberculosis pulmonar baar - nuevos,2005-02-01,0,0.0,0,0.0,0,0.0,39,0.0,26,0.0,65,,
MAGDALENA,tuberculosis y lepra,tuberculosis pulmonar baar - nuevos,2005-02-01,0,0.0,0,0.0,0,0.0,1,,0,0.0,1,,
MAPIRI,tuberculosis y lepra,tuberculosis pulmonar baar - nuevos,2005-02-01,0,0.0,0,0.0,2,,0,0.0,0,0.0,2,,
MONTERO,tuberculosis y lepra,tuberculosis pulmonar baar - nuevos,2005-02-01,0,0.0,1,0.0,0,0.0,2,0.0,0,0.0,3,,
OKINAWA,tuberculosis y lepra,tuberculosis pulmonar baar - nuevos,2005-02-01,0,0.0,0,0.0,0,0.0,1,,0,0.0,1,,
ORURO,tuberculosis y lepra,tuberculosis pulmonar baar - nuevos,2005-02-01,0,0.0,0,0.0,0,0.0,1,,0,0.0,1,,
PUERTO VILLARROEL,tuberculosis y lepra,tuberculosis pulmonar baar - nuevos,2005-02-01,0,0.0,0,0.0,1,,0,0.0,0,0.0,1,,
QUIABAYA,tuberculosis y lepra,tuberculosis pulmonar baar - nuevos,2005-02-01,0,0.0,0,0.0,0,0.0,0,0.0,1,,1,,
RIBERALTA,tuberculosis y lepra,tuberculosis pulmonar baar - nuevos,2005-02-01,0,0.0,0,0.0,0,0.0,1,0.0,1,0.0,2,,
SAN BORJA,tuberculosis y lepra,tuberculosis pulmonar baar - nuevos,2005-02-01,0,0.0,0,0.0,0,0.0,1,,0,0.0,1,,
SANTA CRUZ DE LA SIERRA,tuberculosis y lepra,tuberculosis pulmonar baar - nuevos,2005-02-01,0,0.0,2,0.0,0,0.0,12,0.0,2,0.0,16,,
SUCRE,tuberculosis y lepra,tuberculosis pulmonar baar - nuevos,2005-02-01,0,0.0,0,0.0,2,0.0,2,0.0,0,0.0,4,,
TARIJA,tuberculosis y lepra,tuberculosis pulmonar baar - nuevos,2005-02-01,0,0.0,0,0.0,0,0.0,2,,0,0.0,2,,
TEOPONTE,tuberculosis y lepra,tuberculosis pulmonar baar - nuevos,2005-02-01,0,0.0,0,0.0,0,0.0,1,,0,0.0,1,,
UNCIA,tuberculosis y lepra,tuberculosis pulmonar baar - nuevos,2005-02-01,0,0.0,0,0.0,0,0.0,13,,0,0.0,13,,
VILLA TUNARI,tuberculosis y lepra,tuberculosis pulmonar baar - nuevos,2005-02-01,0,0.0,0,0.0,0,0.0,2,0.0,1,0.0,3,,
