municipality,group,variable,month,< de 1 año-H,< de 1 año-M,1 a 4 años-H,1 a 4 años-M,5 a 14 años-H,5 a 14 años-M,15 a 59 años-H,15 a 59 años-M,60 y más-H,60 y más-M,TOTAL-H,TOTAL-M,TOTAL
CHIMORE,tuberculosis y lepra,enfermos curados,2005-01-01,0,0.0,0,0.0,0,0.0,4,,0,0.0,4,,
COCHABAMBA,tuberculosis y lepra,enfermos curados,2005-01-01,0,0.0,0,0.0,1,0.0,13,0.0,6,0.0,20,,
ENTRE RIOS,tuberculosis y lepra,enfermos curados,2005-01-01,0,0.0,1,0.0,1,0.0,3,0.0,0,0.0,5,,
HUANUNI,tuberculosis y lepra,enfermos curados,2005-01-01,0,0.0,0,0.0,0,0.0,3,,0,0.0,3,,
LA PAZ,tuberculosis y lepra,enfermos curados,2005-01-01,0,0.0,0,0.0,0,0.0,2,,0,0.0,2,,
MIZQUE,tuberculosis y lepra,enfermos curados,2005-01-01,0,0.0,0,0.0,0,0.0,0,0.0,1,,1,,
PUERTO VILLARROEL,tuberculosis y lepra,enfermos curados,2005-01-01,0,0.0,0,0.0,1,0.0,5,0.0,0,0.0,6,,
TAPACARI,tuberculosis y lepra,enfermos curados,2005-01-01,0,0.0,0,0.0,0,0.0,1,,0,0.0,1,,
TIRAQUE (CBBA),tuberculosis y lepra,enfermos curados,2005-01-01,0,0.0,0,0.0,0,0.0,3,,0,0.0,3,,
VILLA TUNARI,tuberculosis y lepra,enfermos curados,2005-01-01,0,0.0,0,0.0,0,0.0,6,,0,0.0,6,,
CAPINOTA,tuberculosis y lepra,enfermos curados,2005-02-01,0,0.0,1,,0,0.0,0,0.0,0,0.0,1,,
CHIMORE,tuberculosis y lepra,enfermos curados,2005-02-01,0,0.0,0,0.0,1,0.0,4,0.0,0,0.0,5,,
COCHABAMBA,tuberculosis y lepra,enfermos curados,2005-02-01,0,0.0,1,0.0,1,0.0,18,0.0,5,0.0,25,,
ENTRE RIOS,tuberculosis y lepra,enfermos curados,2005-02-01,1,,0,0.0,0,0.0,0,0.0,0,0.0,1,,
HUANUNI,tuberculosis y lepra,enfermos curados,2005-02-01,0,0.0,0,0.0,0,0.0,1,,0,0.0,1,,
LA PAZ,tuberculosis y lepra,enfermos curados,2005-02-01,0,0.0,0,0.0,0,0.0,9,0.0,1,0.0,10,,
PUERTO VILLARROEL,tuberculosis y lepra,enfermos curados,2005-02-01,0,0.0,0,0.0,3,0.0,12,0.0,0,0.0,15,,
TAPACARI,tuberculosis y lepra,enfermos curados,2005-02-01,0,0.0,0,0.0,0,0.0,1,,0,0.0,1,,
TIRAQUE (CBBA),tuberculosis y lepra,enfermos curados,2005-02-01,0,0.0,0,0.0,0,0.0,3,,0,0.0,3,,
VILLA TUNARI,tuberculosis y lepra,enfermos curados,2005-02-01,0,0.0,0,0.0,0,0.0,7,,0,0.0,7,,
AZURDUY,tuberculosis y lepra,enfermos curados,2005-03-01,0,0.0,0,0.0,0,0.0,0,0.0,2,,2,,
CAMARGO,tuberculosis y lepra,enfermos curados,2005-03-01,0,0.0,0,0.0,0,0.0,3,0.0,1,0.0,4,,
CAMATAQUI (C. VILLA ABECIA),tuberculosis y lepra,enfermos curados,2005-03-01,0,0.0,0,0.0,0,0.0,1,,0,0.0,1,,
CHIMORE,tuberculosis y lepra,enfermos curados,2005-03-01,0,0.0,0,0.0,0,0.0,1,,0,0.0,1,,
COCHABAMBA,tuberculosis y lepra,enfermos curados,2005-03-01,0,0.0,0,0.0,2,0.0,16,0.0,2,0.0,20,,
CULPINA,tuberculosis y lepra,enfermos curados,2005-03-01,0,0.0,0,0.0,0,0.0,5,,0,0.0,5,,
ENTRE RIOS,tuberculosis y lepra,enfermos curados,2005-03-01,0,0.0,0,0.0,0,0.0,5,,0,0.0,5,,
HUACARETA,tuberculosis y lepra,enfermos curados,2005-03-01,0,0.0,0,0.0,0,0.0,1,,0,0.0,1,,
HUANUNI,tuberculosis y lepra,enfermos curados,2005-03-01,0,0.0,0,0.0,0,0.0,2,,0,0.0,2,,
