,group,variable,month,< de 1 año,< de 1 año,1 a 4 años,1 a 4 años,5 a 9 años,5 a 9 años,10 a 20 años,10 a 20 años,21 a 59 años,21 a 59 años,60 y más,60 y más,TOTALES,TOTALES,TOTALES
,,,,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,TOTAL-M,TOTAL-F,TOTAL
municipality,,,,,,,,,,,,,,,,,,
ARBIETO,inmunoprevenibles,parotiditis,2012-01-01,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
CAJUATA,inmunoprevenibles,parotiditis,2012-01-01,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
CARACOLLO,inmunoprevenibles,parotiditis,2012-01-01,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
CHARAGUA,inmunoprevenibles,parotiditis,2012-01-01,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
COCHABAMBA,inmunoprevenibles,parotiditis,2012-01-01,1,0,0,2,1,0,1,3,5,0,0,1,8,6,14
CORIPATA,inmunoprevenibles,parotiditis,2012-01-01,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
EL ALTO,inmunoprevenibles,parotiditis,2012-01-01,0,0,0,2,0,1,0,0,0,0,0,0,0,3,3
JESUS DE MACHACA,inmunoprevenibles,parotiditis,2012-01-01,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
LA PAZ,inmunoprevenibles,parotiditis,2012-01-01,0,0,1,0,0,0,0,0,0,2,0,0,1,2,3
MONTERO,inmunoprevenibles,parotiditis,2012-01-01,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
MORO MORO,inmunoprevenibles,parotiditis,2012-01-01,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
ORURO,inmunoprevenibles,parotiditis,2012-01-01,0,0,0,1,1,0,0,1,2,1,0,0,3,3,6
PAMPA GRANDE,inmunoprevenibles,parotiditis,2012-01-01,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
POTOSI,inmunoprevenibles,parotiditis,2012-01-01,0,0,1,0,1,1,0,0,2,0,0,0,4,1,5
PUCARANI,inmunoprevenibles,parotiditis,2012-01-01,0,0,1,0,0,0,1,0,0,0,0,0,2,0,2
QUILLACOLLO,inmunoprevenibles,parotiditis,2012-01-01,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
RIBERALTA,inmunoprevenibles,parotiditis,2012-01-01,1,0,2,1,0,0,0,0,0,1,0,0,3,2,5
SACABA,inmunoprevenibles,parotiditis,2012-01-01,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
SACACA,inmunoprevenibles,parotiditis,2012-01-01,0,0,2,1,0,1,0,0,0,0,0,0,2,2,4
SAN BORJA,inmunoprevenibles,parotiditis,2012-01-01,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
SANTA CRUZ DE LA SIERRA,inmunoprevenibles,parotiditis,2012-01-01,0,0,0,1,1,0,1,1,3,1,1,0,6,3,9
SUCRE,inmunoprevenibles,parotiditis,2012-01-01,0,0,1,0,1,0,2,1,0,0,0,0,4,1,5
TARABUCO,inmunoprevenibles,parotiditis,2012-01-01,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
