,group,variable,month,< de 1 año,< de 1 año,1 a 4 años,1 a 4 años,5 a 9 años,5 a 9 años,10 a 20 años,10 a 20 años,21 a 59 años,21 a 59 años,60 y más,60 y más,TOTALES,TOTALES,TOTALES
,,,,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,TOTAL-M,TOTAL-F,TOTAL
municipality,,,,,,,,,,,,,,,,,,
BAURES,inmunoprevenibles,hepatitis viral,2012-01-01,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
BERMEJO,inmunoprevenibles,hepatitis viral,2012-01-01,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
BOYUIBE,inmunoprevenibles,hepatitis viral,2012-01-01,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
CAMIRI,inmunoprevenibles,hepatitis viral,2012-01-01,0,0,0,0,1,0,0,1,0,1,0,0,1,2,3
COCHABAMBA,inmunoprevenibles,hepatitis viral,2012-01-01,0,0,6,10,9,10,4,5,8,8,0,0,27,33,60
CONCEPCION,inmunoprevenibles,hepatitis viral,2012-01-01,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
COROICO,inmunoprevenibles,hepatitis viral,2012-01-01,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
EL ALTO,inmunoprevenibles,hepatitis viral,2012-01-01,0,0,4,4,10,4,3,2,3,2,1,0,21,12,33
GUAYARAMERIN,inmunoprevenibles,hepatitis viral,2012-01-01,0,0,0,1,0,1,2,0,0,5,0,1,2,8,10
LA PAZ,inmunoprevenibles,hepatitis viral,2012-01-01,0,0,1,0,12,4,6,3,1,1,0,1,20,9,29
MONTEAGUDO,inmunoprevenibles,hepatitis viral,2012-01-01,0,0,1,0,0,0,0,1,0,1,0,0,1,2,3
MONTERO,inmunoprevenibles,hepatitis viral,2012-01-01,0,0,1,0,0,2,0,0,0,0,0,0,1,2,3
ORURO,inmunoprevenibles,hepatitis viral,2012-01-01,0,1,9,5,2,1,2,2,0,0,0,0,13,9,22
POTOSI,inmunoprevenibles,hepatitis viral,2012-01-01,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
PUERTO CARABUCO,inmunoprevenibles,hepatitis viral,2012-01-01,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
PUERTO SUAREZ,inmunoprevenibles,hepatitis viral,2012-01-01,0,0,1,0,0,0,1,0,0,0,0,0,2,0,2
REYES,inmunoprevenibles,hepatitis viral,2012-01-01,0,0,0,0,1,1,2,0,0,0,0,0,3,1,4
RURRENABAQUE,inmunoprevenibles,hepatitis viral,2012-01-01,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
SACABA,inmunoprevenibles,hepatitis viral,2012-01-01,0,1,0,0,1,0,0,0,0,1,0,0,1,2,3
SAN IGNACIO,inmunoprevenibles,hepatitis viral,2012-01-01,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
SAN IGNACIO DE VELASCO,inmunoprevenibles,hepatitis viral,2012-01-01,0,0,0,2,1,1,0,0,0,0,0,0,1,3,4
SAN JOSE DE CHIQUITOS,inmunoprevenibles,hepatitis viral,2012-01-01,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
