,group,variable,month,< de 1 año,< de 1 año,1 a 4 años,1 a 4 años,5 a 9 años,5 a 9 años,10 a 20 años,10 a 20 años,21 a 59 años,21 a 59 años,60 y más,60 y más,TOTALES,TOTALES,TOTALES
,,,,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,TOTAL-M,TOTAL-F,TOTAL
municipality,,,,,,,,,,,,,,,,,,
SANTA CRUZ DE LA SIERRA,tuberculosis y lepra,rafa (graves),2011-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SANTA CRUZ DE LA SIERRA,tuberculosis y lepra,rafa (graves),2011-02-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EL ALTO,tuberculosis y lepra,rafa (graves),2011-03-01,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
PUERTO PEREZ,tuberculosis y lepra,rafa (graves),2011-03-01,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
SANTA CRUZ DE LA SIERRA,tuberculosis y lepra,rafa (graves),2011-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SANTA CRUZ DE LA SIERRA,tuberculosis y lepra,rafa (graves),2011-04-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BERMEJO,tuberculosis y lepra,rafa (graves),2011-05-01,0,0,0,0,0,0,0,0,2,0,0,0,2,0,2
SANTA CRUZ DE LA SIERRA,tuberculosis y lepra,rafa (graves),2011-05-01,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
SANTA CRUZ DE LA SIERRA,tuberculosis y lepra,rafa (graves),2011-06-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BERMEJO,tuberculosis y lepra,rafa (graves),2011-07-01,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
SANTA CRUZ DE LA SIERRA,tuberculosis y lepra,rafa (graves),2011-07-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RAVELO,tuberculosis y lepra,rafa (graves),2011-08-01,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
SANTA CRUZ DE LA SIERRA,tuberculosis y lepra,rafa (graves),2011-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SANTA CRUZ DE LA SIERRA,tuberculosis y lepra,rafa (graves),2011-09-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SANTA CRUZ DE LA SIERRA,tuberculosis y lepra,rafa (graves),2011-10-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TARIJA,tuberculosis y lepra,rafa (graves),2011-10-01,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
SAN JULIAN,tuberculosis y lepra,rafa (graves),2011-11-01,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
SANTA CRUZ DE LA SIERRA,tuberculosis y lepra,rafa (graves),2011-11-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YAPACANI,tuberculosis y lepra,rafa (graves),2011-11-01,0,0,0,0,0,0,0,0,2,2,0,0,2,2,4
SANTA CRUZ DE LA SIERRA,tuberculosis y lepra,rafa (graves),2011-12-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
