,group,variable,month,< de 1 año,< de 1 año,1 a 4 años,1 a 4 años,5 a 9 años,5 a 9 años,10 a 20 años,10 a 20 años,21 a 59 años,21 a 59 años,60 y más,60 y más,TOTALES,TOTALES,TOTALES
,,,,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,TOTAL-M,TOTAL-F,TOTAL
municipality,,,,,,,,,,,,,,,,,,
SANTA CRUZ DE LA SIERRA,tuberculosis y lepra,lepra paucibacilar*,2011-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TARIJA,tuberculosis y lepra,lepra paucibacilar*,2011-01-01,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
EL TORNO,tuberculosis y lepra,lepra paucibacilar*,2011-02-01,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
RIBERALTA,tuberculosis y lepra,lepra paucibacilar*,2011-02-01,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
SANTA CRUZ DE LA SIERRA,tuberculosis y lepra,lepra paucibacilar*,2011-02-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EL TORNO,tuberculosis y lepra,lepra paucibacilar*,2011-03-01,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
MONTEAGUDO,tuberculosis y lepra,lepra paucibacilar*,2011-03-01,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
SANTA CRUZ DE LA SIERRA,tuberculosis y lepra,lepra paucibacilar*,2011-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EL TORNO,tuberculosis y lepra,lepra paucibacilar*,2011-04-01,0,0,0,0,0,0,0,0,2,0,1,0,3,0,3
SANTA CRUZ DE LA SIERRA,tuberculosis y lepra,lepra paucibacilar*,2011-04-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BERMEJO,tuberculosis y lepra,lepra paucibacilar*,2011-05-01,0,0,0,0,0,0,2,0,1,0,0,0,3,0,3
EL TORNO,tuberculosis y lepra,lepra paucibacilar*,2011-05-01,0,0,0,0,0,0,0,0,2,1,0,0,2,1,3
MONTEAGUDO,tuberculosis y lepra,lepra paucibacilar*,2011-05-01,0,0,0,0,0,0,0,1,1,1,0,0,1,2,3
SANTA CRUZ DE LA SIERRA,tuberculosis y lepra,lepra paucibacilar*,2011-05-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EL TORNO,tuberculosis y lepra,lepra paucibacilar*,2011-06-01,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
MONTEAGUDO,tuberculosis y lepra,lepra paucibacilar*,2011-06-01,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
SAN LORENZO(TJA),tuberculosis y lepra,lepra paucibacilar*,2011-06-01,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
SANTA CRUZ DE LA SIERRA,tuberculosis y lepra,lepra paucibacilar*,2011-06-01,0,0,0,0,0,0,0,0,1,0,1,0,2,0,2
EL TORNO,tuberculosis y lepra,lepra paucibacilar*,2011-07-01,0,0,0,0,0,0,1,0,1,1,0,0,2,1,3
QUILLACOLLO,tuberculosis y lepra,lepra paucibacilar*,2011-07-01,0,0,0,0,0,0,1,0,1,0,0,0,2,0,2
