,group,variable,month,< de 1 año,< de 1 año,1 a 4 años,1 a 4 años,5 a 9 años,5 a 9 años,10 a 20 años,10 a 20 años,21 a 59 años,21 a 59 años,60 y más,60 y más,TOTALES,TOTALES,TOTALES
,,,,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,TOTAL-M,TOTAL-F,TOTAL
municipality,,,,,,,,,,,,,,,,,,
EL ALTO,tuberculosis y lepra,rafa (leves y moderadas),2011-01-01,0,0,0,0,0,0,1,0,1,0,0,0,2,0,2
EL TORNO,tuberculosis y lepra,rafa (leves y moderadas),2011-01-01,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
IXIAMAS,tuberculosis y lepra,rafa (leves y moderadas),2011-01-01,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
LA PAZ,tuberculosis y lepra,rafa (leves y moderadas),2011-01-01,0,0,0,0,0,0,0,0,3,2,0,0,3,2,5
ORURO,tuberculosis y lepra,rafa (leves y moderadas),2011-01-01,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
PALCA,tuberculosis y lepra,rafa (leves y moderadas),2011-01-01,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
SANTA CRUZ DE LA SIERRA,tuberculosis y lepra,rafa (leves y moderadas),2011-01-01,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
SHINAOTA,tuberculosis y lepra,rafa (leves y moderadas),2011-01-01,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
TARIJA,tuberculosis y lepra,rafa (leves y moderadas),2011-01-01,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
EL ALTO,tuberculosis y lepra,rafa (leves y moderadas),2011-02-01,0,0,0,0,0,0,2,0,1,1,0,0,3,1,4
INQUISIVI,tuberculosis y lepra,rafa (leves y moderadas),2011-02-01,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
LA PAZ,tuberculosis y lepra,rafa (leves y moderadas),2011-02-01,0,0,0,0,0,0,0,0,2,0,1,0,3,0,3
MONTERO,tuberculosis y lepra,rafa (leves y moderadas),2011-02-01,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
ORURO,tuberculosis y lepra,rafa (leves y moderadas),2011-02-01,0,0,1,0,0,0,1,0,0,1,0,1,2,2,4
POJO (CBBA),tuberculosis y lepra,rafa (leves y moderadas),2011-02-01,1,1,2,3,0,0,0,0,0,1,0,0,3,5,8
SANTA CRUZ DE LA SIERRA,tuberculosis y lepra,rafa (leves y moderadas),2011-02-01,0,0,0,0,0,0,1,0,1,0,0,0,2,0,2
TRINIDAD,tuberculosis y lepra,rafa (leves y moderadas),2011-02-01,7,5,6,5,0,0,0,0,0,0,0,0,13,10,23
VITICHI,tuberculosis y lepra,rafa (leves y moderadas),2011-02-01,0,0,0,0,2,0,0,0,1,0,0,0,3,0,3
EL ALTO,tuberculosis y lepra,rafa (leves y moderadas),2011-03-01,0,0,0,0,0,0,0,1,2,2,1,0,3,3,6
LA PAZ,tuberculosis y lepra,rafa (leves y moderadas),2011-03-01,0,0,0,0,0,0,1,0,1,1,2,2,4,3,7
PUERTO SUAREZ,tuberculosis y lepra,rafa (leves y moderadas),2011-03-01,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
