,group,variable,month,a. Menor de 6 meses,a. Menor de 6 meses,b. 6 m a menor de 1 año,b. 6 m a menor de 1 año,c. 1 - 4 años,c. 1 - 4 años,d. 5 - 9 años,d. 5 - 9 años,e. 10 - 14 años,e. 10 - 14 años,f. 15 - 19 años,f. 15 - 19 años,g. 20 - 39 años,g. 20 - 39 años,h. 40 - 49 años,h. 40 - 49 años,i. 50 - 59 años,i. 50 - 59 años,j. 60 años y más,j. 60 años y más,TOTALES,TOTALES,TOTALES
,,,,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,DENTRO,FUERA,TOTAL
municipality,,,,,,,,,,,,,,,,,,,,,,,,,,
ASCENCION DE GUARAYOS,infecc. de transmision sexual,verruga genital,2022-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
BELLA FLOR,infecc. de transmision sexual,verruga genital,2022-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
BETANZOS,infecc. de transmision sexual,verruga genital,2022-01-01,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,2,0,0,0,4,4
CAMARGO,infecc. de transmision sexual,verruga genital,2022-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
CAPINOTA,infecc. de transmision sexual,verruga genital,2022-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,2
CHALLAPATA,infecc. de transmision sexual,verruga genital,2022-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
COCHABAMBA,infecc. de transmision sexual,verruga genital,2022-01-01,0,0,0,1,0,0,0,1,0,0,0,4,16,26,2,5,0,0,0,1,18,38,56
COLCAPIRHUA,infecc. de transmision sexual,verruga genital,2022-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
COTAGAITA,infecc. de transmision sexual,verruga genital,2022-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
COTOCA,infecc. de transmision sexual,verruga genital,2022-01-01,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,1,3,4
EL ALTO,infecc. de transmision sexual,verruga genital,2022-01-01,0,0,0,0,0,0,0,0,0,0,0,5,9,17,2,0,2,1,2,0,15,23,38
EL TORNO,infecc. de transmision sexual,verruga genital,2022-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
ENTRE RIOS CBBA,infecc. de transmision sexual,verruga genital,2022-01-01,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,1,2,3
LA GUARDIA,infecc. de transmision sexual,verruga genital,2022-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2,2
LA PAZ,infecc. de transmision sexual,verruga genital,2022-01-01,0,0,0,0,0,0,0,0,0,0,2,0,5,6,0,0,0,0,1,1,8,7,15
LLALLAGUA,infecc. de transmision sexual,verruga genital,2022-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
MAPIRI,infecc. de transmision sexual,verruga genital,2022-01-01,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
MIZQUE,infecc. de transmision sexual,verruga genital,2022-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,2
MONTEAGUDO,infecc. de transmision sexual,verruga genital,2022-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
MONTERO,infecc. de transmision sexual,verruga genital,2022-01-01,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,2,1,3
NACEBE (SANTA ROSA DEL ABUNA),infecc. de transmision sexual,verruga genital,2022-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
ORURO,infecc. de transmision sexual,verruga genital,2022-01-01,0,0,0,0,0,0,0,0,0,0,1,0,14,2,1,1,0,0,0,0,16,3,19
PUERTO VILLARROEL,infecc. de transmision sexual,verruga genital,2022-01-01,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,1,3,4
PUNATA,infecc. de transmision sexual,verruga genital,2022-01-01,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,2
QUILLACOLLO,infecc. de transmision sexual,verruga genital,2022-01-01,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,2
RIBERALTA,infecc. de transmision sexual,verruga genital,2022-01-01,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,2,2,4
SAN ANDRES,infecc. de transmision sexual,verruga genital,2022-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
SAN BUENA VENTURA,infecc. de transmision sexual,verruga genital,2022-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
SAN MIGUEL DE VELASCO,infecc. de transmision sexual,verruga genital,2022-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
SAN PEDRO DE MACHA,infecc. de transmision sexual,verruga genital,2022-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
SANTA CRUZ DE LA SIERRA,infecc. de transmision sexual,verruga genital,2022-01-01,0,0,0,0,0,0,0,0,0,0,19,11,32,17,18,1,3,0,0,0,72,29,101
SHINAOTA,infecc. de transmision sexual,verruga genital,2022-01-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
SUCRE,infecc. de transmision sexual,verruga genital,2022-01-01,0,0,0,0,0,0,0,0,0,0,1,2,5,9,0,1,0,0,0,1,6,13,19
TIQUIPAYA,infecc. de transmision sexual,verruga genital,2022-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
TOLEDO,infecc. de transmision sexual,verruga genital,2022-01-01,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
TOTORA(CBBA),infecc. de transmision sexual,verruga genital,2022-01-01,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
TUPIZA,infecc. de transmision sexual,verruga genital,2022-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
VIACHA,infecc. de transmision sexual,verruga genital,2022-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,2
VILLA MONTES,infecc. de transmision sexual,verruga genital,2022-01-01,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
VILLA TUNARI,infecc. de transmision sexual,verruga genital,2022-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,2
VINTO,infecc. de transmision sexual,verruga genital,2022-01-01,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
ARQUE,infecc. de transmision sexual,verruga genital,2022-02-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
CLIZA,infecc. de transmision sexual,verruga genital,2022-02-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
COBIJA,infecc. de transmision sexual,verruga genital,2022-02-01,0,0,0,0,0,0,0,0,0,1,0,0,1,2,0,0,0,0,0,0,1,3,4
COCHABAMBA,infecc. de transmision sexual,verruga genital,2022-02-01,0,0,0,0,0,1,0,1,0,0,1,1,9,34,2,7,0,0,0,0,12,44,56
COTOCA,infecc. de transmision sexual,verruga genital,2022-02-01,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
EL ALTO,infecc. de transmision sexual,verruga genital,2022-02-01,0,0,0,0,0,0,0,0,0,0,1,4,7,22,2,0,0,0,2,0,12,26,38
ENTRE RIOS CBBA,infecc. de transmision sexual,verruga genital,2022-02-01,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,3
GUAYARAMERIN,infecc. de transmision sexual,verruga genital,2022-02-01,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
LA GUARDIA,infecc. de transmision sexual,verruga genital,2022-02-01,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,4,4
LA PAZ,infecc. de transmision sexual,verruga genital,2022-02-01,0,0,0,0,0,0,0,0,0,0,1,0,5,12,0,3,0,0,0,0,6,15,21
LLALLAGUA,infecc. de transmision sexual,verruga genital,2022-02-01,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2,2
MONTEAGUDO,infecc. de transmision sexual,verruga genital,2022-02-01,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
MONTERO,infecc. de transmision sexual,verruga genital,2022-02-01,0,0,0,0,0,0,0,0,0,0,0,1,1,3,0,0,0,0,1,0,2,4,6
ORURO,infecc. de transmision sexual,verruga genital,2022-02-01,0,0,0,0,0,0,0,0,0,0,1,1,4,1,0,0,0,0,0,0,5,2,7
PALOS BLANCOS,infecc. de transmision sexual,verruga genital,2022-02-01,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,3
PUERTO VILLARROEL,infecc. de transmision sexual,verruga genital,2022-02-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
PUNA,infecc. de transmision sexual,verruga genital,2022-02-01,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
PUNATA,infecc. de transmision sexual,verruga genital,2022-02-01,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,2
QUILLACOLLO,infecc. de transmision sexual,verruga genital,2022-02-01,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,1,3
SACABA,infecc. de transmision sexual,verruga genital,2022-02-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
SAN CARLOS,infecc. de transmision sexual,verruga genital,2022-02-01,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
SAN JAVIER(BNI),infecc. de transmision sexual,verruga genital,2022-02-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,2
SAN LUCAS,infecc. de transmision sexual,verruga genital,2022-02-01,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
SANTA CRUZ DE LA SIERRA,infecc. de transmision sexual,verruga genital,2022-02-01,0,0,0,0,0,0,0,0,0,0,13,6,33,15,12,2,3,2,0,0,61,25,86
SUCRE,infecc. de transmision sexual,verruga genital,2022-02-01,0,0,0,0,0,0,0,0,0,0,0,0,2,10,0,3,0,0,1,0,3,13,16
TARIJA,infecc. de transmision sexual,verruga genital,2022-02-01,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,1,2,3
TIQUIPAYA,infecc. de transmision sexual,verruga genital,2022-02-01,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,2
VIACHA,infecc. de transmision sexual,verruga genital,2022-02-01,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,2
VILLA MONTES,infecc. de transmision sexual,verruga genital,2022-02-01,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,2
VILLA RIVERO,infecc. de transmision sexual,verruga genital,2022-02-01,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
