municipality,group,variable,month,< de 1 año,1 a 4 años,5 a 9 años,10 a 20 años,21 a 59 años,60 y más,TOTAL
SUCRE,sospecha diagnostica,menin. meningococica,2009-01-01,1.0,0.0,0.0,0.0,0.0,0.0,1.0
ORURO,sospecha diagnostica,menin. meningococica,2009-02-01,0.0,0.0,0.0,1.0,0.0,0.0,1.0
SUCRE,sospecha diagnostica,menin. meningococica,2009-02-01,1.0,1.0,0.0,0.0,0.0,1.0,3.0
SANTA CRUZ DE LA SIERRA,sospecha diagnostica,menin. meningococica,2009-04-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SUCRE,sospecha diagnostica,menin. meningococica,2009-04-01,0.0,0.0,0.0,1.0,0.0,0.0,1.0
SUCRE,sospecha diagnostica,menin. meningococica,2009-05-01,0.0,0.0,0.0,0.0,2.0,0.0,2.0
TARIJA,sospecha diagnostica,menin. meningococica,2009-05-01,0.0,0.0,0.0,0.0,1.0,0.0,1.0
ORURO,sospecha diagnostica,menin. meningococica,2009-06-01,0.0,0.0,1.0,0.0,0.0,0.0,1.0
SUCRE,sospecha diagnostica,menin. meningococica,2009-06-01,2.0,1.0,0.0,1.0,0.0,0.0,4.0
CAMIRI,sospecha diagnostica,menin. meningococica,2009-07-01,1.0,0.0,0.0,0.0,0.0,0.0,1.0
SANTA CRUZ DE LA SIERRA,sospecha diagnostica,menin. meningococica,2009-07-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EL ALTO,sospecha diagnostica,menin. meningococica,2009-08-01,0.0,0.0,0.0,1.0,0.0,0.0,1.0
TARIJA,sospecha diagnostica,menin. meningococica,2009-08-01,1.0,0.0,0.0,0.0,0.0,0.0,1.0
SUCRE,sospecha diagnostica,menin. meningococica,2009-09-01,1.0,0.0,0.0,0.0,0.0,0.0,1.0
TARIJA,sospecha diagnostica,menin. meningococica,2009-09-01,0.0,0.0,0.0,1.0,1.0,0.0,2.0
QUIRUSILLAS,sospecha diagnostica,menin. meningococica,2009-10-01,0.0,0.0,1.0,0.0,0.0,0.0,1.0
SUCRE,sospecha diagnostica,menin. meningococica,2009-10-01,0.0,1.0,0.0,0.0,0.0,0.0,1.0
TARIJA,sospecha diagnostica,menin. meningococica,2009-10-01,1.0,0.0,0.0,0.0,0.0,0.0,1.0
SAN IGNACIO DE VELASCO,sospecha diagnostica,menin. meningococica,2009-11-01,0.0,1.0,0.0,0.0,0.0,0.0,1.0
SANTA CRUZ DE LA SIERRA,sospecha diagnostica,menin. meningococica,2009-11-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SUCRE,sospecha diagnostica,menin. meningococica,2009-11-01,1.0,0.0,1.0,0.0,0.0,0.0,2.0
SUCRE,sospecha diagnostica,menin. meningococica,2009-12-01,1.0,2.0,0.0,0.0,0.0,0.0,3.0
