municipality,group,variable,month,< de 1 año,1 a 4 años,5 a 9 años,10 a 20 años,21 a 59 años,60 y más,TOTAL
CAMIRI,sospecha diagnostica,dengue hemorragico,2009-01-01,0.0,0.0,0.0,2.0,0.0,0.0,2.0
COCHABAMBA,sospecha diagnostica,dengue hemorragico,2009-01-01,0.0,0.0,0.0,3.0,5.0,0.0,8.0
EL TORNO,sospecha diagnostica,dengue hemorragico,2009-01-01,0.0,0.0,2.0,2.0,1.0,0.0,5.0
EUCALIPTUS,sospecha diagnostica,dengue hemorragico,2009-01-01,0.0,0.0,0.0,0.0,1.0,0.0,1.0
MONTERO,sospecha diagnostica,dengue hemorragico,2009-01-01,0.0,0.0,2.0,0.0,0.0,0.0,2.0
ORURO,sospecha diagnostica,dengue hemorragico,2009-01-01,0.0,0.0,0.0,0.0,1.0,0.0,1.0
SACABA,sospecha diagnostica,dengue hemorragico,2009-01-01,0.0,0.0,0.0,1.0,0.0,0.0,1.0
SANTA CRUZ DE LA SIERRA,sospecha diagnostica,dengue hemorragico,2009-01-01,1.0,3.0,14.0,36.0,17.0,3.0,74.0
VILLA TUNARI,sospecha diagnostica,dengue hemorragico,2009-01-01,0.0,0.0,0.0,0.0,1.0,0.0,1.0
CAMIRI,sospecha diagnostica,dengue hemorragico,2009-02-01,0.0,0.0,2.0,2.0,3.0,0.0,7.0
CHARAGUA,sospecha diagnostica,dengue hemorragico,2009-02-01,0.0,0.0,0.0,0.0,1.0,0.0,1.0
COBIJA,sospecha diagnostica,dengue hemorragico,2009-02-01,0.0,0.0,0.0,1.0,0.0,0.0,1.0
COCHABAMBA,sospecha diagnostica,dengue hemorragico,2009-02-01,0.0,0.0,0.0,1.0,9.0,0.0,10.0
COLCAPIRHUA,sospecha diagnostica,dengue hemorragico,2009-02-01,0.0,0.0,0.0,1.0,0.0,0.0,1.0
EL TORNO,sospecha diagnostica,dengue hemorragico,2009-02-01,0.0,1.0,0.0,0.0,2.0,0.0,3.0
GUTIERREZ,sospecha diagnostica,dengue hemorragico,2009-02-01,0.0,0.0,0.0,2.0,0.0,0.0,2.0
ICLA,sospecha diagnostica,dengue hemorragico,2009-02-01,0.0,0.0,0.0,1.0,0.0,0.0,1.0
LAGUNILLAS,sospecha diagnostica,dengue hemorragico,2009-02-01,0.0,0.0,0.0,2.0,1.0,0.0,3.0
MAIRANA,sospecha diagnostica,dengue hemorragico,2009-02-01,0.0,0.0,0.0,1.0,1.0,0.0,2.0
MOROCHATA,sospecha diagnostica,dengue hemorragico,2009-02-01,0.0,0.0,0.0,0.0,1.0,0.0,1.0
POTOSI,sospecha diagnostica,dengue hemorragico,2009-02-01,0.0,0.0,0.0,0.0,1.0,0.0,1.0
PUERTO SUAREZ,sospecha diagnostica,dengue hemorragico,2009-02-01,0.0,0.0,0.0,1.0,2.0,0.0,3.0
PUERTO VILLARROEL,sospecha diagnostica,dengue hemorragico,2009-02-01,0.0,0.0,0.0,0.0,1.0,0.0,1.0
PUNATA,sospecha diagnostica,dengue hemorragico,2009-02-01,0.0,0.0,0.0,3.0,4.0,0.0,7.0
SAN MIGUEL DE VELASCO,sospecha diagnostica,dengue hemorragico,2009-02-01,0.0,0.0,0.0,1.0,0.0,0.0,1.0
SANTA CRUZ DE LA SIERRA,sospecha diagnostica,dengue hemorragico,2009-02-01,1.0,8.0,11.0,21.0,48.0,8.0,97.0
SOPACHUY,sospecha diagnostica,dengue hemorragico,2009-02-01,0.0,0.0,0.0,0.0,1.0,0.0,1.0
TARABUCO,sospecha diagnostica,dengue hemorragico,2009-02-01,0.0,0.0,0.0,1.0,0.0,0.0,1.0
TARIJA,sospecha diagnostica,dengue hemorragico,2009-02-01,0.0,0.0,0.0,0.0,1.0,0.0,1.0
VILLA TUNARI,sospecha diagnostica,dengue hemorragico,2009-02-01,0.0,0.0,0.0,0.0,2.0,0.0,2.0
BUENA VISTA,sospecha diagnostica,dengue hemorragico,2009-03-01,0.0,0.0,0.0,0.0,1.0,0.0,1.0
CAMIRI,sospecha diagnostica,dengue hemorragico,2009-03-01,0.0,0.0,1.0,0.0,0.0,0.0,1.0
COBIJA,sospecha diagnostica,dengue hemorragico,2009-03-01,0.0,0.0,0.0,0.0,2.0,0.0,2.0
EL TORNO,sospecha diagnostica,dengue hemorragico,2009-03-01,0.0,0.0,1.0,0.0,0.0,0.0,1.0
GUTIERREZ,sospecha diagnostica,dengue hemorragico,2009-03-01,0.0,0.0,0.0,0.0,1.0,0.0,1.0
ICLA,sospecha diagnostica,dengue hemorragico,2009-03-01,0.0,0.0,1.0,0.0,0.0,0.0,1.0
LAGUNILLAS,sospecha diagnostica,dengue hemorragico,2009-03-01,0.0,0.0,0.0,1.0,2.0,0.0,3.0
MAIRANA,sospecha diagnostica,dengue hemorragico,2009-03-01,0.0,0.0,0.0,2.0,1.0,0.0,3.0
PUERTO SUAREZ,sospecha diagnostica,dengue hemorragico,2009-03-01,0.0,0.0,1.0,0.0,0.0,0.0,1.0
SAN CARLOS,sospecha diagnostica,dengue hemorragico,2009-03-01,0.0,0.0,0.0,1.0,2.0,0.0,3.0
SAN JULIAN,sospecha diagnostica,dengue hemorragico,2009-03-01,0.0,0.0,1.0,0.0,0.0,0.0,1.0
SANTA CRUZ DE LA SIERRA,sospecha diagnostica,dengue hemorragico,2009-03-01,1.0,2.0,6.0,15.0,22.0,4.0,50.0
SUCRE,sospecha diagnostica,dengue hemorragico,2009-03-01,0.0,0.0,0.0,1.0,0.0,0.0,1.0
TARIJA,sospecha diagnostica,dengue hemorragico,2009-03-01,0.0,0.0,1.0,1.0,0.0,0.0,2.0
BERMEJO,sospecha diagnostica,dengue hemorragico,2009-04-01,0.0,0.0,1.0,0.0,0.0,0.0,1.0
BUENA VISTA,sospecha diagnostica,dengue hemorragico,2009-04-01,0.0,0.0,0.0,0.0,1.0,0.0,1.0
COBIJA,sospecha diagnostica,dengue hemorragico,2009-04-01,0.0,0.0,0.0,1.0,3.0,0.0,4.0
COCHABAMBA,sospecha diagnostica,dengue hemorragico,2009-04-01,0.0,0.0,0.0,2.0,0.0,0.0,2.0
COTOCA,sospecha diagnostica,dengue hemorragico,2009-04-01,0.0,0.0,0.0,0.0,1.0,0.0,1.0
LA PAZ,sospecha diagnostica,dengue hemorragico,2009-04-01,0.0,0.0,0.0,0.0,2.0,0.0,2.0
PUERTO SUAREZ,sospecha diagnostica,dengue hemorragico,2009-04-01,0.0,0.0,0.0,0.0,1.0,0.0,1.0
SAN CARLOS,sospecha diagnostica,dengue hemorragico,2009-04-01,0.0,0.0,0.0,1.0,0.0,0.0,1.0
SAN JUAN DE YAPACANI,sospecha diagnostica,dengue hemorragico,2009-04-01,0.0,0.0,1.0,0.0,0.0,0.0,1.0
SANTA CRUZ DE LA SIERRA,sospecha diagnostica,dengue hemorragico,2009-04-01,1.0,1.0,2.0,5.0,13.0,4.0,26.0
COBIJA,sospecha diagnostica,dengue hemorragico,2009-05-01,0.0,0.0,0.0,0.0,2.0,0.0,2.0
SANTA CRUZ DE LA SIERRA,sospecha diagnostica,dengue hemorragico,2009-05-01,0.0,0.0,1.0,0.0,2.0,0.0,3.0
COBIJA,sospecha diagnostica,dengue hemorragico,2009-06-01,0.0,0.0,0.0,0.0,1.0,0.0,1.0
SANTA CRUZ DE LA SIERRA,sospecha diagnostica,dengue hemorragico,2009-06-01,1.0,0.0,2.0,0.0,0.0,0.0,3.0
SANTA CRUZ DE LA SIERRA,sospecha diagnostica,dengue hemorragico,2009-07-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CUATRO CAÑADAS,sospecha diagnostica,dengue hemorragico,2009-08-01,0.0,0.0,0.0,1.0,0.0,0.0,1.0
COBIJA,sospecha diagnostica,dengue hemorragico,2009-09-01,0.0,0.0,0.0,1.0,0.0,0.0,1.0
COBIJA,sospecha diagnostica,dengue hemorragico,2009-11-01,0.0,0.0,0.0,0.0,1.0,0.0,1.0
SANTA CRUZ DE LA SIERRA,sospecha diagnostica,dengue hemorragico,2009-11-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CHIMORE,sospecha diagnostica,dengue hemorragico,2009-12-01,0.0,0.0,0.0,2.0,3.0,0.0,5.0
COBIJA,sospecha diagnostica,dengue hemorragico,2009-12-01,0.0,0.0,0.0,0.0,1.0,0.0,1.0
