municipality,group,variable,month,< de 1 año,1 a 4 años,5 a 9 años,10 a 20 años,21 a 59 años,60 y más,TOTAL
SAN JULIAN,sospecha diagnostica,paralisis flacida aguda,2009-02-01,0.0,1.0,1.0,0.0,0.0,0.0,2.0
COCHABAMBA,sospecha diagnostica,paralisis flacida aguda,2009-03-01,0.0,1.0,0.0,0.0,0.0,0.0,1.0
EL ALTO,sospecha diagnostica,paralisis flacida aguda,2009-03-01,0.0,0.0,1.0,0.0,0.0,0.0,1.0
SANTA CRUZ DE LA SIERRA,sospecha diagnostica,paralisis flacida aguda,2009-03-01,0.0,0.0,1.0,0.0,0.0,0.0,1.0
ORURO,sospecha diagnostica,paralisis flacida aguda,2009-04-01,0.0,0.0,0.0,0.0,1.0,0.0,1.0
SAN MIGUEL DE VELASCO,sospecha diagnostica,paralisis flacida aguda,2009-04-01,0.0,1.0,0.0,0.0,0.0,0.0,1.0
SANTA CRUZ DE LA SIERRA,sospecha diagnostica,paralisis flacida aguda,2009-04-01,0.0,0.0,0.0,1.0,0.0,0.0,1.0
COCHABAMBA,sospecha diagnostica,paralisis flacida aguda,2009-05-01,0.0,1.0,0.0,0.0,0.0,0.0,1.0
SUCRE,sospecha diagnostica,paralisis flacida aguda,2009-05-01,1.0,0.0,0.0,0.0,0.0,0.0,1.0
MONTEAGUDO,sospecha diagnostica,paralisis flacida aguda,2009-06-01,0.0,1.0,0.0,0.0,0.0,0.0,1.0
SANTA CRUZ DE LA SIERRA,sospecha diagnostica,paralisis flacida aguda,2009-06-01,0.0,0.0,1.0,0.0,0.0,0.0,1.0
COCHABAMBA,sospecha diagnostica,paralisis flacida aguda,2009-07-01,0.0,0.0,1.0,0.0,0.0,0.0,1.0
SANTA CRUZ DE LA SIERRA,sospecha diagnostica,paralisis flacida aguda,2009-07-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COCHABAMBA,sospecha diagnostica,paralisis flacida aguda,2009-08-01,0.0,1.0,2.0,1.0,0.0,0.0,4.0
COCHABAMBA,sospecha diagnostica,paralisis flacida aguda,2009-09-01,0.0,1.0,0.0,0.0,0.0,0.0,1.0
VILLA TUNARI,sospecha diagnostica,paralisis flacida aguda,2009-09-01,0.0,0.0,0.0,1.0,0.0,0.0,1.0
SANTA CRUZ DE LA SIERRA,sospecha diagnostica,paralisis flacida aguda,2009-11-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TARIJA,sospecha diagnostica,paralisis flacida aguda,2009-11-01,0.0,0.0,1.0,0.0,0.0,0.0,1.0
AYOPAYA (V. DE INDEPENDENCIA),sospecha diagnostica,paralisis flacida aguda,2009-12-01,0.0,1.0,0.0,0.0,0.0,0.0,1.0
EL ALTO,sospecha diagnostica,paralisis flacida aguda,2009-12-01,0.0,0.0,1.0,0.0,0.0,0.0,1.0
POTOSI,sospecha diagnostica,paralisis flacida aguda,2009-12-01,0.0,0.0,1.0,0.0,0.0,0.0,1.0
