,group,variable,month,Dentro,Dentro,Fuera,Fuera,TOTALES,TOTALES,TOTALES
,,,,MASCULINO,FEMENINO,MASCULINO,FEMENINO,TOTAL-M,TOTAL-F,TOTAL
municipality,,,,,,,,,,
BATALLAS,mortalidad,muerte rn menor de 7 dias,2013-01-01,0,0,0,1,0,1,1
COBIJA,mortalidad,muerte rn menor de 7 dias,2013-01-01,1,0,0,0,1,0,1
COCHABAMBA,mortalidad,muerte rn menor de 7 dias,2013-01-01,2,10,0,0,2,10,12
COTOCA,mortalidad,muerte rn menor de 7 dias,2013-01-01,0,0,2,0,2,0,2
EL ALTO,mortalidad,muerte rn menor de 7 dias,2013-01-01,5,2,2,0,7,2,9
GUAYARAMERIN,mortalidad,muerte rn menor de 7 dias,2013-01-01,1,1,0,0,1,1,2
GUTIERREZ,mortalidad,muerte rn menor de 7 dias,2013-01-01,0,0,1,0,1,0,1
LA GUARDIA,mortalidad,muerte rn menor de 7 dias,2013-01-01,0,1,0,0,0,1,1
LA PAZ,mortalidad,muerte rn menor de 7 dias,2013-01-01,16,5,4,0,20,5,25
LLALLAGUA,mortalidad,muerte rn menor de 7 dias,2013-01-01,0,0,1,2,1,2,3
MACHARETI,mortalidad,muerte rn menor de 7 dias,2013-01-01,0,0,0,1,0,1,1
ORURO,mortalidad,muerte rn menor de 7 dias,2013-01-01,2,1,0,0,2,1,3
POTOSI,mortalidad,muerte rn menor de 7 dias,2013-01-01,1,15,0,0,1,15,16
PUERTO VILLARROEL,mortalidad,muerte rn menor de 7 dias,2013-01-01,1,0,2,1,3,1,4
PUNA,mortalidad,muerte rn menor de 7 dias,2013-01-01,1,0,0,0,1,0,1
PUNATA,mortalidad,muerte rn menor de 7 dias,2013-01-01,0,0,0,1,0,1,1
QUIABAYA,mortalidad,muerte rn menor de 7 dias,2013-01-01,0,0,1,0,1,0,1
RIBERALTA,mortalidad,muerte rn menor de 7 dias,2013-01-01,0,1,0,0,0,1,1
ROBORE,mortalidad,muerte rn menor de 7 dias,2013-01-01,1,0,0,0,1,0,1
SACACA,mortalidad,muerte rn menor de 7 dias,2013-01-01,0,0,0,2,0,2,2
SAN BORJA,mortalidad,muerte rn menor de 7 dias,2013-01-01,1,1,0,0,1,1,2
SAN BUENA VENTURA,mortalidad,muerte rn menor de 7 dias,2013-01-01,1,0,0,0,1,0,1
SANTA CRUZ DE LA SIERRA,mortalidad,muerte rn menor de 7 dias,2013-01-01,12,5,0,0,12,5,17
SANTA ROSA,mortalidad,muerte rn menor de 7 dias,2013-01-01,0,2,0,0,0,2,2
SUCRE,mortalidad,muerte rn menor de 7 dias,2013-01-01,2,1,0,0,2,1,3
TRINIDAD,mortalidad,muerte rn menor de 7 dias,2013-01-01,0,1,0,0,0,1,1
UNCIA,mortalidad,muerte rn menor de 7 dias,2013-01-01,0,0,0,1,0,1,1
UYUNI,mortalidad,muerte rn menor de 7 dias,2013-01-01,1,0,0,0,1,0,1
VILLA MONTES,mortalidad,muerte rn menor de 7 dias,2013-01-01,1,1,0,0,1,1,2
VILLA TUNARI,mortalidad,muerte rn menor de 7 dias,2013-01-01,2,1,1,0,3,1,4
VILLAZON,mortalidad,muerte rn menor de 7 dias,2013-01-01,0,0,0,2,0,2,2
WARNES,mortalidad,muerte rn menor de 7 dias,2013-01-01,1,0,0,0,1,0,1
YAMPARAEZ,mortalidad,muerte rn menor de 7 dias,2013-01-01,0,0,0,1,0,1,1
CARAPARI,mortalidad,muerte rn menor de 7 dias,2013-02-01,0,0,0,1,0,1,1
CHALLAPATA,mortalidad,muerte rn menor de 7 dias,2013-02-01,0,1,1,0,1,1,2
CHARAGUA,mortalidad,muerte rn menor de 7 dias,2013-02-01,1,0,0,0,1,0,1
COCHABAMBA,mortalidad,muerte rn menor de 7 dias,2013-02-01,2,2,0,1,2,3,5
COLQUECHACA,mortalidad,muerte rn menor de 7 dias,2013-02-01,0,0,0,1,0,1,1
COLQUENCHA,mortalidad,muerte rn menor de 7 dias,2013-02-01,0,0,0,2,0,2,2
COROICO,mortalidad,muerte rn menor de 7 dias,2013-02-01,0,1,0,0,0,1,1
COTAGAITA,mortalidad,muerte rn menor de 7 dias,2013-02-01,0,0,1,1,1,1,2
CURVA,mortalidad,muerte rn menor de 7 dias,2013-02-01,0,0,0,1,0,1,1
EL ALTO,mortalidad,muerte rn menor de 7 dias,2013-02-01,3,1,0,3,3,4,7
GUAYARAMERIN,mortalidad,muerte rn menor de 7 dias,2013-02-01,0,1,0,0,0,1,1
HUANUNI,mortalidad,muerte rn menor de 7 dias,2013-02-01,1,0,0,0,1,0,1
LA PAZ,mortalidad,muerte rn menor de 7 dias,2013-02-01,13,7,0,0,13,7,20
ORURO,mortalidad,muerte rn menor de 7 dias,2013-02-01,3,3,0,0,3,3,6
POROMA,mortalidad,muerte rn menor de 7 dias,2013-02-01,0,0,0,1,0,1,1
POTOSI,mortalidad,muerte rn menor de 7 dias,2013-02-01,5,6,0,0,5,6,11
PUERTO SUAREZ,mortalidad,muerte rn menor de 7 dias,2013-02-01,1,0,0,0,1,0,1
PUERTO VILLARROEL,mortalidad,muerte rn menor de 7 dias,2013-02-01,0,0,2,0,2,0,2
RIBERALTA,mortalidad,muerte rn menor de 7 dias,2013-02-01,4,0,0,0,4,0,4
SACABA,mortalidad,muerte rn menor de 7 dias,2013-02-01,0,0,0,1,0,1,1
SAN BORJA,mortalidad,muerte rn menor de 7 dias,2013-02-01,0,1,0,0,0,1,1
SAN IGNACIO DE VELASCO,mortalidad,muerte rn menor de 7 dias,2013-02-01,1,0,0,0,1,0,1
SANTA CRUZ DE LA SIERRA,mortalidad,muerte rn menor de 7 dias,2013-02-01,6,5,2,0,8,5,13
SUCRE,mortalidad,muerte rn menor de 7 dias,2013-02-01,3,1,0,0,3,1,4
TARIJA,mortalidad,muerte rn menor de 7 dias,2013-02-01,1,2,1,0,2,2,4
TINGUIPAYA,mortalidad,muerte rn menor de 7 dias,2013-02-01,0,0,0,1,0,1,1
TRINIDAD,mortalidad,muerte rn menor de 7 dias,2013-02-01,1,1,0,0,1,1,2
UYUNI,mortalidad,muerte rn menor de 7 dias,2013-02-01,1,0,2,0,3,0,3
VILLA CHARCAS,mortalidad,muerte rn menor de 7 dias,2013-02-01,0,0,1,0,1,0,1
VILLA TUNARI,mortalidad,muerte rn menor de 7 dias,2013-02-01,2,2,0,1,2,3,5
YACUIBA,mortalidad,muerte rn menor de 7 dias,2013-02-01,2,0,0,0,2,0,2
YOCALLA,mortalidad,muerte rn menor de 7 dias,2013-02-01,0,0,1,0,1,0,1
ACACIO,mortalidad,muerte rn menor de 7 dias,2013-03-01,0,0,1,0,1,0,1
AYATA,mortalidad,muerte rn menor de 7 dias,2013-03-01,0,0,1,0,1,0,1
BUENA VISTA,mortalidad,muerte rn menor de 7 dias,2013-03-01,1,0,0,0,1,0,1
CAJUATA,mortalidad,muerte rn menor de 7 dias,2013-03-01,0,0,1,0,1,0,1
CARIPUYO,mortalidad,muerte rn menor de 7 dias,2013-03-01,0,0,0,1,0,1,1
CHARAGUA,mortalidad,muerte rn menor de 7 dias,2013-03-01,1,0,0,1,1,1,2
COCHABAMBA,mortalidad,muerte rn menor de 7 dias,2013-03-01,0,0,1,0,1,0,1
COROICO,mortalidad,muerte rn menor de 7 dias,2013-03-01,0,0,1,0,1,0,1
EL ALTO,mortalidad,muerte rn menor de 7 dias,2013-03-01,3,3,3,0,6,3,9
HUARINA,mortalidad,muerte rn menor de 7 dias,2013-03-01,0,0,1,0,1,0,1
LA PAZ,mortalidad,muerte rn menor de 7 dias,2013-03-01,13,6,1,2,14,8,22
LLALLAGUA,mortalidad,muerte rn menor de 7 dias,2013-03-01,0,0,0,1,0,1,1
MONTEAGUDO,mortalidad,muerte rn menor de 7 dias,2013-03-01,1,0,0,0,1,0,1
ORURO,mortalidad,muerte rn menor de 7 dias,2013-03-01,1,3,0,0,1,3,4
PALOS BLANCOS,mortalidad,muerte rn menor de 7 dias,2013-03-01,0,0,1,0,1,0,1
POCOATA,mortalidad,muerte rn menor de 7 dias,2013-03-01,1,0,0,0,1,0,1
POTOSI,mortalidad,muerte rn menor de 7 dias,2013-03-01,4,4,0,0,4,4,8
PUERTO VILLARROEL,mortalidad,muerte rn menor de 7 dias,2013-03-01,0,0,3,1,3,1,4
RIBERALTA,mortalidad,muerte rn menor de 7 dias,2013-03-01,0,1,0,0,0,1,1
ROBORE,mortalidad,muerte rn menor de 7 dias,2013-03-01,1,0,0,0,1,0,1
SAN ANDRES DE MACHACA,mortalidad,muerte rn menor de 7 dias,2013-03-01,0,0,0,1,0,1,1
SAN ANTONIO DE LOMERIO,mortalidad,muerte rn menor de 7 dias,2013-03-01,0,1,0,0,0,1,1
SAN CARLOS,mortalidad,muerte rn menor de 7 dias,2013-03-01,0,0,0,1,0,1,1
SAN LUCAS,mortalidad,muerte rn menor de 7 dias,2013-03-01,0,0,1,0,1,0,1
SANTA CRUZ DE LA SIERRA,mortalidad,muerte rn menor de 7 dias,2013-03-01,9,6,1,0,10,6,16
SUCRE,mortalidad,muerte rn menor de 7 dias,2013-03-01,3,1,0,0,3,1,4
TACOPAYA,mortalidad,muerte rn menor de 7 dias,2013-03-01,0,0,2,0,2,0,2
TARATA,mortalidad,muerte rn menor de 7 dias,2013-03-01,0,0,1,0,1,0,1
TARIJA,mortalidad,muerte rn menor de 7 dias,2013-03-01,2,1,0,1,2,2,4
TIRAQUE (CBBA),mortalidad,muerte rn menor de 7 dias,2013-03-01,0,0,1,0,1,0,1
VIACHA,mortalidad,muerte rn menor de 7 dias,2013-03-01,0,0,1,1,1,1,2
VILLA TUNARI,mortalidad,muerte rn menor de 7 dias,2013-03-01,1,1,0,1,1,2,3
YACUIBA,mortalidad,muerte rn menor de 7 dias,2013-03-01,1,0,0,0,1,0,1
YAPACANI,mortalidad,muerte rn menor de 7 dias,2013-03-01,0,1,0,0,0,1,1
AYOPAYA (V. DE INDEPENDENCIA),mortalidad,muerte rn menor de 7 dias,2013-04-01,0,0,1,0,1,0,1
AZURDUY,mortalidad,muerte rn menor de 7 dias,2013-04-01,0,0,1,0,1,0,1
CARIPUYO,mortalidad,muerte rn menor de 7 dias,2013-04-01,0,1,0,0,0,1,1
CKOCHAS,mortalidad,muerte rn menor de 7 dias,2013-04-01,0,0,0,1,0,1,1
COCHABAMBA,mortalidad,muerte rn menor de 7 dias,2013-04-01,2,5,0,0,2,5,7
"COLCHA ""K""",mortalidad,muerte rn menor de 7 dias,2013-04-01,0,0,1,0,1,0,1
COTOCA,mortalidad,muerte rn menor de 7 dias,2013-04-01,2,0,0,0,2,0,2
EL ALTO,mortalidad,muerte rn menor de 7 dias,2013-04-01,8,4,2,2,10,6,16
GUAYARAMERIN,mortalidad,muerte rn menor de 7 dias,2013-04-01,0,1,0,0,0,1,1
LA GUARDIA,mortalidad,muerte rn menor de 7 dias,2013-04-01,0,2,0,0,0,2,2
LA PAZ,mortalidad,muerte rn menor de 7 dias,2013-04-01,14,8,3,1,17,9,26
LLALLAGUA,mortalidad,muerte rn menor de 7 dias,2013-04-01,1,0,1,1,2,1,3
MONTERO,mortalidad,muerte rn menor de 7 dias,2013-04-01,1,0,0,0,1,0,1
ORURO,mortalidad,muerte rn menor de 7 dias,2013-04-01,4,3,0,0,4,3,7
POCOATA,mortalidad,muerte rn menor de 7 dias,2013-04-01,1,0,0,1,1,1,2
PORTACHUELO,mortalidad,muerte rn menor de 7 dias,2013-04-01,0,1,0,0,0,1,1
POTOSI,mortalidad,muerte rn menor de 7 dias,2013-04-01,5,7,0,0,5,7,12
PUERTO VILLARROEL,mortalidad,muerte rn menor de 7 dias,2013-04-01,1,1,0,0,1,1,2
PUNA,mortalidad,muerte rn menor de 7 dias,2013-04-01,0,0,1,0,1,0,1
SACABA,mortalidad,muerte rn menor de 7 dias,2013-04-01,0,0,0,1,0,1,1
SAN BORJA,mortalidad,muerte rn menor de 7 dias,2013-04-01,0,1,0,0,0,1,1
SAN BUENA VENTURA,mortalidad,muerte rn menor de 7 dias,2013-04-01,1,0,0,0,1,0,1
SANTA CRUZ DE LA SIERRA,mortalidad,muerte rn menor de 7 dias,2013-04-01,8,12,0,0,8,12,20
SANTA ROSA,mortalidad,muerte rn menor de 7 dias,2013-04-01,0,1,0,0,0,1,1
SUCRE,mortalidad,muerte rn menor de 7 dias,2013-04-01,2,2,0,0,2,2,4
TACOBAMBA,mortalidad,muerte rn menor de 7 dias,2013-04-01,0,0,0,1,0,1,1
TAPACARI,mortalidad,muerte rn menor de 7 dias,2013-04-01,0,0,0,1,0,1,1
TARIJA,mortalidad,muerte rn menor de 7 dias,2013-04-01,2,2,0,0,2,2,4
TRINIDAD,mortalidad,muerte rn menor de 7 dias,2013-04-01,2,2,0,0,2,2,4
VILLA CHARCAS,mortalidad,muerte rn menor de 7 dias,2013-04-01,0,0,1,0,1,0,1
VILLAZON,mortalidad,muerte rn menor de 7 dias,2013-04-01,0,0,0,1,0,1,1
WARNES,mortalidad,muerte rn menor de 7 dias,2013-04-01,1,0,0,0,1,0,1
YACUIBA,mortalidad,muerte rn menor de 7 dias,2013-04-01,1,0,0,0,1,0,1
YANACACHI,mortalidad,muerte rn menor de 7 dias,2013-04-01,0,0,1,0,1,0,1
CARIPUYO,mortalidad,muerte rn menor de 7 dias,2013-05-01,2,0,0,0,2,0,2
COBIJA,mortalidad,muerte rn menor de 7 dias,2013-05-01,0,1,0,0,0,1,1
COCHABAMBA,mortalidad,muerte rn menor de 7 dias,2013-05-01,7,3,1,0,8,3,11
COLLANA,mortalidad,muerte rn menor de 7 dias,2013-05-01,0,0,1,0,1,0,1
COLQUECHACA,mortalidad,muerte rn menor de 7 dias,2013-05-01,0,0,0,1,0,1,1
EL ALTO,mortalidad,muerte rn menor de 7 dias,2013-05-01,5,1,1,0,6,1,7
EL PUENTE(TJA),mortalidad,muerte rn menor de 7 dias,2013-05-01,1,0,0,0,1,0,1
ESCOMA,mortalidad,muerte rn menor de 7 dias,2013-05-01,1,0,0,0,1,0,1
LA PAZ,mortalidad,muerte rn menor de 7 dias,2013-05-01,8,7,1,1,9,8,17
MAGDALENA,mortalidad,muerte rn menor de 7 dias,2013-05-01,1,0,0,0,1,0,1
ORURO,mortalidad,muerte rn menor de 7 dias,2013-05-01,4,2,0,0,4,2,6
POCOATA,mortalidad,muerte rn menor de 7 dias,2013-05-01,0,0,0,1,0,1,1
POTOSI,mortalidad,muerte rn menor de 7 dias,2013-05-01,5,7,0,0,5,7,12
PUERTO VILLARROEL,mortalidad,muerte rn menor de 7 dias,2013-05-01,1,3,0,0,1,3,4
QUILLACOLLO,mortalidad,muerte rn menor de 7 dias,2013-05-01,0,0,0,1,0,1,1
REYES,mortalidad,muerte rn menor de 7 dias,2013-05-01,1,0,0,0,1,0,1
RIBERALTA,mortalidad,muerte rn menor de 7 dias,2013-05-01,1,3,0,0,1,3,4
RURRENABAQUE,mortalidad,muerte rn menor de 7 dias,2013-05-01,2,0,0,0,2,0,2
SACACA,mortalidad,muerte rn menor de 7 dias,2013-05-01,0,0,1,0,1,0,1
SAN IGNACIO DE VELASCO,mortalidad,muerte rn menor de 7 dias,2013-05-01,0,1,0,0,0,1,1
SAN LUCAS,mortalidad,muerte rn menor de 7 dias,2013-05-01,0,0,0,1,0,1,1
SAN PEDRO DE BUENA VISTA,mortalidad,muerte rn menor de 7 dias,2013-05-01,0,0,0,1,0,1,1
SANTA CRUZ DE LA SIERRA,mortalidad,muerte rn menor de 7 dias,2013-05-01,11,5,0,0,11,5,16
SUCRE,mortalidad,muerte rn menor de 7 dias,2013-05-01,2,1,0,0,2,1,3
TARIJA,mortalidad,muerte rn menor de 7 dias,2013-05-01,2,1,2,0,4,1,5
TRINIDAD,mortalidad,muerte rn menor de 7 dias,2013-05-01,1,0,0,0,1,0,1
UYUNI,mortalidad,muerte rn menor de 7 dias,2013-05-01,1,0,0,0,1,0,1
VILLA CHARCAS,mortalidad,muerte rn menor de 7 dias,2013-05-01,0,0,1,0,1,0,1
VILLA TUNARI,mortalidad,muerte rn menor de 7 dias,2013-05-01,1,0,0,0,1,0,1
