,group,variable,month,Dentro,Dentro,Fuera,Fuera,TOTALES,TOTALES,TOTALES
,,,,MASCULINO,FEMENINO,MASCULINO,FEMENINO,TOTAL-M,TOTAL-F,TOTAL
municipality,,,,,,,,,,
CHARAGUA,mortalidad,muerte menor de 5 anos por neumonia,2013-01-01,1,0,0,0,1,0,1
COBIJA,mortalidad,muerte menor de 5 anos por neumonia,2013-01-01,1,0,0,0,1,0,1
GUAQUI,mortalidad,muerte menor de 5 anos por neumonia,2013-01-01,0,0,0,1,0,1,1
GUTIERREZ,mortalidad,muerte menor de 5 anos por neumonia,2013-01-01,0,0,1,0,1,0,1
LA PAZ,mortalidad,muerte menor de 5 anos por neumonia,2013-01-01,1,1,0,0,1,1,2
POTOSI,mortalidad,muerte menor de 5 anos por neumonia,2013-01-01,0,1,0,0,0,1,1
PUERTO RICO,mortalidad,muerte menor de 5 anos por neumonia,2013-01-01,1,0,0,0,1,0,1
RIBERALTA,mortalidad,muerte menor de 5 anos por neumonia,2013-01-01,1,0,0,0,1,0,1
SANTA CRUZ DE LA SIERRA,mortalidad,muerte menor de 5 anos por neumonia,2013-01-01,1,0,0,0,1,0,1
VILLA MONTES,mortalidad,muerte menor de 5 anos por neumonia,2013-01-01,1,0,0,0,1,0,1
LLALLAGUA,mortalidad,muerte menor de 5 anos por neumonia,2013-02-01,0,0,0,1,0,1,1
RIBERALTA,mortalidad,muerte menor de 5 anos por neumonia,2013-02-01,2,2,0,0,2,2,4
TRINIDAD,mortalidad,muerte menor de 5 anos por neumonia,2013-02-01,1,0,0,0,1,0,1
EL TORNO,mortalidad,muerte menor de 5 anos por neumonia,2013-03-01,0,1,0,0,0,1,1
POTOSI,mortalidad,muerte menor de 5 anos por neumonia,2013-03-01,0,1,0,0,0,1,1
RIBERALTA,mortalidad,muerte menor de 5 anos por neumonia,2013-03-01,1,0,0,0,1,0,1
SAN IGNACIO DE VELASCO,mortalidad,muerte menor de 5 anos por neumonia,2013-03-01,1,0,0,0,1,0,1
CABEZAS,mortalidad,muerte menor de 5 anos por neumonia,2013-04-01,2,3,2,0,4,3,7
COCHABAMBA,mortalidad,muerte menor de 5 anos por neumonia,2013-04-01,1,0,0,0,1,0,1
EL ALTO,mortalidad,muerte menor de 5 anos por neumonia,2013-04-01,1,1,1,1,2,2,4
LA PAZ,mortalidad,muerte menor de 5 anos por neumonia,2013-04-01,0,0,0,1,0,1,1
LAGUNILLAS,mortalidad,muerte menor de 5 anos por neumonia,2013-04-01,0,0,0,1,0,1,1
POCOATA,mortalidad,muerte menor de 5 anos por neumonia,2013-04-01,1,0,0,0,1,0,1
PORTACHUELO,mortalidad,muerte menor de 5 anos por neumonia,2013-04-01,0,1,0,0,0,1,1
RIBERALTA,mortalidad,muerte menor de 5 anos por neumonia,2013-04-01,1,0,0,0,1,0,1
SAN BORJA,mortalidad,muerte menor de 5 anos por neumonia,2013-04-01,1,0,0,0,1,0,1
TRINIDAD,mortalidad,muerte menor de 5 anos por neumonia,2013-04-01,1,0,0,0,1,0,1
COCHABAMBA,mortalidad,muerte menor de 5 anos por neumonia,2013-05-01,0,1,0,0,0,1,1
EL ALTO,mortalidad,muerte menor de 5 anos por neumonia,2013-05-01,0,1,2,0,2,1,3
EUCALIPTUS,mortalidad,muerte menor de 5 anos por neumonia,2013-05-01,0,0,0,2,0,2,2
LA PAZ,mortalidad,muerte menor de 5 anos por neumonia,2013-05-01,0,0,1,0,1,0,1
PALOS BLANCOS,mortalidad,muerte menor de 5 anos por neumonia,2013-05-01,1,0,0,0,1,0,1
PUCARANI,mortalidad,muerte menor de 5 anos por neumonia,2013-05-01,0,0,1,0,1,0,1
REYES,mortalidad,muerte menor de 5 anos por neumonia,2013-05-01,1,0,0,0,1,0,1
RURRENABAQUE,mortalidad,muerte menor de 5 anos por neumonia,2013-05-01,2,0,0,0,2,0,2
SACABA,mortalidad,muerte menor de 5 anos por neumonia,2013-05-01,0,0,0,1,0,1,1
SUCRE,mortalidad,muerte menor de 5 anos por neumonia,2013-05-01,0,1,0,0,0,1,1
TRINIDAD,mortalidad,muerte menor de 5 anos por neumonia,2013-05-01,0,1,0,0,0,1,1
CARACOLLO,mortalidad,muerte menor de 5 anos por neumonia,2013-06-01,0,1,0,0,0,1,1
CARANAVI,mortalidad,muerte menor de 5 anos por neumonia,2013-06-01,1,0,0,0,1,0,1
CHARAGUA,mortalidad,muerte menor de 5 anos por neumonia,2013-06-01,0,0,0,1,0,1,1
EL ALTO,mortalidad,muerte menor de 5 anos por neumonia,2013-06-01,0,0,2,1,2,1,3
LA PAZ,mortalidad,muerte menor de 5 anos por neumonia,2013-06-01,1,0,0,0,1,0,1
RIBERALTA,mortalidad,muerte menor de 5 anos por neumonia,2013-06-01,1,0,0,0,1,0,1
VILLA TUNARI,mortalidad,muerte menor de 5 anos por neumonia,2013-06-01,0,1,0,0,0,1,1
COBIJA,mortalidad,muerte menor de 5 anos por neumonia,2013-07-01,0,1,0,0,0,1,1
COLQUECHACA,mortalidad,muerte menor de 5 anos por neumonia,2013-07-01,0,0,1,0,1,0,1
EL ALTO,mortalidad,muerte menor de 5 anos por neumonia,2013-07-01,1,0,1,0,2,0,2
IXIAMAS,mortalidad,muerte menor de 5 anos por neumonia,2013-07-01,0,0,1,0,1,0,1
LA PAZ,mortalidad,muerte menor de 5 anos por neumonia,2013-07-01,0,1,0,1,0,2,2
PUCARANI,mortalidad,muerte menor de 5 anos por neumonia,2013-07-01,0,0,1,0,1,0,1
PUERTO SUAREZ,mortalidad,muerte menor de 5 anos por neumonia,2013-07-01,1,0,0,0,1,0,1
RAVELO,mortalidad,muerte menor de 5 anos por neumonia,2013-07-01,0,0,0,1,0,1,1
SACABA,mortalidad,muerte menor de 5 anos por neumonia,2013-07-01,0,0,1,1,1,1,2
VIACHA,mortalidad,muerte menor de 5 anos por neumonia,2013-07-01,0,0,0,1,0,1,1
COBIJA,mortalidad,muerte menor de 5 anos por neumonia,2013-08-01,1,0,0,0,1,0,1
COCHABAMBA,mortalidad,muerte menor de 5 anos por neumonia,2013-08-01,2,1,0,0,2,1,3
COTOCA,mortalidad,muerte menor de 5 anos por neumonia,2013-08-01,0,1,0,0,0,1,1
PUERTO VILLARROEL,mortalidad,muerte menor de 5 anos por neumonia,2013-08-01,0,1,0,0,0,1,1
TRINIDAD,mortalidad,muerte menor de 5 anos por neumonia,2013-08-01,1,0,0,0,1,0,1
COBIJA,mortalidad,muerte menor de 5 anos por neumonia,2013-09-01,0,1,0,0,0,1,1
COCHABAMBA,mortalidad,muerte menor de 5 anos por neumonia,2013-09-01,1,0,0,0,1,0,1
EL ALTO,mortalidad,muerte menor de 5 anos por neumonia,2013-09-01,0,0,3,0,3,0,3
GUANAY,mortalidad,muerte menor de 5 anos por neumonia,2013-09-01,0,0,0,1,0,1,1
LLALLAGUA,mortalidad,muerte menor de 5 anos por neumonia,2013-09-01,0,1,0,0,0,1,1
RIBERALTA,mortalidad,muerte menor de 5 anos por neumonia,2013-09-01,0,1,0,0,0,1,1
SAN BUENA VENTURA,mortalidad,muerte menor de 5 anos por neumonia,2013-09-01,1,0,0,0,1,0,1
SANTA CRUZ DE LA SIERRA,mortalidad,muerte menor de 5 anos por neumonia,2013-09-01,0,1,0,0,0,1,1
TRINIDAD,mortalidad,muerte menor de 5 anos por neumonia,2013-09-01,2,0,0,0,2,0,2
COBIJA,mortalidad,muerte menor de 5 anos por neumonia,2013-10-01,1,0,0,0,1,0,1
EL ALTO,mortalidad,muerte menor de 5 anos por neumonia,2013-10-01,0,0,1,0,1,0,1
LA PAZ,mortalidad,muerte menor de 5 anos por neumonia,2013-10-01,1,0,1,0,2,0,2
RIBERALTA,mortalidad,muerte menor de 5 anos por neumonia,2013-10-01,0,2,0,0,0,2,2
SANTA CRUZ DE LA SIERRA,mortalidad,muerte menor de 5 anos por neumonia,2013-10-01,1,0,0,0,1,0,1
TARABUCO,mortalidad,muerte menor de 5 anos por neumonia,2013-10-01,0,0,1,0,1,0,1
CARANAVI,mortalidad,muerte menor de 5 anos por neumonia,2013-11-01,0,0,1,0,1,0,1
COCHABAMBA,mortalidad,muerte menor de 5 anos por neumonia,2013-11-01,0,1,0,0,0,1,1
PALOS BLANCOS,mortalidad,muerte menor de 5 anos por neumonia,2013-11-01,1,0,0,0,1,0,1
RIBERALTA,mortalidad,muerte menor de 5 anos por neumonia,2013-11-01,1,0,0,0,1,0,1
CARANAVI,mortalidad,muerte menor de 5 anos por neumonia,2013-12-01,0,1,0,0,0,1,1
COLQUECHACA,mortalidad,muerte menor de 5 anos por neumonia,2013-12-01,0,0,1,0,1,0,1
LA PAZ,mortalidad,muerte menor de 5 anos por neumonia,2013-12-01,1,0,0,0,1,0,1
POTOSI,mortalidad,muerte menor de 5 anos por neumonia,2013-12-01,0,1,0,0,0,1,1
SACABA,mortalidad,muerte menor de 5 anos por neumonia,2013-12-01,0,0,0,1,0,1,1
SANTA CRUZ DE LA SIERRA,mortalidad,muerte menor de 5 anos por neumonia,2013-12-01,0,1,0,0,0,1,1
SUCRE,mortalidad,muerte menor de 5 anos por neumonia,2013-12-01,1,0,0,0,1,0,1
