,group,variable,month,< de 1 año,< de 1 año,1 a 4 años,1 a 4 años,5 a 9 años,5 a 9 años,10 a 20 años,10 a 20 años,21 a 59 años,21 a 59 años,60 y más,60 y más,TOTALES,TOTALES,TOTALES
,,,,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,TOTAL-M,TOTAL-F,TOTAL
municipality,,,,,,,,,,,,,,,,,,
ACHACACHI,intoxicaciones,plaguicidas,2012-01-01,0,1,0,0,0,0,0,2,0,0,0,0,0,3,3
ASCENCION DE GUARAYOS,intoxicaciones,plaguicidas,2012-01-01,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
CAJUATA,intoxicaciones,plaguicidas,2012-01-01,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
CALACOTO,intoxicaciones,plaguicidas,2012-01-01,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
CARAPARI,intoxicaciones,plaguicidas,2012-01-01,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
CHUMA,intoxicaciones,plaguicidas,2012-01-01,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
COCHABAMBA,intoxicaciones,plaguicidas,2012-01-01,0,0,0,0,0,0,1,8,2,8,0,0,3,16,19
COMARAPA,intoxicaciones,plaguicidas,2012-01-01,0,0,0,0,0,0,0,0,2,0,0,0,2,0,2
CUATRO CAÑADAS,intoxicaciones,plaguicidas,2012-01-01,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
EL ALTO,intoxicaciones,plaguicidas,2012-01-01,0,0,0,1,0,0,0,2,0,1,0,0,0,4,4
EL TORNO,intoxicaciones,plaguicidas,2012-01-01,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
FERNANDEZ ALONSO,intoxicaciones,plaguicidas,2012-01-01,0,0,0,0,0,0,0,0,2,0,0,0,2,0,2
GUAQUI,intoxicaciones,plaguicidas,2012-01-01,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
GUTIERREZ,intoxicaciones,plaguicidas,2012-01-01,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
IRUPANA (VILLA DE LANZA),intoxicaciones,plaguicidas,2012-01-01,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
LA ASUNTA,intoxicaciones,plaguicidas,2012-01-01,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
LA PAZ,intoxicaciones,plaguicidas,2012-01-01,0,0,0,0,0,0,1,1,0,3,0,0,1,4,5
MAIRANA,intoxicaciones,plaguicidas,2012-01-01,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
MONTEAGUDO,intoxicaciones,plaguicidas,2012-01-01,0,0,0,0,0,0,0,2,2,0,0,0,2,2,4
MONTERO,intoxicaciones,plaguicidas,2012-01-01,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
ORURO,intoxicaciones,plaguicidas,2012-01-01,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
PAILON,intoxicaciones,plaguicidas,2012-01-01,0,0,0,0,0,0,0,0,2,0,0,0,2,0,2
PALCA,intoxicaciones,plaguicidas,2012-01-01,0,0,0,0,0,0,0,0,8,0,0,0,8,0,8
