,group,variable,month,a. Menor de 6 meses,a. Menor de 6 meses,b. 6 m a menor de 1 año,b. 6 m a menor de 1 año,c. 1 - 4 años,c. 1 - 4 años,d. 5 - 9 años,d. 5 - 9 años,e. 10 - 14 años,e. 10 - 14 años,f. 15 - 19 años,f. 15 - 19 años,g. 20 - 39 años,g. 20 - 39 años,h. 40 - 49 años,h. 40 - 49 años,i. 50 - 59 años,i. 50 - 59 años,j. 60 años y más,j. 60 años y más,TOTALES,TOTALES,TOTALES
,,,,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,DENTRO,FUERA,TOTAL
municipality,,,,,,,,,,,,,,,,,,,,,,,,,,
ACHACACHI,intoxicaciones,enf. transmitidas por alimentos (e.t.a.),2020-01-01,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,2,3
AIQUILE,intoxicaciones,enf. transmitidas por alimentos (e.t.a.),2020-01-01,0,0,0,1,0,1,0,0,0,0,2,1,0,0,0,0,1,1,0,2,3,6,9
ASCENCION DE GUARAYOS,intoxicaciones,enf. transmitidas por alimentos (e.t.a.),2020-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
AYOPAYA (V. DE INDEPENDENCIA),intoxicaciones,enf. transmitidas por alimentos (e.t.a.),2020-01-01,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2
BERMEJO,intoxicaciones,enf. transmitidas por alimentos (e.t.a.),2020-01-01,0,0,0,0,0,3,0,1,1,0,0,0,0,1,0,1,0,1,0,0,1,7,8
BUENA VISTA,intoxicaciones,enf. transmitidas por alimentos (e.t.a.),2020-01-01,0,0,0,0,3,2,3,0,1,1,0,1,2,4,1,0,1,0,1,1,12,9,21
CAMIRI,intoxicaciones,enf. transmitidas por alimentos (e.t.a.),2020-01-01,0,1,0,2,3,3,2,0,1,0,3,0,1,4,3,0,0,0,0,0,13,10,23
CAPINOTA,intoxicaciones,enf. transmitidas por alimentos (e.t.a.),2020-01-01,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,2,3
CARACOLLO,intoxicaciones,enf. transmitidas por alimentos (e.t.a.),2020-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
CARANAVI,intoxicaciones,enf. transmitidas por alimentos (e.t.a.),2020-01-01,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,2,2,4
CHALLAPATA,intoxicaciones,enf. transmitidas por alimentos (e.t.a.),2020-01-01,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,3
CHARAGUA,intoxicaciones,enf. transmitidas por alimentos (e.t.a.),2020-01-01,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
COCHABAMBA,intoxicaciones,enf. transmitidas por alimentos (e.t.a.),2020-01-01,0,1,5,1,30,20,17,21,10,12,3,3,6,4,2,2,0,6,0,4,73,74,147
COLCAPIRHUA,intoxicaciones,enf. transmitidas por alimentos (e.t.a.),2020-01-01,0,0,0,0,1,1,0,0,0,0,1,1,0,2,1,2,0,0,0,0,3,6,9
COLLANA,intoxicaciones,enf. transmitidas por alimentos (e.t.a.),2020-01-01,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
COLPA BELGICA,intoxicaciones,enf. transmitidas por alimentos (e.t.a.),2020-01-01,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,2,3
CONCEPCION,intoxicaciones,enf. transmitidas por alimentos (e.t.a.),2020-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
COPACABANA,intoxicaciones,enf. transmitidas por alimentos (e.t.a.),2020-01-01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
CORIPATA,intoxicaciones,enf. transmitidas por alimentos (e.t.a.),2020-01-01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
COROICO,intoxicaciones,enf. transmitidas por alimentos (e.t.a.),2020-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
COTOCA,intoxicaciones,enf. transmitidas por alimentos (e.t.a.),2020-01-01,0,0,0,0,3,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,4,1,5
EL ALTO,intoxicaciones,enf. transmitidas por alimentos (e.t.a.),2020-01-01,0,0,0,0,0,4,1,4,0,1,0,1,4,4,0,1,2,1,0,0,7,16,23
EL TORNO,intoxicaciones,enf. transmitidas por alimentos (e.t.a.),2020-01-01,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
GENERAL SAAVEDRA,intoxicaciones,enf. transmitidas por alimentos (e.t.a.),2020-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
GUANAY,intoxicaciones,enf. transmitidas por alimentos (e.t.a.),2020-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
GUAYARAMERIN,intoxicaciones,enf. transmitidas por alimentos (e.t.a.),2020-01-01,0,0,0,0,0,1,1,0,1,0,0,0,2,0,0,0,0,0,0,0,4,1,5
HUANUNI,intoxicaciones,enf. transmitidas por alimentos (e.t.a.),2020-01-01,0,0,0,0,0,1,0,1,2,0,0,0,0,4,0,0,0,0,0,0,2,6,8
LA PAZ,intoxicaciones,enf. transmitidas por alimentos (e.t.a.),2020-01-01,0,0,1,1,9,5,5,9,8,9,9,5,22,46,6,21,2,23,10,26,72,145,217
LLALLAGUA,intoxicaciones,enf. transmitidas por alimentos (e.t.a.),2020-01-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
MAGDALENA,intoxicaciones,enf. transmitidas por alimentos (e.t.a.),2020-01-01,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
MAIRANA,intoxicaciones,enf. transmitidas por alimentos (e.t.a.),2020-01-01,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
MIZQUE,intoxicaciones,enf. transmitidas por alimentos (e.t.a.),2020-01-01,0,0,0,0,3,0,0,0,0,0,1,0,1,2,1,0,0,3,0,3,6,8,14
MONTEAGUDO,intoxicaciones,enf. transmitidas por alimentos (e.t.a.),2020-01-01,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
MONTERO,intoxicaciones,enf. transmitidas por alimentos (e.t.a.),2020-01-01,0,0,0,0,6,0,1,2,0,2,0,1,2,2,1,0,0,0,0,0,10,7,17
ORURO,intoxicaciones,enf. transmitidas por alimentos (e.t.a.),2020-01-01,0,0,0,0,1,1,1,2,0,0,0,2,1,1,1,0,0,0,0,0,4,6,10
PALOS BLANCOS,intoxicaciones,enf. transmitidas por alimentos (e.t.a.),2020-01-01,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
PATACAMAYA,intoxicaciones,enf. transmitidas por alimentos (e.t.a.),2020-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
POJO (CBBA),intoxicaciones,enf. transmitidas por alimentos (e.t.a.),2020-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
POSTRER VALLE,intoxicaciones,enf. transmitidas por alimentos (e.t.a.),2020-01-01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
POTOSI,intoxicaciones,enf. transmitidas por alimentos (e.t.a.),2020-01-01,0,0,2,0,5,6,8,6,0,6,2,3,6,6,0,0,3,0,2,2,28,29,57
PRESTO,intoxicaciones,enf. transmitidas por alimentos (e.t.a.),2020-01-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
PUERTO SUAREZ,intoxicaciones,enf. transmitidas por alimentos (e.t.a.),2020-01-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
PUERTO VILLARROEL,intoxicaciones,enf. transmitidas por alimentos (e.t.a.),2020-01-01,0,0,0,0,1,0,2,0,0,0,0,1,1,0,0,0,0,0,0,0,4,1,5
PUNATA,intoxicaciones,enf. transmitidas por alimentos (e.t.a.),2020-01-01,0,0,1,2,2,1,0,1,0,1,0,1,2,0,0,0,0,1,0,0,5,7,12
QUILLACOLLO,intoxicaciones,enf. transmitidas por alimentos (e.t.a.),2020-01-01,0,0,0,0,0,0,1,0,1,4,1,0,6,8,1,2,1,0,0,0,11,14,25
SACABA,intoxicaciones,enf. transmitidas por alimentos (e.t.a.),2020-01-01,0,0,0,0,1,0,1,0,1,0,1,0,1,3,0,1,0,1,0,1,5,6,11
SAN CARLOS,intoxicaciones,enf. transmitidas por alimentos (e.t.a.),2020-01-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2,2
SAN IGNACIO DE VELASCO,intoxicaciones,enf. transmitidas por alimentos (e.t.a.),2020-01-01,0,3,2,3,9,11,1,1,0,0,0,1,0,3,0,1,0,0,0,0,12,23,35
SAN JOAQUIN,intoxicaciones,enf. transmitidas por alimentos (e.t.a.),2020-01-01,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
SAN JOSE DE CHIQUITOS,intoxicaciones,enf. transmitidas por alimentos (e.t.a.),2020-01-01,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,2
SAN LORENZO(TJA),intoxicaciones,enf. transmitidas por alimentos (e.t.a.),2020-01-01,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
SAN PEDRO,intoxicaciones,enf. transmitidas por alimentos (e.t.a.),2020-01-01,0,0,0,0,0,0,1,0,0,1,0,2,2,1,0,0,0,0,0,0,3,4,7
SAN RAMON BENI,intoxicaciones,enf. transmitidas por alimentos (e.t.a.),2020-01-01,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
SANTA CRUZ DE LA SIERRA,intoxicaciones,enf. transmitidas por alimentos (e.t.a.),2020-01-01,1,1,7,4,17,20,22,19,10,12,6,7,15,12,6,4,3,11,10,17,97,107,204
SIPE SIPE,intoxicaciones,enf. transmitidas por alimentos (e.t.a.),2020-01-01,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
SORATA,intoxicaciones,enf. transmitidas por alimentos (e.t.a.),2020-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
SUCRE,intoxicaciones,enf. transmitidas por alimentos (e.t.a.),2020-01-01,3,1,4,6,31,17,27,27,6,11,1,3,14,15,3,5,1,9,5,5,95,99,194
TAPACARI,intoxicaciones,enf. transmitidas por alimentos (e.t.a.),2020-01-01,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
TARABUCO,intoxicaciones,enf. transmitidas por alimentos (e.t.a.),2020-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
TARIJA,intoxicaciones,enf. transmitidas por alimentos (e.t.a.),2020-01-01,1,0,1,0,4,9,8,7,2,2,7,5,17,16,2,5,2,10,4,8,48,62,110
TIQUIPAYA,intoxicaciones,enf. transmitidas por alimentos (e.t.a.),2020-01-01,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,3,1,4
TRINIDAD,intoxicaciones,enf. transmitidas por alimentos (e.t.a.),2020-01-01,0,0,0,0,0,0,0,0,1,2,1,1,2,3,0,3,0,1,0,1,4,11,15
TUPIZA,intoxicaciones,enf. transmitidas por alimentos (e.t.a.),2020-01-01,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,2,0,0,0,0,2,5,7
