,group,variable,month,Dentro,Dentro,Fuera,Fuera,TOTALES,TOTALES,TOTALES
,,,,MASCULINO,FEMENINO,MASCULINO,FEMENINO,TOTAL-M,TOTAL-F,TOTAL
municipality,,,,,,,,,,
CHARAGUA,mortalidad institucional,muerte materna,2008-01-01,0,0,0,2,0,2,2
EL ALTO,mortalidad institucional,muerte materna,2008-01-01,0,1,0,0,0,1,1
LA PAZ,mortalidad institucional,muerte materna,2008-01-01,0,2,0,0,0,2,2
MOJOCOYA,mortalidad institucional,muerte materna,2008-01-01,0,0,0,1,0,1,1
ORURO,mortalidad institucional,muerte materna,2008-01-01,0,1,0,0,0,1,1
PUERTO VILLARROEL,mortalidad institucional,muerte materna,2008-01-01,0,0,0,1,0,1,1
RIBERALTA,mortalidad institucional,muerte materna,2008-01-01,0,1,0,0,0,1,1
SAN LUCAS,mortalidad institucional,muerte materna,2008-01-01,0,1,0,0,0,1,1
SANTA CRUZ DE LA SIERRA,mortalidad institucional,muerte materna,2008-01-01,0,1,0,0,0,1,1
TARIJA,mortalidad institucional,muerte materna,2008-01-01,0,1,0,0,0,1,1
TORO TORO,mortalidad institucional,muerte materna,2008-01-01,0,0,0,1,0,1,1
CHAYANTA,mortalidad institucional,muerte materna,2008-02-01,0,0,0,1,0,1,1
COCHABAMBA,mortalidad institucional,muerte materna,2008-02-01,0,1,0,0,0,1,1
EL PUENTE(STC),mortalidad institucional,muerte materna,2008-02-01,0,0,0,1,0,1,1
LA PAZ,mortalidad institucional,muerte materna,2008-02-01,0,4,0,1,0,5,5
POTOSI,mortalidad institucional,muerte materna,2008-02-01,0,1,0,0,0,1,1
PRESTO,mortalidad institucional,muerte materna,2008-02-01,0,0,0,1,0,1,1
PUCARANI,mortalidad institucional,muerte materna,2008-02-01,0,0,0,1,0,1,1
SANTA CRUZ DE LA SIERRA,mortalidad institucional,muerte materna,2008-02-01,0,1,0,0,0,1,1
SUCRE,mortalidad institucional,muerte materna,2008-02-01,0,0,0,2,0,2,2
TARIJA,mortalidad institucional,muerte materna,2008-02-01,0,1,0,0,0,1,1
CARANAVI,mortalidad institucional,muerte materna,2008-03-01,0,1,0,0,0,1,1
COCHABAMBA,mortalidad institucional,muerte materna,2008-03-01,0,2,0,0,0,2,2
LURIBAY,mortalidad institucional,muerte materna,2008-03-01,0,0,0,1,0,1,1
ORURO,mortalidad institucional,muerte materna,2008-03-01,0,2,0,0,0,2,2
POJO (CBBA),mortalidad institucional,muerte materna,2008-03-01,0,1,0,0,0,1,1
SAN BUENA VENTURA,mortalidad institucional,muerte materna,2008-03-01,0,1,0,0,0,1,1
SAN JOSE DE CHIQUITOS,mortalidad institucional,muerte materna,2008-03-01,0,1,0,0,0,1,1
SANTA CRUZ DE LA SIERRA,mortalidad institucional,muerte materna,2008-03-01,0,0,0,0,0,0,0
TARIJA,mortalidad institucional,muerte materna,2008-03-01,0,1,0,0,0,1,1
AIQUILE,mortalidad institucional,muerte materna,2008-04-01,0,0,0,1,0,1,1
CARANAVI,mortalidad institucional,muerte materna,2008-04-01,0,1,0,0,0,1,1
CARMEN RIVERO TORREZ,mortalidad institucional,muerte materna,2008-04-01,0,0,0,1,0,1,1
COCHABAMBA,mortalidad institucional,muerte materna,2008-04-01,0,2,0,0,0,2,2
INCAHUASI,mortalidad institucional,muerte materna,2008-04-01,0,0,0,1,0,1,1
LA PAZ,mortalidad institucional,muerte materna,2008-04-01,0,4,0,0,0,4,4
LLALLAGUA,mortalidad institucional,muerte materna,2008-04-01,0,1,0,0,0,1,1
MAGDALENA,mortalidad institucional,muerte materna,2008-04-01,0,1,0,0,0,1,1
ORURO,mortalidad institucional,muerte materna,2008-04-01,0,1,0,0,0,1,1
POTOSI,mortalidad institucional,muerte materna,2008-04-01,0,1,0,0,0,1,1
PUERTO RICO,mortalidad institucional,muerte materna,2008-04-01,0,1,0,0,0,1,1
ROBORE,mortalidad institucional,muerte materna,2008-04-01,0,1,0,0,0,1,1
SAN IGNACIO DE VELASCO,mortalidad institucional,muerte materna,2008-04-01,0,0,0,1,0,1,1
SANTA CRUZ DE LA SIERRA,mortalidad institucional,muerte materna,2008-04-01,0,0,0,0,0,0,0
SANTA ROSA DEL SARA,mortalidad institucional,muerte materna,2008-04-01,0,0,0,1,0,1,1
TOTORA(CBBA),mortalidad institucional,muerte materna,2008-04-01,0,0,0,1,0,1,1
BETANZOS,mortalidad institucional,muerte materna,2008-05-01,0,1,0,0,0,1,1
COCHABAMBA,mortalidad institucional,muerte materna,2008-05-01,0,1,0,0,0,1,1
EL ALTO,mortalidad institucional,muerte materna,2008-05-01,0,2,0,0,0,2,2
LA PAZ,mortalidad institucional,muerte materna,2008-05-01,0,3,0,1,0,4,4
OCURI,mortalidad institucional,muerte materna,2008-05-01,0,0,0,1,0,1,1
PALOS BLANCOS,mortalidad institucional,muerte materna,2008-05-01,0,1,0,0,0,1,1
SACACA,mortalidad institucional,muerte materna,2008-05-01,0,0,0,1,0,1,1
SAN BORJA,mortalidad institucional,muerte materna,2008-05-01,0,1,0,0,0,1,1
SAN PEDRO DE BUENA VISTA,mortalidad institucional,muerte materna,2008-05-01,0,0,0,2,0,2,2
SANTA CRUZ DE LA SIERRA,mortalidad institucional,muerte materna,2008-05-01,0,1,0,0,0,1,1
SUCRE,mortalidad institucional,muerte materna,2008-05-01,0,0,0,1,0,1,1
TAPACARI,mortalidad institucional,muerte materna,2008-05-01,0,0,0,1,0,1,1
CHAYANTA,mortalidad institucional,muerte materna,2008-06-01,0,0,0,1,0,1,1
COCHABAMBA,mortalidad institucional,muerte materna,2008-06-01,0,1,0,0,0,1,1
CULPINA,mortalidad institucional,muerte materna,2008-06-01,0,1,0,0,0,1,1
EL ALTO,mortalidad institucional,muerte materna,2008-06-01,0,1,0,1,0,2,2
EL CHORO,mortalidad institucional,muerte materna,2008-06-01,0,0,0,1,0,1,1
IXIAMAS,mortalidad institucional,muerte materna,2008-06-01,0,0,0,1,0,1,1
ORURO,mortalidad institucional,muerte materna,2008-06-01,0,1,0,0,0,1,1
PAILON,mortalidad institucional,muerte materna,2008-06-01,0,0,0,1,0,1,1
RIBERALTA,mortalidad institucional,muerte materna,2008-06-01,0,1,0,0,0,1,1
SANTA CRUZ DE LA SIERRA,mortalidad institucional,muerte materna,2008-06-01,0,3,0,0,0,3,3
SUCRE,mortalidad institucional,muerte materna,2008-06-01,0,2,0,0,0,2,2
TARIJA,mortalidad institucional,muerte materna,2008-06-01,0,1,0,0,0,1,1
LA PAZ,mortalidad institucional,muerte materna,2008-07-01,0,2,0,0,0,2,2
POTOSI,mortalidad institucional,muerte materna,2008-07-01,0,1,0,0,0,1,1
SAN JAVIER(STC),mortalidad institucional,muerte materna,2008-07-01,0,0,0,1,0,1,1
SANTA CRUZ DE LA SIERRA,mortalidad institucional,muerte materna,2008-07-01,0,3,0,0,0,3,3
SUCRE,mortalidad institucional,muerte materna,2008-07-01,0,1,0,0,0,1,1
TAPACARI,mortalidad institucional,muerte materna,2008-07-01,0,0,0,1,0,1,1
TRINIDAD,mortalidad institucional,muerte materna,2008-07-01,0,1,0,0,0,1,1
AYATA,mortalidad institucional,muerte materna,2008-08-01,0,0,0,2,0,2,2
CARMEN RIVERO TORREZ,mortalidad institucional,muerte materna,2008-08-01,0,0,0,1,0,1,1
EL ALTO,mortalidad institucional,muerte materna,2008-08-01,0,0,0,1,0,1,1
LA PAZ,mortalidad institucional,muerte materna,2008-08-01,0,2,0,0,0,2,2
PUERTO QUIJARRO,mortalidad institucional,muerte materna,2008-08-01,0,1,0,0,0,1,1
PUNATA,mortalidad institucional,muerte materna,2008-08-01,0,1,0,0,0,1,1
SACABA,mortalidad institucional,muerte materna,2008-08-01,0,1,0,0,0,1,1
SAN CARLOS,mortalidad institucional,muerte materna,2008-08-01,0,1,0,0,0,1,1
SANTA CRUZ DE LA SIERRA,mortalidad institucional,muerte materna,2008-08-01,0,0,0,0,0,0,0
TORO TORO,mortalidad institucional,muerte materna,2008-08-01,0,0,0,1,0,1,1
TRINIDAD,mortalidad institucional,muerte materna,2008-08-01,0,1,0,0,0,1,1
AZURDUY,mortalidad institucional,muerte materna,2008-09-01,0,0,0,1,0,1,1
CARANAVI,mortalidad institucional,muerte materna,2008-09-01,0,1,0,1,0,2,2
CARIPUYO,mortalidad institucional,muerte materna,2008-09-01,0,1,0,0,0,1,1
COCHABAMBA,mortalidad institucional,muerte materna,2008-09-01,0,1,0,0,0,1,1
COLQUENCHA,mortalidad institucional,muerte materna,2008-09-01,0,0,0,1,0,1,1
EL ALTO,mortalidad institucional,muerte materna,2008-09-01,0,1,0,1,0,2,2
GUANAY,mortalidad institucional,muerte materna,2008-09-01,0,0,0,1,0,1,1
LA PAZ,mortalidad institucional,muerte materna,2008-09-01,0,1,0,0,0,1,1
PUNA,mortalidad institucional,muerte materna,2008-09-01,0,0,0,1,0,1,1
SANTA CRUZ DE LA SIERRA,mortalidad institucional,muerte materna,2008-09-01,0,1,0,0,0,1,1
TARVITA,mortalidad institucional,muerte materna,2008-09-01,0,0,0,1,0,1,1
TIPUANI,mortalidad institucional,muerte materna,2008-09-01,0,0,0,1,0,1,1
AYOPAYA (V. DE INDEPENDENCIA),mortalidad institucional,muerte materna,2008-10-01,0,1,0,0,0,1,1
COCHABAMBA,mortalidad institucional,muerte materna,2008-10-01,0,1,0,0,0,1,1
EL ALTO,mortalidad institucional,muerte materna,2008-10-01,0,2,0,0,0,2,2
EL TORNO,mortalidad institucional,muerte materna,2008-10-01,0,0,0,1,0,1,1
LA PAZ,mortalidad institucional,muerte materna,2008-10-01,0,4,0,0,0,4,4
ORURO,mortalidad institucional,muerte materna,2008-10-01,0,1,0,0,0,1,1
PATACAMAYA,mortalidad institucional,muerte materna,2008-10-01,0,0,0,1,0,1,1
POTOSI,mortalidad institucional,muerte materna,2008-10-01,0,1,0,0,0,1,1
SAN IGNACIO DE VELASCO,mortalidad institucional,muerte materna,2008-10-01,0,1,0,0,0,1,1
SANTA CRUZ DE LA SIERRA,mortalidad institucional,muerte materna,2008-10-01,0,0,0,0,0,0,0
SICA SICA (VILLA AROMA),mortalidad institucional,muerte materna,2008-10-01,0,0,0,1,0,1,1
SUCRE,mortalidad institucional,muerte materna,2008-10-01,0,0,0,2,0,2,2
TARABUCO,mortalidad institucional,muerte materna,2008-10-01,0,0,0,1,0,1,1
TARVITA,mortalidad institucional,muerte materna,2008-10-01,0,1,0,0,0,1,1
AZURDUY,mortalidad institucional,muerte materna,2008-11-01,0,0,0,1,0,1,1
COCHABAMBA,mortalidad institucional,muerte materna,2008-11-01,0,1,0,0,0,1,1
GUAYARAMERIN,mortalidad institucional,muerte materna,2008-11-01,0,1,0,0,0,1,1
OKINAWA,mortalidad institucional,muerte materna,2008-11-01,0,1,0,0,0,1,1
POROMA,mortalidad institucional,muerte materna,2008-11-01,0,0,0,1,0,1,1
PUERTO CARABUCO,mortalidad institucional,muerte materna,2008-11-01,0,0,0,1,0,1,1
PUERTO SUAREZ,mortalidad institucional,muerte materna,2008-11-01,0,1,0,0,0,1,1
PUNA,mortalidad institucional,muerte materna,2008-11-01,0,0,0,1,0,1,1
RIBERALTA,mortalidad institucional,muerte materna,2008-11-01,0,1,0,0,0,1,1
SACACA,mortalidad institucional,muerte materna,2008-11-01,0,0,0,1,0,1,1
SAN LUCAS,mortalidad institucional,muerte materna,2008-11-01,0,0,0,1,0,1,1
SANTA CRUZ DE LA SIERRA,mortalidad institucional,muerte materna,2008-11-01,0,0,0,0,0,0,0
SUCRE,mortalidad institucional,muerte materna,2008-11-01,0,1,0,0,0,1,1
TARABUCO,mortalidad institucional,muerte materna,2008-11-01,0,0,0,1,0,1,1
TARIJA,mortalidad institucional,muerte materna,2008-11-01,0,1,0,0,0,1,1
TORO TORO,mortalidad institucional,muerte materna,2008-11-01,0,0,0,1,0,1,1
COCHABAMBA,mortalidad institucional,muerte materna,2008-12-01,0,1,0,0,0,1,1
LA PAZ,mortalidad institucional,muerte materna,2008-12-01,0,3,0,0,0,3,3
ORURO,mortalidad institucional,muerte materna,2008-12-01,0,1,0,0,0,1,1
SANTA CRUZ DE LA SIERRA,mortalidad institucional,muerte materna,2008-12-01,0,1,0,0,0,1,1
SUCRE,mortalidad institucional,muerte materna,2008-12-01,0,2,0,1,0,3,3
TARABUCO,mortalidad institucional,muerte materna,2008-12-01,0,0,0,1,0,1,1
TUPIZA,mortalidad institucional,muerte materna,2008-12-01,0,1,0,0,0,1,1
