,group,variable,month,Dentro,Dentro,Fuera,Fuera,TOTALES,TOTALES,TOTALES
,,,,MASCULINO,FEMENINO,MASCULINO,FEMENINO,TOTAL-M,TOTAL-F,TOTAL
municipality,,,,,,,,,,
EL ALTO,mortalidad institucional,muerte  menor de 5 anos por diarrea,2008-01-01,0,1,0,0,0,1,1
EL TORNO,mortalidad institucional,muerte  menor de 5 anos por diarrea,2008-01-01,0,0,1,1,1,1,2
LA PAZ,mortalidad institucional,muerte  menor de 5 anos por diarrea,2008-01-01,1,1,2,0,3,1,4
MONTEAGUDO,mortalidad institucional,muerte  menor de 5 anos por diarrea,2008-01-01,1,0,0,0,1,0,1
ORURO,mortalidad institucional,muerte  menor de 5 anos por diarrea,2008-01-01,0,1,0,0,0,1,1
POTOSI,mortalidad institucional,muerte  menor de 5 anos por diarrea,2008-01-01,0,1,0,0,0,1,1
PUERTO VILLARROEL,mortalidad institucional,muerte  menor de 5 anos por diarrea,2008-01-01,0,0,0,1,0,1,1
SAN JULIAN,mortalidad institucional,muerte  menor de 5 anos por diarrea,2008-01-01,0,0,0,1,0,1,1
SAN PEDRO DE BUENA VISTA,mortalidad institucional,muerte  menor de 5 anos por diarrea,2008-01-01,0,3,0,0,0,3,3
SANTA CRUZ DE LA SIERRA,mortalidad institucional,muerte  menor de 5 anos por diarrea,2008-01-01,0,0,0,1,0,1,1
TARIJA,mortalidad institucional,muerte  menor de 5 anos por diarrea,2008-01-01,0,1,0,0,0,1,1
LA PAZ,mortalidad institucional,muerte  menor de 5 anos por diarrea,2008-02-01,1,0,0,0,1,0,1
LLALLAGUA,mortalidad institucional,muerte  menor de 5 anos por diarrea,2008-02-01,1,0,1,0,2,0,2
POTOSI,mortalidad institucional,muerte  menor de 5 anos por diarrea,2008-02-01,1,1,0,0,1,1,2
SAN JULIAN,mortalidad institucional,muerte  menor de 5 anos por diarrea,2008-02-01,1,0,0,0,1,0,1
SANTA CRUZ DE LA SIERRA,mortalidad institucional,muerte  menor de 5 anos por diarrea,2008-02-01,0,0,0,0,0,0,0
TAPACARI,mortalidad institucional,muerte  menor de 5 anos por diarrea,2008-02-01,0,0,1,0,1,0,1
TARABUCO,mortalidad institucional,muerte  menor de 5 anos por diarrea,2008-02-01,0,0,0,1,0,1,1
TARIJA,mortalidad institucional,muerte  menor de 5 anos por diarrea,2008-02-01,1,1,0,0,1,1,2
CAPINOTA,mortalidad institucional,muerte  menor de 5 anos por diarrea,2008-03-01,0,0,1,0,1,0,1
CARACOLLO,mortalidad institucional,muerte  menor de 5 anos por diarrea,2008-03-01,0,0,1,0,1,0,1
CARANAVI,mortalidad institucional,muerte  menor de 5 anos por diarrea,2008-03-01,0,0,1,0,1,0,1
CHIMORE,mortalidad institucional,muerte  menor de 5 anos por diarrea,2008-03-01,0,0,1,0,1,0,1
COTOCA,mortalidad institucional,muerte  menor de 5 anos por diarrea,2008-03-01,0,0,0,1,0,1,1
EL ALTO,mortalidad institucional,muerte  menor de 5 anos por diarrea,2008-03-01,1,0,1,1,2,1,3
ENTRE RIOS,mortalidad institucional,muerte  menor de 5 anos por diarrea,2008-03-01,0,0,1,0,1,0,1
LA PAZ,mortalidad institucional,muerte  menor de 5 anos por diarrea,2008-03-01,1,0,0,0,1,0,1
LLALLAGUA,mortalidad institucional,muerte  menor de 5 anos por diarrea,2008-03-01,0,0,0,1,0,1,1
ORURO,mortalidad institucional,muerte  menor de 5 anos por diarrea,2008-03-01,1,0,0,0,1,0,1
PAILON,mortalidad institucional,muerte  menor de 5 anos por diarrea,2008-03-01,0,0,1,0,1,0,1
POTOSI,mortalidad institucional,muerte  menor de 5 anos por diarrea,2008-03-01,1,1,1,0,2,1,3
QUILLACOLLO,mortalidad institucional,muerte  menor de 5 anos por diarrea,2008-03-01,1,0,0,0,1,0,1
SACACA,mortalidad institucional,muerte  menor de 5 anos por diarrea,2008-03-01,0,0,1,0,1,0,1
SANTA CRUZ DE LA SIERRA,mortalidad institucional,muerte  menor de 5 anos por diarrea,2008-03-01,0,0,2,0,2,0,2
TARIJA,mortalidad institucional,muerte  menor de 5 anos por diarrea,2008-03-01,0,1,0,0,0,1,1
TRINIDAD,mortalidad institucional,muerte  menor de 5 anos por diarrea,2008-03-01,2,1,0,0,2,1,3
VIACHA,mortalidad institucional,muerte  menor de 5 anos por diarrea,2008-03-01,0,0,0,2,0,2,2
WALDO BALLIVIAN,mortalidad institucional,muerte  menor de 5 anos por diarrea,2008-03-01,0,0,0,1,0,1,1
COCHABAMBA,mortalidad institucional,muerte  menor de 5 anos por diarrea,2008-04-01,1,0,0,0,1,0,1
CUATRO CAÑADAS,mortalidad institucional,muerte  menor de 5 anos por diarrea,2008-04-01,0,0,0,1,0,1,1
EL ALTO,mortalidad institucional,muerte  menor de 5 anos por diarrea,2008-04-01,0,0,0,2,0,2,2
LA PAZ,mortalidad institucional,muerte  menor de 5 anos por diarrea,2008-04-01,1,0,0,0,1,0,1
POCONA,mortalidad institucional,muerte  menor de 5 anos por diarrea,2008-04-01,1,0,0,0,1,0,1
POTOSI,mortalidad institucional,muerte  menor de 5 anos por diarrea,2008-04-01,1,5,0,0,1,5,6
PUERTO RICO,mortalidad institucional,muerte  menor de 5 anos por diarrea,2008-04-01,0,0,0,1,0,1,1
PUERTO VILLARROEL,mortalidad institucional,muerte  menor de 5 anos por diarrea,2008-04-01,2,2,0,0,2,2,4
PUNATA,mortalidad institucional,muerte  menor de 5 anos por diarrea,2008-04-01,0,0,1,0,1,0,1
RIBERALTA,mortalidad institucional,muerte  menor de 5 anos por diarrea,2008-04-01,1,0,0,1,1,1,2
ROBORE,mortalidad institucional,muerte  menor de 5 anos por diarrea,2008-04-01,1,0,0,0,1,0,1
SACABA,mortalidad institucional,muerte  menor de 5 anos por diarrea,2008-04-01,0,0,0,1,0,1,1
SAN IGNACIO DE VELASCO,mortalidad institucional,muerte  menor de 5 anos por diarrea,2008-04-01,1,0,0,0,1,0,1
SANTA CRUZ DE LA SIERRA,mortalidad institucional,muerte  menor de 5 anos por diarrea,2008-04-01,0,0,0,0,0,0,0
TACOPAYA,mortalidad institucional,muerte  menor de 5 anos por diarrea,2008-04-01,0,0,1,0,1,0,1
TARIJA,mortalidad institucional,muerte  menor de 5 anos por diarrea,2008-04-01,0,1,0,0,0,1,1
CARANAVI,mortalidad institucional,muerte  menor de 5 anos por diarrea,2008-05-01,0,0,2,0,2,0,2
COCHABAMBA,mortalidad institucional,muerte  menor de 5 anos por diarrea,2008-05-01,0,1,0,0,0,1,1
EL ALTO,mortalidad institucional,muerte  menor de 5 anos por diarrea,2008-05-01,0,1,1,2,1,3,4
ENTRE RIOS,mortalidad institucional,muerte  menor de 5 anos por diarrea,2008-05-01,0,0,0,1,0,1,1
LA PAZ,mortalidad institucional,muerte  menor de 5 anos por diarrea,2008-05-01,1,4,0,1,1,5,6
MONTEAGUDO,mortalidad institucional,muerte  menor de 5 anos por diarrea,2008-05-01,1,0,0,0,1,0,1
OKINAWA,mortalidad institucional,muerte  menor de 5 anos por diarrea,2008-05-01,0,0,1,0,1,0,1
PAZÑA,mortalidad institucional,muerte  menor de 5 anos por diarrea,2008-05-01,1,0,0,0,1,0,1
SANTA CRUZ DE LA SIERRA,mortalidad institucional,muerte  menor de 5 anos por diarrea,2008-05-01,0,0,0,0,0,0,0
SANTIAGO DE HUARI,mortalidad institucional,muerte  menor de 5 anos por diarrea,2008-05-01,0,1,0,0,0,1,1
TACOBAMBA,mortalidad institucional,muerte  menor de 5 anos por diarrea,2008-05-01,0,0,1,0,1,0,1
VITICHI,mortalidad institucional,muerte  menor de 5 anos por diarrea,2008-05-01,0,0,0,1,0,1,1
ZUDAÑEZ,mortalidad institucional,muerte  menor de 5 anos por diarrea,2008-05-01,0,0,1,0,1,0,1
ASCENCION DE GUARAYOS,mortalidad institucional,muerte  menor de 5 anos por diarrea,2008-06-01,1,0,0,0,1,0,1
CARACOLLO,mortalidad institucional,muerte  menor de 5 anos por diarrea,2008-06-01,0,0,0,1,0,1,1
CARANAVI,mortalidad institucional,muerte  menor de 5 anos por diarrea,2008-06-01,0,1,0,0,0,1,1
COLLANA,mortalidad institucional,muerte  menor de 5 anos por diarrea,2008-06-01,0,0,1,0,1,0,1
EL ALTO,mortalidad institucional,muerte  menor de 5 anos por diarrea,2008-06-01,1,0,0,0,1,0,1
EL TORNO,mortalidad institucional,muerte  menor de 5 anos por diarrea,2008-06-01,0,0,1,0,1,0,1
LA PAZ,mortalidad institucional,muerte  menor de 5 anos por diarrea,2008-06-01,2,0,1,0,3,0,3
LLALLAGUA,mortalidad institucional,muerte  menor de 5 anos por diarrea,2008-06-01,0,0,0,1,0,1,1
ORURO,mortalidad institucional,muerte  menor de 5 anos por diarrea,2008-06-01,1,0,0,0,1,0,1
PALOS BLANCOS,mortalidad institucional,muerte  menor de 5 anos por diarrea,2008-06-01,0,0,0,1,0,1,1
POTOSI,mortalidad institucional,muerte  menor de 5 anos por diarrea,2008-06-01,0,1,0,0,0,1,1
PUNATA,mortalidad institucional,muerte  menor de 5 anos por diarrea,2008-06-01,1,0,0,0,1,0,1
RIBERALTA,mortalidad institucional,muerte  menor de 5 anos por diarrea,2008-06-01,1,0,0,0,1,0,1
SAN LUCAS,mortalidad institucional,muerte  menor de 5 anos por diarrea,2008-06-01,0,0,1,0,1,0,1
SANTA CRUZ DE LA SIERRA,mortalidad institucional,muerte  menor de 5 anos por diarrea,2008-06-01,0,0,0,0,0,0,0
TEOPONTE,mortalidad institucional,muerte  menor de 5 anos por diarrea,2008-06-01,0,0,1,0,1,0,1
APOLO,mortalidad institucional,muerte  menor de 5 anos por diarrea,2008-07-01,0,0,0,1,0,1,1
COMARAPA,mortalidad institucional,muerte  menor de 5 anos por diarrea,2008-07-01,0,0,0,1,0,1,1
CORIPATA,mortalidad institucional,muerte  menor de 5 anos por diarrea,2008-07-01,0,0,0,1,0,1,1
CORO CORO,mortalidad institucional,muerte  menor de 5 anos por diarrea,2008-07-01,0,0,1,0,1,0,1
EL ALTO,mortalidad institucional,muerte  menor de 5 anos por diarrea,2008-07-01,0,0,2,0,2,0,2
HUACARETA,mortalidad institucional,muerte  menor de 5 anos por diarrea,2008-07-01,1,0,0,0,1,0,1
LA PAZ,mortalidad institucional,muerte  menor de 5 anos por diarrea,2008-07-01,4,1,1,0,5,1,6
POTOSI,mortalidad institucional,muerte  menor de 5 anos por diarrea,2008-07-01,0,1,0,0,0,1,1
ROBORE,mortalidad institucional,muerte  menor de 5 anos por diarrea,2008-07-01,0,0,0,1,0,1,1
RURRENABAQUE,mortalidad institucional,muerte  menor de 5 anos por diarrea,2008-07-01,0,0,0,1,0,1,1
SACACA,mortalidad institucional,muerte  menor de 5 anos por diarrea,2008-07-01,0,0,1,0,1,0,1
SANTA CRUZ DE LA SIERRA,mortalidad institucional,muerte  menor de 5 anos por diarrea,2008-07-01,0,0,0,0,0,0,0
TRINIDAD,mortalidad institucional,muerte  menor de 5 anos por diarrea,2008-07-01,1,0,0,0,1,0,1
WARNES,mortalidad institucional,muerte  menor de 5 anos por diarrea,2008-07-01,1,0,0,0,1,0,1
ACHACACHI,mortalidad institucional,muerte  menor de 5 anos por diarrea,2008-08-01,1,0,0,0,1,0,1
AYO AYO,mortalidad institucional,muerte  menor de 5 anos por diarrea,2008-08-01,0,0,1,0,1,0,1
COBIJA,mortalidad institucional,muerte  menor de 5 anos por diarrea,2008-08-01,0,1,0,0,0,1,1
COCHABAMBA,mortalidad institucional,muerte  menor de 5 anos por diarrea,2008-08-01,0,0,0,2,0,2,2
EL ALTO,mortalidad institucional,muerte  menor de 5 anos por diarrea,2008-08-01,0,1,3,1,3,2,5
LA ASUNTA,mortalidad institucional,muerte  menor de 5 anos por diarrea,2008-08-01,1,1,0,0,1,1,2
LA PAZ,mortalidad institucional,muerte  menor de 5 anos por diarrea,2008-08-01,1,1,0,0,1,1,2
PORONGO,mortalidad institucional,muerte  menor de 5 anos por diarrea,2008-08-01,0,0,1,0,1,0,1
POTOSI,mortalidad institucional,muerte  menor de 5 anos por diarrea,2008-08-01,0,1,0,0,0,1,1
SAN MIGUEL DE VELASCO,mortalidad institucional,muerte  menor de 5 anos por diarrea,2008-08-01,0,0,0,1,0,1,1
SANTA CRUZ DE LA SIERRA,mortalidad institucional,muerte  menor de 5 anos por diarrea,2008-08-01,0,0,1,0,1,0,1
CORQUE,mortalidad institucional,muerte  menor de 5 anos por diarrea,2008-09-01,0,0,1,0,1,0,1
HUANUNI,mortalidad institucional,muerte  menor de 5 anos por diarrea,2008-09-01,0,0,0,1,0,1,1
LA PAZ,mortalidad institucional,muerte  menor de 5 anos por diarrea,2008-09-01,2,0,0,0,2,0,2
LLALLAGUA,mortalidad institucional,muerte  menor de 5 anos por diarrea,2008-09-01,0,0,1,1,1,1,2
POROMA,mortalidad institucional,muerte  menor de 5 anos por diarrea,2008-09-01,0,0,1,0,1,0,1
RIBERALTA,mortalidad institucional,muerte  menor de 5 anos por diarrea,2008-09-01,0,1,0,0,0,1,1
SANTA CRUZ DE LA SIERRA,mortalidad institucional,muerte  menor de 5 anos por diarrea,2008-09-01,0,0,0,1,0,1,1
TARIJA,mortalidad institucional,muerte  menor de 5 anos por diarrea,2008-09-01,1,0,0,0,1,0,1
CAMIRI,mortalidad institucional,muerte  menor de 5 anos por diarrea,2008-10-01,1,0,0,0,1,0,1
CHALLAPATA,mortalidad institucional,muerte  menor de 5 anos por diarrea,2008-10-01,0,0,0,1,0,1,1
COLQUECHACA,mortalidad institucional,muerte  menor de 5 anos por diarrea,2008-10-01,0,0,1,0,1,0,1
LA PAZ,mortalidad institucional,muerte  menor de 5 anos por diarrea,2008-10-01,1,1,0,0,1,1,2
SANTA CRUZ DE LA SIERRA,mortalidad institucional,muerte  menor de 5 anos por diarrea,2008-10-01,0,0,0,0,0,0,0
SUCRE,mortalidad institucional,muerte  menor de 5 anos por diarrea,2008-10-01,0,0,0,1,0,1,1
VIACHA,mortalidad institucional,muerte  menor de 5 anos por diarrea,2008-10-01,0,0,0,1,0,1,1
ASCENCION DE GUARAYOS,mortalidad institucional,muerte  menor de 5 anos por diarrea,2008-11-01,1,0,0,0,1,0,1
BUENA VISTA,mortalidad institucional,muerte  menor de 5 anos por diarrea,2008-11-01,0,0,1,0,1,0,1
CARAPARI,mortalidad institucional,muerte  menor de 5 anos por diarrea,2008-11-01,0,1,0,0,0,1,1
COCHABAMBA,mortalidad institucional,muerte  menor de 5 anos por diarrea,2008-11-01,0,0,1,0,1,0,1
GUANAY,mortalidad institucional,muerte  menor de 5 anos por diarrea,2008-11-01,0,0,1,0,1,0,1
HUANUNI,mortalidad institucional,muerte  menor de 5 anos por diarrea,2008-11-01,0,0,2,0,2,0,2
PELECHUCO,mortalidad institucional,muerte  menor de 5 anos por diarrea,2008-11-01,0,0,0,1,0,1,1
POTOSI,mortalidad institucional,muerte  menor de 5 anos por diarrea,2008-11-01,1,0,0,0,1,0,1
SACABA,mortalidad institucional,muerte  menor de 5 anos por diarrea,2008-11-01,0,0,1,0,1,0,1
SANTA CRUZ DE LA SIERRA,mortalidad institucional,muerte  menor de 5 anos por diarrea,2008-11-01,1,1,0,0,1,1,2
VIACHA,mortalidad institucional,muerte  menor de 5 anos por diarrea,2008-11-01,0,1,0,0,0,1,1
ACHACACHI,mortalidad institucional,muerte  menor de 5 anos por diarrea,2008-12-01,0,0,0,1,0,1,1
COCHABAMBA,mortalidad institucional,muerte  menor de 5 anos por diarrea,2008-12-01,0,1,0,0,0,1,1
EL ALTO,mortalidad institucional,muerte  menor de 5 anos por diarrea,2008-12-01,0,0,1,0,1,0,1
HUANUNI,mortalidad institucional,muerte  menor de 5 anos por diarrea,2008-12-01,0,0,0,1,0,1,1
LA PAZ,mortalidad institucional,muerte  menor de 5 anos por diarrea,2008-12-01,0,1,0,0,0,1,1
MOCOMOCO,mortalidad institucional,muerte  menor de 5 anos por diarrea,2008-12-01,0,0,1,0,1,0,1
POTOSI,mortalidad institucional,muerte  menor de 5 anos por diarrea,2008-12-01,0,1,0,0,0,1,1
PUNATA,mortalidad institucional,muerte  menor de 5 anos por diarrea,2008-12-01,0,0,0,1,0,1,1
