,group,variable,month,Dentro,Dentro,Fuera,Fuera,TOTALES,TOTALES,TOTALES
,,,,MASCULINO,FEMENINO,MASCULINO,FEMENINO,TOTAL-M,TOTAL-F,TOTAL
municipality,,,,,,,,,,
AIQUILE,mortalidad institucional,otras muertes en mayores de 5 anos,2008-01-01,1,1,0,0,1,1,2
ATOCHA,mortalidad institucional,otras muertes en mayores de 5 anos,2008-01-01,1,0,0,0,1,0,1
AYO AYO,mortalidad institucional,otras muertes en mayores de 5 anos,2008-01-01,0,0,1,3,1,3,4
AYOPAYA (V. DE INDEPENDENCIA),mortalidad institucional,otras muertes en mayores de 5 anos,2008-01-01,0,0,1,0,1,0,1
AZURDUY,mortalidad institucional,otras muertes en mayores de 5 anos,2008-01-01,0,0,0,4,0,4,4
BETANZOS,mortalidad institucional,otras muertes en mayores de 5 anos,2008-01-01,0,0,1,0,1,0,1
BOLPEBRA,mortalidad institucional,otras muertes en mayores de 5 anos,2008-01-01,0,0,1,0,1,0,1
BOYUIBE,mortalidad institucional,otras muertes en mayores de 5 anos,2008-01-01,0,1,1,0,1,1,2
"CAIZA ""D""",mortalidad institucional,otras muertes en mayores de 5 anos,2008-01-01,0,0,1,0,1,0,1
CALACOTO,mortalidad institucional,otras muertes en mayores de 5 anos,2008-01-01,0,0,0,1,0,1,1
CALAMARCA,mortalidad institucional,otras muertes en mayores de 5 anos,2008-01-01,0,0,0,2,0,2,2
CAMIRI,mortalidad institucional,otras muertes en mayores de 5 anos,2008-01-01,0,4,0,0,0,4,4
CARACOLLO,mortalidad institucional,otras muertes en mayores de 5 anos,2008-01-01,0,0,1,0,1,0,1
CARANAVI,mortalidad institucional,otras muertes en mayores de 5 anos,2008-01-01,3,0,0,2,3,2,5
CARMEN RIVERO TORREZ,mortalidad institucional,otras muertes en mayores de 5 anos,2008-01-01,0,0,0,1,0,1,1
CHALLAPATA,mortalidad institucional,otras muertes en mayores de 5 anos,2008-01-01,0,0,2,8,2,8,10
CHARAGUA,mortalidad institucional,otras muertes en mayores de 5 anos,2008-01-01,1,0,1,0,2,0,2
CHIMORE,mortalidad institucional,otras muertes en mayores de 5 anos,2008-01-01,0,0,1,0,1,0,1
CHULUMANI (V. DE LA LIBERTAD),mortalidad institucional,otras muertes en mayores de 5 anos,2008-01-01,1,3,1,3,2,6,8
COBIJA,mortalidad institucional,otras muertes en mayores de 5 anos,2008-01-01,2,1,0,0,2,1,3
COCHABAMBA,mortalidad institucional,otras muertes en mayores de 5 anos,2008-01-01,41,31,4,6,45,37,82
COLLANA,mortalidad institucional,otras muertes en mayores de 5 anos,2008-01-01,0,0,0,2,0,2,2
COLOMI,mortalidad institucional,otras muertes en mayores de 5 anos,2008-01-01,0,0,3,2,3,2,5
COLPA BELGICA,mortalidad institucional,otras muertes en mayores de 5 anos,2008-01-01,0,1,2,3,2,4,6
COLQUENCHA,mortalidad institucional,otras muertes en mayores de 5 anos,2008-01-01,0,0,1,2,1,2,3
CONCEPCION,mortalidad institucional,otras muertes en mayores de 5 anos,2008-01-01,0,0,2,0,2,0,2
COPACABANA,mortalidad institucional,otras muertes en mayores de 5 anos,2008-01-01,0,1,3,1,3,2,5
CORO CORO,mortalidad institucional,otras muertes en mayores de 5 anos,2008-01-01,0,0,3,0,3,0,3
COTAGAITA,mortalidad institucional,otras muertes en mayores de 5 anos,2008-01-01,0,0,0,1,0,1,1
COTOCA,mortalidad institucional,otras muertes en mayores de 5 anos,2008-01-01,1,0,3,1,4,1,5
CULPINA,mortalidad institucional,otras muertes en mayores de 5 anos,2008-01-01,0,0,0,2,0,2,2
CURAHUARA DE CARANGAS,mortalidad institucional,otras muertes en mayores de 5 anos,2008-01-01,0,0,1,0,1,0,1
EL ALTO,mortalidad institucional,otras muertes en mayores de 5 anos,2008-01-01,21,9,6,11,27,20,47
EL PUENTE(STC),mortalidad institucional,otras muertes en mayores de 5 anos,2008-01-01,0,0,1,0,1,0,1
EL PUENTE(TJA),mortalidad institucional,otras muertes en mayores de 5 anos,2008-01-01,0,0,1,0,1,0,1
EL TORNO,mortalidad institucional,otras muertes en mayores de 5 anos,2008-01-01,0,0,2,2,2,2,4
EUCALIPTUS,mortalidad institucional,otras muertes en mayores de 5 anos,2008-01-01,0,0,1,2,1,2,3
FERNANDEZ ALONSO,mortalidad institucional,otras muertes en mayores de 5 anos,2008-01-01,0,0,1,0,1,0,1
GENERAL SAAVEDRA,mortalidad institucional,otras muertes en mayores de 5 anos,2008-01-01,0,0,1,1,1,1,2
GUANAY,mortalidad institucional,otras muertes en mayores de 5 anos,2008-01-01,0,2,1,1,1,3,4
GUAYARAMERIN,mortalidad institucional,otras muertes en mayores de 5 anos,2008-01-01,2,0,3,0,5,0,5
GUTIERREZ,mortalidad institucional,otras muertes en mayores de 5 anos,2008-01-01,0,0,1,0,1,0,1
INGAVI (HUMAITA),mortalidad institucional,otras muertes en mayores de 5 anos,2008-01-01,0,0,0,1,0,1,1
LA GUARDIA,mortalidad institucional,otras muertes en mayores de 5 anos,2008-01-01,0,0,2,0,2,0,2
LA PAZ,mortalidad institucional,otras muertes en mayores de 5 anos,2008-01-01,98,92,12,14,110,106,216
LICOMA PAMPA,mortalidad institucional,otras muertes en mayores de 5 anos,2008-01-01,0,0,1,0,1,0,1
LLALLAGUA,mortalidad institucional,otras muertes en mayores de 5 anos,2008-01-01,0,1,2,4,2,5,7
LORETO,mortalidad institucional,otras muertes en mayores de 5 anos,2008-01-01,0,0,0,1,0,1,1
MACHARETI,mortalidad institucional,otras muertes en mayores de 5 anos,2008-01-01,0,0,1,1,1,1,2
MAIRANA,mortalidad institucional,otras muertes en mayores de 5 anos,2008-01-01,1,0,0,0,1,0,1
MINEROS,mortalidad institucional,otras muertes en mayores de 5 anos,2008-01-01,0,1,0,0,0,1,1
MOCOMOCO,mortalidad institucional,otras muertes en mayores de 5 anos,2008-01-01,0,0,1,0,1,0,1
MOJOCOYA,mortalidad institucional,otras muertes en mayores de 5 anos,2008-01-01,0,0,1,0,1,0,1
MONTEAGUDO,mortalidad institucional,otras muertes en mayores de 5 anos,2008-01-01,2,1,2,1,4,2,6
MONTERO,mortalidad institucional,otras muertes en mayores de 5 anos,2008-01-01,0,0,17,4,17,4,21
ORURO,mortalidad institucional,otras muertes en mayores de 5 anos,2008-01-01,20,17,5,2,25,19,44
PADILLA,mortalidad institucional,otras muertes en mayores de 5 anos,2008-01-01,0,1,0,1,0,2,2
PALOS BLANCOS,mortalidad institucional,otras muertes en mayores de 5 anos,2008-01-01,0,0,1,0,1,0,1
POCOATA,mortalidad institucional,otras muertes en mayores de 5 anos,2008-01-01,0,0,1,0,1,0,1
POCONA,mortalidad institucional,otras muertes en mayores de 5 anos,2008-01-01,0,0,0,1,0,1,1
POTOSI,mortalidad institucional,otras muertes en mayores de 5 anos,2008-01-01,19,7,2,7,21,14,35
PRESTO,mortalidad institucional,otras muertes en mayores de 5 anos,2008-01-01,0,0,0,2,0,2,2
PUCARANI,mortalidad institucional,otras muertes en mayores de 5 anos,2008-01-01,0,1,5,4,5,5,10
PUERTO ACOSTA,mortalidad institucional,otras muertes en mayores de 5 anos,2008-01-01,0,0,2,3,2,3,5
PUERTO CARABUCO,mortalidad institucional,otras muertes en mayores de 5 anos,2008-01-01,0,0,2,1,2,1,3
PUERTO QUIJARRO,mortalidad institucional,otras muertes en mayores de 5 anos,2008-01-01,0,0,1,2,1,2,3
PUERTO SUAREZ,mortalidad institucional,otras muertes en mayores de 5 anos,2008-01-01,0,0,1,0,1,0,1
PUERTO VILLARROEL,mortalidad institucional,otras muertes en mayores de 5 anos,2008-01-01,1,0,2,0,3,0,3
PUNATA,mortalidad institucional,otras muertes en mayores de 5 anos,2008-01-01,0,0,5,8,5,8,13
QUILLACOLLO,mortalidad institucional,otras muertes en mayores de 5 anos,2008-01-01,0,1,14,11,14,12,26
RAVELO,mortalidad institucional,otras muertes en mayores de 5 anos,2008-01-01,0,0,0,1,0,1,1
RIBERALTA,mortalidad institucional,otras muertes en mayores de 5 anos,2008-01-01,4,4,8,4,12,8,20
SACABA,mortalidad institucional,otras muertes en mayores de 5 anos,2008-01-01,0,0,5,4,5,4,9
SAIPINA,mortalidad institucional,otras muertes en mayores de 5 anos,2008-01-01,0,0,1,0,1,0,1
SAMAIPATA,mortalidad institucional,otras muertes en mayores de 5 anos,2008-01-01,0,0,3,0,3,0,3
SAN ANDRES,mortalidad institucional,otras muertes en mayores de 5 anos,2008-01-01,0,0,1,0,1,0,1
SAN ANDRES DE MACHACA,mortalidad institucional,otras muertes en mayores de 5 anos,2008-01-01,0,0,1,0,1,0,1
SAN IGNACIO DE VELASCO,mortalidad institucional,otras muertes en mayores de 5 anos,2008-01-01,1,1,1,3,2,4,6
SAN JOAQUIN,mortalidad institucional,otras muertes en mayores de 5 anos,2008-01-01,0,1,0,0,0,1,1
SAN JULIAN,mortalidad institucional,otras muertes en mayores de 5 anos,2008-01-01,1,0,2,2,3,2,5
SAN LUCAS,mortalidad institucional,otras muertes en mayores de 5 anos,2008-01-01,0,0,1,1,1,1,2
SAN MIGUEL DE VELASCO,mortalidad institucional,otras muertes en mayores de 5 anos,2008-01-01,1,0,1,0,2,0,2
SAN PEDRO DE TIQUINA,mortalidad institucional,otras muertes en mayores de 5 anos,2008-01-01,0,0,0,1,0,1,1
SAN RAFAEL,mortalidad institucional,otras muertes en mayores de 5 anos,2008-01-01,0,0,0,1,0,1,1
SANTA CRUZ DE LA SIERRA,mortalidad institucional,otras muertes en mayores de 5 anos,2008-01-01,13,9,2,1,15,10,25
SAPAHAQUI,mortalidad institucional,otras muertes en mayores de 5 anos,2008-01-01,0,0,1,0,1,0,1
SOPACHUY,mortalidad institucional,otras muertes en mayores de 5 anos,2008-01-01,0,0,1,6,1,6,7
SUCRE,mortalidad institucional,otras muertes en mayores de 5 anos,2008-01-01,19,21,4,5,23,26,49
TAPACARI,mortalidad institucional,otras muertes en mayores de 5 anos,2008-01-01,0,0,3,1,3,1,4
TARABUCO,mortalidad institucional,otras muertes en mayores de 5 anos,2008-01-01,0,0,2,1,2,1,3
TARATA,mortalidad institucional,otras muertes en mayores de 5 anos,2008-01-01,0,0,3,1,3,1,4
TARIJA,mortalidad institucional,otras muertes en mayores de 5 anos,2008-01-01,20,20,4,3,24,23,47
TARVITA,mortalidad institucional,otras muertes en mayores de 5 anos,2008-01-01,0,0,1,1,1,1,2
TIPUANI,mortalidad institucional,otras muertes en mayores de 5 anos,2008-01-01,0,0,1,0,1,0,1
TIQUIPAYA,mortalidad institucional,otras muertes en mayores de 5 anos,2008-01-01,0,0,1,0,1,0,1
TIRAQUE (CBBA),mortalidad institucional,otras muertes en mayores de 5 anos,2008-01-01,0,1,2,0,2,1,3
TOLATA,mortalidad institucional,otras muertes en mayores de 5 anos,2008-01-01,0,0,1,0,1,0,1
TOLEDO,mortalidad institucional,otras muertes en mayores de 5 anos,2008-01-01,0,0,1,2,1,2,3
TRIGAL,mortalidad institucional,otras muertes en mayores de 5 anos,2008-01-01,0,0,1,0,1,0,1
TRINIDAD,mortalidad institucional,otras muertes en mayores de 5 anos,2008-01-01,16,16,0,5,16,21,37
TUPIZA,mortalidad institucional,otras muertes en mayores de 5 anos,2008-01-01,2,0,2,0,4,0,4
TURCO,mortalidad institucional,otras muertes en mayores de 5 anos,2008-01-01,1,1,1,3,2,4,6
UYUNI,mortalidad institucional,otras muertes en mayores de 5 anos,2008-01-01,0,0,2,3,2,3,5
VALLEGRANDE,mortalidad institucional,otras muertes en mayores de 5 anos,2008-01-01,1,2,0,0,1,2,3
VIACHA,mortalidad institucional,otras muertes en mayores de 5 anos,2008-01-01,0,0,2,3,2,3,5
VILLA SERRANO,mortalidad institucional,otras muertes en mayores de 5 anos,2008-01-01,0,0,2,2,2,2,4
VILLA TUNARI,mortalidad institucional,otras muertes en mayores de 5 anos,2008-01-01,4,4,2,2,6,6,12
VILLA VACA GUZMAN (MUYUPAMPA),mortalidad institucional,otras muertes en mayores de 5 anos,2008-01-01,0,0,1,1,1,1,2
VILLAZON,mortalidad institucional,otras muertes en mayores de 5 anos,2008-01-01,1,2,0,3,1,5,6
WARNES,mortalidad institucional,otras muertes en mayores de 5 anos,2008-01-01,0,2,0,0,0,2,2
YACO,mortalidad institucional,otras muertes en mayores de 5 anos,2008-01-01,0,0,1,0,1,0,1
YACUIBA,mortalidad institucional,otras muertes en mayores de 5 anos,2008-01-01,4,1,0,0,4,1,5
ACHACACHI,mortalidad institucional,otras muertes en mayores de 5 anos,2008-02-01,0,0,2,1,2,1,3
AIQUILE,mortalidad institucional,otras muertes en mayores de 5 anos,2008-02-01,1,0,0,0,1,0,1
ANDAMARCA,mortalidad institucional,otras muertes en mayores de 5 anos,2008-02-01,0,0,1,3,1,3,4
ATOCHA,mortalidad institucional,otras muertes en mayores de 5 anos,2008-02-01,2,0,0,0,2,0,2
AYO AYO,mortalidad institucional,otras muertes en mayores de 5 anos,2008-02-01,0,0,2,3,2,3,5
BETANZOS,mortalidad institucional,otras muertes en mayores de 5 anos,2008-02-01,0,0,0,2,0,2,2
BOYUIBE,mortalidad institucional,otras muertes en mayores de 5 anos,2008-02-01,0,1,3,0,3,1,4
BUENA VISTA,mortalidad institucional,otras muertes en mayores de 5 anos,2008-02-01,0,0,0,1,0,1,1
CABEZAS,mortalidad institucional,otras muertes en mayores de 5 anos,2008-02-01,0,0,1,0,1,0,1
"CAIZA ""D""",mortalidad institucional,otras muertes en mayores de 5 anos,2008-02-01,0,0,1,1,1,1,2
CALAMARCA,mortalidad institucional,otras muertes en mayores de 5 anos,2008-02-01,0,0,1,0,1,0,1
CAMARGO,mortalidad institucional,otras muertes en mayores de 5 anos,2008-02-01,0,0,1,0,1,0,1
CAMIRI,mortalidad institucional,otras muertes en mayores de 5 anos,2008-02-01,5,1,0,0,5,1,6
CARANAVI,mortalidad institucional,otras muertes en mayores de 5 anos,2008-02-01,1,2,0,0,1,2,3
CARMEN RIVERO TORREZ,mortalidad institucional,otras muertes en mayores de 5 anos,2008-02-01,0,0,0,1,0,1,1
CATACORA,mortalidad institucional,otras muertes en mayores de 5 anos,2008-02-01,0,0,0,1,0,1,1
CHALLAPATA,mortalidad institucional,otras muertes en mayores de 5 anos,2008-02-01,0,0,6,1,6,1,7
CHARAGUA,mortalidad institucional,otras muertes en mayores de 5 anos,2008-02-01,0,1,1,0,1,1,2
CHULUMANI (V. DE LA LIBERTAD),mortalidad institucional,otras muertes en mayores de 5 anos,2008-02-01,1,3,0,1,1,4,5
COBIJA,mortalidad institucional,otras muertes en mayores de 5 anos,2008-02-01,3,1,0,0,3,1,4
COCHABAMBA,mortalidad institucional,otras muertes en mayores de 5 anos,2008-02-01,46,25,1,0,47,25,72
COLLANA,mortalidad institucional,otras muertes en mayores de 5 anos,2008-02-01,0,0,2,0,2,0,2
COLOMI,mortalidad institucional,otras muertes en mayores de 5 anos,2008-02-01,0,0,4,3,4,3,7
COLPA BELGICA,mortalidad institucional,otras muertes en mayores de 5 anos,2008-02-01,1,0,2,1,3,1,4
COLQUENCHA,mortalidad institucional,otras muertes en mayores de 5 anos,2008-02-01,0,0,2,1,2,1,3
COMBAYA,mortalidad institucional,otras muertes en mayores de 5 anos,2008-02-01,1,0,0,0,1,0,1
CONCEPCION,mortalidad institucional,otras muertes en mayores de 5 anos,2008-02-01,0,0,1,1,1,1,2
COPACABANA,mortalidad institucional,otras muertes en mayores de 5 anos,2008-02-01,0,0,2,1,2,1,3
COROICO,mortalidad institucional,otras muertes en mayores de 5 anos,2008-02-01,1,0,0,1,1,1,2
COTOCA,mortalidad institucional,otras muertes en mayores de 5 anos,2008-02-01,0,0,2,1,2,1,3
CUEVO,mortalidad institucional,otras muertes en mayores de 5 anos,2008-02-01,0,0,2,0,2,0,2
CULPINA,mortalidad institucional,otras muertes en mayores de 5 anos,2008-02-01,0,0,1,0,1,0,1
EL ALTO,mortalidad institucional,otras muertes en mayores de 5 anos,2008-02-01,14,2,4,3,18,5,23
EL PUENTE(STC),mortalidad institucional,otras muertes en mayores de 5 anos,2008-02-01,0,0,1,2,1,2,3
