,group,variable,month,Dentro,Dentro,Fuera,Fuera,TOTALES,TOTALES,TOTALES
,,,,MASCULINO,FEMENINO,MASCULINO,FEMENINO,TOTAL-M,TOTAL-F,TOTAL
municipality,,,,,,,,,,
CHULUMANI (V. DE LA LIBERTAD),mortalidad institucional,muerte menor de 5 anos por neumonia,2008-01-01,0,1,0,0,0,1,1
COCHABAMBA,mortalidad institucional,muerte menor de 5 anos por neumonia,2008-01-01,0,1,0,0,0,1,1
EL ALTO,mortalidad institucional,muerte menor de 5 anos por neumonia,2008-01-01,0,1,0,2,0,3,3
LA PAZ,mortalidad institucional,muerte menor de 5 anos por neumonia,2008-01-01,0,1,0,0,0,1,1
POTOSI,mortalidad institucional,muerte menor de 5 anos por neumonia,2008-01-01,1,0,0,0,1,0,1
PUNATA,mortalidad institucional,muerte menor de 5 anos por neumonia,2008-01-01,0,0,0,1,0,1,1
RIBERALTA,mortalidad institucional,muerte menor de 5 anos por neumonia,2008-01-01,1,1,0,0,1,1,2
SAN IGNACIO,mortalidad institucional,muerte menor de 5 anos por neumonia,2008-01-01,0,0,1,0,1,0,1
SAN IGNACIO DE VELASCO,mortalidad institucional,muerte menor de 5 anos por neumonia,2008-01-01,0,0,0,1,0,1,1
SAN JOAQUIN,mortalidad institucional,muerte menor de 5 anos por neumonia,2008-01-01,0,0,1,0,1,0,1
SAN PEDRO DE BUENA VISTA,mortalidad institucional,muerte menor de 5 anos por neumonia,2008-01-01,0,1,0,0,0,1,1
SANTA CRUZ DE LA SIERRA,mortalidad institucional,muerte menor de 5 anos por neumonia,2008-01-01,0,0,0,0,0,0,0
SUCRE,mortalidad institucional,muerte menor de 5 anos por neumonia,2008-01-01,1,0,0,0,1,0,1
TARIJA,mortalidad institucional,muerte menor de 5 anos por neumonia,2008-01-01,0,1,0,0,0,1,1
TRINIDAD,mortalidad institucional,muerte menor de 5 anos por neumonia,2008-01-01,0,1,0,0,0,1,1
COCHABAMBA,mortalidad institucional,muerte menor de 5 anos por neumonia,2008-02-01,0,1,0,0,0,1,1
EL ALTO,mortalidad institucional,muerte menor de 5 anos por neumonia,2008-02-01,0,1,0,0,0,1,1
LA PAZ,mortalidad institucional,muerte menor de 5 anos por neumonia,2008-02-01,1,1,0,0,1,1,2
MONTERO,mortalidad institucional,muerte menor de 5 anos por neumonia,2008-02-01,0,1,0,0,0,1,1
PUERTO GONZALO MORENO,mortalidad institucional,muerte menor de 5 anos por neumonia,2008-02-01,0,1,0,0,0,1,1
SAN IGNACIO DE VELASCO,mortalidad institucional,muerte menor de 5 anos por neumonia,2008-02-01,1,1,0,0,1,1,2
SANTA CRUZ DE LA SIERRA,mortalidad institucional,muerte menor de 5 anos por neumonia,2008-02-01,0,0,0,0,0,0,0
TRINIDAD,mortalidad institucional,muerte menor de 5 anos por neumonia,2008-02-01,2,0,0,0,2,0,2
COTOCA,mortalidad institucional,muerte menor de 5 anos por neumonia,2008-03-01,0,0,1,0,1,0,1
EL ALTO,mortalidad institucional,muerte menor de 5 anos por neumonia,2008-03-01,0,0,0,1,0,1,1
GUTIERREZ,mortalidad institucional,muerte menor de 5 anos por neumonia,2008-03-01,0,0,1,0,1,0,1
LA PAZ,mortalidad institucional,muerte menor de 5 anos por neumonia,2008-03-01,0,2,0,0,0,2,2
ORURO,mortalidad institucional,muerte menor de 5 anos por neumonia,2008-03-01,0,1,0,0,0,1,1
POTOSI,mortalidad institucional,muerte menor de 5 anos por neumonia,2008-03-01,1,0,0,0,1,0,1
RIBERALTA,mortalidad institucional,muerte menor de 5 anos por neumonia,2008-03-01,0,1,0,0,0,1,1
SAN LUCAS,mortalidad institucional,muerte menor de 5 anos por neumonia,2008-03-01,0,0,1,0,1,0,1
SANTA CRUZ DE LA SIERRA,mortalidad institucional,muerte menor de 5 anos por neumonia,2008-03-01,0,0,0,0,0,0,0
WALDO BALLIVIAN,mortalidad institucional,muerte menor de 5 anos por neumonia,2008-03-01,0,0,1,0,1,0,1
COCHABAMBA,mortalidad institucional,muerte menor de 5 anos por neumonia,2008-04-01,0,0,1,0,1,0,1
LA PAZ,mortalidad institucional,muerte menor de 5 anos por neumonia,2008-04-01,5,0,0,0,5,0,5
MONTERO,mortalidad institucional,muerte menor de 5 anos por neumonia,2008-04-01,0,0,1,0,1,0,1
PUERTO SUAREZ,mortalidad institucional,muerte menor de 5 anos por neumonia,2008-04-01,0,1,0,0,0,1,1
RIBERALTA,mortalidad institucional,muerte menor de 5 anos por neumonia,2008-04-01,1,0,0,0,1,0,1
SACACA,mortalidad institucional,muerte menor de 5 anos por neumonia,2008-04-01,1,0,0,0,1,0,1
SANTA CRUZ DE LA SIERRA,mortalidad institucional,muerte menor de 5 anos por neumonia,2008-04-01,0,0,0,0,0,0,0
UNCIA,mortalidad institucional,muerte menor de 5 anos por neumonia,2008-04-01,0,0,1,0,1,0,1
VIACHA,mortalidad institucional,muerte menor de 5 anos por neumonia,2008-04-01,0,0,0,1,0,1,1
EL ALTO,mortalidad institucional,muerte menor de 5 anos por neumonia,2008-05-01,0,0,0,1,0,1,1
LA PAZ,mortalidad institucional,muerte menor de 5 anos por neumonia,2008-05-01,1,2,0,1,1,3,4
ORURO,mortalidad institucional,muerte menor de 5 anos por neumonia,2008-05-01,1,0,0,0,1,0,1
PUERTO QUIJARRO,mortalidad institucional,muerte menor de 5 anos por neumonia,2008-05-01,0,0,0,1,0,1,1
SAN BUENA VENTURA,mortalidad institucional,muerte menor de 5 anos por neumonia,2008-05-01,1,0,0,0,1,0,1
SAN LUCAS,mortalidad institucional,muerte menor de 5 anos por neumonia,2008-05-01,0,0,1,0,1,0,1
SANTA CRUZ DE LA SIERRA,mortalidad institucional,muerte menor de 5 anos por neumonia,2008-05-01,0,1,0,0,0,1,1
TUPIZA,mortalidad institucional,muerte menor de 5 anos por neumonia,2008-05-01,1,0,0,0,1,0,1
UYUNI,mortalidad institucional,muerte menor de 5 anos por neumonia,2008-05-01,1,1,0,0,1,1,2
COPACABANA,mortalidad institucional,muerte menor de 5 anos por neumonia,2008-06-01,0,0,0,1,0,1,1
EL ALTO,mortalidad institucional,muerte menor de 5 anos por neumonia,2008-06-01,0,0,2,0,2,0,2
LA PAZ,mortalidad institucional,muerte menor de 5 anos por neumonia,2008-06-01,0,2,0,0,0,2,2
MONTEAGUDO,mortalidad institucional,muerte menor de 5 anos por neumonia,2008-06-01,0,1,0,0,0,1,1
ORURO,mortalidad institucional,muerte menor de 5 anos por neumonia,2008-06-01,1,0,0,0,1,0,1
POTOSI,mortalidad institucional,muerte menor de 5 anos por neumonia,2008-06-01,0,0,0,1,0,1,1
SANTA CRUZ DE LA SIERRA,mortalidad institucional,muerte menor de 5 anos por neumonia,2008-06-01,0,0,0,0,0,0,0
TRINIDAD,mortalidad institucional,muerte menor de 5 anos por neumonia,2008-06-01,2,0,1,0,3,0,3
UNCIA,mortalidad institucional,muerte menor de 5 anos por neumonia,2008-06-01,0,0,1,0,1,0,1
UYUNI,mortalidad institucional,muerte menor de 5 anos por neumonia,2008-06-01,0,0,1,0,1,0,1
COTOCA,mortalidad institucional,muerte menor de 5 anos por neumonia,2008-07-01,0,0,1,0,1,0,1
EL ALTO,mortalidad institucional,muerte menor de 5 anos por neumonia,2008-07-01,0,0,1,1,1,1,2
LA PAZ,mortalidad institucional,muerte menor de 5 anos por neumonia,2008-07-01,0,3,0,0,0,3,3
SACABA,mortalidad institucional,muerte menor de 5 anos por neumonia,2008-07-01,0,0,1,0,1,0,1
SAN JOSE DE CHIQUITOS,mortalidad institucional,muerte menor de 5 anos por neumonia,2008-07-01,0,1,0,0,0,1,1
SANTA CRUZ DE LA SIERRA,mortalidad institucional,muerte menor de 5 anos por neumonia,2008-07-01,0,0,0,0,0,0,0
TARIJA,mortalidad institucional,muerte menor de 5 anos por neumonia,2008-07-01,0,0,0,1,0,1,1
TRIGAL,mortalidad institucional,muerte menor de 5 anos por neumonia,2008-07-01,0,0,0,1,0,1,1
CHARAGUA,mortalidad institucional,muerte menor de 5 anos por neumonia,2008-08-01,1,0,0,0,1,0,1
CHAYANTA,mortalidad institucional,muerte menor de 5 anos por neumonia,2008-08-01,0,0,1,0,1,0,1
COTAGAITA,mortalidad institucional,muerte menor de 5 anos por neumonia,2008-08-01,0,0,1,0,1,0,1
EL ALTO,mortalidad institucional,muerte menor de 5 anos por neumonia,2008-08-01,0,0,2,0,2,0,2
HUANUNI,mortalidad institucional,muerte menor de 5 anos por neumonia,2008-08-01,0,0,0,1,0,1,1
LA PAZ,mortalidad institucional,muerte menor de 5 anos por neumonia,2008-08-01,0,2,0,0,0,2,2
POTOSI,mortalidad institucional,muerte menor de 5 anos por neumonia,2008-08-01,0,3,0,0,0,3,3
RURRENABAQUE,mortalidad institucional,muerte menor de 5 anos por neumonia,2008-08-01,0,1,0,0,0,1,1
SAN LUCAS,mortalidad institucional,muerte menor de 5 anos por neumonia,2008-08-01,0,0,2,0,2,0,2
SANTA CRUZ DE LA SIERRA,mortalidad institucional,muerte menor de 5 anos por neumonia,2008-08-01,0,0,0,0,0,0,0
UNCIA,mortalidad institucional,muerte menor de 5 anos por neumonia,2008-08-01,0,0,1,0,1,0,1
EL ALTO,mortalidad institucional,muerte menor de 5 anos por neumonia,2008-09-01,0,2,0,0,0,2,2
HUANUNI,mortalidad institucional,muerte menor de 5 anos por neumonia,2008-09-01,0,0,1,0,1,0,1
LA PAZ,mortalidad institucional,muerte menor de 5 anos por neumonia,2008-09-01,1,0,0,0,1,0,1
POROMA,mortalidad institucional,muerte menor de 5 anos por neumonia,2008-09-01,0,0,1,0,1,0,1
SACABA,mortalidad institucional,muerte menor de 5 anos por neumonia,2008-09-01,0,0,0,1,0,1,1
SANTA CRUZ DE LA SIERRA,mortalidad institucional,muerte menor de 5 anos por neumonia,2008-09-01,0,0,0,0,0,0,0
UNCIA,mortalidad institucional,muerte menor de 5 anos por neumonia,2008-09-01,0,0,0,1,0,1,1
VIACHA,mortalidad institucional,muerte menor de 5 anos por neumonia,2008-09-01,0,0,1,0,1,0,1
COCHABAMBA,mortalidad institucional,muerte menor de 5 anos por neumonia,2008-10-01,0,1,0,0,0,1,1
LA PAZ,mortalidad institucional,muerte menor de 5 anos por neumonia,2008-10-01,2,1,1,1,3,2,5
LLALLAGUA,mortalidad institucional,muerte menor de 5 anos por neumonia,2008-10-01,0,0,0,3,0,3,3
ORURO,mortalidad institucional,muerte menor de 5 anos por neumonia,2008-10-01,0,1,0,0,0,1,1
POTOSI,mortalidad institucional,muerte menor de 5 anos por neumonia,2008-10-01,0,1,0,0,0,1,1
SANTA CRUZ DE LA SIERRA,mortalidad institucional,muerte menor de 5 anos por neumonia,2008-10-01,0,1,0,0,0,1,1
TAPACARI,mortalidad institucional,muerte menor de 5 anos por neumonia,2008-10-01,0,0,0,1,0,1,1
BETANZOS,mortalidad institucional,muerte menor de 5 anos por neumonia,2008-11-01,0,0,1,0,1,0,1
EL ALTO,mortalidad institucional,muerte menor de 5 anos por neumonia,2008-11-01,0,0,0,1,0,1,1
LA PAZ,mortalidad institucional,muerte menor de 5 anos por neumonia,2008-11-01,1,2,0,0,1,2,3
LAJA,mortalidad institucional,muerte menor de 5 anos por neumonia,2008-11-01,1,0,0,0,1,0,1
MONTERO,mortalidad institucional,muerte menor de 5 anos por neumonia,2008-11-01,0,0,1,0,1,0,1
SANTA CRUZ DE LA SIERRA,mortalidad institucional,muerte menor de 5 anos por neumonia,2008-11-01,0,0,0,0,0,0,0
TINGUIPAYA,mortalidad institucional,muerte menor de 5 anos por neumonia,2008-11-01,0,0,0,1,0,1,1
COLOMI,mortalidad institucional,muerte menor de 5 anos por neumonia,2008-12-01,0,0,1,0,1,0,1
EL ALTO,mortalidad institucional,muerte menor de 5 anos por neumonia,2008-12-01,0,1,0,0,0,1,1
LA PAZ,mortalidad institucional,muerte menor de 5 anos por neumonia,2008-12-01,0,1,0,0,0,1,1
ORURO,mortalidad institucional,muerte menor de 5 anos por neumonia,2008-12-01,0,1,0,0,0,1,1
RIBERALTA,mortalidad institucional,muerte menor de 5 anos por neumonia,2008-12-01,0,1,0,0,0,1,1
SAN IGNACIO DE VELASCO,mortalidad institucional,muerte menor de 5 anos por neumonia,2008-12-01,0,0,0,1,0,1,1
SAN LUCAS,mortalidad institucional,muerte menor de 5 anos por neumonia,2008-12-01,0,0,0,1,0,1,1
TRINIDAD,mortalidad institucional,muerte menor de 5 anos por neumonia,2008-12-01,1,0,0,0,1,0,1
