,group,variable,month,a. < de 6 meses,a. < de 6 meses,b. 6 m a menor de 1 año,b. 6 m a menor de 1 año,c. 1 - 4 años,c. 1 - 4 años,d. 5 - 9 años,d. 5 - 9 años,e. 10 - 14 años,e. 10 - 14 años,f. 15 - 19 años,f. 15 - 19 años,g. 20 - 39 años,g. 20 - 39 años,h. 40 - 49 años,h. 40 - 49 años,i. 50 - 59 años,i. 50 - 59 años,j. 60 años y más,j. 60 años y más,TOTALES,TOTALES,TOTALES
,,,,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,DENTRO,FUERA,TOTAL
municipality,,,,,,,,,,,,,,,,,,,,,,,,,,
CARAPARI,inmunoprevenibles,hepatitis viral a*,2023-01-01,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
CHALLAPATA,inmunoprevenibles,hepatitis viral a*,2023-01-01,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,3,3
CHIMORE,inmunoprevenibles,hepatitis viral a*,2023-01-01,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
CLIZA,inmunoprevenibles,hepatitis viral a*,2023-01-01,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2
COCHABAMBA,inmunoprevenibles,hepatitis viral a*,2023-01-01,0,0,0,0,0,7,0,9,1,4,2,1,6,1,0,0,0,0,0,0,9,22,31
COLPA BELGICA,inmunoprevenibles,hepatitis viral a*,2023-01-01,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,3,0,3
COLQUENCHA,inmunoprevenibles,hepatitis viral a*,2023-01-01,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
COMARAPA,inmunoprevenibles,hepatitis viral a*,2023-01-01,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
CONCEPCION,inmunoprevenibles,hepatitis viral a*,2023-01-01,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2
CORIPATA,inmunoprevenibles,hepatitis viral a*,2023-01-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
COTOCA,inmunoprevenibles,hepatitis viral a*,2023-01-01,0,0,0,0,1,0,1,2,0,0,1,0,0,0,0,0,0,1,0,1,3,4,7
EL ALTO,inmunoprevenibles,hepatitis viral a*,2023-01-01,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
GENERAL SAAVEDRA,inmunoprevenibles,hepatitis viral a*,2023-01-01,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2,1,3
LA GUARDIA,inmunoprevenibles,hepatitis viral a*,2023-01-01,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
LA PAZ,inmunoprevenibles,hepatitis viral a*,2023-01-01,0,0,0,0,0,1,2,0,4,1,1,1,0,2,0,0,0,0,0,0,7,5,12
MAGDALENA,inmunoprevenibles,hepatitis viral a*,2023-01-01,0,0,0,0,0,0,2,1,0,1,0,0,1,1,0,0,0,0,0,1,3,4,7
MONTERO,inmunoprevenibles,hepatitis viral a*,2023-01-01,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,2,2,4
MORO MORO,inmunoprevenibles,hepatitis viral a*,2023-01-01,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
ORURO,inmunoprevenibles,hepatitis viral a*,2023-01-01,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2,0,3,1,4
PADILLA,inmunoprevenibles,hepatitis viral a*,2023-01-01,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
POTOSI,inmunoprevenibles,hepatitis viral a*,2023-01-01,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,2
PUERTO QUIJARRO,inmunoprevenibles,hepatitis viral a*,2023-01-01,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,3
PUERTO VILLARROEL,inmunoprevenibles,hepatitis viral a*,2023-01-01,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,3
PUNATA,inmunoprevenibles,hepatitis viral a*,2023-01-01,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
QUILLACOLLO,inmunoprevenibles,hepatitis viral a*,2023-01-01,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,3
RIBERALTA,inmunoprevenibles,hepatitis viral a*,2023-01-01,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
ROBORE,inmunoprevenibles,hepatitis viral a*,2023-01-01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
RURRENABAQUE,inmunoprevenibles,hepatitis viral a*,2023-01-01,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2
SACABA,inmunoprevenibles,hepatitis viral a*,2023-01-01,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3
SAN CARLOS,inmunoprevenibles,hepatitis viral a*,2023-01-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
SAN IGNACIO,inmunoprevenibles,hepatitis viral a*,2023-01-01,0,0,0,0,0,0,2,2,0,0,1,0,0,0,0,0,0,0,0,0,3,2,5
SAN LORENZO(TJA),inmunoprevenibles,hepatitis viral a*,2023-01-01,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
SAN PEDRO,inmunoprevenibles,hepatitis viral a*,2023-01-01,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,3,4
SANTA CRUZ DE LA SIERRA,inmunoprevenibles,hepatitis viral a*,2023-01-01,0,0,0,0,0,2,5,3,3,0,0,0,3,1,1,0,1,0,0,0,13,6,19
SANTA ROSA,inmunoprevenibles,hepatitis viral a*,2023-01-01,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
SHINAOTA,inmunoprevenibles,hepatitis viral a*,2023-01-01,0,0,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,2,2,4
SUCRE,inmunoprevenibles,hepatitis viral a*,2023-01-01,0,0,0,0,1,2,0,0,0,1,1,1,0,0,0,0,1,0,0,0,3,4,7
TRINIDAD,inmunoprevenibles,hepatitis viral a*,2023-01-01,0,0,0,0,3,0,5,1,1,0,0,0,2,2,1,0,1,0,0,2,13,5,18
URIONDO (A. CONCEPCION),inmunoprevenibles,hepatitis viral a*,2023-01-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
VILLA MONTES,inmunoprevenibles,hepatitis viral a*,2023-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
VILLA TUNARI,inmunoprevenibles,hepatitis viral a*,2023-01-01,0,0,0,0,0,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2,3,5
VILLA VACA GUZMAN (MUYUPAMPA),inmunoprevenibles,hepatitis viral a*,2023-01-01,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
VINTO,inmunoprevenibles,hepatitis viral a*,2023-01-01,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,3
YOTALA,inmunoprevenibles,hepatitis viral a*,2023-01-01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
CAMIRI,inmunoprevenibles,hepatitis viral a*,2023-02-01,0,0,0,0,0,1,2,0,2,0,0,0,0,0,0,0,0,0,0,0,4,1,5
CARACOLLO,inmunoprevenibles,hepatitis viral a*,2023-02-01,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
CARMEN RIVERO TORREZ,inmunoprevenibles,hepatitis viral a*,2023-02-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
CHALLAPATA,inmunoprevenibles,hepatitis viral a*,2023-02-01,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
CHIMORE,inmunoprevenibles,hepatitis viral a*,2023-02-01,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2
CHULUMANI (V. DE LA LIBERTAD),inmunoprevenibles,hepatitis viral a*,2023-02-01,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,2
COCHABAMBA,inmunoprevenibles,hepatitis viral a*,2023-02-01,0,0,0,0,1,4,7,0,7,6,4,1,5,5,3,4,0,3,1,0,28,23,51
COLCAPIRHUA,inmunoprevenibles,hepatitis viral a*,2023-02-01,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
COLPA BELGICA,inmunoprevenibles,hepatitis viral a*,2023-02-01,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2,0,2
COLQUENCHA,inmunoprevenibles,hepatitis viral a*,2023-02-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
EL ALTO,inmunoprevenibles,hepatitis viral a*,2023-02-01,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,3,3
ENTRE RIOS CBBA,inmunoprevenibles,hepatitis viral a*,2023-02-01,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
GENERAL SAAVEDRA,inmunoprevenibles,hepatitis viral a*,2023-02-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
HUANUNI,inmunoprevenibles,hepatitis viral a*,2023-02-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
IRUPANA (VILLA DE LANZA),inmunoprevenibles,hepatitis viral a*,2023-02-01,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
LA GUARDIA,inmunoprevenibles,hepatitis viral a*,2023-02-01,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
LA PAZ,inmunoprevenibles,hepatitis viral a*,2023-02-01,0,0,0,0,0,0,2,0,1,0,1,1,0,0,0,0,0,0,0,0,4,1,5
LAGUNILLAS,inmunoprevenibles,hepatitis viral a*,2023-02-01,0,0,0,0,3,6,2,2,1,1,3,0,2,2,0,1,0,0,0,0,11,12,23
MAGDALENA,inmunoprevenibles,hepatitis viral a*,2023-02-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
MONTEAGUDO,inmunoprevenibles,hepatitis viral a*,2023-02-01,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
MONTERO,inmunoprevenibles,hepatitis viral a*,2023-02-01,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,2
ORURO,inmunoprevenibles,hepatitis viral a*,2023-02-01,0,0,0,0,1,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,3,1,4
PADILLA,inmunoprevenibles,hepatitis viral a*,2023-02-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
PALOS BLANCOS,inmunoprevenibles,hepatitis viral a*,2023-02-01,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
PORTACHUELO,inmunoprevenibles,hepatitis viral a*,2023-02-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
