,group,variable,month,a. < de 6 meses,a. < de 6 meses,b. 6 m a menor de 1 año,b. 6 m a menor de 1 año,c. 1 - 4 años,c. 1 - 4 años,d. 5 - 9 años,d. 5 - 9 años,e. 10 - 14 años,e. 10 - 14 años,f. 15 - 19 años,f. 15 - 19 años,g. 20 - 39 años,g. 20 - 39 años,h. 40 - 49 años,h. 40 - 49 años,i. 50 - 59 años,i. 50 - 59 años,j. 60 años y más,j. 60 años y más,TOTALES,TOTALES,TOTALES
,,,,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,DENTRO,FUERA,TOTAL
municipality,,,,,,,,,,,,,,,,,,,,,,,,,,
ACHACACHI,inmunoprevenibles,varicela,2023-01-01,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
ACHOCALLA,inmunoprevenibles,varicela,2023-01-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
AIQUILE,inmunoprevenibles,varicela,2023-01-01,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
ALCALA,inmunoprevenibles,varicela,2023-01-01,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
ANZALDO,inmunoprevenibles,varicela,2023-01-01,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,1,2,3
APOLO,inmunoprevenibles,varicela,2023-01-01,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
ARBIETO,inmunoprevenibles,varicela,2023-01-01,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
ASCENCION DE GUARAYOS,inmunoprevenibles,varicela,2023-01-01,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
AYOPAYA (V. DE INDEPENDENCIA),inmunoprevenibles,varicela,2023-01-01,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
AZURDUY,inmunoprevenibles,varicela,2023-01-01,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2
BERMEJO,inmunoprevenibles,varicela,2023-01-01,0,1,0,1,11,7,3,2,3,0,0,0,0,0,0,0,0,0,1,0,18,11,29
BETANZOS,inmunoprevenibles,varicela,2023-01-01,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2,3
CAJUATA,inmunoprevenibles,varicela,2023-01-01,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,2
CALACOTO,inmunoprevenibles,varicela,2023-01-01,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
CAMIRI,inmunoprevenibles,varicela,2023-01-01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
CAPINOTA,inmunoprevenibles,varicela,2023-01-01,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,3,3
CARACOLLO,inmunoprevenibles,varicela,2023-01-01,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,2
CARANAVI,inmunoprevenibles,varicela,2023-01-01,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2
CARAPARI,inmunoprevenibles,varicela,2023-01-01,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2
CARMEN RIVERO TORREZ,inmunoprevenibles,varicela,2023-01-01,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,2
CHALLAPATA,inmunoprevenibles,varicela,2023-01-01,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
CHARAGUA,inmunoprevenibles,varicela,2023-01-01,0,0,0,0,0,0,2,1,0,1,0,1,0,0,0,0,0,0,0,0,2,3,5
CHIMORE,inmunoprevenibles,varicela,2023-01-01,0,0,0,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,5
CHULUMANI (V. DE LA LIBERTAD),inmunoprevenibles,varicela,2023-01-01,0,0,1,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,1,4
CLIZA,inmunoprevenibles,varicela,2023-01-01,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,2
COBIJA,inmunoprevenibles,varicela,2023-01-01,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3
COCHABAMBA,inmunoprevenibles,varicela,2023-01-01,1,0,2,3,6,3,4,2,4,4,1,0,2,1,0,0,0,0,0,0,20,13,33
COLCAPIRHUA,inmunoprevenibles,varicela,2023-01-01,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1,3
COMARAPA,inmunoprevenibles,varicela,2023-01-01,0,0,0,0,1,0,3,1,1,0,0,1,0,0,0,0,0,0,0,0,5,2,7
CONCEPCION,inmunoprevenibles,varicela,2023-01-01,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,3
COPACABANA,inmunoprevenibles,varicela,2023-01-01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
COROICO,inmunoprevenibles,varicela,2023-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
CORQUE,inmunoprevenibles,varicela,2023-01-01,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,2,1,3
COTAGAITA,inmunoprevenibles,varicela,2023-01-01,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,2,3
COTOCA,inmunoprevenibles,varicela,2023-01-01,0,0,1,0,0,1,2,1,0,0,0,0,0,1,0,0,0,0,0,0,3,3,6
EL ALTO,inmunoprevenibles,varicela,2023-01-01,0,0,0,0,1,1,1,1,1,4,1,3,0,8,2,0,0,0,0,0,6,17,23
EL TORNO,inmunoprevenibles,varicela,2023-01-01,0,0,0,0,4,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,2,6
EL VILLAR,inmunoprevenibles,varicela,2023-01-01,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
ENTRE RIOS TRJ,inmunoprevenibles,varicela,2023-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
ENTRE RIOS CBBA,inmunoprevenibles,varicela,2023-01-01,0,0,2,0,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,2,6
FERNANDEZ ALONSO,inmunoprevenibles,varicela,2023-01-01,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
GENERAL SAAVEDRA,inmunoprevenibles,varicela,2023-01-01,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
GUANAY,inmunoprevenibles,varicela,2023-01-01,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,2,3
GUAQUI,inmunoprevenibles,varicela,2023-01-01,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,2
GUAYARAMERIN,inmunoprevenibles,varicela,2023-01-01,0,1,3,2,3,5,0,0,1,1,0,0,0,1,0,0,0,0,0,0,7,10,17
GUTIERREZ,inmunoprevenibles,varicela,2023-01-01,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
HUACARAJE,inmunoprevenibles,varicela,2023-01-01,0,0,0,0,5,4,1,0,0,0,0,2,0,0,0,0,0,0,0,0,6,6,12
HUACARETA,inmunoprevenibles,varicela,2023-01-01,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,2
LA GUARDIA,inmunoprevenibles,varicela,2023-01-01,0,0,0,0,3,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,4,3,7
LA PAZ,inmunoprevenibles,varicela,2023-01-01,0,0,0,0,1,3,3,1,0,1,2,1,3,4,1,0,0,0,0,0,10,10,20
LAGUNILLAS,inmunoprevenibles,varicela,2023-01-01,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2
LURIBAY,inmunoprevenibles,varicela,2023-01-01,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
MAGDALENA,inmunoprevenibles,varicela,2023-01-01,1,0,1,1,0,0,1,0,2,1,0,1,0,0,0,1,0,0,0,0,5,4,9
MAPIRI,inmunoprevenibles,varicela,2023-01-01,0,0,0,0,1,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,3,2,5
MINEROS,inmunoprevenibles,varicela,2023-01-01,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
MOJOCOYA,inmunoprevenibles,varicela,2023-01-01,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2
MONTEAGUDO,inmunoprevenibles,varicela,2023-01-01,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3
MONTERO,inmunoprevenibles,varicela,2023-01-01,1,0,0,1,4,4,2,1,2,0,0,0,0,0,0,0,0,0,0,0,9,6,15
OMEREQUE,inmunoprevenibles,varicela,2023-01-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
ORURO,inmunoprevenibles,varicela,2023-01-01,0,0,0,0,0,1,3,0,0,2,1,2,0,3,0,0,0,0,0,0,4,8,12
PADCAYA,inmunoprevenibles,varicela,2023-01-01,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3
PALOS BLANCOS,inmunoprevenibles,varicela,2023-01-01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
PAMPA GRANDE,inmunoprevenibles,varicela,2023-01-01,0,0,1,0,3,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,4,2,6
PATACAMAYA,inmunoprevenibles,varicela,2023-01-01,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
PORONGO,inmunoprevenibles,varicela,2023-01-01,0,0,0,0,0,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,1,3,4
PORTACHUELO,inmunoprevenibles,varicela,2023-01-01,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
POTOSI,inmunoprevenibles,varicela,2023-01-01,0,0,0,0,0,1,0,0,0,0,0,1,2,0,0,0,0,0,0,0,2,2,4
PUCARANI,inmunoprevenibles,varicela,2023-01-01,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2,2
PUERTO GONZALO MORENO,inmunoprevenibles,varicela,2023-01-01,0,0,0,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,3,2,5
PUERTO SUAREZ,inmunoprevenibles,varicela,2023-01-01,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
PUERTO VILLARROEL,inmunoprevenibles,varicela,2023-01-01,0,0,1,5,3,5,0,1,0,0,0,3,1,1,0,1,0,0,0,0,5,16,21
PUNATA,inmunoprevenibles,varicela,2023-01-01,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
QUILLACOLLO,inmunoprevenibles,varicela,2023-01-01,0,0,0,0,0,3,2,1,0,0,1,0,0,0,0,0,0,0,0,0,3,4,7
RAVELO,inmunoprevenibles,varicela,2023-01-01,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2
RIBERALTA,inmunoprevenibles,varicela,2023-01-01,0,1,0,0,6,4,0,5,0,2,0,0,1,0,0,0,0,0,0,0,7,12,19
