,group,variable,month,< de 1 año,< de 1 año,1 a 4 años,1 a 4 años,5 a 9 años,5 a 9 años,10 a 20 años,10 a 20 años,21 a 59 años,21 a 59 años,60 y más,60 y más,TOTALES,TOTALES,TOTALES
,,,,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,TOTAL-M,TOTAL-F,TOTAL
municipality,,,,,,,,,,,,,,,,,,
AYATA,otras infecciones,leishmaniasis sospechosos,2013-01-01,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
BERMEJO,otras infecciones,leishmaniasis sospechosos,2013-01-01,0,0,0,0,0,0,2,0,1,0,0,0,3,0,3
BOLPEBRA,otras infecciones,leishmaniasis sospechosos,2013-01-01,0,0,0,0,0,0,0,0,2,0,0,0,2,0,2
CARANAVI,otras infecciones,leishmaniasis sospechosos,2013-01-01,0,0,1,0,1,0,4,2,6,3,1,2,13,7,20
COCHABAMBA,otras infecciones,leishmaniasis sospechosos,2013-01-01,0,0,0,0,0,0,1,0,2,0,2,0,5,0,5
EL ALTO,otras infecciones,leishmaniasis sospechosos,2013-01-01,0,0,0,0,0,0,0,0,0,0,2,0,2,0,2
EL PUENTE(STC),otras infecciones,leishmaniasis sospechosos,2013-01-01,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
EL TORNO,otras infecciones,leishmaniasis sospechosos,2013-01-01,0,0,1,0,0,0,3,0,14,4,1,0,19,4,23
ENTRE RIOS CBBA,otras infecciones,leishmaniasis sospechosos,2013-01-01,0,0,0,0,0,0,0,0,2,2,0,1,2,3,5
EUREKA (SANTOS MERCADO),otras infecciones,leishmaniasis sospechosos,2013-01-01,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
FILADELFIA,otras infecciones,leishmaniasis sospechosos,2013-01-01,0,0,0,0,0,0,0,1,0,1,0,0,0,2,2
GUANAY,otras infecciones,leishmaniasis sospechosos,2013-01-01,0,0,0,0,0,0,0,0,1,0,1,0,2,0,2
GUAYARAMERIN,otras infecciones,leishmaniasis sospechosos,2013-01-01,0,0,0,0,0,0,2,0,6,2,0,2,8,4,12
LA PAZ,otras infecciones,leishmaniasis sospechosos,2013-01-01,0,0,0,2,1,1,6,2,10,6,6,1,23,12,35
PALOS BLANCOS,otras infecciones,leishmaniasis sospechosos,2013-01-01,0,0,0,1,2,1,4,1,4,2,3,1,13,6,19
PUERTO VILLARROEL,otras infecciones,leishmaniasis sospechosos,2013-01-01,0,0,0,0,0,0,2,3,2,1,0,0,4,4,8
REYES,otras infecciones,leishmaniasis sospechosos,2013-01-01,0,0,0,0,0,0,1,0,0,1,2,0,3,1,4
RIBERALTA,otras infecciones,leishmaniasis sospechosos,2013-01-01,0,1,0,0,1,0,4,5,14,5,3,2,22,13,35
RURRENABAQUE,otras infecciones,leishmaniasis sospechosos,2013-01-01,0,0,0,0,1,0,7,1,8,0,2,0,18,1,19
SAN BORJA,otras infecciones,leishmaniasis sospechosos,2013-01-01,0,0,0,0,0,0,3,1,1,1,0,0,4,2,6
SAN IGNACIO,otras infecciones,leishmaniasis sospechosos,2013-01-01,0,0,0,0,0,0,0,0,2,1,0,0,2,1,3
