,group,variable,month,< de 1 año,< de 1 año,1 a 4 años,1 a 4 años,5 a 9 años,5 a 9 años,10 a 20 años,10 a 20 años,21 a 59 años,21 a 59 años,60 y más,60 y más,TOTALES,TOTALES,TOTALES
,,,,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,TOTAL-M,TOTAL-F,TOTAL
municipality,,,,,,,,,,,,,,,,,,
APOLO,otras infecciones,leishmaniasis confirmados,2013-01-01,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
BOLPEBRA,otras infecciones,leishmaniasis confirmados,2013-01-01,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
CAPINOTA,otras infecciones,leishmaniasis confirmados,2013-01-01,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
CARANAVI,otras infecciones,leishmaniasis confirmados,2013-01-01,0,0,1,0,1,0,1,1,2,1,0,0,5,2,7
CARAPARI,otras infecciones,leishmaniasis confirmados,2013-01-01,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
COBIJA,otras infecciones,leishmaniasis confirmados,2013-01-01,0,0,0,1,0,0,0,0,2,0,1,0,3,1,4
EL TORNO,otras infecciones,leishmaniasis confirmados,2013-01-01,0,0,1,0,0,0,1,0,6,1,1,0,9,1,10
ENTRE RIOS CBBA,otras infecciones,leishmaniasis confirmados,2013-01-01,0,0,0,0,0,0,0,0,2,0,0,0,2,0,2
EUREKA (SANTOS MERCADO),otras infecciones,leishmaniasis confirmados,2013-01-01,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
GUANAY,otras infecciones,leishmaniasis confirmados,2013-01-01,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
GUAYARAMERIN,otras infecciones,leishmaniasis confirmados,2013-01-01,0,0,0,0,0,0,1,0,5,2,0,0,6,2,8
INGAVI (HUMAITA),otras infecciones,leishmaniasis confirmados,2013-01-01,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
IXIAMAS,otras infecciones,leishmaniasis confirmados,2013-01-01,0,0,0,1,0,0,1,0,2,1,0,0,3,2,5
NUEVO MANOA (NUEVA ESPERANZA),otras infecciones,leishmaniasis confirmados,2013-01-01,0,0,0,0,0,0,0,0,3,0,0,0,3,0,3
PALOS BLANCOS,otras infecciones,leishmaniasis confirmados,2013-01-01,0,0,1,0,0,0,1,0,1,1,0,0,3,1,4
PUERTO GONZALO MORENO,otras infecciones,leishmaniasis confirmados,2013-01-01,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
REYES,otras infecciones,leishmaniasis confirmados,2013-01-01,0,0,0,0,0,0,1,0,0,0,2,0,3,0,3
RIBERALTA,otras infecciones,leishmaniasis confirmados,2013-01-01,0,0,0,0,1,0,4,1,7,4,0,1,12,6,18
RURRENABAQUE,otras infecciones,leishmaniasis confirmados,2013-01-01,0,0,0,0,0,0,4,1,7,0,0,0,11,1,12
SAN BORJA,otras infecciones,leishmaniasis confirmados,2013-01-01,0,0,0,0,0,0,3,1,2,0,0,0,5,1,6
SAN BUENA VENTURA,otras infecciones,leishmaniasis confirmados,2013-01-01,0,0,0,0,0,0,0,0,1,1,0,0,1,1,2
