,group,variable,month,< de 1 año,< de 1 año,1 a 4 años,1 a 4 años,5 a 9 años,5 a 9 años,10 a 20 años,10 a 20 años,21 a 59 años,21 a 59 años,60 y más,60 y más,TOTALES,TOTALES,TOTALES
,,,,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,TOTAL-M,TOTAL-F,TOTAL
municipality,,,,,,,,,,,,,,,,,,
ACHACACHI,otras infecciones,neumonia,2013-01-01,4,0,1,3,0,0,0,0,0,3,0,0,5,6,11
ACHOCALLA,otras infecciones,neumonia,2013-01-01,0,0,1,0,0,0,0,0,0,2,3,4,4,6,10
AIQUILE,otras infecciones,neumonia,2013-01-01,5,4,6,4,0,0,0,0,2,0,5,2,18,10,28
ALALAY,otras infecciones,neumonia,2013-01-01,2,0,1,1,0,0,0,0,0,2,0,2,3,5,8
ALCALA,otras infecciones,neumonia,2013-01-01,1,0,2,0,0,0,0,0,0,0,1,0,4,0,4
ALTO BENI,otras infecciones,neumonia,2013-01-01,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
ANCORAIMES,otras infecciones,neumonia,2013-01-01,1,0,0,1,0,0,0,0,0,0,0,1,1,2,3
ANDAMARCA,otras infecciones,neumonia,2013-01-01,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
ARAMPAMPA,otras infecciones,neumonia,2013-01-01,0,0,0,0,0,0,0,0,0,2,1,1,1,3,4
ARANI,otras infecciones,neumonia,2013-01-01,3,0,2,3,0,0,2,0,0,0,0,0,7,3,10
ARBIETO,otras infecciones,neumonia,2013-01-01,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
ARQUE,otras infecciones,neumonia,2013-01-01,5,2,2,3,0,1,0,1,2,0,0,0,9,7,16
ASCENCION DE GUARAYOS,otras infecciones,neumonia,2013-01-01,14,8,21,9,2,1,0,0,0,0,1,0,38,18,56
ATOCHA,otras infecciones,neumonia,2013-01-01,2,0,3,5,0,0,0,2,0,0,0,0,5,7,12
AYATA,otras infecciones,neumonia,2013-01-01,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
AYOPAYA (V. DE INDEPENDENCIA),otras infecciones,neumonia,2013-01-01,1,0,2,1,0,0,0,0,1,1,0,0,4,2,6
AZURDUY,otras infecciones,neumonia,2013-01-01,3,1,1,1,0,0,1,1,3,0,0,0,8,3,11
BATALLAS,otras infecciones,neumonia,2013-01-01,2,3,1,1,0,0,0,0,1,0,1,0,5,4,9
BAURES,otras infecciones,neumonia,2013-01-01,1,1,2,1,0,0,0,0,0,0,0,0,3,2,5
BELEN DE URMIRI,otras infecciones,neumonia,2013-01-01,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
BELLA FLOR,otras infecciones,neumonia,2013-01-01,1,1,3,0,0,0,0,0,0,0,0,0,4,1,5
BERMEJO,otras infecciones,neumonia,2013-01-01,1,1,3,4,1,0,1,2,4,4,2,3,12,14,26
BETANZOS,otras infecciones,neumonia,2013-01-01,2,0,4,4,1,0,0,0,0,0,0,1,7,5,12
BOLIVAR,otras infecciones,neumonia,2013-01-01,0,1,1,2,0,0,0,0,1,1,0,0,2,4,6
BOLPEBRA,otras infecciones,neumonia,2013-01-01,1,1,0,4,0,0,0,0,0,0,0,0,1,5,6
