municipality,group,variable,month,< de 1 año-H,< de 1 año-M,1 a 4 años-H,1 a 4 años-M,5 a 14 años-H,5 a 14 años-M,15 a 59 años-H,15 a 59 años-M,60 y más-H,60 y más-M,TOTAL-H,TOTAL-M,TOTAL
ANCORAIMES,infec de transmision sexual,hombre con flujo uretral (uretritis),2006-01-01,0,0,0,0,0,0.0,1,,0,0.0,1,,
APOLO,infec de transmision sexual,hombre con flujo uretral (uretritis),2006-01-01,0,0,0,0,0,0.0,2,,0,0.0,2,,
ARQUE,infec de transmision sexual,hombre con flujo uretral (uretritis),2006-01-01,0,0,0,0,0,0.0,1,,0,0.0,1,,
AZURDUY,infec de transmision sexual,hombre con flujo uretral (uretritis),2006-01-01,0,0,0,0,0,0.0,1,,0,0.0,1,,
BAURES,infec de transmision sexual,hombre con flujo uretral (uretritis),2006-01-01,0,0,0,0,0,0.0,1,,0,0.0,1,,
BERMEJO,infec de transmision sexual,hombre con flujo uretral (uretritis),2006-01-01,0,0,0,0,0,0.0,1,,0,0.0,1,,
BETANZOS,infec de transmision sexual,hombre con flujo uretral (uretritis),2006-01-01,0,0,0,0,0,0.0,1,,0,0.0,1,,
CAIROMA,infec de transmision sexual,hombre con flujo uretral (uretritis),2006-01-01,0,0,0,0,0,0.0,1,,0,0.0,1,,
CAJUATA,infec de transmision sexual,hombre con flujo uretral (uretritis),2006-01-01,0,0,0,0,0,0.0,1,,0,0.0,1,,
CAMARGO,infec de transmision sexual,hombre con flujo uretral (uretritis),2006-01-01,0,0,0,0,0,0.0,1,,0,0.0,1,,
CAMIRI,infec de transmision sexual,hombre con flujo uretral (uretritis),2006-01-01,0,0,0,0,0,0.0,1,,0,0.0,1,,
CAPINOTA,infec de transmision sexual,hombre con flujo uretral (uretritis),2006-01-01,0,0,0,0,0,0.0,1,,0,0.0,1,,
CARACOLLO,infec de transmision sexual,hombre con flujo uretral (uretritis),2006-01-01,0,0,0,0,0,0.0,1,0.0,1,0.0,2,,
CHULUMANI (V. DE LA LIBERTAD),infec de transmision sexual,hombre con flujo uretral (uretritis),2006-01-01,0,0,0,0,0,0.0,2,,0,0.0,2,,
COCHABAMBA,infec de transmision sexual,hombre con flujo uretral (uretritis),2006-01-01,0,0,0,0,0,0.0,66,0.0,7,0.0,73,,
COMARAPA,infec de transmision sexual,hombre con flujo uretral (uretritis),2006-01-01,0,0,0,0,0,0.0,1,,0,0.0,1,,
