municipality,group,variable,month,< de 1 año-H,< de 1 año-M,1 a 4 años-H,1 a 4 años-M,5 a 14 años-H,5 a 14 años-M,15 a 59 años-H,15 a 59 años-M,60 y más-H,60 y más-M,TOTAL-H,TOTAL-M,TOTAL
LA PAZ,infec de transmision sexual,sida,2006-01-01,0,0.0,0,0.0,0,0,1,,0,0.0,1,,
ORURO,infec de transmision sexual,sida,2006-01-01,0,0.0,0,0.0,0,0,1,,0,0.0,1,,
SANTA CRUZ DE LA SIERRA,infec de transmision sexual,sida,2006-01-01,0,0.0,0,0.0,0,0,6,,0,0.0,6,,
TRINIDAD,infec de transmision sexual,sida,2006-01-01,0,0.0,0,0.0,0,0,1,,0,0.0,1,,
COCHABAMBA,infec de transmision sexual,sida,2006-02-01,0,0.0,0,0.0,0,0,3,,0,0.0,3,,
ORURO,infec de transmision sexual,sida,2006-02-01,0,0.0,0,0.0,0,0,1,,0,0.0,1,,
SAN IGNACIO DE VELASCO,infec de transmision sexual,sida,2006-02-01,1,,0,0.0,0,0,0,0.0,0,0.0,1,,
SANTA CRUZ DE LA SIERRA,infec de transmision sexual,sida,2006-02-01,0,0.0,0,0.0,0,0,7,,0,0.0,7,,
COCHABAMBA,infec de transmision sexual,sida,2006-03-01,0,0.0,0,0.0,0,0,4,,0,0.0,4,,
EL TORNO,infec de transmision sexual,sida,2006-03-01,0,0.0,0,0.0,0,0,1,,0,0.0,1,,
LA PAZ,infec de transmision sexual,sida,2006-03-01,0,0.0,0,0.0,0,0,3,,0,0.0,3,,
ORURO,infec de transmision sexual,sida,2006-03-01,0,0.0,0,0.0,0,0,1,,0,0.0,1,,
SANTA CRUZ DE LA SIERRA,infec de transmision sexual,sida,2006-03-01,0,0.0,0,0.0,0,0,5,,0,0.0,5,,
TARIJA,infec de transmision sexual,sida,2006-03-01,0,0.0,0,0.0,0,0,1,,0,0.0,1,,
COCHABAMBA,infec de transmision sexual,sida,2006-04-01,0,0.0,0,0.0,0,0,1,,0,0.0,1,,
LA PAZ,infec de transmision sexual,sida,2006-04-01,0,0.0,0,0.0,0,0,1,,0,0.0,1,,
ORURO,infec de transmision sexual,sida,2006-04-01,0,0.0,0,0.0,0,0,2,,0,0.0,2,,
COCHABAMBA,infec de transmision sexual,sida,2006-05-01,0,0.0,0,0.0,0,0,4,0.0,1,0.0,5,,
GUTIERREZ,infec de transmision sexual,sida,2006-05-01,0,0.0,1,,0,0,0,0.0,0,0.0,1,,
ORURO,infec de transmision sexual,sida,2006-05-01,0,0.0,0,0.0,0,0,2,,0,0.0,2,,
SAN IGNACIO DE VELASCO,infec de transmision sexual,sida,2006-05-01,0,0.0,0,0.0,0,0,1,,0,0.0,1,,
SANTA CRUZ DE LA SIERRA,infec de transmision sexual,sida,2006-05-01,0,0.0,0,0.0,0,0,2,,0,0.0,2,,
SUCRE,infec de transmision sexual,sida,2006-05-01,0,0.0,0,0.0,0,0,1,,0,0.0,1,,
COCHABAMBA,infec de transmision sexual,sida,2006-06-01,0,0.0,0,0.0,0,0,7,,0,0.0,7,,
SANTA CRUZ DE LA SIERRA,infec de transmision sexual,sida,2006-06-01,0,0.0,0,0.0,0,0,1,,0,0.0,1,,
SUCRE,infec de transmision sexual,sida,2006-06-01,0,0.0,0,0.0,0,0,1,,0,0.0,1,,
TARIJA,infec de transmision sexual,sida,2006-06-01,0,0.0,0,0.0,0,0,2,,0,0.0,2,,
TRINIDAD,infec de transmision sexual,sida,2006-06-01,0,0.0,0,0.0,0,0,1,,0,0.0,1,,
LA PAZ,infec de transmision sexual,sida,2006-07-01,0,0.0,0,0.0,0,0,2,,0,0.0,2,,
ORURO,infec de transmision sexual,sida,2006-07-01,0,0.0,0,0.0,0,0,2,,0,0.0,2,,
TARVITA,infec de transmision sexual,sida,2006-07-01,0,0.0,0,0.0,0,0,1,,0,0.0,1,,
COCHABAMBA,infec de transmision sexual,sida,2006-08-01,0,0.0,0,0.0,0,0,3,,0,0.0,3,,
