,group,variable,month,a. Menor de 6 meses,a. Menor de 6 meses,b. 6 meses a menor de 1 año,b. 6 meses a menor de 1 año,c. 1 - 4 años,c. 1 - 4 años,d. 5 - 9 años,d. 5 - 9 años,e. 10 - 14 años,e. 10 - 14 años,f. 15 - 19 años,f. 15 - 19 años,g. 20 - 39 años,g. 20 - 39 años,h. 40 - 49 años,h. 40 - 49 años,i. 50 - 59 años,i. 50 - 59 años,j. 60 años y más,j. 60 años y más,TOTALES,TOTALES,TOTALES
,,,,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,TOTAL-M,TOTAL-F,TOTAL
municipality,,,,,,,,,,,,,,,,,,,,,,,,,,
AIQUILE,enfermedades transmitidas por vectores (etv),malaria,2015-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
ALCALA,enfermedades transmitidas por vectores (etv),malaria,2015-01-01,0,0,0,0,0,0,0,0,1,0,0,0,0,4,0,0,0,0,0,0,1,4,5
AZURDUY,enfermedades transmitidas por vectores (etv),malaria,2015-01-01,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,3,0,3
BAURES,enfermedades transmitidas por vectores (etv),malaria,2015-01-01,0,0,0,0,1,0,2,0,2,2,0,0,2,1,0,0,0,0,0,0,7,3,10
BELLA FLOR,enfermedades transmitidas por vectores (etv),malaria,2015-01-01,0,0,0,0,0,0,0,0,0,0,1,0,1,1,2,1,0,0,0,0,4,2,6
BERMEJO,enfermedades transmitidas por vectores (etv),malaria,2015-01-01,0,0,0,0,0,0,0,0,0,0,3,0,1,1,0,0,0,1,0,0,4,2,6
CARANAVI,enfermedades transmitidas por vectores (etv),malaria,2015-01-01,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
COBIJA,enfermedades transmitidas por vectores (etv),malaria,2015-01-01,0,0,0,0,2,0,0,0,0,1,0,1,4,2,1,0,2,0,2,0,11,4,15
COCHABAMBA,enfermedades transmitidas por vectores (etv),malaria,2015-01-01,0,0,0,0,0,0,0,0,0,0,0,0,11,3,0,0,0,0,0,0,11,3,14
CONCEPCION,enfermedades transmitidas por vectores (etv),malaria,2015-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
EL TORNO,enfermedades transmitidas por vectores (etv),malaria,2015-01-01,0,0,1,0,0,2,1,0,0,0,0,2,3,3,1,0,1,0,1,3,8,10,18
EL VILLAR,enfermedades transmitidas por vectores (etv),malaria,2015-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
ENTRE RIOS TRJ,enfermedades transmitidas por vectores (etv),malaria,2015-01-01,0,0,0,0,2,4,10,12,9,11,0,13,8,8,2,4,1,3,7,9,39,64,103
EUREKA (SANTOS MERCADO),enfermedades transmitidas por vectores (etv),malaria,2015-01-01,0,0,0,0,1,0,1,0,1,0,1,0,3,2,1,0,0,1,1,0,9,3,12
GUANAY,enfermedades transmitidas por vectores (etv),malaria,2015-01-01,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,1,3,4
GUAYARAMERIN,enfermedades transmitidas por vectores (etv),malaria,2015-01-01,5,4,8,14,65,70,71,55,59,95,56,127,170,271,42,60,47,28,34,36,557,760,1317
HUACARETA,enfermedades transmitidas por vectores (etv),malaria,2015-01-01,0,0,0,0,0,0,1,1,2,0,0,0,1,2,0,0,0,0,0,0,4,3,7
INCAHUASI,enfermedades transmitidas por vectores (etv),malaria,2015-01-01,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
INGAVI (HUMAITA),enfermedades transmitidas por vectores (etv),malaria,2015-01-01,0,0,0,0,1,0,0,0,0,0,0,0,2,1,2,2,4,2,0,0,9,5,14
LA PAZ,enfermedades transmitidas por vectores (etv),malaria,2015-01-01,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,3,0,3
MACHARETI,enfermedades transmitidas por vectores (etv),malaria,2015-01-01,0,0,0,0,0,0,0,0,2,1,0,2,1,10,0,1,0,0,0,0,3,14,17
