,group,variable,month,a. Menor de 6 meses,a. Menor de 6 meses,b. 6 meses a menor de 1 año,b. 6 meses a menor de 1 año,c. 1 - 4 años,c. 1 - 4 años,d. 5 - 9 años,d. 5 - 9 años,e. 10 - 14 años,e. 10 - 14 años,f. 15 - 19 años,f. 15 - 19 años,g. 20 - 39 años,g. 20 - 39 años,h. 40 - 49 años,h. 40 - 49 años,i. 50 - 59 años,i. 50 - 59 años,j. 60 años y más,j. 60 años y más,TOTALES,TOTALES,TOTALES
,,,,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,TOTAL-M,TOTAL-F,TOTAL
municipality,,,,,,,,,,,,,,,,,,,,,,,,,,
ALCALA,enfermedades transmitidas por vectores (etv),malaria,2017-01-01,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0,5,5
AZURDUY,enfermedades transmitidas por vectores (etv),malaria,2017-01-01,0,0,0,0,6,4,1,0,0,2,0,0,2,5,0,2,0,0,1,1,10,14,24
BELLA FLOR,enfermedades transmitidas por vectores (etv),malaria,2017-01-01,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,2,2,4
CAMIRI,enfermedades transmitidas por vectores (etv),malaria,2017-01-01,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,2,0,4,2,6
CHARAGUA,enfermedades transmitidas por vectores (etv),malaria,2017-01-01,0,0,0,0,0,0,0,0,2,0,0,2,0,1,0,7,2,3,9,5,13,18,31
COBIJA,enfermedades transmitidas por vectores (etv),malaria,2017-01-01,0,0,0,0,1,0,0,0,0,0,0,0,3,1,1,0,1,0,0,0,6,1,7
COCHABAMBA,enfermedades transmitidas por vectores (etv),malaria,2017-01-01,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,2
EL TORNO,enfermedades transmitidas por vectores (etv),malaria,2017-01-01,0,0,1,0,0,0,0,1,0,2,6,3,5,8,1,3,0,0,0,1,13,18,31
EL VILLAR,enfermedades transmitidas por vectores (etv),malaria,2017-01-01,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,3,3
ENTRE RIOS TRJ,enfermedades transmitidas por vectores (etv),malaria,2017-01-01,0,0,0,0,1,0,2,3,3,9,1,0,4,7,1,5,6,8,3,7,21,39,60
EUREKA (SANTOS MERCADO),enfermedades transmitidas por vectores (etv),malaria,2017-01-01,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
FILADELFIA,enfermedades transmitidas por vectores (etv),malaria,2017-01-01,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,2,0,2
GUAYARAMERIN,enfermedades transmitidas por vectores (etv),malaria,2017-01-01,3,2,7,5,91,72,102,112,82,81,89,135,146,340,63,68,44,44,64,58,691,917,1608
HUACARETA,enfermedades transmitidas por vectores (etv),malaria,2017-01-01,0,0,0,0,1,0,1,0,1,1,0,1,0,6,0,0,2,1,3,5,8,14,22
ICLA,enfermedades transmitidas por vectores (etv),malaria,2017-01-01,0,0,0,0,0,0,0,0,0,1,0,6,0,9,2,2,0,0,1,0,3,18,21
INCAHUASI,enfermedades transmitidas por vectores (etv),malaria,2017-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
INGAVI (HUMAITA),enfermedades transmitidas por vectores (etv),malaria,2017-01-01,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2
IXIAMAS,enfermedades transmitidas por vectores (etv),malaria,2017-01-01,0,0,0,0,0,0,1,0,0,0,0,0,3,1,0,0,0,0,0,0,4,1,5
LA ASUNTA,enfermedades transmitidas por vectores (etv),malaria,2017-01-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
MACHARETI,enfermedades transmitidas por vectores (etv),malaria,2017-01-01,0,0,0,0,0,0,1,1,0,0,0,3,4,16,2,7,0,1,0,1,7,29,36
MAPIRI,enfermedades transmitidas por vectores (etv),malaria,2017-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,2
