,group,variable,month,a. Menor de 6 meses,a. Menor de 6 meses,b. 6 meses a menor de 1 año,b. 6 meses a menor de 1 año,c. 1 - 4 años,c. 1 - 4 años,d. 5 - 9 años,d. 5 - 9 años,e. 10 - 14 años,e. 10 - 14 años,f. 15 - 19 años,f. 15 - 19 años,g. 20 - 39 años,g. 20 - 39 años,h. 40 - 49 años,h. 40 - 49 años,i. 50 - 59 años,i. 50 - 59 años,j. 60 años y más,j. 60 años y más,TOTALES,TOTALES,TOTALES
,,,,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,TOTAL-M,TOTAL-F,TOTAL
municipality,,,,,,,,,,,,,,,,,,,,,,,,,,
ATOCHA,enfermedades transmitidas por vectores (etv),leishmaniasis,2017-01-01,0,0,1,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,2,3,5
BERMEJO,enfermedades transmitidas por vectores (etv),leishmaniasis,2017-01-01,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
BOLIVAR,enfermedades transmitidas por vectores (etv),leishmaniasis,2017-01-01,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
"CAIZA ""D""",enfermedades transmitidas por vectores (etv),leishmaniasis,2017-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
CARANAVI,enfermedades transmitidas por vectores (etv),leishmaniasis,2017-01-01,0,1,0,0,0,1,0,1,0,1,2,1,1,2,0,0,0,0,0,0,3,7,10
CHIMORE,enfermedades transmitidas por vectores (etv),leishmaniasis,2017-01-01,0,0,0,0,0,0,0,2,2,0,0,1,1,0,0,0,0,1,1,0,4,4,8
CHULUMANI (V. DE LA LIBERTAD),enfermedades transmitidas por vectores (etv),leishmaniasis,2017-01-01,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,2
COBIJA,enfermedades transmitidas por vectores (etv),leishmaniasis,2017-01-01,0,0,0,0,0,0,0,1,0,0,1,0,6,0,0,0,0,1,1,1,8,3,11
COCHABAMBA,enfermedades transmitidas por vectores (etv),leishmaniasis,2017-01-01,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,1,0,0,0,3,1,4
CORIPATA,enfermedades transmitidas por vectores (etv),leishmaniasis,2017-01-01,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,2
COROICO,enfermedades transmitidas por vectores (etv),leishmaniasis,2017-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
EL ALTO,enfermedades transmitidas por vectores (etv),leishmaniasis,2017-01-01,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2,0,2
EL TORNO,enfermedades transmitidas por vectores (etv),leishmaniasis,2017-01-01,0,0,0,0,0,0,0,1,0,0,1,1,7,1,8,1,1,0,0,2,17,6,23
ENTRE RIOS CBBA,enfermedades transmitidas por vectores (etv),leishmaniasis,2017-01-01,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
GUAYARAMERIN,enfermedades transmitidas por vectores (etv),leishmaniasis,2017-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,2,1,3
HUATAJATA,enfermedades transmitidas por vectores (etv),leishmaniasis,2017-01-01,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
IRUPANA (VILLA DE LANZA),enfermedades transmitidas por vectores (etv),leishmaniasis,2017-01-01,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
LA PAZ,enfermedades transmitidas por vectores (etv),leishmaniasis,2017-01-01,0,0,0,0,2,2,0,1,2,3,2,1,10,2,1,0,1,2,3,0,21,11,32
MAPIRI,enfermedades transmitidas por vectores (etv),leishmaniasis,2017-01-01,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
