,group,variable,month,< de 1 año,< de 1 año,1 a 4 años,1 a 4 años,5 a 9 años,5 a 9 años,10 a 20 años,10 a 20 años,21 a 59 años,21 a 59 años,60 y más,60 y más,TOTALES,TOTALES,TOTALES
,,,,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,TOTAL-M,TOTAL-F,TOTAL
municipality,,,,,,,,,,,,,,,,,,
ACACIO,otras infecciones,neumonia,2012-01-01,1,0,0,0,0,0,0,0,1,0,0,0,2,0,2
ACHACACHI,otras infecciones,neumonia,2012-01-01,6,4,5,8,1,0,2,0,4,3,4,8,22,23,45
ACHOCALLA,otras infecciones,neumonia,2012-01-01,3,1,4,2,0,0,0,0,0,0,0,0,7,3,10
AIQUILE,otras infecciones,neumonia,2012-01-01,2,1,2,5,0,0,1,0,0,1,0,0,5,7,12
ALALAY,otras infecciones,neumonia,2012-01-01,0,3,0,1,0,0,0,0,0,0,0,0,0,4,4
ALCALA,otras infecciones,neumonia,2012-01-01,0,1,1,0,0,0,0,0,0,0,0,0,1,1,2
ALTO BENI,otras infecciones,neumonia,2012-01-01,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
ANCORAIMES,otras infecciones,neumonia,2012-01-01,2,1,0,0,0,0,0,0,0,0,0,0,2,1,3
ANZALDO,otras infecciones,neumonia,2012-01-01,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
APOLO,otras infecciones,neumonia,2012-01-01,1,1,1,3,0,0,0,0,0,0,0,0,2,4,6
ARANI,otras infecciones,neumonia,2012-01-01,7,1,4,6,0,0,0,0,1,1,3,0,15,8,23
ARQUE,otras infecciones,neumonia,2012-01-01,4,3,5,2,0,0,1,0,1,0,0,0,11,5,16
ASCENCION DE GUARAYOS,otras infecciones,neumonia,2012-01-01,3,4,15,9,1,0,0,0,0,0,0,0,19,13,32
ATOCHA,otras infecciones,neumonia,2012-01-01,0,1,0,1,1,0,0,0,0,0,0,0,1,2,3
AYATA,otras infecciones,neumonia,2012-01-01,0,0,1,0,0,0,0,0,0,1,0,0,1,1,2
AYOPAYA (V. DE INDEPENDENCIA),otras infecciones,neumonia,2012-01-01,3,0,1,1,0,0,0,1,0,0,0,0,4,2,6
AZURDUY,otras infecciones,neumonia,2012-01-01,3,3,0,2,0,0,0,0,0,0,0,0,3,5,8
BATALLAS,otras infecciones,neumonia,2012-01-01,0,0,0,1,0,0,0,0,0,0,1,0,1,1,2
BELLA FLOR,otras infecciones,neumonia,2012-01-01,0,1,2,2,0,0,0,0,0,0,0,0,2,3,5
BERMEJO,otras infecciones,neumonia,2012-01-01,2,1,2,3,3,2,0,1,4,4,0,2,11,13,24
BETANZOS,otras infecciones,neumonia,2012-01-01,3,0,2,2,0,0,0,1,1,1,0,0,6,4,10
BOLIVAR,otras infecciones,neumonia,2012-01-01,0,0,4,3,0,0,0,0,0,1,0,0,4,4,8
BUENA VISTA,otras infecciones,neumonia,2012-01-01,3,1,2,0,0,0,0,0,0,0,1,1,6,2,8
CABEZAS,otras infecciones,neumonia,2012-01-01,0,1,4,3,0,0,0,0,1,1,0,1,5,6,11
CAIROMA,otras infecciones,neumonia,2012-01-01,1,3,3,4,0,0,0,0,0,0,0,0,4,7,11
