,group,variable,month,< de 1 año,< de 1 año,1 a 4 años,1 a 4 años,5 a 9 años,5 a 9 años,10 a 20 años,10 a 20 años,21 a 59 años,21 a 59 años,60 y más,60 y más,TOTALES,TOTALES,TOTALES
,,,,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,TOTAL-M,TOTAL-F,TOTAL
municipality,,,,,,,,,,,,,,,,,,
BERMEJO,otras infecciones,chagas agudo,2012-01-01,1,1,0,0,0,0,0,0,0,0,0,0,1,1,2
CLIZA,otras infecciones,chagas agudo,2012-01-01,0,0,0,0,0,8,0,0,0,0,0,0,0,8,8
COCHABAMBA,otras infecciones,chagas agudo,2012-01-01,0,0,0,0,0,1,2,0,2,5,0,0,4,6,10
COROICO,otras infecciones,chagas agudo,2012-01-01,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
LA PAZ,otras infecciones,chagas agudo,2012-01-01,0,0,0,0,0,0,0,0,2,3,1,0,3,3,6
PORONGO,otras infecciones,chagas agudo,2012-01-01,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
PORTACHUELO,otras infecciones,chagas agudo,2012-01-01,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
PUERTO VILLARROEL,otras infecciones,chagas agudo,2012-01-01,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
SAN JULIAN,otras infecciones,chagas agudo,2012-01-01,0,2,0,0,0,0,0,0,0,0,0,0,0,2,2
SANTA CRUZ DE LA SIERRA,otras infecciones,chagas agudo,2012-01-01,0,1,0,0,0,0,0,6,3,28,2,1,5,36,41
SUCRE,otras infecciones,chagas agudo,2012-01-01,0,0,0,0,0,0,0,0,5,3,0,0,5,3,8
TARIJA,otras infecciones,chagas agudo,2012-01-01,0,0,0,0,0,0,1,3,9,5,1,0,11,8,19
VILLA TUNARI,otras infecciones,chagas agudo,2012-01-01,1,0,1,0,0,2,0,1,5,3,0,0,7,6,13
YACUIBA,otras infecciones,chagas agudo,2012-01-01,0,0,0,0,0,0,1,0,6,0,0,0,7,0,7
BERMEJO,otras infecciones,chagas agudo,2012-02-01,1,0,0,1,0,0,0,1,0,0,0,0,1,2,3
COCHABAMBA,otras infecciones,chagas agudo,2012-02-01,0,0,0,0,0,0,0,3,4,15,0,2,4,20,24
CUATRO CAÑADAS,otras infecciones,chagas agudo,2012-02-01,0,0,0,0,0,0,0,0,0,1,1,0,1,1,2
LA PAZ,otras infecciones,chagas agudo,2012-02-01,0,0,0,0,0,0,2,0,0,3,0,0,2,3,5
MONTEAGUDO,otras infecciones,chagas agudo,2012-02-01,0,1,0,0,0,0,0,0,0,0,1,1,1,2,3
PORTACHUELO,otras infecciones,chagas agudo,2012-02-01,0,0,0,0,0,0,0,0,0,2,0,0,0,2,2
SAN JULIAN,otras infecciones,chagas agudo,2012-02-01,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
SANTA CRUZ DE LA SIERRA,otras infecciones,chagas agudo,2012-02-01,0,0,0,0,0,0,2,9,7,27,3,3,12,39,51
SUCRE,otras infecciones,chagas agudo,2012-02-01,1,0,0,0,0,0,0,0,0,1,1,1,2,2,4
TARIJA,otras infecciones,chagas agudo,2012-02-01,0,0,0,0,0,0,0,2,8,17,2,3,10,22,32
