,group,variable,month,< de 1 año,< de 1 año,1 a 4 años,1 a 4 años,5 a 9 años,5 a 9 años,10 a 20 años,10 a 20 años,21 a 59 años,21 a 59 años,60 y más,60 y más,TOTALES,TOTALES,TOTALES
,,,,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,TOTAL-M,TOTAL-F,TOTAL
municipality,,,,,,,,,,,,,,,,,,
BERMEJO,otras infecciones,leishmaniasis sospechosos,2012-01-01,0,0,0,0,0,0,1,1,0,0,1,0,2,1,3
CARANAVI,otras infecciones,leishmaniasis sospechosos,2012-01-01,1,0,1,1,2,0,0,0,3,4,0,2,7,7,14
CHIMORE,otras infecciones,leishmaniasis sospechosos,2012-01-01,0,0,0,1,1,3,3,2,4,3,0,0,8,9,17
CHULUMANI (V. DE LA LIBERTAD),otras infecciones,leishmaniasis sospechosos,2012-01-01,0,0,1,2,1,0,0,5,1,1,0,0,3,8,11
COBIJA,otras infecciones,leishmaniasis sospechosos,2012-01-01,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
CORIPATA,otras infecciones,leishmaniasis sospechosos,2012-01-01,0,0,0,0,0,0,1,0,0,1,1,0,2,1,3
COROICO,otras infecciones,leishmaniasis sospechosos,2012-01-01,0,0,1,0,0,0,1,4,1,1,0,0,3,5,8
EL TORNO,otras infecciones,leishmaniasis sospechosos,2012-01-01,0,0,0,1,0,0,4,2,7,1,2,2,13,6,19
ENTRE RIOS CBBA,otras infecciones,leishmaniasis sospechosos,2012-01-01,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
GRAL. J.J. PEREZ (CHARAZANI),otras infecciones,leishmaniasis sospechosos,2012-01-01,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
GUAYARAMERIN,otras infecciones,leishmaniasis sospechosos,2012-01-01,0,0,0,0,0,0,2,1,3,1,1,0,6,2,8
IRUPANA (VILLA DE LANZA),otras infecciones,leishmaniasis sospechosos,2012-01-01,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
IXIAMAS,otras infecciones,leishmaniasis sospechosos,2012-01-01,0,0,0,0,0,0,1,1,1,0,0,0,2,1,3
LA ASUNTA,otras infecciones,leishmaniasis sospechosos,2012-01-01,0,0,0,2,1,1,4,3,4,2,1,0,10,8,18
LA PAZ,otras infecciones,leishmaniasis sospechosos,2012-01-01,0,0,1,1,2,0,0,1,10,5,2,0,15,7,22
PALOS BLANCOS,otras infecciones,leishmaniasis sospechosos,2012-01-01,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
PORVENIR,otras infecciones,leishmaniasis sospechosos,2012-01-01,0,0,0,0,0,0,1,0,1,0,0,0,2,0,2
REYES,otras infecciones,leishmaniasis sospechosos,2012-01-01,0,0,0,0,1,0,0,0,0,0,1,0,2,0,2
RURRENABAQUE,otras infecciones,leishmaniasis sospechosos,2012-01-01,0,0,0,2,1,1,1,0,2,1,1,0,5,4,9
SACABA,otras infecciones,leishmaniasis sospechosos,2012-01-01,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
SAN IGNACIO DE VELASCO,otras infecciones,leishmaniasis sospechosos,2012-01-01,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
